-44295.3671875	-12602.322445869446	-10030.97179532051	-44393.7265625	-12334.087673187256	-11716.18896484375	-12011.225639343262	-12630.732921600342	-1150.139918923378	-8471.8017578125	-18993.642578125	-9133.473121643066	-34764.228515625	-12462.821342468262	-10126.95944595337	-41687.525390625
-43892.62535071373	-12483.70984184742	-9962.469944238663	-44036.528491437435	-12218.823056459427	-11620.975200653076	-11902.519190132618	-12509.32850086689	-1237.4922443628311	-8398.741813659668	-18830.685494303703	-9051.802484035492	-34448.69987028837	-12348.794437527657	-10212.589298248291	-41327.76020091772
-43775.07856810093	-12444.947519898415	-9938.489541053772	-43894.82844275236	-12205.182607710361	-11769.197242736816	-12114.53515625	-12482.56579875946	-1262.642321407795	-8375.005474090576	-18778.337336063385	-9036.226821660995	-34370.47940456867	-12303.70769649744	-10013.800800323486	-41194.018063664436
-43426.90658867359	-12359.802216172218	-9800.654658854008	-43549.13292783499	-12094.561731219292	-11482.565851449966	-11775.961808741093	-12384.008898973465	-1334.7959619760513	-8317.273109436035	-18628.311587691307	-9272.739387512207	-34082.402537584305	-12210.169013917446	-9946.454307556152	-40913.202648341656
-43180.73543763161	-12302.763718605042	-10236.908364534378	-43287.445561766624	-12028.862687289715	-11421.66092902422	-11706.332256913185	-12333.47919613123	-1390.9902893304825	-8268.994026184082	-18539.167832911015	-8912.058006286621	-33872.46639508009	-12144.093694925308	-9899.142314910889	-40714.45822763443
-43077.287186443806	-12600.579335212708	-9769.093532979488	-43200.66129606962	-11931.848859488964	-11341.221920192242	-11638.484509944916	-12419.47377884388	-1415.4168792963028	-8245.660758972168	-18474.28209078312	-8940.78747689724	-33788.810088157654	-12277.19320076704	-9853.053277730942	-40588.58900153637
-42937.39547216892	-12221.280946135521	-9775.348286509514	-43045.728553175926	-12601.002918243408	-11358.355177938938	-11654.006206512451	-12199.189808487892	-1361.7395324707031	-8220.681770324707	-18377.480764091015	-8893.870980203152	-33689.01458925009	-12089.601213395596	-9821.574688136578	-40373.846813201904
-42312.2748388052	-12060.243488907814	-10006.591228067875	-42442.85192710161	-11789.33674532175	-11188.037815630436	-11471.068426311016	-12086.755173504353	-1575.6463323831558	-8114.465377807617	-18173.83684247732	-9051.324272155762	-33190.640417039394	-11891.441366374493	-9718.637176513672	-39940.135485351086
-42257.583431720734	-12230.062593102455	-9524.509006023407	-42418.97017991543	-11763.72250688076	-11173.98154848814	-11436.43091404438	-12042.808959305286	-1609.8615134954453	-8088.471912384033	-18121.740836322308	-8885.34189248085	-33210.249562084675	-11861.78684079647	-9665.387731432915	-39803.00338304043
-41039.50343066454	-12228.319482445717	-9262.630743682384	-41225.90491348505	-11361.483693182468	-10799.014503836632	-11063.689784646034	-11831.549816548824	-1875.13847386837	-7862.330913543701	-17602.380348980427	-8692.656247735023	-32234.83113461733	-11676.15869909525	-9391.481563210487	-38704.0669939518
-40708.75871503353	-11576.266281723976	-9210.858113408089	-40732.18644028902	-11300.410200059414	-10790.431657135487	-11068.505512177944	-11652.241549909115	-221.15531587600708	-7807.478904724121	-17494.243089318275	-8458.535296976566	-31963.88721883297	-11512.091181576252	-9367.418692946434	-38295.80067950487
-40894.234029471874	-11597.722838521004	-9249.365579485893	-40957.77882057428	-11285.03961533308	-10792.567335009575	-11070.176761627197	-11587.457194268703	-1471.9530292749405	-7819.285179138184	-17527.019355893135	-8370.304831504822	-32029.99373012781	-11491.3245870471	-9270.106093943119	-38414.874744832516
-39654.301571547985	-11218.129553377628	-8832.273249745369	-39725.9300866127	-11012.31999874115	-10420.425046384335	-10671.992888510227	-11251.029457628727	-2284.26123380661	-7554.832782745361	-16971.690845489502	-8643.535804748535	-31027.897054195404	-11149.95284128189	-9043.990580022335	-37332.15854585171
-39480.17311275005	-11167.020190119743	-9502.860284090042	-39529.35480058193	-10918.839737474918	-10411.603724598885	-10660.989948034286	-11188.766449809074	-2280.4391337633133	-7535.947376251221	-16831.911040246487	-8000.925519764423	-30992.81884032488	-11022.134466767311	-8990.88641422987	-37002.41294658184
-38965.296616613865	-11023.399594426155	-8744.716366708279	-39014.656971395016	-11141.732650578022	-10450.854360938072	-10750.130077898502	-11263.482089579105	-2304.42999124527	-7436.545471191406	-16656.79652172327	-7952.069957792759	-30556.554271280766	-10910.041297197342	-9008.927989721298	-36675.92438584566
-34150.10254186392	-9588.097338676453	-8216.60485547781	-34150.28520947695	-9726.484714865685	-9146.269120693207	-9399.894386589527	-9821.515617787838	-3434.729206085205	-6500.691089630127	-14495.064983844757	-6819.522355914116	-26785.144595980644	-9469.354421496391	-7872.854957997799	-31990.8119418025
-29294.08726221323	-8273.635032773018	-6248.313033103943	-29331.567185997963	-7885.027749657631	-7719.479808449745	-7866.68156003952	-8375.584278345108	-4799.100710213184	-5756.777202606201	-12697.704908430576	-5591.991365373135	-23139.865450441837	-8390.997238576412	-6658.355730652809	-27614.338432192802
-24653.021646261215	-6889.4421402812	-5049.614487528801	-24663.770710110664	-6563.260075211525	-6423.71588999033	-6527.448809206486	-6995.880814373493	-5933.2220250964165	-4839.8082275390625	-10675.753175795078	-5102.054048478603	-19403.53398901224	-7078.128737390041	-5575.386864721775	-23258.97158741951
-14507.757000625134	-3875.2170330882072	-3235.2475476861	-14420.329357087612	-3955.6571168899536	-3853.7960458397865	-3916.117556452751	-4186.663510560989	-8217.811312258244	-2868.6975593566895	-6177.175581514835	-2788.103282749653	-11424.450069367886	-4084.661816418171	-3321.282376766205	-13562.258138597012
-11106.623842597008	-2870.617425739765	-2453.6413318514824	-10984.381615161896	-2906.609059035778	-2930.1744160056114	-2975.0686787366867	-3143.387783229351	-8539.624422609806	-2216.180980682373	-4710.55235928297	-2024.9349926114082	-8690.215283870697	-3113.1650609970093	-2464.4290247559547	-10289.607492804527
-7520.015370130539	-1844.5612615942955	-1633.5276499390602	-7322.841492950916	-1872.931585907936	-2004.417108297348	-2032.3485515713692	-2164.896411538124	-7610.639819562435	-1551.8581275939941	-3211.152870476246	-1349.9971679449081	-5889.873987078667	-2162.4349001049995	-1704.8882717490196	-6897.882781684399
-4264.151613295078	-1470.5582981705666	-865.1865983009338	-4155.0198439359665	-900.3276059031487	-1087.2426472902298	-1084.8126968741417	-1365.7133064866066	-8335.638374507427	-942.3872833251953	-1819.8906413316727	-909.1802940368652	-3360.4766060709953	-1375.772256731987	-969.4103890061378	-3914.424385011196
-2281.059264600277	-928.4793412089348	-840.8060310482979	-2204.1452085375786	-355.57667803764343	-559.0914980769157	-544.6554838418961	-821.7355583906174	-8761.144787967205	-585.0509033203125	-1000.0849056839943	-827.0314445495605	-1786.8885074853897	-804.3922806382179	-561.0881195664406	-2167.034479737282
-1878.3174278140068	-809.8667371869087	-772.3041799664497	-1846.9471374750137	-240.31206130981445	-463.8777338862419	-435.9490346312523	-700.3311376571655	-8848.497113406658	-511.99095916748047	-837.1278218626976	-745.3608069419861	-1471.3598621487617	-690.3653756976128	-646.7179718613625	-1807.2692900300026
