-76817.767578125	-120471.03125	-25283.244897842407	-130625.45703125	-15542.586555480957	-27237.531295776367	-84506.31823730469	-95109.529296875	-119969.197265625	-606.0682442188263	-5017.386499345303	-119213.40625	-55769.35546875	-162550.05859375	-26724.417941391468	-54040.399238586426	-79849.4755859375	-91846.41015625	-75439.359375	-29123.75416135788	-25077.570556640625	-24136.424545288086	-22187.07719707489	-32117.32989883423	-84811.3515625	-28551.02379989624	-22363.82853937149	-23046.442184448242	-19625.3198595047	-28553.740968704224	-28104.50336074829	-29579.995586395264	-28279.3260743618	-25171.43772006035	-125480.1015625	-21054.1181640625	-15733.55710220337	-121250.609375	-19603.6110830307	-462.01562291383743
-76457.7931663394	-119861.77358156443	-25132.2371442914	-129979.49650341272	-15464.365074157715	-27107.48956680298	-84057.36771994829	-94520.48077130318	-119191.74436962605	-721.2532570362091	-4830.361799418926	-118498.91408705711	-55462.09316980839	-161735.29305517673	-26574.017081856728	-53980.4157910347	-79449.63359868526	-91388.22380042076	-75066.6303395629	-28962.17890703678	-24943.05285012722	-24008.182600319386	-22273.55482006073	-31968.5153632164	-84383.4638966322	-28412.82000732422	-22467.543025016785	-22918.393753170967	-19719.80331134796	-28408.115445435047	-27962.05473601818	-29426.072819054127	-28147.473966658115	-25295.52510380745	-124841.89849287271	-20955.51845932007	-15661.903385162354	-120633.24235111475	-19591.017859458923	-584.1804898381233
-75720.86917507648	-118731.41452622414	-24952.62687587738	-128805.89555764198	-15481.92236328125	-26836.617640554905	-83359.75977349281	-93837.93122661114	-118402.7334151864	-916.6784660816193	-5324.211652696133	-117661.32942408323	-54965.71834486723	-160363.21516031027	-26345.92172372341	-53220.52878904343	-78741.9596927762	-90591.80148810148	-74375.53871572018	-28734.7132717371	-24708.63202446699	-23770.799569308758	-21780.483978033066	-31696.892728805542	-83618.59801238775	-28304.77863883972	-21967.76085281372	-22739.832575440407	-19298.037452220917	-28149.73631709814	-27704.639445364475	-29166.617955982685	-27862.63967269659	-24759.693187236786	-123671.17215907574	-20756.58212661743	-15526.089374542236	-119618.7440072298	-19325.62206172943	-483.22204953432083
-75387.80630362034	-118234.3367395401	-24838.141681551933	-128066.61403948069	-15281.135276794434	-26746.824435949326	-82825.52863180637	-93239.25043702126	-117444.64272683859	-1003.4214127063751	-4553.883805274963	-116779.6331706047	-54718.75762581825	-159615.91017645597	-26238.06445479393	-53021.813899576664	-78379.03384298086	-90149.75757694244	-74023.01038557291	-28639.695418417454	-24651.507883667946	-23726.598150849342	-21891.71419429779	-31549.99513542652	-83196.27480506897	-28059.288452148438	-22057.809780597687	-22648.36723613739	-19392.15459918976	-28047.223234653473	-27606.29720956087	-29067.071887671947	-27822.717592835426	-24839.905580699444	-123096.77836763859	-20688.413509368896	-15483.968002319336	-118987.2037755251	-19255.769736289978	-961.1093445420265
-75360.89476329088	-118122.15685778856	-24801.619122326374	-128159.9350298047	-15403.700881958008	-26706.575911581516	-82910.80925613642	-93248.88270103931	-117625.28051918745	-1031.863478899002	-5137.186952769756	-116946.83726114035	-54658.45604592562	-159548.449621737	-26195.52086418867	-53160.5453414917	-78342.11770552397	-90133.61513227224	-74002.80968028307	-28573.138017416	-24574.114317953587	-23642.557624340057	-21866.961601018906	-31548.078193187714	-83190.71034651995	-28166.5748462677	-22071.475338459015	-22611.78414416313	-19392.52090406418	-28004.110793828964	-27562.190820634365	-29012.695188641548	-27730.787564992905	-24883.780570983887	-123032.96908944845	-20657.982421875	-15454.43565750122	-119001.37698334455	-19313.028838157654	-605.3869164586067
-75027.83189183474	-117625.07907110453	-24687.133928000927	-127420.65351164341	-15202.913795471191	-26616.782706975937	-82376.57811444998	-92650.20191144943	-116667.18983083963	-1118.606425523758	-4366.859105348587	-116065.14100766182	-54411.49532687664	-158801.1446378827	-26087.66359525919	-52961.83045202494	-77979.19185572863	-89691.5712211132	-73650.2813501358	-28478.120164096355	-24516.99017715454	-23598.356205880642	-21978.19181728363	-31401.180599808693	-82768.38713920116	-27921.084659576416	-22161.52426624298	-22520.318804860115	-19486.63805103302	-27901.597711384296	-27463.84858483076	-28913.14912033081	-27690.86548513174	-24963.992964446545	-122458.5752980113	-20589.813804626465	-15412.31428527832	-118369.83675163984	-19243.1765127182	-1083.2742114663124
-74990.9763558507	-117563.74360716343	-25036.812959253788	-127529.20828866959	-15205.66284942627	-26572.252690553665	-82512.08926057816	-92798.63734906912	-117116.48023718596	-1127.6761314868927	-5333.264802873135	-116339.54495894909	-54426.0413107872	-158479.10568010807	-26076.53633439541	-52609.23070037365	-77935.89225900173	-89596.72756105661	-73600.25885128975	-28416.10168749094	-24467.89988541603	-23551.78467154503	-21592.60914236307	-31280.151399374008	-82721.10064905882	-27826.60876262188	-21537.432232022285	-22853.20755803585	-19369.970549464226	-27843.125716984272	-27431.708581268787	-28842.8880109787	-27730.2018956542	-24458.142296373844	-122364.57508611679	-20644.202783584595	-15402.376369476318	-118190.72785079479	-19152.74746608734	-1120.891580402851
-75005.65133285522	-117609.99020069838	-24690.456749498844	-127549.45858418941	-15191.523384094238	-26615.53159415722	-82398.34968823195	-92650.67900407314	-116962.87097913027	-1123.4457638263702	-5034.716730773449	-116239.11960577965	-54409.08577930927	-158712.45715785027	-26100.623324632645	-52752.747821092606	-77923.57117134333	-89675.01353061199	-73659.52135306597	-28382.42428177595	-24447.396471381187	-23552.03244024515	-21977.824699103832	-31388.095922529697	-82795.63288980722	-27887.68971592188	-22203.11225491762	-22538.98001086712	-19495.582378566265	-29047.307983398438	-28583.405471801758	-29387.59700590372	-28241.22622126341	-24926.359112858772	-122685.83739590645	-20564.16540145874	-15388.30772781372	-118577.80245125294	-19167.232577323914	-1037.3212068080902
-74803.60620218515	-117292.90480327606	-24622.017317831516	-127206.51287019253	-15144.261497497559	-26512.650891661644	-82255.65525996685	-92661.64111864567	-116858.48496818542	-864.1367231607437	-5558.099178254604	-116078.79892337322	-54302.23670846224	-158161.5239584446	-26020.983042359352	-52504.40771353245	-77732.32009792328	-89399.04074400663	-73436.8012779355	-28321.761575579643	-24438.91552633047	-23525.62206596136	-21465.6927267313	-31480.37719541788	-82580.32060986757	-27879.31109571457	-22505.896022617817	-22163.283676683903	-19143.194201290607	-27773.66160285473	-27323.609851658344	-28772.912570536137	-27466.385827422142	-24401.9289599061	-122153.641510427	-20496.06747817993	-15350.909858703613	-117991.93215185404	-19134.864874839783	-1159.3161904215813
-74631.0019440651	-116954.48593872786	-24885.80520570278	-126883.24776083231	-15127.441368103027	-26442.210961580276	-82063.13874322176	-92209.5888234973	-116339.027341187	-1242.8611443042755	-5146.240102946758	-115625.0527960062	-54118.77901184559	-157664.3401415348	-25926.13547486067	-52549.24725282192	-77536.0502717495	-89138.54120522738	-73227.52981585264	-28254.52643316984	-24333.382178902626	-23423.54272657633	-21679.08676534891	-31131.33686375618	-82293.21298319101	-27688.404970049858	-21641.14671766758	-22725.159126758575	-19464.454001307487	-27697.500193715096	-27289.259956538677	-28688.96524363756	-27598.349787950516	-24582.229680120945	-121726.3720164895	-20545.603078842163	-15330.722652435303	-117573.36082690954	-19140.154242515564	-1243.056447327137
