-3060.446452975273	-2716.7355372309685	-32459.3515625	-9711.350917816162	-8978.445756912231	-23026.241119384766	-28344.3984375	-23953.54296875	-6235.402786374092	-9279.545461654663	-6361.0	-10042.40951871872	-14708.5277633667	-24137.318298339844	-33636.6953125	-7165.548634529114	-29918.4296875
-3179.440461039543	-2817.9770283699036	-31901.961198568344	-9561.462604761124	-8791.655034899712	-22605.537301540375	-27905.408724844456	-23538.48290580511	-6381.841821908951	-9140.261919438839	-6261.068832397461	-9835.914847552776	-14452.029697239399	-23715.642501473427	-33034.54707813263	-7087.799235343933	-29405.587355732918
-3275.48931992054	-2487.722658455372	-31237.469032108784	-9387.55407255888	-8683.560560762882	-22248.497070133686	-27255.269990682602	-23107.892896294594	-5926.255950152874	-8939.069979906082	-6136.852687835693	-9660.568590939045	-14903.307312011719	-23280.439027071	-32392.281448185444	-6929.5493431687355	-28848.9224498868
-3102.250931799412	-2696.6911255717278	-31282.779485702515	-9290.142478644848	-9243.11192893982	-22154.725724041462	-27302.360919237137	-23043.487776339054	-6005.897547006607	-8898.515378415585	-6132.807804107666	-9646.186404526234	-14128.447900414467	-23281.714394390583	-32440.312934696674	-6927.263912022114	-28919.711703300476
-3044.47717410326	-2782.0813421607018	-31297.407558441162	-9287.160663425922	-8602.703636705875	-22150.12003570795	-27282.943935334682	-23048.47826421261	-6113.093218564987	-8882.89457309246	-6126.731956481934	-10005.911210238934	-14152.369854211807	-23264.760030269623	-32408.88357001543	-7153.826730012894	-28849.686674892902
-3201.2387127280235	-3005.893838465214	-30990.00815051794	-9276.901864349842	-8597.773619890213	-22012.77703499794	-27115.79125404358	-22905.14041095972	-5913.008950352669	-8897.298621177673	-6111.941404342651	-9615.016880333424	-14945.409255981445	-23094.11570519209	-32138.63288104534	-6921.045353889465	-28499.876056790352
-3394.48332798481	-2588.964149594307	-30680.078668177128	-9237.665759503841	-8496.769838750362	-21827.793252289295	-26816.280278027058	-22692.832833349705	-6072.694985687733	-8799.786437690258	-6036.921520233154	-9454.073919773102	-14646.809245884418	-22858.763230204582	-31790.133213818073	-6851.799943983555	-28336.080118119717
-3221.244939863682	-2797.932616710663	-30725.38912177086	-9140.25416558981	-9056.3212069273	-21734.02190619707	-26863.371206581593	-22628.427713394165	-6152.336582541466	-8759.23183619976	-6032.876636505127	-9439.69173336029	-13871.949834287167	-22860.038597524166	-31838.164700329304	-6849.514512836933	-28406.869371533394
-3163.47118216753	-2883.322833299637	-30740.017194509506	-9137.272350370884	-8415.912914693356	-21729.41621786356	-26843.95422267914	-22633.41820126772	-6259.532254099846	-8743.611030876637	-6026.8007888793945	-9799.41653907299	-13895.871788084507	-22843.084233403206	-31806.73533564806	-7076.077330827713	-28336.84434312582
-3320.2327207922935	-3107.135329604149	-30432.617786586285	-9127.013551294804	-8410.982897877693	-21592.07321715355	-26676.801541388035	-22490.08034801483	-6059.4479858875275	-8758.01507896185	-6012.010236740112	-9408.52220916748	-14688.911189854145	-22672.439908325672	-31536.48464667797	-6843.295954704285	-27987.03372502327
