-13646.19509935379	-59612.2890625	-12285.772289514542	-16783.124214172363	-43592.88864135742	-52678.666015625	-15639.019035339355	-14722.912185668945	-14146.447830200195	-14910.649027824402	-12138.708770751953	-15723.610122680664	-14235.806099414825	-60508.86328125	-12876.857056736946	-14476.913677215576	-53753.53125	-15779.904653549194
-13589.137421131134	-59348.28933155537	-12244.446941614151	-16843.910499572754	-43380.707294523716	-52442.683489501476	-15562.430000185966	-14652.949574410915	-14086.076705932617	-14849.664698600769	-12086.498275756836	-15651.69200515747	-14168.73942232132	-60266.50429481268	-12940.360840916634	-14422.608543395996	-53521.08646476269	-15715.425965487957
-13229.41517674923	-57946.26632934809	-12340.222939014435	-16309.730476021767	-42424.187568962574	-51238.49148756266	-15167.743720769882	-14299.545865416527	-13764.253041803837	-14496.19261264801	-11810.840637207031	-15304.775055468082	-13783.006196975708	-58921.216124475	-12469.714388787746	-14082.080247282982	-52311.838364601135	-15666.253708541393
-13270.096864104271	-57888.005586624146	-11905.663538753986	-17173.355392456055	-42311.20167195797	-51128.52092963457	-15222.48053920269	-14287.14059817791	-13718.8696423769	-14457.272912204266	-11788.48422241211	-15267.985470533371	-13760.050741791725	-58727.8096511364	-12429.495248556137	-14036.850058436394	-52192.79125761986	-15317.9167765975
-13172.357498526573	-57682.266598403454	-12298.897591114044	-16370.516761422157	-42212.00622212887	-51002.50896143913	-15091.154685616493	-14229.583254158497	-13703.881917536259	-14435.208283424377	-11758.630142211914	-15232.856937944889	-13715.939519882202	-58678.85713803768	-12533.218172967434	-14027.775113463402	-52079.39357936382	-15601.775020480156
-13213.039185881615	-57624.00585567951	-11864.338190853596	-17234.141677856445	-42099.020325124264	-50892.53840351105	-15145.891504049301	-14217.17798691988	-13658.498518109322	-14396.288582980633	-11736.273727416992	-15196.067353010178	-13692.98406469822	-58485.45066469908	-12492.999032735825	-13982.544924616814	-51960.346472382545	-15253.438088536263
-12853.31694149971	-56221.98285347223	-11960.11418825388	-16699.961654305458	-41142.50059956312	-49688.34640157223	-14751.205224633217	-13863.774277925491	-13336.674853980541	-14042.816497027874	-11460.616088867188	-14849.15040332079	-13307.250839352608	-57140.1624943614	-12022.352580606937	-13642.0166285038	-50751.09837222099	-15204.265831589699
-12796.259263277054	-55957.9831225276	-11918.788840353489	-16760.74793970585	-40930.319252729416	-49452.363875448704	-14674.616189479828	-13793.811666667461	-13276.303729712963	-13981.832167804241	-11408.40559387207	-14777.232285797596	-13240.184162259102	-56897.80350792408	-12085.856364786625	-13587.71149468422	-50518.65358698368	-15139.787143528461
-12723.68672323227	-55697.86480218172	-11467.441106021404	-15564.859651386738	-40557.00982910395	-49163.39321196079	-14690.825018942356	-13752.093917489052	-13194.540354430676	-13893.101018190384	-11354.526512145996	-14727.511509537697	-13134.226426780224	-56647.73223698139	-13865.883776664734	-13505.318024933338	-50234.65218013525	-14744.330422282219
-12666.629045009613	-55433.86507123709	-11426.115758121014	-15625.645936787128	-40344.82848227024	-48927.41068583727	-14614.235983788967	-13682.131306231022	-13134.169230163097	-13832.116688966751	-11302.316017150879	-14655.593392014503	-13067.159749686718	-56405.37325054407	-13929.387560844421	-13451.012891113758	-50002.20739489794	-14679.851734220982
-12223.582605421543	-54089.994464576244	-10820.466908752918	-15227.856793403625	-40227.531944811344	-47761.766231775284	-14223.400536715984	-13419.880721747875	-13228.600890517235	-13504.33331221342	-11064.784873962402	-14273.053946733475	-12673.817321002483	-54833.39385616779	-11382.484656393528	-13178.558070600033	-48825.58253836632	-14678.908734738827
-12922.573938548565	-54269.08903938532	-11054.22686523199	-15211.380771577358	-39503.31443041563	-48022.02455466986	-14577.72731667757	-13625.96918541193	-13232.005465567112	-13868.024203240871	-11060.59648513794	-14326.528548836708	-12757.242495536804	-55085.77701508999	-11418.405876398087	-13885.478321671486	-49173.084605395794	-14379.854598224163
-12166.524927198887	-53825.99473363161	-10779.141560852528	-15288.643078804016	-40015.35059797764	-47525.78370565176	-14146.811501562595	-13349.918110489845	-13168.229766249657	-13443.348982989788	-11012.574378967285	-14201.135829210281	-12606.750643908978	-54591.03486973047	-11445.988440573215	-13124.252936780453	-48593.137753129005	-14614.43004667759
-12306.906800627708	-54031.84206902981	-11521.891755521297	-15091.465913236141	-39388.3087567091	-47723.21868389845	-14219.549704372883	-13328.727597236633	-12812.345566034317	-13478.644603013992	-11026.658378601074	-14308.676442325115	-12681.426524341106	-55060.085080206394	-13458.741108715534	-13110.484595000744	-48792.959294736385	-14630.679477274418
-12865.516260325909	-54005.089308440685	-11012.9015173316	-15272.167056977749	-39291.133083581924	-47786.04202854633	-14501.138281524181	-13556.0065741539	-13171.634341299534	-13807.039874017239	-11008.385990142822	-14254.610431313515	-12690.175818443298	-54843.41802865267	-11481.909660577774	-13831.173187851906	-48940.63982015848	-14315.375910162926
-12347.58848798275	-53973.581326305866	-11087.332355260849	-15955.09082967043	-39275.322859704494	-47613.24812597036	-14274.28652280569	-13316.322329998016	-12766.96216660738	-13439.724902570248	-11004.301963806152	-14271.886857390404	-12658.471069157124	-54866.67860686779	-13418.521968483925	-13065.254406154156	-48673.91218775511	-14282.342545330524
-12249.849122405052	-53767.842338085175	-11480.566407620907	-15152.252198636532	-39176.12740987539	-47487.236157774925	-14142.960669219494	-13258.764985978603	-12751.974441766739	-13417.66027379036	-10974.447883605957	-14236.758324801922	-12614.3598472476	-54817.72609376907	-13522.244892895222	-13056.179461181164	-48560.51450949907	-14566.20078921318
-11806.802682816982	-52423.97173142433	-10874.917558252811	-14754.463055253029	-39058.830872416496	-46321.59170371294	-13752.125222146511	-12996.514401495457	-12846.406102120876	-13089.87689703703	-10736.91674041748	-13854.218879520893	-12221.017418563366	-53245.746699392796	-10975.341988444328	-12783.724640667439	-47383.88965296745	-14565.257789731026
-11847.484370172024	-52365.71098870039	-10440.358157992363	-15618.087971687317	-38945.84497541189	-46211.621145784855	-13806.862040579319	-12984.10913425684	-12801.02270269394	-13050.957196593285	-10714.560325622559	-13817.429294586182	-12198.061963379383	-53052.34022605419	-10935.122848212719	-12738.49445182085	-47264.842545986176	-14216.920857787132
-12505.794015944004	-52603.066306233406	-11108.677514731884	-14737.987033426762	-38334.61335802078	-46581.85002660751	-14106.452002108097	-13202.602865159512	-12849.810677170753	-13453.56778806448	-10732.728351593018	-13907.693481624126	-12304.442593097687	-53498.12985831499	-11011.263208448887	-13490.644891738892	-47731.39171999693	-14266.203653216362
-12546.475703299046	-52544.805563509464	-10674.118114471436	-15601.61194986105	-38221.62746101618	-46471.87946867943	-14161.188820540905	-13190.197597920895	-12804.427277743816	-13414.648087620735	-10710.371936798096	-13870.903896689415	-12281.487137913704	-53304.72338497639	-10971.044068217278	-13445.414702892303	-47612.34461301565	-13917.866721272469
-11873.750887155533	-52043.55886220932	-11100.457656860352	-15542.483376920223	-37894.44044047594	-45937.091071784496	-13726.422173082829	-12822.993398487568	-12324.396253943443	-12964.284158170223	-10624.223335266113	-13781.133672654629	-12138.6044896245	-53036.67246365547	-13074.883084714413	-12616.115842401981	-46999.77451711893	-14104.212912261486
-13541.928556144238	-51581.97682273388	-13085.074423789978	-14642.039722502232	-37650.01806271076	-45670.85110551119	-13580.993943154812	-12819.671415925026	-12365.406593322754	-12952.487780153751	-10573.194458007812	-13525.40001398325	-16359.34422492981	-52469.37581938505	-13882.624490618706	-12730.278309047222	-46580.10113310814	-13623.031734764576
-13484.870877921581	-51317.977091789246	-13043.749075889587	-14702.826007902622	-37437.836715877056	-45434.868579387665	-13504.404908001423	-12749.708804666996	-12305.035469055176	-12891.503450930119	-10520.983963012695	-13453.481896460056	-16292.277547836304	-52227.01683294773	-13946.128274798393	-12675.973175227642	-46347.65634787083	-13558.553046703339
-11301.074229300022	-50175.570204257965	-10002.13572525978	-14009.592230618	-37191.65313255787	-44246.493428111076	-13275.206520318985	-12449.062453567982	-12276.693414747715	-12486.785302579403	-10280.602615356445	-13276.955333590508	-11572.237648367882	-50972.262811899185	-12371.511376321316	-12206.962418317795	-45306.70346850157	-13643.334503471851
-12000.065562427044	-50354.66477906704	-10235.895681738853	-13993.116208791733	-36467.435618162155	-44506.75175100565	-13629.533300280571	-12655.150917232037	-12280.097989797592	-12850.476193606853	-10276.414226531982	-13330.42993569374	-11655.662822902203	-51224.64597082138	-12407.432596325874	-12913.882669389248	-45654.205535531044	-13344.280366957188
-13125.148633539677	-49915.95408958197	-13139.525073289871	-14168.645984351635	-36481.316990315914	-44230.676577448845	-13109.718628585339	-12396.305095672607	-11983.211804926395	-12538.03136497736	-10245.32632446289	-13106.564946770668	-15906.544322490692	-50881.728662610054	-13475.481822669506	-12335.444879114628	-45138.408247709274	-13509.380789756775
-13165.830320894718	-49857.693346858025	-12704.965673029423	-15032.270900785923	-36368.33109331131	-44120.70601952076	-13164.455447018147	-12383.89982843399	-11937.828405499458	-12499.111664533615	-10222.969909667969	-13069.775361835957	-15883.58886730671	-50688.32218927145	-13435.262682437897	-12290.21469026804	-45019.361140728	-13161.043857812881
-11499.961444616318	-48746.79444146156	-9588.921484470367	-13656.11335080862	-36137.95773386955	-43105.12477082014	-13162.1088180542	-12322.93772149086	-12314.158525884151	-12461.70848762989	-9986.672588348389	-12875.972372889519	-11195.253717124462	-49410.30759000778	-9924.033476054668	-12587.122715055943	-44245.13589376211	-13278.858679413795
-12619.420180022717	-47667.5525624156	-12266.74324029684	-13423.775159716606	-34614.13925045729	-42155.57830184698	-12632.799926757812	-11848.853147745132	-11413.499117553234	-11934.939770519733	-9789.012199401855	-12529.301400840282	-15257.764552295208	-48608.24477511644	-14871.651210546494	-11758.682656764984	-43061.22206324339	-12587.4575034976
-12562.36250180006	-47403.552831470966	-12225.41789239645	-13484.561445116997	-34401.95790362358	-41919.59577572346	-12556.210891604424	-11778.890536487103	-11353.127993285656	-11873.9554412961	-9736.801704406738	-12457.383283317089	-15190.697875201702	-48365.88578867912	-14935.154994726181	-11704.377522945404	-42828.77727800608	-12522.978815436363
-12119.31606221199	-46059.68222481012	-11619.769043028355	-13086.772301733494	-34284.661366164684	-40753.95132166147	-12165.37544453144	-11516.639952003956	-11447.559653639793	-11546.17206454277	-9499.270561218262	-12074.84383803606	-14797.355446517467	-46793.906394302845	-12388.252090275288	-11431.922702431679	-41652.15242147446	-12522.035815954208
-12818.307395339012	-46238.7767996192	-11853.528999507427	-13070.296279907227	-33560.44385176897	-41014.209644556046	-12519.702224493027	-11722.72841566801	-11450.96422868967	-11909.862955570221	-9495.082172393799	-12128.318440139294	-14880.780621051788	-47046.28955322504	-12424.173310279846	-12138.842953503132	-41999.65448850393	-12222.981679439545
-10429.526434779167	-46749.79036396742	-10278.847183048725	-12998.205708265305	-33650.48251974583	-41201.85012024641	-12272.519765138626	-11471.751721739769	-10943.38309687376	-11553.631815254688	-9458.214652776718	-12257.457412302494	-11079.757243335247	-47272.25288808346	-9958.710350692272	-11148.260588645935	-41667.13456559181	-12317.192027807236
-12145.5825791955	-45737.530098319054	-12279.868541896343	-13011.1677069664	-33233.25683122873	-40479.421247661114	-12084.93557703495	-11355.524216234684	-10970.933204889297	-11459.499026119709	-9408.933570861816	-12038.548216104507	-14737.897972762585	-46778.238631904125	-14528.012326776981	-11309.54409301281	-41387.08439260721	-12409.327870428562
-10372.468756556511	-46485.790633022785	-10237.521835148335	-13058.991993665695	-33438.30117291212	-40965.86759412289	-12195.930729985237	-11401.789110481739	-10883.011972606182	-11492.647486031055	-9406.004157781601	-12185.5392947793	-11012.690566241741	-47029.89390164614	-10022.21413487196	-11093.955454826355	-41434.6897803545	-12252.713339745998
