-5370.126322984695	-743.5339035987854	-76009.609375	-9281.06446659565	-17991.886390686035	-78005.318359375	-74085.359375	-60714.037109375	-18147.671400547028	-17154.216835021973	-20656.04692697525	-18135.42137527466	-22084.39047241211	-5019.52609372139	-1349.6902385950089	-15277.90234375	-30445.34765625	-27300.097813606262	-10724.00393718481	-44284.310546875	-9044.379209816456	-64918.66796875	-21202.60673904419	-68333.40625	-73687.9296875
-5532.418884038925	-1057.397924900055	-74278.00200724602	-9064.428067862988	-17572.625940144062	-76224.44437289238	-72412.60459274054	-59350.19913434982	-17695.782463490963	-16713.126533925533	-20129.39971166849	-17556.955691337585	-21852.433607161045	-5450.23379611969	-1856.9241473078728	-14929.798065185547	-29773.84441113472	-26871.545945227146	-11095.141251027584	-43265.07282203436	-9383.560081839561	-63461.37313967943	-20690.64134144783	-66793.63392734528	-72051.07945525646
-5796.855120897293	-1178.7831673622131	-73619.67338711023	-9768.579626202583	-17526.690055429935	-75489.3212454915	-71679.79944831133	-58807.20346492529	-17745.68256342411	-16896.8632876873	-20134.855159282684	-17612.812240600586	-21400.07469344139	-5609.163405478001	-2101.1601969003677	-14772.48600769043	-29430.372405052185	-25636.426400840282	-9342.218409776688	-42858.24276351929	-8296.544844806194	-62852.623695254326	-20690.604562580585	-66161.9796115756	-71430.91638964415
-5563.542112529278	-377.77354270219803	-73438.88342922926	-9630.396118283272	-17433.30609422922	-75401.84009987116	-71527.8764961958	-58638.46163624525	-17669.287766397	-16558.680942058563	-19940.110354542732	-17495.19598209858	-21358.975222229958	-5633.142133712769	-2147.1711218953133	-14756.639179229736	-29440.172011852264	-26597.872314035892	-11217.81226438284	-42776.16245800257	-8465.453250050545	-62709.48105210066	-20506.54827839136	-66052.81387257576	-71238.42450928688
-5903.607142686844	-1318.2228302955627	-72898.56553059816	-8660.13518923521	-17335.70787638426	-74685.5192745328	-71011.9214798212	-58186.69824683666	-17639.373316407204	-16798.44678479433	-19998.384648501873	-17431.103497326374	-21140.248043358326	-4225.844826281071	-2334.245238661766	-14616.542151212692	-29181.521421313286	-26615.050298571587	-11430.17413944006	-42398.340762495995	-9946.680640041828	-62197.07447403669	-20419.861606776714	-65509.511594593525	-70757.54762244225
-4775.075214207172	-1429.1567471027374	-72054.87698739767	-8968.28600013256	-17071.320363759995	-73885.33458834887	-70175.39456802607	-57511.24962866306	-17272.553644776344	-16252.69511705637	-19586.267275333405	-17216.690854907036	-20927.75018763542	-5912.091393113136	-2633.164591908455	-14490.298603057861	-28811.2698828578	-26308.123121738434	-11630.240496575832	-41996.455845594406	-8538.983356952667	-61552.89703261852	-20067.821363687515	-64733.04969090223	-69749.35763710737
-5523.5264275074005	-1567.1626262664795	-71163.56500959396	-9158.954068779945	-17000.803558647633	-73000.06670123339	-69409.8896061182	-56961.774327874184	-17103.029551148415	-16133.598615407944	-19443.774599313736	-17099.195365786552	-20685.932173788548	-5585.773953855038	-3093.1212315559387	-14408.08662033081	-28565.78880393505	-25596.5274810791	-9628.597119152546	-41701.79106962681	-8787.465630471706	-60871.815302848816	-19930.305275440216	-64024.10957568884	-68885.29293352365
-5987.736264467239	-1632.1308960914612	-71164.80379277468	-8279.686568439007	-16942.50926500559	-72985.04829072952	-69226.38955962658	-56793.696397066116	-17071.770373225212	-16037.933465719223	-19382.018481254578	-17019.708119928837	-20640.616121709347	-6167.557436287403	-79.70307564735413	-14324.140357971191	-28484.027635753155	-26067.104754149914	-11790.093642413616	-41383.76436126232	-10279.29597967863	-60757.989552915096	-19894.791183650494	-63945.386073708534	-68910.09796345234
-5315.649366617203	-1699.8190026283264	-70479.13637018204	-8221.016267597675	-16752.122511804104	-72341.6843432188	-68754.75813937187	-56352.92324560881	-16910.439108610153	-15864.821305930614	-19189.21334463358	-16886.851701259613	-20443.547363102436	-4537.608588397503	-3137.885872542858	-14182.51422071457	-28245.225046873093	-25918.255590200424	-11942.221973896027	-41147.075231432915	-10095.941827893257	-60374.69728255272	-19665.945571124554	-63546.85015016794	-68077.42050528526
-4790.8651176691055	-1793.6265306472778	-70214.55826765299	-9515.777168631554	-16736.341417610645	-72049.17699694633	-68528.89048367739	-55956.67881220579	-16906.47481518984	-16203.393103659153	-19337.87583321333	-16859.451637387276	-20209.896509110928	-6486.603733956814	-3193.901641726494	-14081.551372528076	-28101.004322707653	-25935.32176965475	-12014.359722554684	-40754.618315696716	-9830.013544142246	-59863.9992634058	-19778.7351834774	-63048.467584490776	-68187.09650027752
-4346.004460096359	-1859.180422782898	-69311.6661118865	-10709.272579729557	-16385.74756783247	-71044.3113078475	-67479.95860743523	-55369.37319970131	-16522.472650766373	-15586.51201570034	-18706.094335913658	-16538.51761931181	-20146.70055949688	-6831.065749406815	-3516.3317687511444	-13910.665981292725	-27741.666034042835	-25552.30779016018	-12207.0937961936	-40328.224024772644	-7105.28449600935	-59212.22764158249	-19195.775980770588	-62242.352701604366	-67267.60983222723
-5849.130186319351	-2274.5079293251038	-67368.0925257802	-7600.086990237236	-16095.943997502327	-69021.8852583766	-65681.32024419308	-53825.58438307047	-16402.14102447033	-15509.051255702972	-18531.551066160202	-16182.533823311329	-19499.404934048653	-3743.927320957184	-4122.440872609615	-13521.154028177261	-26981.39881193638	-25233.20807516575	-12648.392176151276	-39261.10544705391	-10998.24325811863	-57653.10378783941	-18883.20043885708	-60722.95549476147	-65147.03844022751
-3827.8264286518097	-2533.808434009552	-66514.3275975585	-7232.669362008572	-15668.67249906063	-68258.53459328413	-64795.44584786892	-53232.79112011194	-15765.240418672562	-15024.449422776699	-18010.70921820402	-15901.541881859303	-19428.67966002226	-7603.252987921238	-4368.605537593365	-13411.839263916016	-26597.50787484646	-24807.961086928844	-12879.396381258965	-38776.569789111614	-11753.551576435566	-56751.26780986786	-18485.47317057848	-59757.93161332607	-64513.7511690259
-6011.422747373581	-2588.3719506263733	-65636.48515802622	-7383.450591504574	-15676.683546960354	-67241.01127189398	-64008.56546193361	-52461.74640804529	-15950.252087414265	-15067.960954606533	-18004.903850853443	-15604.068139374256	-19267.44806879759	-4174.635023355484	-4629.674781322479	-13173.049749612808	-26309.8955668211	-24804.656206786633	-13019.529489994049	-38241.86772221327	-11337.424130141735	-56195.808958768845	-18371.23504126072	-59183.18317210674	-63510.18820798397
