0	1	1.0
0	2	1.0
2	3	1.0
2	4	1.0
2	5	1.0
2	6	1.0
2	7	1.0
2	8	1.0
8	9	1.0
8	10	1.0
8	11	1.0
8	12	1.0
8	13	1.0
8	14	1.0
8	15	1.0
8	16	1.0
8	17	1.0
8	18	1.0
8	19	1.0
8	20	1.0
8	21	1.0
8	22	1.0
8	23	1.0
8	24	1.0
8	25	1.0
8	26	1.0
8	27	1.0
8	28	1.0
8	29	1.0
8	30	1.0
8	31	1.0
8	32	1.0
8	33	1.0
8	34	1.0
8	35	1.0
8	36	1.0
8	37	1.0
8	38	1.0
8	39	1.0
8	40	1.0
8	41	1.0
8	42	1.0
8	43	1.0
8	44	1.0
8	45	1.0
8	46	1.0
8	47	1.0
8	48	1.0
8	49	1.0
8	50	1.0
8	51	1.0
8	52	1.0
8	53	1.0
8	54	1.0
8	55	1.0
8	56	1.0
8	57	1.0
8	58	1.0
8	59	1.0
8	60	1.0
8	61	1.0
8	62	1.0
8	63	1.0
8	64	1.0
8	65	1.0
8	66	1.0
8	67	1.0
8	68	1.0
8	69	1.0
8	70	1.0
8	71	1.0
8	72	1.0
8	73	1.0
8	74	1.0
8	75	1.0
8	76	1.0
8	77	1.0
8	78	1.0
8	79	1.0
8	80	1.0
8	81	1.0
8	82	1.0
8	83	1.0
8	84	1.0
8	85	1.0
8	86	1.0
8	87	1.0
8	88	1.0
8	89	1.0
8	90	1.0
8	91	1.0
8	92	1.0
8	93	1.0
8	94	1.0
8	95	1.0
8	96	1.0
8	97	1.0
8	98	1.0
8	99	1.0
8	100	1.0
8	101	1.0
8	102	1.0
8	103	1.0
8	104	1.0
8	105	1.0
8	106	1.0
8	107	1.0
8	108	1.0
8	109	1.0
8	110	1.0
8	111	1.0
8	112	1.0
8	113	1.0
8	114	1.0
8	115	1.0
8	116	1.0
8	117	1.0
8	118	1.0
8	119	1.0
8	120	1.0
8	121	1.0
8	122	1.0
8	123	1.0
8	124	1.0
8	125	1.0
8	126	1.0
8	127	1.0
8	128	1.0
8	129	1.0
8	130	1.0
8	131	1.0
8	132	1.0
8	133	1.0
8	134	1.0
8	135	1.0
8	136	1.0
8	137	1.0
8	138	1.0
8	139	1.0
8	140	1.0
8	141	1.0
8	142	1.0
8	143	1.0
8	144	1.0
8	145	1.0
8	146	1.0
8	147	1.0
8	148	1.0
8	149	1.0
8	150	1.0
8	151	1.0
8	152	1.0
8	153	1.0
8	154	1.0
8	155	1.0
8	156	1.0
8	157	1.0
8	158	1.0
8	159	1.0
8	160	1.0
8	161	1.0
8	162	1.0
8	163	1.0
8	164	1.0
8	165	1.0
8	166	1.0
8	167	1.0
8	168	1.0
8	169	1.0
8	170	1.0
8	171	1.0
8	172	1.0
8	173	1.0
8	174	1.0
8	175	1.0
8	176	1.0
8	177	1.0
8	178	1.0
8	179	1.0
8	180	1.0
8	181	1.0
8	182	1.0
8	183	1.0
8	184	1.0
8	185	1.0
8	186	1.0
8	187	1.0
8	188	1.0
8	189	1.0
8	190	1.0
8	191	1.0
8	192	1.0
8	193	1.0
8	194	1.0
8	195	1.0
8	196	1.0
8	197	1.0
8	198	1.0
8	199	1.0
8	200	1.0
8	201	1.0
201	202	1.0
201	203	1.0
201	204	1.0
201	205	1.0
201	206	1.0
201	207	1.0
8	208	1.0
8	209	1.0
8	210	1.0
8	211	1.0
8	212	1.0
8	213	1.0
8	214	1.0
8	215	1.0
215	216	1.0
215	217	1.0
215	218	1.0
215	219	1.0
215	220	1.0
215	221	1.0
215	222	1.0
215	223	1.0
215	224	1.0
215	225	1.0
215	226	1.0
215	227	1.0
215	228	1.0
215	229	1.0
215	230	1.0
215	231	1.0
215	232	1.0
215	233	1.0
215	234	1.0
215	235	1.0
215	236	1.0
215	237	1.0
215	238	1.0
215	239	1.0
215	240	1.0
215	241	1.0
215	242	1.0
215	243	1.0
215	244	1.0
215	245	1.0
215	246	1.0
215	247	1.0
215	248	1.0
215	249	1.0
215	250	1.0
215	251	1.0
215	252	1.0
215	253	1.0
215	254	1.0
215	255	1.0
215	256	1.0
215	257	1.0
215	258	1.0
215	259	1.0
215	260	1.0
215	261	1.0
215	262	1.0
215	263	1.0
215	264	1.0
215	265	1.0
215	266	1.0
215	267	1.0
215	268	1.0
215	269	1.0
215	270	1.0
215	271	1.0
215	272	1.0
215	273	1.0
215	274	1.0
215	275	1.0
215	276	1.0
215	277	1.0
215	278	1.0
215	279	1.0
215	280	1.0
215	281	1.0
215	282	1.0
215	283	1.0
215	284	1.0
215	285	1.0
215	286	1.0
215	287	1.0
215	288	1.0
215	289	1.0
215	290	1.0
215	291	1.0
215	292	1.0
215	293	1.0
215	294	1.0
215	295	1.0
215	296	1.0
215	297	1.0
215	298	1.0
215	299	1.0
215	300	1.0
215	301	1.0
215	302	1.0
215	303	1.0
215	304	1.0
215	305	1.0
215	306	1.0
215	307	1.0
215	308	1.0
215	309	1.0
215	310	1.0
215	311	1.0
215	312	1.0
215	313	1.0
215	314	1.0
215	315	1.0
215	316	1.0
215	317	1.0
215	318	1.0
215	319	1.0
215	320	1.0
215	321	1.0
215	322	1.0
215	323	1.0
215	324	1.0
215	325	1.0
215	326	1.0
215	327	1.0
215	328	1.0
215	329	1.0
215	330	1.0
215	331	1.0
331	332	1.0
331	333	1.0
331	334	1.0
331	335	1.0
215	336	1.0
336	337	1.0
336	338	1.0
336	339	1.0
336	340	1.0
336	341	1.0
336	342	1.0
336	343	1.0
336	344	1.0
215	345	1.0
215	346	1.0
215	347	1.0
215	348	1.0
215	349	1.0
215	350	1.0
215	351	1.0
215	352	1.0
352	353	1.0
352	354	1.0
352	355	1.0
352	356	1.0
215	357	1.0
215	358	1.0
215	359	1.0
215	360	1.0
215	361	1.0
215	362	1.0
215	363	1.0
215	364	1.0
215	365	1.0
215	366	1.0
215	367	1.0
215	368	1.0
215	369	1.0
215	370	1.0
215	371	1.0
215	372	1.0
215	373	1.0
215	374	1.0
215	375	1.0
215	376	1.0
215	377	1.0
215	378	1.0
215	379	1.0
215	380	1.0
215	381	1.0
215	382	1.0
215	383	1.0
215	384	1.0
215	385	1.0
215	386	1.0
215	387	1.0
215	388	1.0
215	389	1.0
215	390	1.0
215	391	1.0
215	392	1.0
215	393	1.0
215	394	1.0
215	395	1.0
215	396	1.0
215	397	1.0
215	398	1.0
215	399	1.0
215	400	1.0
215	401	1.0
215	402	1.0
215	403	1.0
215	404	1.0
215	405	1.0
215	406	1.0
215	407	1.0
215	408	1.0
215	409	1.0
215	410	1.0
215	411	1.0
215	412	1.0
215	413	1.0
215	414	1.0
215	415	1.0
415	416	1.0
415	417	1.0
415	418	1.0
415	419	1.0
415	420	1.0
415	421	1.0
415	422	1.0
415	423	1.0
415	424	1.0
415	425	1.0
415	426	1.0
415	427	1.0
415	428	1.0
415	429	1.0
415	430	1.0
415	431	1.0
415	432	1.0
415	433	1.0
415	434	1.0
415	435	1.0
415	436	1.0
415	437	1.0
415	438	1.0
415	439	1.0
415	440	1.0
415	441	1.0
415	442	1.0
415	443	1.0
415	444	1.0
415	445	1.0
415	446	1.0
415	447	1.0
415	448	1.0
415	449	1.0
415	450	1.0
415	451	1.0
415	452	1.0
415	453	1.0
415	454	1.0
415	455	1.0
415	456	1.0
415	457	1.0
415	458	1.0
415	459	1.0
415	460	1.0
415	461	1.0
415	462	1.0
415	463	1.0
415	464	1.0
415	465	1.0
415	466	1.0
415	467	1.0
415	468	1.0
415	469	1.0
415	470	1.0
415	471	1.0
415	472	1.0
415	473	1.0
415	474	1.0
415	475	1.0
415	476	1.0
415	477	1.0
415	478	1.0
415	479	1.0
415	480	1.0
415	481	1.0
415	482	1.0
415	483	1.0
415	484	1.0
415	485	1.0
415	486	1.0
415	487	1.0
415	488	1.0
415	489	1.0
415	490	1.0
415	491	1.0
415	492	1.0
415	493	1.0
415	494	1.0
415	495	1.0
415	496	1.0
415	497	1.0
415	498	1.0
415	499	1.0
415	500	1.0
415	501	1.0
415	502	1.0
