-15425.202514648438	-15397.754150390625	-6798.25927734375	-24273.181640625	-24291.413818359375	-10436.600494384766	-6006.079833984375	-1856.9076843261719	-12765.861022949219	-2387.0606536865234	-22768.062255859375	-11721.81494140625	-12165.087036132812	-47603.160400390625	-2051.871826171875	-14577.213256835938	-8274.874389648438	-28731.554077148438	-2080.5968017578125	-2145.5614013671875	-7091.5374755859375	-23302.331787109375	-45815.34375	-27657.78173828125	-27022.08135986328	-38892.76623535156	-50589.69140625	-2081.38720703125	-7864.178405761719	-12872.045227050781	-9660.176025390625	-28566.516845703125	-28489.318115234375	-28606.021240234375	-6297.758697509766	-28671.26318359375	-13153.899780273438	-2195.3824768066406	-2329.1420288085938	-2240.278076171875	-2301.6936950683594	-2223.674102783203	-2262.7296142578125	-2169.792236328125	-2152.7857666015625	-2152.6290283203125	-3602.6083984375	-9616.611206054688	-8951.328094482422	-20533.62060546875	-73785.05981445312	-9341.349182128906	-19540.744995117188	-13567.088012695312	-2503.0167236328125	-57730.119140625	-2017.15283203125	-12470.992919921875	-53498.068359375	-75533.1328125	-4764.172058105469	-17628.60498046875	-72031.85302734375	-21224.847900390625	-2306.755615234375	-2121.687255859375	-2135.81640625	-2154.913330078125	-2045.033935546875	-2097.18603515625	-1732.8786926269531	-2725.667236328125	-34438.34729003906	-66131.3828125	-11709.296081542969	-20914.277221679688	-21683.315307617188	-21766.700561523438	-2105.99560546875	-7500.314453125	-34813.87548828125	-1825.91357421875	-35025.213623046875	-17683.0478515625	-7725.866119384766	-8278.126220703125	-17645.227905273438	-32265.38070678711	-90699.10546875	-21674.888305664062	-3335.77587890625	-50105.861328125	-54552.396484375	-31953.867065429688	-2204.8598022460938	-13258.3701171875	-6281.841796875	-9204.6953125	-5647.2366943359375	-10386.710083007812	-19258.012939453125	-21188.018432617188
-15305.684942424297	-15277.289253413677	-6839.0908203125	-24007.22367209196	-24028.59896194935	-10481.001235961914	-5924.71264564991	-1894.4462585449219	-12659.247963905334	-2383.1849060058594	-22526.4909491539	-11617.564814507961	-12204.36099243164	-47117.47949075699	-2080.313232421875	-14417.7137093544	-8317.167602539062	-28360.151068508625	-2109.0162353515625	-2165.0020751953125	-7018.7706298828125	-23352.911987304688	-45322.69680827856	-27505.823311924934	-27075.207580566406	-38663.763473808765	-50033.24228298664	-2104.68310546875	-7916.305725097656	-12734.063812315464	-9563.588090896606	-28297.235055029392	-28220.63253325224	-28337.528695583344	-6297.463718235493	-28403.64770489931	-13053.622598648071	-2054.0661213994026	-2185.0489718317986	-2091.2693430781364	-2151.2348122000694	-2081.0829021930695	-2115.130616605282	-2078.829958677292	-2062.0078761577606	-2059.7151057720184	-3631.8233713507652	-9668.132995605469	-9003.586822509766	-20316.005504488945	-73075.77120363712	-9224.141272068024	-19251.98413324356	-13425.552582085133	-2506.02099609375	-57182.21533590555	-2036.627685546875	-12354.759088993073	-52951.74110722542	-74725.03935736418	-4701.819717407227	-17404.193623900414	-71285.36185193062	-21119.00992977619	-2317.935791015625	-2142.53466796875	-2155.475830078125	-2174.878173828125	-2068.19677734375	-2118.89453125	-1769.9089660644531	-2735.158447265625	-34247.635916888714	-65422.53394085169	-11529.651685357094	-20852.046787917614	-21615.105355918407	-21698.8527829051	-2125.040771484375	-7376.946511566639	-34839.12715911865	-1859.5771484375	-34833.520072460175	-17728.252975463867	-7603.4715213775635	-8237.116188049316	-17462.23467183113	-32317.14740753174	-89730.34770196676	-21722.7021484375	-3337.8723754882812	-49574.067137658596	-53962.91766792536	-31677.704246759415	-2233.4349975585938	-13133.041199564934	-6328.3873291015625	-9109.447463989258	-5691.6195068359375	-10424.103862047195	-19302.42901611328	-21243.058959960938
-14373.843786001205	-14351.7467867136	-6237.838991880417	-22325.68339973688	-22344.656437933445	-9476.83084243536	-5831.052665710449	-2028.7833557128906	-11759.142773985863	-2532.8912811279297	-21273.36338889599	-10907.139855742455	-10925.880065381527	-44133.977566599846	-2187.4678955078125	-13651.418494403362	-7639.0657777786255	-26949.37622499466	-2214.8546142578125	-2268.7315673828125	-6848.853561401367	-21887.086084902287	-42674.188146710396	-25977.98643630743	-25637.76884239912	-36612.63966661692	-47433.340754687786	-2202.582763671875	-7037.800043344498	-12082.798808991909	-9091.033750474453	-26384.248906195164	-26312.20638048649	-26423.61687093973	-5524.9751417040825	-26483.173104286194	-12069.265400886536	-2310.275665283203	-2427.9848022460938	-2349.6035766601562	-2399.7591247558594	-2334.736602783203	-2366.9637451171875	-2283.4393310546875	-2265.849853515625	-2267.8746337890625	-3608.3953285217285	-8601.473132908344	-8060.5143520236015	-18871.660998165607	-68715.2497650981	-8781.50208055973	-18464.974983036518	-12588.156983017921	-2633.7037353515625	-53514.94158792496	-2177.5250244140625	-11642.224943637848	-49511.25489580631	-70267.99247300625	-4820.589050292969	-16535.596376478672	-66988.30337506533	-20003.14684832096	-2413.4609375	-2235.326904296875	-2246.443359375	-2262.914794921875	-2170.146484375	-2212.74169921875	-1941.9947814941406	-2785.155517578125	-32494.898827135563	-61563.45041823387	-11248.340933561325	-19790.550131857395	-20556.952180206776	-20642.390449166298	-2250.359130859375	-7265.7979164123535	-31753.49760079384	-2001.9448852539062	-32639.070238769054	-16894.08167666197	-7694.358849942684	-7564.949852228165	-16264.548466861248	-29231.805143594742	-84900.30126667023	-20604.039358317852	-3343.1670532226562	-46462.28769981861	-50653.59712064266	-29886.571936368942	-2366.3184204101562	-12246.838980436325	-5694.754238247871	-8708.155662536621	-5162.857075691223	-9247.856737494469	-18220.785539209843	-20094.158747434616
-14160.000741064548	-14143.220892965794	-5863.5690376758575	-22315.981629133224	-22333.779606819153	-8861.644243061543	-6017.120584845543	-2037.2616882324219	-11751.260175347328	-2682.244186401367	-21337.354066967964	-10886.405304968357	-10424.109758019447	-44124.72932821512	-2201.00634765625	-13905.856255054474	-7134.2233684659	-26790.48110860586	-2232.033203125	-2278.1719970703125	-6729.170715332031	-19390.17740803957	-42669.73359423876	-24131.05384874344	-22310.273609757423	-34036.132043898106	-47421.497755646706	-2219.7420043945312	-6742.532600939274	-12256.950066149235	-9196.247473478317	-26371.057726442814	-26296.584351599216	-26403.67134475708	-5564.28736102581	-26482.631611526012	-12047.487550914288	-2310.1104011535645	-2431.0150756835938	-2353.921848297119	-2406.9833641052246	-2337.646156311035	-2370.6788482666016	-2290.6814575195312	-2278.806640625	-2276.76025390625	-3753.0920555591583	-8208.812402248383	-7669.430901110172	-18920.132695674896	-68882.92260843515	-8575.308071494102	-18694.571708381176	-12476.186570584774	-2599.916748046875	-53681.31916260719	-2184.497314453125	-11667.45836263895	-49646.378241837025	-70818.79359656572	-5074.433349609375	-16782.781952142715	-67358.96436452866	-18690.31677931547	-2416.08935546875	-2270.000732421875	-2283.424072265625	-2295.3271484375	-2206.62451171875	-2249.76220703125	-1966.7847900390625	-2761.0792236328125	-30026.714675486088	-61877.73596072197	-11972.681030273438	-18004.14531379938	-18656.820044219494	-18716.88624215126	-2268.3453979492188	-7761.1729736328125	-29230.544245183468	-2026.4873046875	-31078.337377011776	-14568.916688382626	-8029.545547485352	-7490.788533091545	-16475.16653251648	-27124.392777502537	-85026.5818746686	-17877.37849330902	-3331.0203857421875	-46690.24612033367	-50862.33191668987	-28276.526264429092	-2437.9414672851562	-12386.030250132084	-5436.590875029564	-8618.65763092041	-4899.377936720848	-8841.289254665375	-15882.67035651207	-17301.618921339512
-14027.200072646141	-13971.64893245697	-5699.010442435741	-22055.64535653591	-22068.11968410015	-8499.900387883186	-6028.237014770508	-2050.6830139160156	-11668.341002583504	-2677.300491333008	-21119.980983138084	-10774.470018565655	-10026.229387819767	-43884.066654622555	-2190.181396484375	-13810.813402473927	-6832.712475001812	-26345.328414678574	-2229.030303955078	-2289.0474853515625	-6661.225982666016	-18404.100858330727	-42366.62516260147	-23605.817928135395	-21066.775942623615	-33113.888235628605	-47016.35519450903	-2228.037841796875	-6587.4986662864685	-11949.344745755196	-9009.54655969143	-26100.162651002407	-26023.28929334879	-26140.115269184113	-5437.408295869827	-26176.384583055973	-11943.950138747692	-2324.3343200683594	-2442.4679565429688	-2368.4818115234375	-2416.5755310058594	-2362.1507873535156	-2378.2064819335938	-2299.1044921875	-2282.3033447265625	-2281.3038330078125	-3678.3815831542015	-8101.450099766254	-7465.052418529987	-18663.201894640923	-68161.98867982626	-9481.869410514832	-19653.395680963993	-12500.73227584362	-2616.398193359375	-53296.09160703421	-2184.616943359375	-11643.427584171295	-49294.04362034798	-70064.51859641075	-5089.9395751953125	-16749.382192611694	-66797.27829670906	-18072.137425541878	-2406.464599609375	-2271.4378662109375	-2279.3782958984375	-2288.6409912109375	-2198.4813232421875	-2248.36572265625	-1958.8197326660156	-2762.955078125	-29308.07880103588	-61394.69853883982	-12008.239868164062	-17384.46980148554	-18020.152530312538	-18071.70962059498	-2259.2779541015625	-7786.359846055508	-28444.401140511036	-2044.518310546875	-30425.957305550575	-14043.642547488213	-8064.867156982422	-7338.148551166058	-16402.583449482918	-26489.705217301846	-84155.3484789133	-17054.272197425365	-3390.014892578125	-46565.067352592945	-50660.881299734116	-28326.745027005672	-2191.45766890049	-12432.750856161118	-5380.518523454666	-8585.40007019043	-4875.20920085907	-8677.159882247448	-15191.852898538113	-16754.84013170004
-14254.326213777065	-14231.281889736652	-6278.670534849167	-22059.725431203842	-22081.84158152342	-9521.231584012508	-5749.685477375984	-2066.3219299316406	-11652.529714941978	-2529.0155334472656	-21031.792082190514	-10802.889728844166	-10965.154021680355	-43648.29665696621	-2215.9093017578125	-13491.918946921825	-7681.3589906692505	-26577.973216354847	-2243.2740478515625	-2288.1722412109375	-6776.086715698242	-21937.6662850976	-42181.54120498896	-25826.028009951115	-25690.895063102245	-36383.63690507412	-46876.89163142443	-2225.878662109375	-7089.927362680435	-11944.817394256592	-8994.445815980434	-26114.96711552143	-26043.520798504353	-26155.1243262887	-5524.68016242981	-26215.557625591755	-11968.98821926117	-2168.959309875965	-2283.8917452692986	-2200.5948435664177	-2249.3002418875694	-2192.1454021930695	-2219.364747464657	-2192.4770534038544	-2175.071963071823	-2174.9607112407684	-3637.6103014349937	-8652.994922459126	-8112.773080050945	-18654.045897185802	-68005.9611542821	-8664.294170498848	-18176.21412116289	-12446.621552407742	-2636.7080078125	-52967.03778320551	-2196.9998779296875	-11525.991112709045	-48964.92764365673	-69459.89901787043	-4758.236709594727	-16311.185019910336	-66241.8121996522	-19897.308877706528	-2424.64111328125	-2256.17431640625	-2266.102783203125	-2282.879638671875	-2193.309326171875	-2234.4501953125	-1979.0250549316406	-2794.646728515625	-32304.187453985214	-60854.60154658556	-11068.69653737545	-19728.31969809532	-20488.742228507996	-20574.542670547962	-2269.404296875	-7142.4299748539925	-31778.74927163124	-2035.6084594726562	-32447.376688182354	-16939.286800563335	-7571.964251935482	-7523.939819574356	-16081.555233418941	-29283.57184433937	-83931.54349988699	-20651.85320109129	-3345.2635498046875	-45930.49350935221	-50064.11830419302	-29610.40911769867	-2394.8936157226562	-12121.510062813759	-5741.299770474434	-8612.907814025879	-5207.239888191223	-9285.250516533852	-18265.20161587	-20149.199274778366
-13957.880858778954	-13935.666552305222	-5694.984025120735	-22055.818753540516	-22076.213019132614	-8625.981079876423	-6084.473373413086	-2056.7656049728394	-11629.248977065086	-2732.079086303711	-21059.256661057472	-10712.605737447739	-10049.906370937824	-43746.28512597084	-2207.4273681640625	-13819.003170371056	-6747.199820935726	-26265.260556280613	-2239.089401245117	-2308.9178466796875	-6633.9747314453125	-18387.226477861404	-42160.70035803318	-23431.60834491253	-20821.587668716908	-32839.36339944601	-46872.00091052055	-2240.1258544921875	-6618.892106831074	-11985.625702738762	-9007.313074827194	-26083.35431623459	-26010.1168718338	-26121.61519908905	-6790.27131652832	-26187.915888667107	-11863.26089578867	-2324.098114013672	-2435.9474563598633	-2366.1802978515625	-2417.512496948242	-2342.9634857177734	-2385.7737579345703	-2310.0215454101562	-2293.7885131835938	-2295.03466796875	-3677.3922392725945	-8032.580686092377	-7488.485946953297	-18773.273000597954	-68154.89677274227	-9618.705871582031	-19789.28857421875	-12413.937342107296	-2606.2406005859375	-52997.99028611183	-2196.8109130859375	-11616.629712104797	-49139.90107822418	-70003.83587062359	-5117.842712402344	-16715.267082452774	-66769.63024222851	-17884.793947398663	-2423.380615234375	-2275.49951171875	-2285.346435546875	-2303.51318359375	-2221.368408203125	-2258.168701171875	-1992.4087219238281	-2769.7559814453125	-29186.681851267815	-61294.6925111413	-12029.881286621094	-17410.383437395096	-18000.63875091076	-18016.946635186672	-2259.2088623046875	-7823.847732543945	-27934.002816677094	-2044.488525390625	-30213.954773068428	-13797.716718375683	-8090.094543457031	-7326.622071802616	-16276.96839416027	-25986.90419393778	-84005.50286829472	-16991.28053367138	-3370.667755126953	-46398.95690661669	-50564.6632668376	-28158.68345874548	-2312.053268432617	-12394.517670750618	-5295.091951966286	-8590.823211669922	-4795.553020477295	-8704.136411845684	-15043.24511396885	-16456.364956736565
-14082.91879761219	-14057.80230385065	-6047.795415878296	-21716.39374423027	-21730.838549375534	-9228.92517286539	-5807.065704345703	-2057.0110473632812	-11515.866912722588	-2573.392807006836	-20698.03760409355	-10566.84440034628	-10610.008822262287	-43084.0797085166	-2200.6463623046875	-13352.69076681137	-7481.2753311395645	-26616.784751296043	-2245.6011352539062	-2301.70556640625	-6695.859725952148	-21333.270439863205	-41874.90683418512	-25578.190887868404	-25330.238772273064	-35963.40394860506	-46612.38994002342	-2238.505126953125	-6861.5524797439575	-12080.541288077831	-8970.471077680588	-25712.28848671913	-25641.172443568707	-25751.301212906837	-6840.003723144531	-25803.200934171677	-11725.677374601364	-2355.449676513672	-2457.0508422851562	-2401.5919189453125	-2435.837615966797	-2383.690887451172	-2398.7537841796875	-2306.807861328125	-2296.8958740234375	-2296.6109619140625	-3603.1946734189987	-8267.689175248146	-7788.692954480648	-18496.50473666191	-67461.93131554127	-8577.082986831665	-18089.776903152466	-12274.847018122673	-2662.689453125	-52501.74524408579	-2215.8623046875	-11411.868459045887	-48506.921509325504	-69014.2230616808	-4776.089263916016	-16203.28272998333	-65740.78717768192	-19675.443731486797	-2428.3533935546875	-2257.809326171875	-2264.189453125	-2283.7646484375	-2194.929443359375	-2233.870849609375	-1982.4847717285156	-2785.73388671875	-31978.170486450195	-60645.82162928581	-11145.8983361125	-19440.236830949783	-20204.47402894497	-20290.469891011715	-2278.3104248046875	-7209.718231201172	-30642.744362473488	-2037.6759033203125	-31961.523980379105	-16510.409732043743	-7627.975040793419	-7428.3847098350525	-15907.618981838226	-28187.881004214287	-83395.19192272425	-20213.826541662216	-3400.1321411132812	-45559.71149647236	-49849.77857589722	-29298.157028079033	-2431.9058532714844	-11918.45364844799	-5484.2940865159035	-8641.39242553711	-4976.135311663151	-8965.975601434708	-17872.24816095829	-19676.32662600279
-14040.483168840408	-14022.755995988846	-5904.4005806446075	-22050.023660600185	-22070.964750409126	-8906.044984638691	-5935.753396511078	-2074.800262451172	-11644.647116303444	-2678.368438720703	-21095.78276026249	-10782.155178070068	-10463.383714318275	-43639.048418581486	-2229.44775390625	-13746.356707572937	-7176.516581356525	-26419.07809996605	-2260.45263671875	-2297.6126708984375	-6656.403869628906	-19440.757608234882	-42177.08665251732	-23979.095422387123	-22363.39983046055	-33807.12928235531	-46865.04863238335	-2243.0379028320312	-6794.659920275211	-12118.968651413918	-9099.659538984299	-26101.77593576908	-26027.89876961708	-26135.17880010605	-5563.992381751537	-26215.016132831573	-11947.210369288921	-2168.7940457463264	-2286.9220187067986	-2204.9131152033806	-2256.5244812369347	-2195.0549557209015	-2223.079850614071	-2199.719179868698	-2188.028750181198	-2183.846331357956	-3782.3070284724236	-8260.334191799164	-7721.689629137516	-18702.51759469509	-68173.63399761915	-8458.10016143322	-18405.81084650755	-12334.651139974594	-2602.9210205078125	-53133.415357887745	-2203.97216796875	-11551.224531710148	-49100.05098968744	-70010.7001414299	-5012.081008911133	-16558.37059557438	-66612.47318911552	-18584.47880870104	-2427.26953125	-2290.84814453125	-2303.08349609375	-2315.2919921875	-2229.787353515625	-2271.470703125	-2003.8150634765625	-2770.5704345703125	-29836.00330233574	-61168.88708907366	-11793.036634087563	-17941.914880037308	-18588.610092520714	-18649.038463532925	-2287.3905639648438	-7637.805032074451	-29255.79591602087	-2060.15087890625	-30886.643826425076	-14614.121812283993	-7907.150949478149	-7449.7785004377365	-16292.173299074173	-27176.159478247166	-84057.82410788536	-17925.19233608246	-3333.1168823242188	-46158.45192986727	-50272.85310024023	-28000.36344575882	-2466.5166625976562	-12260.701332509518	-5483.136407256126	-8523.409782409668	-4943.760749220848	-8878.683033704758	-15927.086433172226	-17356.659448683262
-13907.682500422	-13851.184035480022	-5739.841985404491	-21789.687388002872	-21805.304827690125	-8544.301129460335	-5946.869826436043	-2088.2215881347656	-11561.72794353962	-2673.4247436523438	-20878.40967643261	-10670.219891667366	-10065.503344118595	-43398.38574498892	-2218.622802734375	-13651.31385499239	-6875.005687892437	-25973.92540603876	-2257.449737548828	-2308.4881591796875	-6588.459136962891	-18454.68105852604	-41873.97822088003	-23453.85950177908	-21119.90216332674	-32884.88547408581	-46459.90607124567	-2251.333740234375	-6639.625985622406	-11811.363331019878	-8912.95862519741	-25830.880860328674	-25754.603711366653	-25871.62272453308	-5437.113316595554	-25908.769104361534	-11843.672957122326	-2183.0179646611214	-2298.3748995661736	-2219.473078429699	-2266.1166481375694	-2219.559586763382	-2230.607484281063	-2208.142214536667	-2191.5254542827606	-2188.3899104595184	-3707.5965560674667	-8152.971889317036	-7517.311146557331	-18445.586793661118	-67452.70006901026	-9364.661500453949	-19364.634819090366	-12359.19684523344	-2619.4024658203125	-52748.18780231476	-2204.091796875	-11527.193753242493	-48747.716368198395	-69256.42514127493	-5027.58723449707	-16524.970836043358	-66050.78712129593	-17966.299454927444	-2417.644775390625	-2292.2852783203125	-2299.0377197265625	-2308.6058349609375	-2221.6441650390625	-2270.07421875	-1995.8500061035156	-2772.4462890625	-29117.367427885532	-60685.849667191505	-11828.595471978188	-17322.239367723465	-17951.942578613758	-18003.861841976643	-2278.3231201171875	-7662.991904497147	-28469.65281134844	-2078.181884765625	-30234.263754963875	-14088.84767138958	-7942.47255897522	-7297.138518512249	-16219.590216040611	-26541.471918046474	-83186.59071213007	-17102.086040198803	-3392.1113891601562	-46033.27316212654	-50071.40248328447	-28050.5822083354	-2220.03286421299	-12307.421938538551	-5427.064055681229	-8490.152221679688	-4919.59201335907	-8714.55366128683	-15236.268975198269	-16809.88065904379
