-2160.816173195839	-4825.475782632828	-9703.306563675404	-3640.25268638134	-10065.229438602924	-2167.503250360489	-10125.525664448738	-9645.065771758556	-3013.3953988552094	-1270.2719874978065	-123.3226569890976	-10092.623364686966	-9764.528719425201	-10094.436070799828	-1325.1302906870842	-4852.610172450542	-4293.386070013046	-2104.832948207855	-9879.72027951479	-9637.437483131886	-9661.651786506176	-9818.265525460243	-1307.8948403000832	-2006.8102889060974	-1535.2879056930542	-1509.1384967565536	-6026.578422486782	-2286.561292886734	-3638.878750383854	-9926.330112159252	-128.38313472270966	-1472.724602818489	-9813.50746023655	-9934.461240887642	-10278.387276291847	-1127.4524618983269	-10258.588311433792	-1246.5584610700607	-6400.474973261356	-7527.099702715874	-223.20997488498688	-2047.5383614897728	-1382.0966769456863	-9913.617249667645	-1207.6396284103394	-10036.82073789835	-6304.204329252243	-9810.107729911804
-3118.5828480124474	-3832.436917245388	-9397.295728981495	-4642.036611557007	-9141.597162663937	-3191.6511085033417	-9178.449544072151	-8694.688952684402	-3969.517654836178	-234.05542570352554	-1085.1895669102669	-9221.297175168991	-8942.54869800806	-9167.53693073988	-2328.2034010887146	-4047.126347064972	-4462.010241627693	-3067.356637597084	-8904.319176375866	-8709.473404407501	-8707.145484089851	-9072.408814311028	-270.6817873120308	-2957.4964567422867	-2557.915407896042	-2511.3453969955444	-5383.9550577402115	-3286.876540541649	-4597.801594436169	-8881.101714849472	-1150.7545852065086	-2447.4485253691673	-8835.935839176178	-9037.641312241554	-9145.331900179386	-2056.044243335724	-9132.870889902115	-2211.341150343418	-5355.898857116699	-6565.805357158184	-1168.0743496418	-2976.0542001128197	-228.56429183483124	-9038.89905065298	-276.8127194046974	-9075.494196176529	-5363.937435626984	-8926.196616053581
-3370.6669803857803	-6013.055194437504	-8503.714870989323	-4801.144972980022	-8886.197029411793	-3402.884519636631	-8955.267193615437	-8627.40332275629	-4182.645106315613	-2388.662910282612	-1254.0432986617088	-8953.852634489536	-8493.594329953194	-8940.674040436745	-2509.506010532379	-5968.405501961708	-5491.59655803442	-3300.94412535429	-8677.562240183353	-8481.539205133915	-8711.956748783588	-8644.634512722492	-2485.964762032032	-3220.227715432644	-214.6164609193802	-278.2724614739418	-4910.720873773098	-3444.899982392788	-4827.18353921175	-8693.217432260513	-1308.8409726023674	-273.02238512039185	-8542.462531924248	-8721.107896506786	-9054.252752363682	-440.20685636997223	-9029.147860467434	-376.82478070259094	-5091.400575459003	-6436.457061767578	-1098.2414674162865	-3185.6247366070747	-2640.270618021488	-8863.743610143661	-2408.1955929398537	-8855.861647427082	-5208.256855666637	-8704.07552319765
-3375.439627945423	-6003.676466166973	-8453.645335137844	-2453.6437832713127	-8731.726304113865	-3336.6432760357857	-8849.963062107563	-8635.11806434393	-1899.4113230705261	-2435.984623134136	-1318.1678958535194	-9010.964578807354	-8509.88210850954	-8858.544702649117	-318.7785824537277	-6021.015087723732	-5461.744441092014	-3312.2558391690254	-8760.200759470463	-8534.605788171291	-8472.867966711521	-8529.878048062325	-2486.1474763154984	-3143.228289306164	-2711.993097603321	-2693.457881987095	-7234.29882979393	-3428.6975333094597	-2391.146017372608	-8799.323037922382	-1272.0978031754494	-2677.8562089800835	-8772.999349236488	-8924.51984488964	-9106.047223567963	-2288.44113612175	-9170.714125812054	-2383.462903678417	-7572.036677181721	-6238.318137824535	-1381.7760407328606	-3201.1972304582596	-2592.74991607666	-8669.042525053024	-2464.6592578291893	-8829.269426465034	-7475.337386250496	-8500.601844549179
-429.7333465218544	-6688.237949490547	-7834.693989753723	-1764.188747882843	-8328.693055808544	-420.3391453027725	-8208.422464489937	-7802.265702486038	-4786.983137786388	-3208.1953166127205	-1918.752893447876	-8070.925465643406	-7877.217915534973	-8103.517078876495	-3077.9887751340866	-6697.293114244938	-6081.69189453125	-3885.5686841011047	-8241.684193015099	-7910.689249455929	-8001.457191944122	-8049.257653355598	-3105.451863527298	-464.508791744709	-3282.0028117895126	-3372.2297778129578	-7783.041947960854	-391.60841953754425	-1914.8247629404068	-8152.42136567831	-1921.8765605092049	-3317.9230120182037	-8030.403358459473	-7922.8687379956245	-8209.484099149704	-2991.192244231701	-8413.439954817295	-3094.6186375021935	-8224.886716604233	-9212.7007625103	-2053.744652748108	-481.35586899518967	-3218.8074862360954	-8106.635246694088	-3047.0720027685165	-7945.441100180149	-8128.219400167465	-8129.0135662555695
-4328.433655202389	-5020.016329050064	-8197.704036295414	-5802.928898155689	-7962.564753472805	-4427.032377779484	-8008.19107323885	-7677.0265036821365	-5138.767362296581	-1352.4463484883308	-2215.910208582878	-8082.526444971561	-7671.614308536053	-8013.774900376797	-3512.5791209340096	-5162.9216765761375	-5660.220729649067	-4263.467814743519	-7702.16113704443	-7553.575126409531	-7757.450446367264	-7898.7778015732765	-1448.7517090439796	-4170.913883268833	-1237.2439631223679	-1280.4793617129326	-4268.097509026527	-4445.215230047703	-5786.106383264065	-7647.989034950733	-2331.2124230861664	-1247.74630767107	-7564.890910863876	-7824.287967860699	-7921.197376251221	-1368.7986378073692	-7903.430438935757	-1341.6074699759483	-4046.8244593143463	-5475.1627162098885	-2043.1058421730995	-4114.140575230122	-1486.738232910633	-7989.025411128998	-1477.3686839342117	-7894.535105705261	-4267.989962041378	-7820.164409339428
-4333.206302762032	-5010.637600779533	-8147.634500443935	-3455.4277084469795	-7808.094028174877	-4360.7911341786385	-7902.886941730976	-7684.741245269775	-2855.5335790514946	-1399.7680613398552	-2280.0348057746887	-8139.638389289379	-7687.9020870924	-7931.645562589169	-1321.8516928553581	-5215.5312623381615	-5630.368612706661	-4274.779528558254	-7784.799656331539	-7606.641709446907	-7518.3616642951965	-7784.021336913109	-1448.934423327446	-4093.914457142353	-3734.6205998063087	-3695.6647822260857	-6591.6754650473595	-4429.0127809643745	-3350.068861424923	-7754.094640612602	-2294.4692536592484	-3652.5801315307617	-7795.427728176117	-8027.699916243553	-7972.991847455502	-3217.032917559147	-8044.996704280376	-3348.2455929517746	-6527.460561037064	-5277.023792266846	-2326.6404154896736	-4129.7130690813065	-1439.217530965805	-7794.324326038361	-1533.8323488235474	-7867.942884743214	-6535.0704926252365	-7616.690730690956
-4585.2904351353645	-7191.255877971649	-7254.053642451763	-3614.536069869995	-7552.693894922733	-4572.024545311928	-7679.7045912742615	-7617.455615341663	-3068.6610305309296	-3554.3755459189415	-2448.8885375261307	-7872.193848609924	-7238.947719037533	-7704.782672286034	-1503.1543022990227	-7136.810417234898	-6659.954929113388	-4508.36701631546	-7558.042720139027	-7378.707510173321	-7523.172928988934	-7356.2470353245735	-3664.217398047447	-4356.64571583271	-1391.321652829647	-1462.591846704483	-6118.441281080246	-4587.036222815514	-3579.4508062005043	-7566.2103580236435	-2452.555641055107	-1478.1539912819862	-7501.954420924187	-7711.166500508785	-7881.912699639797	-1601.1955305933952	-7941.2736748456955	-1513.7292233109474	-6262.962279379368	-5147.67549687624	-2256.80753326416	-4339.2836055755615	-3850.923857152462	-7619.168885529041	-3665.2152223587036	-7648.310335993767	-6379.38991266489	-7394.569637835026
-1387.5000213384628	-5695.199084103107	-7528.683155059814	-2765.97267305851	-7405.060779869556	-1444.4870034456253	-7261.34634411335	-6851.888883411884	-5743.105393767357	-2171.9787548184395	-2880.6198033690453	-7199.599276125431	-7055.237894117832	-7176.617938816547	-4081.061885535717	-5891.809288859367	-6250.316066145897	-4848.092373490334	-7266.283089876175	-6982.7251707315445	-7046.950889527798	-7303.400942206383	-2068.2388105392456	-1415.1949595808983	-4304.6303139925	-4374.436678051949	-7140.418583214283	-1391.923667192459	-2873.7476069927216	-7107.19296836853	-2944.248010993004	-4292.646934568882	-7052.831737399101	-7026.048809349537	-7076.428723037243	-3919.784025669098	-7287.722533285618	-4059.401326775551	-7180.310600459576	-8251.40641695261	-2998.609027504921	-1409.8717076182365	-2065.2751011252403	-7231.917047679424	-2116.2450937628746	-6984.114558458328	-7187.952506542206	-7245.1024523973465
-1639.5841537117958	-7875.817361295223	-6635.102297067642	-2925.0810344815254	-7149.660646617413	-1655.7204145789146	-7038.163993656635	-6784.603253483772	-5956.232845246792	-4326.586239397526	-3049.473535120487	-6932.154735445976	-6606.283526062965	-6949.7550485134125	-4262.364494979382	-7813.0884437561035	-7279.902382552624	-5081.6798612475395	-7039.526153683662	-6754.790971457958	-7051.762154221535	-6875.626640617847	-4283.521785259247	-1677.9262182712555	-1961.3313670158386	-2141.363742530346	-6667.1843992471695	-1549.9471090435982	-3103.129551768303	-6919.3086857795715	-3102.3343983888626	-2118.2207943201065	-6759.358430147171	-6709.515393614769	-6985.3495752215385	-2303.9466387033463	-7183.999503850937	-2224.8849571347237	-6915.81231880188	-8122.058121562004	-2928.7761452794075	-1619.4422441124916	-4476.981427311897	-7056.761607170105	-4247.627967298031	-6764.482009708881	-7032.27192658186	-7022.981359541416
