-4360.486106276512	-356.23430436849594	-13245.39625108242	-14058.340628504753	-52124.46875	-51736.53125	-14226.075725853443	-11802.796653747559	-11407.352430939674	-15772.347801983356	-13819.123579025269	-17921.41280812025	-15041.565592467785	-15792.549242556095	-343.47941213846207	-17928.28141260147	-14810.723876953125	-24698.313442349434	-54832.546875	-998.8621459007263	-27785.070678710938	-4244.360808253288	-13043.271269440651	-47703.32421875	-58988.484375	-31118.1123046875	-8524.089218139648	-71239.0625	-722.5293609499931	-36518.412109375	-40393.7734375	-8568.157571852207	-14726.402104318142	-19329.751760959625	-55295.583984375	-16930.1821128726	-350.68195605278015	-53978.22265625	-3259.4219207167625	-70170.2265625	-10266.25877314806	-70177.125	-14757.182584762573	-14799.670455157757	-14655.08625793457	-17470.614711999893	-52231.8154296875	-7617.424688339233	-15140.11027687788	-15789.977808713913	-9564.668838500977	-15980.19072329998	-6795.663720607758	-257.8490526676178	-9010.480093538761
-4643.84213244915	-144.47751033306122	-13035.134760141373	-13898.445299863815	-51370.52381235361	-50938.043473124504	-14033.69586712122	-11609.160084545612	-11227.665562987328	-15539.051229894161	-13619.935325324535	-17649.95550197363	-14819.696512579918	-15554.384960353374	-506.32505518198013	-17618.082705140114	-14575.296006083488	-24442.40076828003	-54063.15384697914	-1167.4227976799011	-27387.491380631924	-4551.486118793488	-13199.323344111443	-46968.473505198956	-58121.430018901825	-30655.66271483898	-8402.084526062012	-70211.73458337784	-873.228060901165	-36003.76154118776	-39801.0986213088	-8432.784696638584	-14502.171251237392	-19032.02694159746	-54519.607882380486	-16690.483748733997	-513.0349986553192	-53140.36365389824	-3436.1783050894737	-69132.25797921419	-10423.292790353298	-69125.46910101175	-14555.456239879131	-14590.752612948418	-14454.325833797455	-17200.798167526722	-51409.93593990803	-7516.15717124939	-14873.751833856106	-15554.094580948353	-9424.40885925293	-15753.441751241684	-6692.1378264427185	-443.30027413368225	-8888.871727526188
-4578.712221503258	-993.5210999846458	-12781.418903052807	-13530.400019228458	-49842.08617526293	-49453.27755129337	-13589.042902469635	-11306.59998369217	-10958.714323699474	-15138.261034727097	-13184.331227719784	-17186.18407458067	-14403.21896559	-15084.746072769165	-768.9913225769997	-17222.098423957825	-14165.77808701992	-23647.36942833662	-52376.844701468945	-1400.1437211036682	-26509.01402193308	-5056.84408724308	-12550.08291810751	-45624.91592949629	-56429.52589261532	-29718.46726500988	-8160.977317810059	-68099.24406820536	-1186.3338534235954	-34911.34697532654	-38648.567163705826	-8258.198857367039	-14066.168509185314	-18499.7818954587	-52898.81334465742	-16307.866321504116	-924.4038338661194	-51671.59766125679	-3580.9475196003914	-67124.94589930773	-10318.369900941849	-67051.13842922449	-15296.58430480957	-15347.610191345215	-14269.675901949406	-17261.595359563828	-49948.97294014692	-7291.944067001343	-14588.978911995888	-15064.106295883656	-9152.683828353882	-15289.568519234657	-6565.743103504181	-772.9075969457626	-8625.094574928284
-5614.716500163078	-1549.8326970338821	-12228.566738903522	-12941.511663138866	-47910.87627327442	-47685.43548172712	-13043.413065195084	-10898.311336636543	-10652.273130714893	-14510.904490053654	-12779.36353135109	-16509.645594000816	-13848.39027094841	-14522.712901055813	-1197.152017712593	-16618.618013620377	-13679.591141223907	-23548.745537996292	-50433.91691583395	-539.8274875283241	-25527.026440501213	-5936.36662954092	-11981.495649397373	-43901.7081951499	-54134.72076678276	-28626.55633598566	-7865.985015869141	-65573.71138232946	-1619.1570972800255	-33506.72568017244	-37079.49129796028	-8039.326032280922	-13671.763058841228	-17917.471847116947	-50840.045322835445	-15662.32738596201	-1361.2441292405128	-49694.0248991251	-4211.015882194042	-64638.0631582737	-11028.193335652351	-64592.11011636257	-13666.398442268372	-13711.28582316637	-13559.118708968163	-16177.733532130718	-47984.19871145487	-7060.535037994385	-13968.703105926514	-14564.362399697304	-8948.485374450684	-14716.479580879211	-6437.573407232761	-1305.5022322535515	-8372.567908465862
-5822.391093671322	-1635.989285826683	-11803.74732464552	-13522.712392568588	-47844.63371574879	-47137.62043297291	-13023.482334852219	-10843.480001032352	-10608.91034823656	-14409.472613334656	-12624.818012475967	-16669.49051785469	-13925.297828435898	-14579.504348814487	-1263.084494650364	-16435.983393609524	-13508.145841181278	-22354.133523225784	-50059.12832039595	-2038.2284274697304	-25300.499952733517	-5825.092380523682	-11749.821856200695	-43641.358621656895	-53826.67285609245	-28426.24408465624	-7867.191925048828	-64816.678723692894	-1450.9078711271286	-33226.92796564102	-36767.46687966585	-7888.08509260416	-13492.33009326458	-17681.26835644245	-50430.49829787016	-15466.156305730343	-1421.4964237213135	-49316.83503448963	-2917.3492563962936	-63918.9665260911	-8711.897305727005	-64071.85051625967	-13427.800047814846	-13455.396416664124	-13455.018016815186	-16529.93982797861	-47628.76758605242	-6989.949254989624	-14444.222163498402	-14422.06485402584	-8734.136455535889	-14667.936062276363	-6319.270305931568	-1333.7705119848251	-8227.08375698328
-6110.601664662361	-1869.065042257309	-11957.069905877113	-12765.303444564342	-46811.85975575447	-46946.12678390741	-12876.772595524788	-10651.55602133274	-10431.811104297638	-14273.422560036182	-12487.377494215965	-16322.265713393688	-13676.994574368	-14256.132191717625	-1337.328339278698	-16251.266377747059	-13393.463024497032	-22123.92884540558	-49418.09420311451	-2210.487132370472	-25029.770679295063	-156.03604531288147	-11713.870685100555	-42948.932794213295	-53113.16809207201	-28130.333494603634	-7719.198783874512	-64295.22990369797	-1709.1091043949127	-32959.41898334026	-36469.916979551315	-7857.994935452938	-13320.707898199558	-17678.14834177494	-49810.64236468077	-15202.121047973633	-1626.164872288704	-48717.04091030359	-4530.241422712803	-63342.04774445295	-6440.935654401779	-63133.5239123106	-13347.19862639904	-13377.623586714268	-13281.918483912945	-16033.026377260685	-47019.31808847189	-6943.042161941528	-13895.764149069786	-14353.246887624264	-8633.969888687134	-14611.36663877964	-6378.185775816441	-1511.6486821174622	-8266.89435660839
-6449.596703112125	-2122.3850679397583	-13777.267102837563	-12429.333915293217	-46213.97971832752	-45673.55859398842	-12601.31877464056	-10450.09700769186	-10484.857858300209	-13867.766760289669	-12339.309533119202	-15842.311722099781	-13230.958270251751	-13843.839324712753	-1563.660003721714	-15799.07570028305	-13118.799632370472	-22394.884893000126	-48587.27074384689	-2291.563865661621	-24624.340482711792	-6539.479547798634	-13996.531093537807	-42090.27143782377	-52182.59827756882	-27614.25145703554	-7613.686279296875	-63104.68857628107	-1981.7265796661377	-32229.804520905018	-35727.742925584316	-7620.930300295353	-13062.857144832611	-17005.474185347557	-48895.58430159092	-15115.072606503963	-1711.827242076397	-47614.968037486076	-4401.5919724702835	-62016.90888482332	-10672.536316394806	-61932.69721418619	-12950.146167516708	-12983.515088617802	-12903.439282238483	-15579.190754711628	-46402.23791640997	-6776.491743087769	-13347.313337624073	-14144.251070916653	-8536.357431054115	-14178.186251938343	-6097.666773319244	-1697.7907279729843	-8054.81910353899
-2760.2361536026	-2550.7304914593697	-11228.174407482147	-11946.337136745453	-44365.49864113331	-43961.2500603199	-12161.285467863083	-10003.073305606842	-9557.937674105167	-13469.94726639986	-11900.307322978973	-15223.347683727741	-12790.588450074196	-13479.971484661102	-1897.6886788010597	-15260.112705767155	-12614.151237010956	-20916.43491601944	-46782.16412472725	-2718.7533705234528	-23746.634082376957	-7138.82555860281	-10765.96327406168	-40751.22960269451	-50380.7377640605	-26524.84676361084	-7269.4957883358	-60484.37844538689	-2331.431419670582	-31188.85119599104	-34505.85632741451	-7300.368440210819	-12500.584030985832	-16378.85455942154	-47101.05693119764	-14361.698997914791	-2228.6619344949722	-46148.7386777997	-5147.240234673023	-59668.586076796055	-11868.525741398335	-59665.86922609806	-12295.33547359705	-12367.752883672714	-12372.48833757639	-14734.537087261677	-44607.17014938593	-6555.705114364624	-12850.796430408955	-13466.203096270561	-8191.794037818909	-13540.622111618519	-5838.234913349152	-2116.9881539344788	-7700.940960466862
-7572.506652057171	-3148.820023715496	-10515.420979440212	-12229.675208628178	-42532.02472150326	-42347.21596688032	-11674.179204523563	-9692.239368617535	-9633.369021594524	-12910.547371387482	-11293.071927666664	-15070.343423128128	-12560.726810336113	-13043.087297976017	-2256.9334217906	-14758.968358755112	-12090.884988725185	-19779.74892628193	-44644.675648510456	-3249.853413939476	-22545.199953317642	-1736.7676175832748	-10420.4212718606	-38886.96719712019	-47951.35657316446	-25438.465274572372	-7062.301490783691	-57872.84612739086	-2437.487614572048	-29667.934839606285	-32843.61042171717	-7177.922456204891	-12086.635887145996	-16029.664937257767	-44945.556678175926	-13738.095240831375	-2696.9793399572372	-44055.653288543224	-4188.168758392334	-57090.78770804405	-4886.574186980724	-57028.24942857027	-12017.816089451313	-12033.349548220634	-12081.85024279356	-15092.351493239403	-42416.27024483681	-6315.566728591919	-13199.876035690308	-12985.333932936192	-7803.437505722046	-13299.111977756023	-5901.792361140251	-2587.5701414346695	-7483.49802005291
-2491.256529867649	-3509.8987342119217	-10310.505356669426	-11582.620923101902	-41131.82413250208	-40981.40989679098	-11416.390108644962	-9563.195694327354	-9791.128723800182	-12715.688084721565	-10911.664849102497	-14580.496396243572	-12158.380950987339	-12669.954865813255	-2366.676645576954	-14788.067850291729	-11849.866334199905	-19457.150833785534	-43306.75211620331	-3387.300305068493	-22069.253894925117	-8626.637206852436	-10377.974461615086	-37698.97946232557	-46732.06719368696	-24548.27403384447	-6977.699863195419	-56940.98290479183	-2603.7017400860786	-29009.531429886818	-31990.074264764786	-7188.542450428009	-11859.842302143574	-15760.81255018711	-43775.98818397522	-13682.164070606232	-3165.916853904724	-42730.91380703449	-5981.794032692909	-56091.181177437305	-12558.743462264538	-56018.58461022377	-11679.744272232056	-11715.901406049728	-11633.804061889648	-14080.810554623604	-41175.32319688797	-6144.56280708313	-12556.738136529922	-12672.02642184496	-7696.976185917854	-12914.211136579514	-5925.728582918644	-2914.695995569229	-7455.627876758575
