-14518.55842590332	-24744.658195495605	-112043.1796875	-33023.185287475586	-14374.128452301025	-98108.36679077148	-28583.036499023438	-31943.124588012695	-31927.929122924805	-19856.918365478516	-99799.592918396	-103466.609375	-29681.999481201172	-59958.23828125	-1223.1058263778687	-32036.996170043945	-32310.95181274414	-29770.448516845703	-32168.79123687744	-32037.410331726074	-105321.046875	-30319.338775634766	-98517.904296875	-31982.337829589844
-14486.508926391602	-24703.964988470078	-111890.52345192432	-32980.23772376776	-14333.106132507324	-98005.30492681265	-28543.734105467796	-31908.38249206543	-31893.110153198242	-19836.926483154297	-99834.81684875488	-103336.52354371548	-29654.064987182617	-59902.20276927948	-1264.3452405929565	-32002.69083404541	-32277.569374084473	-29742.210647583008	-32129.869842529297	-31998.44945526123	-105188.64066159725	-30284.464889526367	-98389.90441507101	-31950.383750915527
-14548.230361938477	-24699.455909609795	-111854.2658559084	-32972.91337585449	-14405.909671783447	-97950.47697252035	-28529.49101281166	-31896.321043133736	-31881.31968510151	-19830.36148071289	-99655.13683909178	-103301.68010467291	-29629.588015139103	-59865.65921664238	-1275.1412343978882	-31989.018768310547	-32261.13330078125	-29722.727287054062	-32119.508003234863	-31988.24080657959	-105154.01644653082	-30356.082427978516	-98355.48295867443	-31935.922927856445
-14516.180862426758	-24658.762702584267	-111701.60962033272	-32929.965812146664	-14364.887351989746	-97847.41510856152	-28490.18861925602	-31861.57894718647	-31846.500715374947	-19810.369598388672	-99690.36076945066	-103171.59427338839	-29601.65352112055	-59809.62370467186	-1316.380648612976	-31954.71343231201	-32227.750862121582	-29694.489417791367	-32080.58660888672	-31949.279930114746	-105021.61023312807	-30321.208541870117	-98227.48307687044	-31903.96884918213
-14512.034728765488	-24110.057341754436	-108478.746704638	-31944.981718957424	-14307.429927051067	-95025.28325295448	-27886.993665337563	-32098.146923542023	-32076.621645450592	-19297.443328857422	-96623.6615459919	-100161.53280889988	-28801.432686388493	-58137.56416320801	-2154.0929079055786	-31101.00220119953	-31319.623179018497	-28835.70704829693	-31747.08908867836	-31617.496863126755	-102055.2770087719	-29393.470507502556	-95407.37215536833	-30979.521702468395
-14479.985229253769	-24069.36413472891	-108326.09046906233	-31902.034155249596	-14266.407607257366	-94922.22138899565	-27847.69127178192	-32063.404827594757	-32041.80267572403	-19277.451446533203	-96658.88547635078	-100031.44697761536	-28773.498192369938	-58081.52865123749	-2195.3323221206665	-31066.696865200996	-31286.24074035883	-28807.469179034233	-31708.167694330215	-31578.53598666191	-101922.87079536915	-29358.596621394157	-95279.37227356434	-30947.56762379408
-14541.706664800644	-24064.855055868626	-108289.8328730464	-31894.70980733633	-14339.21114653349	-94867.39343470335	-27833.448179125786	-32051.343378663063	-32030.012207627296	-19270.886444091797	-96479.20546668768	-99996.60353857279	-28749.021220326424	-58044.98509860039	-2206.128315925598	-31053.024799466133	-31269.804667055607	-28787.985818505287	-31697.805855035782	-31568.32733798027	-101888.24658030272	-29430.214159846306	-95244.95081716776	-30933.106800734997
-13769.120717644691	-23656.207097053528	-107296.4837012887	-31667.011028409004	-13746.26898765564	-94053.85054922104	-29693.014167785645	-30619.056477069855	-30606.119049668312	-19132.00372314453	-95654.5392087698	-99080.23389804363	-28470.398617386818	-57495.37419760227	-2479.5106859207153	-30712.235685110092	-30965.19540154934	-28535.68506461382	-30810.49622899294	-30682.15624409914	-100884.36184209585	-29088.297461152077	-94436.656886518	-30658.13676673174
-13737.071218132973	-23615.513890028	-107143.82746571302	-31624.063464701176	-13705.246667861938	-93950.7886852622	-29653.711774230003	-30584.31438112259	-30571.30007994175	-19112.011840820312	-95689.76313912868	-98950.14806675911	-28442.464123368263	-57439.33868563175	-2520.750100135803	-30677.930349111557	-30931.81296288967	-28507.447195351124	-30771.574834644794	-30643.195367634296	-100751.9556286931	-29053.42357504368	-94308.65700471401	-30626.182688057423
-13798.792653679848	-23611.004811167717	-107107.5698696971	-31616.73911678791	-13778.050207138062	-93895.9607309699	-29639.468681573868	-30572.252932190895	-30559.509611845016	-19105.446838378906	-95510.08312946558	-98915.30462771654	-28417.98715132475	-57402.79513299465	-2531.546093940735	-30664.258283376694	-30915.37688958645	-28487.963834822178	-30761.21299535036	-30632.986718952656	-100717.33141362667	-29125.041113495827	-94274.23554831743	-30611.72186499834
-14158.983080744743	-23191.861412525177	-105419.88802492619	-30961.088891923428	-16039.66466140747	-92025.12269240618	-26679.366565465927	-29950.41718441248	-29927.784420609474	-18673.69482421875	-93709.24077707529	-97256.89305257797	-27878.043976783752	-56206.45200693607	-3013.3758153915405	-30069.829759836197	-30353.04766511917	-27987.584121227264	-30232.864573299885	-30100.27671867609	-99063.16593140364	-28483.207329511642	-92571.14234739542	-30066.409742057323
-14126.933581233025	-23151.16820549965	-105267.23178935051	-30918.1413282156	-15998.64234161377	-91922.06082844734	-26640.064171910286	-29915.675088465214	-29892.96545088291	-18653.70294189453	-93744.46470743418	-97126.80722129345	-27850.109482765198	-56150.41649496555	-3054.6152296066284	-30035.52442383766	-30319.665226459503	-27959.34625196457	-30193.94317895174	-30061.315842211246	-98930.75971800089	-28448.333443403244	-92443.14246559143	-30034.455663383007
-14188.6550167799	-23146.659126639366	-105230.97419333458	-30910.816980302334	-16071.445880889893	-91867.23287415504	-26625.82107925415	-29903.61363953352	-29881.17498278618	-18647.137939453125	-93564.78469777107	-97091.96378225088	-27825.632510721684	-56113.87294232845	-3065.41122341156	-30021.8523581028	-30303.22915315628	-27939.862891435623	-30183.581339657307	-30051.107193529606	-98896.13550293446	-28519.950981855392	-92408.72100919485	-30019.994840323925
-13762.597020506859	-23021.60624331236	-103732.0507184267	-30588.807459890842	-13679.570462405682	-90970.76701140404	-28996.97133409977	-30774.078812599182	-30754.8115721941	-18572.528686523438	-92478.6078363657	-95775.15733194351	-27589.83182257414	-55674.70007956028	-3410.4977674484253	-29776.24171626568	-29973.866767823696	-27600.943596065044	-30388.794080793858	-30262.24277549982	-97618.59197586775	-28162.429193019867	-91326.12474501133	-29655.32063961029
