-440.47839683294296	-14019.475818634033	-64679.390625	-65783.4296875	-16995.515064239502	-10183.816246032715	-50595.908203125	-57435.27734375	-17680.03741455078	-18030.88215637207	-17926.61521911621	-15826.745262145996	-15516.905487060547	-18082.32209777832	-6651.812438964844	-13745.893692016602	-29985.76953125	-21350.98240852356	-21942.046939849854	-18911.279712677002	-19196.719287872314	-16305.972290039062	-14756.859205245972	-8341.753253936768	-51771.947265625	-50257.826171875	-60086.05078125	-14138.937530517578	-16719.938415527344	-56152.45703125	-758.6683959960938	-3756.2642345428467
-898.9850575327873	-13642.766553640366	-63169.485242545605	-64249.73837321997	-16576.33602786064	-9963.92684173584	-49385.28866648674	-56068.139022648335	-17264.86353135109	-18335.517623901367	-18265.558135986328	-15468.774582445621	-15190.62680053711	-17656.511660814285	-6564.5133056640625	-13428.381660461426	-29286.53290885687	-20989.57503980398	-21535.4066247344	-18622.85673636198	-18910.653243243694	-15932.735317111015	-14389.100380778313	-8165.613269805908	-50533.78657633066	-49070.723444998264	-58645.40960377455	-13773.354616522789	-16315.848629713058	-54826.35405313969	-937.4558715820312	-3858.378553390503
-536.7291610836983	-13459.654021143913	-62449.24135160446	-63537.791165828705	-16414.07430577278	-9843.513511657715	-48821.883353710175	-55453.3921636343	-17079.701345145702	-17385.232216477394	-17292.309482991695	-15283.608205974102	-14989.784511983395	-17479.830094635487	-6492.0140380859375	-13269.546953439713	-29009.13668704033	-20529.531481146812	-22031.81957280636	-19017.249874472618	-19266.98950767517	-15710.786785125732	-14174.024756193161	-8100.997287750244	-50022.94969576597	-48545.26878452301	-58013.3152127862	-13567.999106645584	-16137.259824156761	-54206.38531625271	-1180.704833984375	-3912.9698390960693
-1393.6330503821373	-13286.081212818623	-61653.89258027077	-62696.18967181444	-16179.91116565466	-9748.661033630371	-48237.645275354385	-54840.290336728096	-17376.703592836857	-17211.58327883482	-17111.98068100214	-15396.85508877039	-14814.154152452946	-17400.96586805582	-6491.853424072266	-13126.716060638428	-28577.77962321043	-20072.64785450697	-20587.84525078535	-17654.915651500225	-17881.126654803753	-15908.898791134357	-13952.964580237865	-8046.991413116455	-49440.65626358986	-47895.18968003988	-57271.66910511255	-13541.960354328156	-15923.112457990646	-53554.566481649876	-1204.9884185791016	-3910.7564907073975
-1339.1652902960777	-13264.669205605984	-61671.28115814924	-62698.11240452528	-16105.445696890354	-9739.524101257324	-48129.86423742771	-54740.90842884779	-16845.995725035667	-17138.985364317894	-17053.43380945921	-15040.867577433586	-14796.209951639175	-17240.052767813206	-6404.751983642578	-13110.800758361816	-28686.979808330536	-22161.718008041382	-22678.835773468018	-19727.488414764404	-19912.820316314697	-15469.213647127151	-13948.4025015831	-8012.963642120361	-49178.33119100332	-47815.062391638756	-57351.58766877651	-13350.54442101717	-15907.065989613533	-53507.095579981804	-1332.718376159668	-4487.468885421753
-1439.7263721823692	-14190.610956192017	-61461.728489995	-62514.756787240505	-16160.396392524242	-9696.027549743652	-48057.36288511753	-54541.45455378294	-17066.680886507034	-17113.23599535227	-17008.527447462082	-15070.757630169392	-14796.691779375076	-17187.083169043064	-6421.2935791015625	-13078.96533203125	-28630.556944727898	-21783.323332190514	-22418.806003451347	-19761.96414756775	-19968.226764678955	-15508.905930757523	-15402.188955307007	-8046.972904205322	-49133.449730694294	-47761.45735317469	-57128.15264946222	-14017.38024008274	-15898.819509744644	-53337.660296440125	-1425.9087829589844	-4100.068738937378
-1620.6117594838142	-13171.235618293285	-60955.464443326	-62009.86010211706	-16053.38917529583	-9629.086631774902	-47658.12955772877	-54132.609563827515	-16710.590424120426	-16984.16318422556	-16892.610893845558	-14899.148310184479	-14655.795453846455	-17088.887288331985	-6300.553512573242	-12982.57382941246	-28332.409063100815	-19703.066201925278	-20303.235732793808	-19029.515223026276	-20093.682708740234	-15465.149903059006	-13812.515048503876	-7974.956073760986	-48700.11367839575	-47371.04149866104	-56561.052570581436	-13245.732083022594	-15820.111213386059	-52904.04053425789	-1383.8141784667969	-3899.1180210113525
-1570.5437464118004	-13492.962191402912	-61002.46867752075	-61989.841973781586	-16328.478139460087	-9629.01750946045	-47636.682027578354	-54117.08874475956	-16639.40600514412	-17106.619435548782	-16846.40821057558	-14844.42876791954	-14807.9423340559	-17091.677337229252	-6435.338592529297	-12978.069175720215	-28143.756957650185	-19715.4473823905	-20220.966036260128	-17327.07060599327	-17565.457035779953	-15365.279574334621	-13781.340747058392	-8387.471130371094	-48692.20729416609	-47324.95235598087	-56699.53281849623	-13211.141716301441	-15931.876325011253	-52918.51944297552	-1462.7177734375	-4201.319150924683
-1852.1397110819817	-12909.371947824955	-60143.98719781637	-61162.49835753441	-15760.732129275799	-9528.771629333496	-47027.025738716125	-53473.15201562643	-16961.529709637165	-17516.218746364117	-17450.923597872257	-15038.884409070015	-14487.875465929508	-16975.155431091785	-6404.554290771484	-12809.204029083252	-27878.5430008173	-19711.24048578739	-20181.2049356699	-17366.492675185204	-17595.060610175133	-15535.66181820631	-13585.205755770206	-7870.851428985596	-48202.49557429552	-46708.08695316315	-55831.0279276371	-13176.377440333366	-15519.022672176361	-52228.46350353956	-1383.775894165039	-4012.8708095550537
-2146.9360923171043	-12677.52047508955	-59157.1979496479	-60260.881222605705	-15562.397316455841	-9327.937034606934	-46194.87898260355	-52570.61520522833	-16113.132088899612	-16420.492410361767	-16358.497601568699	-14441.947825849056	-14161.343447566032	-16542.288216233253	-6270.891754150391	-12576.020050048828	-27397.896695256233	-20665.479697227478	-20393.111845970154	-18387.64076900482	-17962.641184806824	-14830.274901211262	-13289.268031060696	-7660.261493682861	-47305.263133227825	-45915.12606525421	-54924.49275439978	-12792.410371184349	-15330.273614943027	-51306.54263097048	-1590.2240447998047	-3975.0240993499756
-2602.529443204403	-14648.14695328474	-57825.07699227333	-58807.34969043732	-15270.137858510017	-9156.708045959473	-45245.286049604416	-51355.13690626621	-15865.051195800304	-16146.627483665943	-16039.382419645786	-14279.383876740932	-13883.370774149895	-16123.486914038658	-6061.723556518555	-12347.88850402832	-26660.387601673603	-18548.942311823368	-18926.945759356022	-16238.16719096899	-16434.754276931286	-14695.887629508972	-16551.377868652344	-7617.316974639893	-46262.550434589386	-45022.43133747578	-53692.58560413122	-14203.511763691902	-14906.079176843166	-50154.74649298191	-2183.914566040039	-4096.21290397644
-2727.4826034903526	-12115.268963038921	-57133.82261925936	-58056.17729473114	-14815.695429086685	-9075.314262390137	-44570.31055045128	-50649.35773152113	-15560.197843074799	-15866.4605884552	-15820.022253870964	-13902.605480611324	-13694.95207875967	-16000.605298638344	-6218.094772338867	-12152.816474676132	-26121.0000538826	-17460.705890655518	-18039.721135139465	-15056.86469066143	-15407.300722956657	-14343.682601988316	-12697.317170262337	-7574.628314971924	-45559.54330974817	-44156.02870261669	-53149.53753250837	-12254.771400034428	-14715.778174340725	-49561.665909945965	-2319.0071334838867	-5581.076694488525
-3063.5773782134056	-12108.438060820103	-56339.3349994421	-57368.88507926464	-15090.112579345703	-8971.78596496582	-44022.116775512695	-50152.33112925291	-15335.34400510788	-15648.163180112839	-15565.237121880054	-13987.021161198616	-13551.461384654045	-15809.977067410946	-5997.551742553711	-12013.684017181396	-26533.674132823944	-23407.507175445557	-23539.758335113525	-21103.782915115356	-20987.638248443604	-14257.567544519901	-12545.080588281155	-7422.857471466064	-45187.97391498089	-43936.93816304207	-52317.5095076561	-12246.73001664877	-14637.3687646389	-48961.21223884821	-2046.6769104003906	-3667.697759628296
-4889.533649861813	-12743.940097689629	-50279.50898653269	-51080.09729766846	-13090.3182233572	-8048.2060623168945	-39219.688396930695	-44569.21729403734	-13745.211624324322	-13982.205915749073	-13932.78945440054	-12355.24409520626	-12061.417365849018	-14041.770114898682	-5628.005889892578	-10754.811286687851	-22795.618124306202	-14658.665793955326	-15024.619954645634	-12383.752168953419	-12645.335712015629	-12733.597941458225	-14491.835833668709	-6850.192035675049	-40050.14647871256	-38920.63386821747	-46756.072355389595	-12319.345633208752	-12901.918935656548	-43563.955371677876	-3744.253303527832	-5921.025363922119
-5656.253202557564	-10283.214046537876	-48654.5830424428	-49428.255017995834	-13027.953364491463	-7984.923667907715	-38597.27290481329	-43167.160957574844	-13288.294211566448	-13584.51560664177	-13489.237819194794	-12080.364258825779	-11797.56186646223	-13637.730560958385	-5904.797866821289	-10554.5146484375	-22483.89793819189	-13836.94887048006	-14383.164646923542	-11446.419894099236	-11748.40001475811	-12498.71407943964	-10612.978249430656	-6443.686908721924	-39476.08952867985	-38022.9479187727	-45191.95531600714	-10557.520385563374	-12791.538092255592	-42438.57042181492	-3313.756866455078	-3125.3716411590576
-7362.710898041725	-8941.258702993393	-43132.3903670907	-43905.70655310154	-11594.835616707802	-7129.044456481934	-34196.24368429184	-38302.49881905317	-11721.38888591528	-11974.125860631466	-11921.120201647282	-10695.56682252884	-10441.999826967716	-12097.696679413319	-5523.877182006836	-9384.641006469727	-19896.025102198124	-13151.446159183979	-12834.229553043842	-10922.780950427055	-10514.32191169262	-11023.01669061184	-9145.38707524538	-5762.195148468018	-35009.40539628267	-33680.24781215191	-40030.397289156914	-9210.993226230145	-11401.873291671276	-37592.6560215354	-4145.312515258789	-3344.1315059661865
-11811.766151070595	-7665.722982048988	-28732.50872862339	-29202.374163269997	-7689.6387758255005	-4993.434272766113	-22820.023878097534	-25436.438769340515	-7786.56309568882	-7925.449620008469	-7927.29443693161	-7224.065655589104	-6986.511705756187	-8057.14469653368	-4500.07063293457	-6393.558601140976	-12705.873695254326	-6459.1295446157455	-5916.8025678396225	-4395.253406703472	-3962.9383358359337	-7450.642342031002	-8880.363703668118	-4270.633930206299	-23287.60460937023	-22343.055508494377	-26700.41886329651	-7391.401328921318	-7583.85381180048	-25004.154361963272	-7130.897422790527	-5508.892635345459
-12941.831500649452	-7139.209354817867	-25055.586781144142	-25408.786449551582	-7022.601851046085	-4438.635536193848	-19860.797702550888	-22118.250170350075	-6745.931686282158	-7001.186899185181	-6847.08742839098	-6241.749161362648	-6277.548552751541	-7066.4999359846115	-4283.596786499023	-5625.734084844589	-10863.86112165451	-4823.594518482685	-4195.721664249897	-2811.044300019741	-2331.6760837435722	-6509.949626326561	-7904.845245480537	-4316.351806640625	-20207.86463791132	-19410.18169260025	-23313.900900542736	-6463.605514705181	-6795.7917212843895	-21770.216773688793	-7834.946800231934	-5953.947551727295
-14353.49281489849	-6029.105484008789	-20520.183353960514	-20787.85511958599	-5787.818916082382	-3783.590919494629	-16291.915238142014	-18156.124842226505	-6027.423981368542	-6486.523489177227	-6371.395807147026	-5453.888308286667	-5248.5185316205025	-5959.333269298077	-4036.338638305664	-4689.04442191124	-8756.63459122181	-3183.852595746517	-2434.8796600699425	-1266.2572625279427	-730.0174060463905	-5739.639154493809	-6733.191796004772	-3845.449981689453	-16638.41294658184	-15860.442473888397	-19058.878046929836	-5501.045424520969	-5594.875977933407	-17846.223245978355	-8460.054298400879	-6210.554126739502
-15533.626177549362	-5180.865283668041	-16796.25717228651	-17014.285534203053	-4845.69302713871	-3228.8613052368164	-13354.136592745781	-14853.45706230402	-5057.976990938187	-5439.804517030716	-5337.391481876373	-4526.2913563251495	-4387.40849840641	-4965.898459851742	-3685.0797119140625	-3925.7245593070984	-7103.274123072624	-1535.9363891482353	-796.0684530138969	-1384.4927728772163	-1626.9808269143105	-4898.816767513752	-5788.847639262676	-3478.652801513672	-13566.579359352589	-12973.657800674438	-15533.879836261272	-4607.839977025986	-4695.048775792122	-14597.806748986244	-9085.200080871582	-6353.407913208008
-15629.876941800117	-4621.043486177921	-14566.107898890972	-14768.647012531757	-4264.252268671989	-2888.5585708618164	-11580.111743330956	-12871.57188218832	-4457.640921533108	-4794.15457713604	-4703.085745751858	-3983.1543001532555	-3860.287523329258	-4363.406456708908	-3525.2813110351562	-3449.3778207302094	-6126.641278862953	-714.4854617714882	-885.8410859704018	-1490.4629346728325	-1697.251046717167	-4303.631262600422	-5206.013190209866	-3237.8968353271484	-11817.58178949356	-11261.100413322449	-13461.14426779747	-4036.9015531539917	-4112.370184421539	-12651.735033988953	-9507.236518859863	-6510.1135177612305
-16528.563835263252	-3866.236873149872	-11557.998432040215	-11683.329729557037	-3374.1829013228416	-2444.266426086426	-9114.067777633667	-10177.20296728611	-3623.599232017994	-3902.2577850818634	-3829.9043360948563	-3197.2766154408455	-3139.5919879078865	-3521.1371267437935	-3278.2208557128906	-2814.284887075424	-4827.851555943489	-1525.2210612893105	-1622.6299195885658	-2306.671636760235	-2413.3520751595497	-3466.872619688511	-4397.556486546993	-2909.107223510742	-9223.965714871883	-8818.336633086205	-10726.681155323982	-3248.5084436535835	-3299.4977585077286	-10006.373582720757	-10081.286499023438	-7241.318168640137
-19151.662816643715	-1955.1991153359413	-3217.942806482315	-3268.785121321678	-1468.7804164290428	-1232.2361450195312	-2540.2763500213623	-2894.2567527890205	-1278.9058225750923	-1519.5388088226318	-1468.5262388586998	-1357.5525144934654	-1174.1478855013847	-1248.792096376419	-2623.960159301758	-1082.0752122402191	-1375.7561575174332	-3581.7458282113075	-3220.3413148522377	-4499.174839198589	-4204.271035730839	-1418.4678741693497	-2185.777869582176	-1990.211441040039	-2639.9923642277718	-2497.448624253273	-2958.1398817300797	-1356.3009297847748	-1216.9281076192856	-2815.128790318966	-11369.295013427734	-7152.751693725586
-20150.91079199314	-2126.3342528939247	-0.28067147731781006	-0.11222106218338013	-633.6617447137833	-744.4474487304688	-1.7310320138931274	-0.4339628219604492	-665.5492945313454	-601.8926478028297	-550.4384672045708	-601.564882516861	-453.93417781591415	-353.5531676411629	-2393.4412994384766	-415.14685225486755	-20.54357099533081	-4014.0867518782616	-3697.1003784537315	-5349.859274089336	-4975.778512537479	-621.4015148878098	-2831.1076196432114	-1695.4310913085938	-1.4948292970657349	-1.0798055529594421	-0.24174994230270386	-1234.7436393499374	-395.809201836586	-0.3320555090904236	-12036.535400390625	-7496.556198120117
