-44808.39453125	-12012.580490112305	-43294.97265625	-13276.501342773438	-12495.759796142578	-12898.914337158203	-11586.173309326172	-38483.2890625	-5782.882987976074	-4838.101432800293	-23869.322265625	-18705.78546142578	-18584.81098175049	-16067.551124572754	-13607.558532714844	-41752.6171875	-11943.670166015625	-38970.208984375	-12865.208129882812
-44607.73193985224	-11954.918159484863	-43101.23915785551	-13221.207530975342	-12442.930273771286	-12842.913665771484	-11536.995079040527	-38307.75920730829	-5833.267845153809	-4778.197213172913	-23782.76110649109	-18619.25636100769	-18637.01638031006	-16101.748756408691	-13551.041175842285	-41563.86818420887	-11892.091484069824	-38794.86708319187	-12812.63232421875
-42865.841833889484	-11453.431621313095	-41406.18908762932	-12771.949842095375	-12165.50555217266	-12514.213463366032	-11108.458862304688	-36842.68728452921	-5659.638729035854	-4920.807464599609	-22950.833113193512	-18068.953699707985	-17887.3110152483	-16054.977205872536	-13051.670715332031	-39970.376526892185	-11453.540210723877	-37299.193511128426	-12325.014056324959
-42665.17924249172	-11395.769290685654	-41212.45558923483	-12716.65603029728	-12112.676029801369	-12458.212791979313	-11059.280632019043	-36667.1574293375	-5710.023586213589	-4860.903244972229	-22864.2719540596	-17982.424599289894	-17939.51641380787	-16089.174837708473	-12995.153358459473	-39781.627523601055	-11401.961528778076	-37123.8516099453	-12272.438250660896
-42528.73801535368	-11387.01995819807	-41121.56912100315	-12654.818060338497	-11908.472002863884	-12283.45920598507	-11012.479710578918	-36590.84565830231	-6293.681716918945	-4255.503435015678	-22887.70663881302	-19245.274101257324	-19086.68386077881	-16657.252891540527	-12968.781148195267	-39656.421152591705	-11371.7655544281	-37019.443916499615	-12256.602326452732
-42328.07542395592	-11329.35762757063	-40927.83562260866	-12599.524248540401	-11855.642480492592	-12227.45853459835	-10963.301480293274	-36415.3158031106	-6344.06657409668	-4195.599215388298	-22801.145479679108	-19158.745000839233	-19138.88925933838	-16691.450523376465	-12912.263791322708	-39467.672149300575	-11320.1868724823	-36844.102015316486	-12204.02652078867
-41815.38865941763	-11145.70868563652	-40412.79187566042	-12438.760767638683	-11696.516531407833	-12052.407991170883	-10835.460097491741	-35956.603373765945	-5033.418075501919	-5543.855499267578	-22530.266674995422	-19416.261589050293	-19267.01026916504	-16856.168548583984	-12719.07124131918	-38989.51895028353	-11163.712793588638	-36385.81832486391	-12046.337464392185
-41614.72606801987	-11088.046355009079	-40219.05837726593	-12383.466955840588	-11643.687009036541	-11996.407319784164	-10786.281867206097	-35781.07351857424	-5083.802932679653	-5483.951279640198	-22443.70551586151	-19329.732488632202	-19319.21566772461	-16890.366180419922	-12662.553884446621	-38800.7699469924	-11112.134111642838	-36210.47642368078	-11993.761658728123
-40586.185317993164	-10827.871089398861	-39232.78555238247	-12150.266559660435	-11578.217758893967	-11898.758332192898	-10534.765263557434	-34950.243880331516	-6170.437457978725	-4338.209466814995	-21969.21748638153	-18608.442339539528	-18389.18389427662	-16644.67897284031	-12412.893330812454	-37874.18049198389	-10881.635599136353	-35348.42844325304	-11716.408252894878
-40733.84517168999	-13130.292236328125	-39364.13706725836	-12074.930195331573	-11369.224201619625	-11733.552480757236	-10557.529020190239	-34962.53607571125	-6610.005026936531	-5647.614258527756	-21656.191535294056	-17155.32578611374	-16898.888198375702	-14767.415288865566	-12370.724182546139	-37932.3513558507	-10882.417457342148	-35428.458283782005	-11675.308544039726
-40533.182580292225	-13072.629905700684	-39170.40356886387	-12019.636383533478	-11316.394679248333	-11677.551809370518	-10508.350789904594	-34787.00622051954	-6660.389884114265	-5587.710038900375	-21569.630376160145	-17068.79668569565	-16951.093596935272	-14801.612920701504	-12314.20682567358	-37743.60235255957	-10830.838775396347	-35253.11638259888	-11622.732738375664
-40382.64205545187	-10752.940546035767	-38976.78416085243	-11951.51385474205	-11268.61089348793	-11645.181722998619	-10502.34486246109	-34622.42832553387	-6668.602468967438	-5953.484573364258	-21577.776658058167	-17116.38494604826	-17161.616845309734	-15016.1304692626	-12258.824472665787	-37579.690829992294	-10764.40634995699	-35103.5230653882	-11673.140169620514
-40322.71796357632	-10690.568427741528	-39030.065392136574	-11990.706631064415	-11296.302566409111	-11597.139409720898	-10448.31831562519	-34613.275202035904	-4548.845639050007	-5972.464736938477	-21638.812261521816	-17355.480759084225	-17200.395387113094	-15461.997673630714	-12311.192244768143	-37594.83057487011	-10733.19390463829	-35062.51788288355	-11581.751262426376
-40181.97946405411	-10695.278215408325	-38783.05066245794	-11896.220042943954	-11215.781371116638	-11589.1810516119	-10453.166632175446	-34446.89847034216	-6718.987326145172	-5893.580353736877	-21491.215498924255	-17029.85584563017	-17213.822243869305	-15050.328101098537	-12202.307115793228	-37390.941826701164	-10712.827668011189	-34928.181164205074	-11620.564363956451
-40122.055372178555	-10632.906097114086	-38836.331893742085	-11935.41281926632	-11243.473044037819	-11541.138738334179	-10399.140085339546	-34437.745346844196	-4599.230496227741	-5912.560517311096	-21552.251102387905	-17268.951658666134	-17252.600785672665	-15496.195305466652	-12254.674887895584	-37406.08157157898	-10681.61522269249	-34887.17598170042	-11529.175456762314
-39872.835962057114	-10586.55981683731	-38524.00830703974	-11934.20926696062	-11366.262287437916	-11667.707117378712	-10357.745650470257	-34316.001595795155	-4910.173816561699	-5626.5615310668945	-21611.777522563934	-18779.429827332497	-18569.51030266285	-16843.594629883766	-12163.183423936367	-37207.27828967571	-10673.58283829689	-34714.802851617336	-11506.143390834332
-39535.73214352131	-10520.148153722286	-38239.38834041357	-11817.077485203743	-11109.228738129139	-11436.95285999775	-10261.766498744488	-34064.15996956825	-5544.21680444479	-4961.257501482964	-21548.65104818344	-19955.750228881836	-19768.88314819336	-17445.870315551758	-12080.293856799603	-36893.32291537523	-10591.808182001114	-34435.053256988525	-11437.731660962105
-39826.78851366043	-10578.07344275713	-38430.00455522537	-11792.788706243038	-11089.022345483303	-11461.09453690052	-10305.324028968811	-34114.65109449625	-5415.486055493355	-4397.9184829592705	-20955.498151659966	-16105.98260885477	-15979.831366598606	-13843.446292459965	-12075.806301116943	-37124.20473557711	-10597.120096325874	-34565.3883754015	-11392.607657194138
-39626.12592226267	-10520.411112129688	-38236.27105683088	-11737.494894444942	-11036.192823112011	-11405.093865513802	-10256.145798683167	-33939.12123930454	-5465.870912671089	-4338.01426333189	-20868.936992526054	-16019.45350843668	-16032.036765158176	-13877.643924295902	-12019.288944244385	-36935.45573228598	-10545.541414380074	-34390.04647421837	-11340.031851530075
-38791.29247432947	-12571.143367528915	-37475.353498637676	-11570.378694653511	-11038.969957649708	-11348.851606965065	-10079.814573168755	-33321.93429774046	-6486.760767996311	-5730.320290327072	-20737.702382862568	-16518.494024395943	-16201.388231873512	-14754.841370165348	-11814.836365163326	-36150.11069524288	-10392.2875020504	-33757.44281053543	-11135.114470481873
-38454.18865579367	-12504.73170441389	-37190.73353201151	-11453.246912896633	-10781.936408340931	-11118.097349584103	-9983.835421442986	-33070.09267151356	-7120.803755879402	-5065.016260743141	-20674.575908482075	-17694.814425945282	-17400.761077404022	-15357.11705583334	-11731.946798026562	-35836.1553209424	-10310.512845754623	-33477.69321590662	-11066.702740609646
-38440.089358091354	-10193.791677236557	-37088.00059223175	-11446.962354063988	-10938.356649518013	-11260.480849206448	-10024.630415439606	-32981.826547563076	-6545.358210027218	-6036.190605163574	-20659.28750562668	-16479.553184330463	-16464.116878807545	-15003.556550562382	-11702.936655282974	-35797.45016938448	-10274.276394665241	-33432.50759214163	-11132.94609606266
-38380.1652662158	-10131.419558942318	-37141.28182351589	-11486.155130386353	-10966.048322439194	-11212.438535928726	-9970.603868603706	-32972.67342406511	-4425.601380109787	-6055.170768737793	-20720.32310909033	-16718.64899736643	-16502.895420610905	-15449.423754930496	-11755.30442738533	-35812.589914262295	-10243.063949346542	-33391.502409636974	-11041.557188868523
-38102.98553955555	-10127.380014121532	-36803.38062560558	-11329.83057230711	-10681.323100209236	-11029.726591825485	-9928.651263713837	-32729.984921336174	-7179.401197910309	-5370.886575579643	-20596.161031246185	-17655.873585879803	-17663.489724338055	-15605.832236230373	-11620.04708814621	-35483.494795084	-10192.501738369465	-33152.75799751282	-11064.534366190434
-38179.50267481804	-10073.757228314877	-36947.5483251214	-11430.861318588257	-10913.218800067902	-11156.437864542007	-9921.425638318062	-32797.143568873405	-4475.986237287521	-5995.266549110413	-20633.761949956417	-16632.119896948338	-16555.100819170475	-15483.621386766434	-11698.787070512772	-35623.840910971165	-10191.485267400742	-33216.160508453846	-10988.98138320446
-38043.06144768	-10065.007895827293	-36856.661856889725	-11369.023348629475	-10709.014773130417	-10981.684278547764	-9874.624716877937	-32720.83179783821	-5059.644367992878	-5389.866739153862	-20657.196634709835	-17894.969398915768	-17702.268266141415	-16051.699440598488	-11672.414860248566	-35498.634539961815	-10161.289293050766	-33111.75281500816	-10973.145458996296
-37740.83929985762	-12263.42043185234	-36481.95628666878	-11237.18962019682	-10569.98093688488	-10887.046134769917	-9806.815808355808	-32435.850386977196	-5860.540114462376	-6353.368324995041	-20317.13594466448	-17865.80191373825	-17581.087485790253	-15556.032712876797	-11482.236891150475	-35169.253118634224	-10102.460084915161	-32844.067624270916	-10856.437878549099
-37884.235816299915	-10018.92457395792	-36541.22098660469	-11288.237205564976	-10758.768101513386	-11076.393663108349	-9827.609581947327	-32474.04931652546	-5292.241796553135	-4480.624514758587	-20037.008999228477	-15469.150847136974	-15282.331400096416	-13830.872373759747	-11519.91848373413	-35341.96407496929	-10106.990141034126	-32894.37290215492	-10852.413583636284
