-73703.158203125	-70778.060546875	-124209.8203125	-79777.7333984375	-15528.625671386719	-140701.69921875	-17136.755920410156	-29061.638641357422	-28112.919021606445	-31510.46394097805	-36932.352111816406	-37544.45721721649	-34345.56029391289	-32316.245056152344	-38273.275321125984	-36031.46063828468	-160708.0625	-25223.128198623657	-46565.533203125	-28290.358652114868	-80196.697265625	-24137.12201690674	-713.234371483326	-25955.918229699135	-27453.763259887695	-25000.617584228516	-33788.17972278595	-81222.82421875	-27919.830213546753	-71224.796875	-94232.513671875	-27707.513648986816	-582.205711722374	-28519.789769649506	-107003.0498046875	-104115.2421875	-93926.564453125	-92960.89498901367	-39804.643265247345	-42188.11265194416	-99535.939453125	-21064.051208496094	-15285.218132019043	-32190.069732666016	-18613.96387863159	-528.6011294722557
-73591.27568864822	-70675.39527618885	-124059.98441952467	-79666.29612976313	-15552.675537109375	-140567.87911856174	-17120.261962890625	-29023.759043097496	-28083.565956115723	-31476.925542235374	-36888.19635409117	-37480.71971344948	-34298.111599981785	-32273.502106547356	-38219.393329024315	-35994.44263672829	-160548.86719703674	-25198.414949417114	-46500.33930957317	-28258.393337249756	-80075.36921834946	-24110.962913513184	-743.1032603383064	-25929.48114168644	-27420.112510681152	-24970.05084991455	-33751.7848405838	-81101.73857820034	-27883.462644577026	-71129.43814653158	-94111.1546190381	-27675.53727197647	-613.8777126073837	-28485.57634115219	-106864.26122111082	-103975.46878421307	-93801.3859795928	-92854.44049149752	-39754.580060184	-42129.96101719141	-99390.40826702118	-21038.669235229492	-15267.641563415527	-32157.400549411774	-18591.693645477295	-563.5478667616844
-70885.23001283407	-68031.02465462685	-119369.81995129585	-76730.51006835699	-14988.968894958496	-135480.55982375145	-16512.667930603027	-27913.567164838314	-27062.613143205643	-30263.034504950047	-35561.610041201115	-36051.457449913025	-33034.42508852482	-31077.24849087	-39435.034286141396	-34625.71307981014	-154787.80558925867	-24319.629581034184	-44800.96545821428	-27166.226260006428	-77118.7636346817	-23252.36932528019	-1530.0562737584114	-24943.998165488243	-26391.856931447983	-24122.373745679855	-32419.08750909567	-78155.03542292118	-26813.761033296585	-68517.02418804169	-90653.32453155518	-26608.67297935486	-1450.5395950078964	-27511.279616117477	-102889.58086842299	-100143.83901429176	-90339.23216581345	-89524.91621381044	-38146.999074816704	-40403.621067881584	-95764.7517953515	-20281.6568069458	-14738.748043060303	-31008.731197476387	-17923.062673568726	-1471.2433272004128
-70554.4403142333	-67766.30704075098	-118835.28016775846	-76351.35337787867	-14916.986083984375	-134648.1711973548	-16459.190200805664	-27906.861312747	-26782.569937884808	-30052.034235537052	-35323.32936990261	-35907.87132072449	-32989.731292545795	-30956.778267383575	-36492.918335556984	-34401.39650422335	-153743.38125520945	-24154.353861927986	-44575.593672037125	-29096.18969887495	-76804.99251556396	-23118.818963825703	-1634.2681515812874	-25090.276394426823	-26204.878651738167	-23943.333479464054	-32371.088497817516	-77782.86888033152	-26690.44362771511	-68171.27994459867	-90294.67896431684	-26540.24951070547	-1567.4383150339127	-27362.587509334087	-102394.68313795328	-99639.01964223385	-89912.70626783371	-89058.09956997633	-38064.73612785339	-40362.42879021168	-95277.26110303402	-20198.90570831299	-14763.87155532837	-31004.786319315434	-17844.153129577637	-1601.971247971058
-69692.21919482946	-66833.21001636982	-117474.56643122435	-75325.59418165684	-14722.52855682373	-133176.90478789806	-16219.501808166504	-27464.106053888798	-26331.734090566635	-29642.628304839134	-34756.657615840435	-35509.50455981493	-32470.595230340958	-30577.932557106018	-36152.86742055416	-34022.66254389286	-151819.27148771286	-23901.518882513046	-44006.092720746994	-26869.111341893673	-75764.67479610443	-22885.716820895672	-1941.1180517077446	-24535.066641628742	-25872.088032126427	-23571.146179556847	-31892.641390621662	-76771.47255069017	-26350.11883854866	-67269.92367064953	-89076.75547605753	-26191.895016610622	-1878.2087746858597	-26798.35938090086	-101061.42948782444	-98366.20057934523	-88797.20610040426	-87899.7861880064	-40410.37783050537	-43373.78454589844	-94029.94372695684	-19934.477226257324	-14526.329776763916	-30258.386711478233	-17609.469625473022	-1928.6788032650948
-69199.52625334263	-66379.75559806824	-116558.69784140587	-74814.81315374374	-14611.142072677612	-132103.1670589447	-16125.320854187012	-27289.52876842022	-26287.692752480507	-29421.084525585175	-34641.30563801527	-35122.190640330315	-32328.380206644535	-30373.97547674179	-35644.722218334675	-33845.01435190439	-150932.76643407345	-23688.173990368843	-43724.98527008295	-26386.181647658348	-75325.69754034281	-22694.48106342554	-2010.2520621418953	-24329.48353153467	-25754.47285592556	-23475.427256703377	-31787.1050208807	-76253.9374358058	-26211.371018707752	-66897.60379654169	-88513.53319126368	-26069.82651180029	-1988.3546786904335	-29545.57994633913	-100352.97809249163	-97649.80400818586	-88195.90833371878	-87375.8674030304	-37219.38624030352	-39435.924795508385	-93390.63317042589	-19818.24648666382	-14395.463397979736	-30273.090326666832	-17536.054008483887	-1852.3555237650871
-65938.73370879889	-63244.37050181627	-110967.4695354104	-71334.3111256957	-13980.637245178223	-125836.0868358612	-15374.562507629395	-25807.481638252735	-25111.895966768265	-28026.55465078354	-32874.58202815056	-33401.079954624176	-31644.86637312174	-29144.966897666454	-33827.02739942074	-32716.814383864403	-143532.1738051772	-23244.449492037296	-41635.90449488163	-25039.40145212412	-71652.55119299889	-22222.07021701336	-2686.8264937996864	-22959.24311232567	-24486.98522722721	-22303.8945992589	-30050.409783124924	-72612.56239628792	-24861.616601467133	-63608.68415898085	-84194.95707112551	-24568.04326736927	-2743.5340394973755	-25167.720754921436	-95528.73842829466	-93047.98376470804	-84085.8299498558	-82980.01021420956	-35053.830172002316	-37190.260414004326	-88899.91393876076	-18908.305396080017	-13772.462104797363	-30455.401129424572	-16987.746787071228	-3294.4568975567818
-63137.07205140591	-60748.6403234005	-106459.92526048422	-68507.65852022171	-13462.532875061035	-121037.18815368414	-14791.462532043457	-26007.138642191887	-25007.915346741676	-28763.391598045826	-32429.15785485506	-32848.078332841396	-29987.35269343853	-27970.108457684517	-32653.41908097267	-30917.532612740993	-138331.5849506259	-21781.25145202875	-39975.27562779188	-24041.313005387783	-68892.35582768917	-20591.7325553298	-3857.0844343304634	-23826.729709863663	-23945.195823848248	-22700.28667318821	-29807.76367712021	-69912.03293901682	-24737.29461067915	-61160.98614013195	-81079.21868252754	-24415.92987573147	-3836.986308455467	-24196.346783697605	-91893.35684645176	-89444.76689124107	-80651.04545116425	-79624.67800021172	-33602.59487617016	-35537.79083174467	-85664.6268672347	-18146.141632080078	-13239.078798294067	-27451.24147760868	-16085.330795288086	-4042.8105877041817
-62790.01581990719	-60232.61699569225	-105592.92939066887	-67907.93110513687	-13368.997657775879	-119782.558814466	-14696.996788024902	-24652.704309642315	-23781.546883046627	-26568.12494534254	-31265.559286236763	-31764.49405813217	-30289.037371754646	-27785.500108897686	-32046.670413851738	-31086.750249803066	-136567.49256038666	-22175.675155341625	-39645.964963793755	-25845.2324988842	-68260.84644293785	-21203.767163932323	-3607.860273897648	-22093.601277053356	-23238.100619077682	-21246.610494494438	-28633.31855815649	-69172.60705786943	-23632.23001563549	-60555.16722857952	-80257.12236356735	-23400.779129087925	-3728.766642808914	-24010.518494606018	-90920.37176156044	-88571.76121944189	-80071.97176456451	-79077.21479517221	-33313.923034608364	-35364.57655227184	-84641.23558866978	-18043.15989589691	-13251.11552810669	-29270.11771607399	-16217.936038017273	-4367.827016055584
-59972.08762961626	-57485.5811034441	-100752.92902946472	-64860.70777505636	-12829.340881347656	-114561.41941946745	-14072.908798217773	-23504.632833123207	-22731.241004645824	-25320.695509314537	-29894.81721562147	-30271.494290828705	-28977.902166366577	-26546.50354361534	-33208.42937886715	-29681.002691328526	-130647.23564964533	-21272.17653775215	-37881.39721888304	-24721.10010677576	-65182.91281199455	-20319.014472305775	-4424.682176172733	-21081.681212842464	-22176.19429063797	-20368.366655945778	-27264.22634446621	-66104.81826204062	-22526.160835385323	-57847.39454162121	-76677.93322324753	-22301.938459455967	-4597.100526094437	-23002.00834107399	-86806.90282529593	-84600.35804623365	-76484.63947725296	-75641.23601996899	-31656.278844177723	-33580.08496820927	-80870.04793089628	-17260.76549434662	-12704.64543914795	-28088.77918088436	-15527.034832954407	-5310.469213783741
