-61868.28515625	-17486.177675247192	-43846.39453125	-58015.23046875	-49219.546875	-59098.3125	-51026.01171875	-52717.078125	-12742.764709472656	-18198.344535827637	-28257.32894897461	-16818.519805908203	-59904.962890625	-16767.658376693726	-56119.13671875
-61084.12765043974	-17618.46165084839	-43235.63121575117	-57234.38861203194	-48505.799093425274	-58306.2804223299	-50327.02824407816	-52013.51740628481	-12574.538124084473	-18209.713677704334	-27917.697629213333	-16712.7935398221	-59129.34281176329	-16729.214249134064	-55429.80838525295
-60739.81382602453	-17147.873043894768	-43043.79859703779	-56965.15457504988	-48337.679399609566	-58045.03809899092	-50100.28323984146	-51741.541077792645	-12516.001167297363	-17887.269342422485	-28453.909393310547	-16476.651707828045	-58814.7064679265	-16440.610404729843	-55101.097098469734
-60572.11237066984	-17048.07810419798	-42882.07837665081	-56802.40578138828	-48152.95624041557	-57889.332877635956	-49973.243361115456	-51583.90607774258	-12461.75382232666	-17930.614388167858	-27758.35558474064	-17054.0404651165	-58643.07590037584	-16484.259187936783	-55000.616936802864
-60431.995610535145	-16979.62661665678	-42755.99622005224	-56651.044262468815	-48036.147326231	-57826.092304229736	-49845.427640378475	-51510.61593234539	-12426.43006515503	-18596.664419174194	-27581.854812443256	-16441.437994122505	-58554.38337570429	-16291.369653582573	-54881.32605820894
-59940.40404123068	-16888.455601513386	-42487.017568945885	-56178.02179080248	-47711.1996024847	-57313.426522135735	-49486.82383543253	-51066.08931553364	-12354.613571166992	-18093.650199890137	-27501.465772271156	-16306.688908696175	-58110.08407962322	-16196.86841058731	-54436.31866526604
-59873.17399442196	-18026.01391029358	-42353.17846703529	-56136.833006322384	-47504.91306078434	-57164.39410853386	-49331.59939402342	-50934.726587057114	-12306.038414001465	-17451.062416672707	-27436.29537129402	-16207.890774011612	-57905.01528978348	-16032.880398392677	-54297.10191619396
-59443.641040444374	-16709.773472845554	-42079.4824424386	-55752.32988768816	-47271.08876502514	-56836.05847662687	-49047.51488220692	-50608.36903053522	-12234.990280151367	-17619.539194762707	-27954.936029076576	-16712.172367036343	-57552.819477677345	-16157.2112159729	-53982.5773165226
-59351.30169260502	-16688.314418256283	-42082.35302710533	-55730.36717134714	-47219.424963891506	-56741.91669088602	-48929.91092169285	-50583.47200936079	-12204.136333465576	-17355.148786246777	-27172.34219813347	-16035.370504558086	-57527.12964069843	-17358.00254058838	-53993.70228070021
-58504.11449551582	-16381.904542922974	-41396.61925774813	-54813.835584521294	-46527.800053715706	-56041.20632636547	-48306.239757061005	-49859.62712287903	-12038.278926849365	-18491.970083236694	-26825.991635739803	-15929.607096910477	-56759.50456470251	-15720.579687476158	-53198.50800472498
-57366.50425750017	-16146.724941670895	-40652.753255069256	-53677.829419612885	-45576.18083524704	-54707.5843539238	-47249.67098009586	-48780.49503791332	-11781.743312835693	-17423.276206970215	-25990.310709655285	-15679.431251943111	-55499.81236755848	-15293.392086148262	-51969.01164197922
-56623.73884308338	-15814.536026775837	-40009.91767722368	-53035.24691873789	-44965.39615958929	-53917.75817501545	-46653.474778831005	-48289.30041706562	-11625.504585266113	-16387.93476140499	-26113.20734447241	-14773.370040476322	-54824.045692265034	-15981.032108783722	-51372.23428809643
