-486.28688764572144	-19280.25641334057	-20918.217714607716	-68977.38671875	-92263.67578125	-73810.392578125	-97892.919921875	-31864.34616345167	-274.92927807569504	-24497.938932836056	-9833.596837043762	-21454.451726913452	-19406.907944858074	-17881.920711934566	-29205.330363094807	-23448.363249719143	-104401.66015625	-531.6006054878235	-29580.952116012573	-23222.266845703125	-12409.858665466309	-331.2963233590126	-447.6512484550476	-418.2850211262703	-57833.662506103516	-16433.284286499023	-22157.25850278139	-25272.177272439003	-602.594967842102	-24598.812954246998	-20822.137899398804	-45146.112764656544	-26605.848384201527	-73272.876953125	-92152.4296875	-45084.63510131836	-16488.865673065186	-10306.21102142334	-30299.844226539135	-19950.218780517578	-18563.78435897827	-13264.119185090065	-23455.665049672127	-87951.12890625	-630.3142268061638	-26925.859500944614	-110017.546875	-70656.806640625	-70693.671875	-69387.919921875	-84615.20703125	-245.42414993047714	-72512.01412570477	-70000.23046875	-13848.716743469238	-10252.424496889114	-493.48361045122147	-13122.048970997334	-592.8864628076553	-359.66435170173645
-622.1877131462097	-19147.25802195072	-20704.978340625763	-68319.45845872164	-91377.80233025551	-73125.38389915228	-96950.09997195005	-31559.479086339474	-554.9284597039223	-24288.212024390697	-9750.3501329422	-21262.854249954224	-19160.49780333042	-17662.883104920387	-28924.906215906143	-23236.481453061104	-103336.0976613164	-680.976589679718	-29231.13578683138	-22972.272356033325	-12286.778804779053	-517.8570056557655	-618.0303764343262	-573.9920247197151	-57295.173921108246	-16331.763062477112	-21916.150761306286	-25061.65898114443	-741.324818611145	-24365.78050738573	-20655.061071038246	-44639.876867473125	-26383.68337148428	-72579.07751363516	-91271.48759061098	-44675.870667755604	-16329.497751355171	-10216.4155960083	-29997.41458159685	-19763.8283187747	-18380.79938429594	-13138.437431454659	-23216.796312630177	-87105.14464968443	-815.7237514853477	-26638.364845335484	-108971.02349197865	-69943.03463208675	-69980.32741981745	-68716.70144754648	-83737.1073614955	-522.1739332675934	-71803.40436661243	-69332.5124553442	-13712.297161102295	-10162.881161928177	-660.4235563874245	-12988.54861241579	-406.57676953077316	-530.7196686267853
-935.2621912956238	-18767.42506170273	-20226.195968449116	-66920.54103410244	-89530.31087881327	-71750.20435982943	-94966.06279146671	-31004.679881691933	-1076.2132659554482	-23765.676435709	-9614.488965034485	-20796.062300026417	-18727.393242180347	-17244.228467702866	-28296.35392946005	-22723.35420292616	-101320.72308444977	-958.0929646492004	-28659.894784927368	-22533.07731717825	-12079.359154939651	-875.8527302742004	-935.5136332511902	-879.7631247639656	-56155.41611355543	-15962.162441909313	-21476.659991383553	-24558.367661058903	-1020.3664216995239	-23865.80888003111	-20208.393333256245	-43567.61321794987	-25837.377660751343	-71124.49129104614	-89477.51736998558	-43726.00620120764	-15992.879791200161	-10011.733595013618	-29294.649204432964	-19344.80906754732	-17987.143885970116	-12903.749790787697	-22723.186629474163	-85362.90333330631	-1228.086910367012	-26139.7711532712	-106658.07069194317	-68474.2033932805	-68477.27786809206	-67317.16653448343	-82172.69195824862	-1052.7889502048492	-70284.69064199924	-67934.04831373692	-13495.634475708008	-9995.227784395218	-996.0614998936653	-13671.11910969019	-1166.5898095965385	-890.7256736755371
-1177.5659189224243	-20028.773145198822	-20083.20111334324	-65978.23776561022	-88150.88299518824	-70554.62122386694	-93610.86334729195	-30630.735634863377	-1603.162406861782	-23331.030523478985	-9461.001946210861	-20581.952703118324	-18746.687805593014	-18638.697999417782	-28004.84073072672	-22473.73840224743	-99754.09208530188	-1159.5071606636047	-28331.112714469433	-22201.349223077297	-11874.54108428955	-1086.4009781479836	-1122.461531162262	-1153.4613426327705	-55158.36168253422	-15684.465779602528	-21195.078727781773	-24074.044929027557	-1244.3087587356567	-26206.79470396042	-19817.57455122471	-43398.991055846214	-25375.150613725185	-70075.92168331146	-88127.73271983862	-42917.55020195246	-15805.853947758675	-9992.311697006226	-29043.59495329857	-19050.165527284145	-17748.322510004044	-12771.957072377205	-22506.678413808346	-84152.88490825891	-1632.0968810915947	-25678.260866880417	-104914.92653268576	-67407.2829799056	-67446.41768991947	-66314.71618944407	-80692.19580370188	-1511.2101011872292	-73429.37416690588	-66914.56253933907	-13265.85560297966	-9921.172923326492	-1269.6955674290657	-12639.4749289155	-1423.535691678524	-1117.0459099411964
-1170.6715178489685	-18362.606429040432	-20036.079700231552	-65695.98318755627	-87863.44736272097	-70193.29375696182	-93380.41515773535	-30613.559090197086	-1833.2650262117386	-23305.70351690054	-9505.845606803894	-20507.365869998932	-18672.201342523098	-17165.29257619381	-30533.9924582839	-24058.01638031006	-99725.33392262459	-1182.6677479743958	-28488.694697380066	-22203.686340630054	-11877.826454162598	-1155.6051646471024	-1219.9366017580032	-1156.5459030270576	-55080.92413365841	-15859.400459349155	-21138.69447696209	-24088.079945206642	-1249.2745504379272	-23404.4743013978	-19884.66874796152	-42932.83141410351	-25389.081740677357	-69837.93323165178	-87789.99090600014	-42848.30132699013	-15742.741717636585	-9978.91658782959	-28961.88824725151	-18993.13468915224	-17700.916871249676	-12743.708627223969	-22346.267482697964	-83846.61533856392	-1725.991910994053	-25668.149999678135	-104999.92343658209	-67395.86469650269	-67507.73088425398	-66212.57116222382	-80747.50783139467	-1665.5557069182396	-68901.06403166056	-66682.25717127323	-13267.041690587997	-9815.435683965683	-1285.1547281742096	-12599.992721378803	-1518.8395850658417	-1198.9988791942596
-1448.2987599372864	-18025.177585482597	-19627.56948250532	-64328.59337413311	-86196.37957274914	-68798.84770929813	-91069.75095230341	-29873.781787097454	-2523.574214577675	-22866.944506287575	-9368.259799957275	-20128.97079318762	-18161.04635965824	-16662.203550815582	-27042.83990252018	-21696.24469423294	-97510.69221270084	-1503.124825000763	-27592.890608727932	-21656.191402971745	-11707.680210113525	-1508.3856909871101	-1555.1948115825653	-1510.978849709034	-53836.61948055029	-15412.329493820667	-20712.243444144726	-23673.917727053165	-1568.571358680725	-22952.47823548317	-19533.25571614504	-41543.93468004465	-25113.749843657017	-68294.31904280186	-86057.99072527885	-42073.65707463026	-15282.028485119343	-9723.174964904785	-31378.841326534748	-18823.839754521847	-17928.00562298298	-12867.146683216095	-22838.120965600014	-82080.73806810379	-2194.494405388832	-25231.788202047348	-103121.56118404865	-65933.1884418726	-65956.66521269083	-64626.05035698414	-78976.83626681566	-2269.551642894745	-67422.69888979197	-65281.563990950584	-12984.41395187378	-9687.340535283089	-1670.3224888443947	-12306.06498748064	-1949.2105976939201	-1547.088376045227
-1619.6468214988708	-17849.77507740259	-19344.057954072952	-63639.13750290871	-85130.08246028423	-68133.10553866625	-90453.55802732706	-29753.892808437347	-2634.5490140914917	-22573.441019773483	-9286.737734794617	-19848.976443111897	-17992.68663984537	-16527.60033196211	-29625.016024649143	-23333.007333517075	-96644.39685082436	-1609.1601071357727	-27567.63736629486	-21514.49681210518	-11547.32694363594	-1700.1615715622902	-1707.7989865541458	-1618.024006664753	-53402.677741110325	-15388.278614759445	-20458.09596556425	-23374.270333826542	-1667.0460042953491	-22671.47022718191	-19270.924181818962	-41354.33186739683	-24620.611017227173	-67689.54756957293	-85115.07858848572	-41489.672426879406	-15246.75583577156	-9684.439161419868	-27956.69322514534	-18387.724976181984	-17124.27639824152	-12383.3392329216	-21613.7890625	-81258.38976562023	-2323.764594554901	-24882.06165200472	-101640.44725352526	-65213.26144915819	-65291.33687734604	-64141.81777483225	-78304.99275839329	-2472.9205071926117	-66673.74054795504	-64616.07501626015	-12913.959422826767	-9558.238971471786	-1787.7326176166534	-13149.062860071659	-2092.542931854725	-1730.0602011680603
-1660.851450920105	-19074.992214620113	-18497.203904092312	-63441.14130151272	-84775.45991241932	-67750.75680094957	-89820.9309463501	-28427.04202014208	-2593.57859146595	-23400.808583915234	-9175.438536643982	-19453.931115984917	-17437.087812542915	-16000.113445997238	-26529.834756076336	-21299.331548452377	-95832.34929132462	-1736.6428112983704	-27081.596706092358	-21265.947170197964	-11486.170799255371	-1817.692068874836	-1820.4455695152283	-1700.7012943029404	-53066.42919462919	-15149.92746257782	-20743.55038100481	-23242.6300188303	-1798.9738931655884	-22525.015326201916	-19182.32562929392	-40987.60133188963	-24524.464514374733	-67285.19075262547	-84660.67014449835	-41406.90776139498	-15212.8583034873	-9591.018226623535	-27664.563589036465	-18251.633319735527	-17002.549899220467	-12211.421432495117	-21476.626707792282	-80701.21502006054	-2300.9984135627747	-25726.485355615616	-101093.12616688013	-64957.879092395306	-64961.31191402674	-63746.51317101717	-77639.52634179592	-2708.067540705204	-66302.62132871151	-64212.82537269592	-12748.775844573975	-9528.439044237137	-1922.110380411148	-12097.091425478458	-2165.1005203723907	-1816.5270099639893
-2035.9308385849	-17384.42749083042	-19054.653055906296	-61749.11084514856	-82418.11133813858	-65980.08498513699	-87644.45032119751	-28723.383498370647	-3219.6093812584877	-21959.375528514385	-8988.79859828949	-19259.833308815956	-17246.609665453434	-15719.160690367222	-25938.098820388317	-20845.14399290085	-93312.0522685647	-2062.42734003067	-26720.43006145954	-20807.345664680004	-11169.650718688965	-2072.86183154583	-1988.9913511276245	-2068.852339565754	-51824.27028352022	-14777.96762508154	-19842.084429740906	-22762.943215727806	-2041.839207649231	-22030.603129327297	-18737.465672194958	-46589.99172449112	-23271.951170027256	-65681.47769486904	-82333.23645156622	-40400.26969879866	-14940.778091192245	-9573.293006658554	-27355.984358012676	-17846.137979269028	-16649.79611760378	-12020.194745242596	-21090.63229560852	-78661.81185054779	-2990.2487885951996	-24354.946188867092	-98226.0336125493	-63213.980066776276	-63218.403414964676	-62108.855331361294	-75798.86880475283	-3136.231306910515	-64733.51546084881	-62741.43241453171	-12572.28338444233	-9389.713841319084	-2243.375924527645	-11961.697095394135	-2730.397172510624	-2260.9790771603584
-2417.891541004181	-16686.52205091715	-18390.511561453342	-59794.856635689735	-79957.264136374	-63910.7327619195	-84879.7199703455	-27744.074875056744	-3968.4258633852005	-21360.780536413193	-8773.513496041298	-18638.177278459072	-21905.74810874462	-20152.321104228497	-25292.983052909374	-20258.64926749468	-90298.79577058554	-2564.094645023346	-26025.720379710197	-20139.997125566006	-10904.323108673096	-2694.9214885234833	-2630.9052350521088	-2573.9534016251564	-50252.26301574707	-14562.989940524101	-19338.604136049747	-22015.872642874718	-2548.467221260071	-21411.329356253147	-18095.418536424637	-39766.31592655182	-23262.13138514757	-63496.43846666813	-79998.59177350998	-39147.00463974476	-14422.332537055016	-9287.574854016304	-26110.619040369987	-17308.090600788593	-16154.626432359219	-11594.872799396515	-20380.42022818327	-76425.92607551813	-3283.7688586711884	-23425.788106501102	-95450.43169337511	-61346.51210665703	-61312.63130015135	-60170.58633983135	-73604.34670680761	-4229.967684149742	-62355.86626005173	-60657.1465382576	-12033.363083004951	-9164.93899679184	-2731.703049838543	-11573.667543232441	-3126.2602682709694	-2719.095645725727
