-9021.768236100674	-6274.806964099407	-9312.203360557556	-3222.959732532501	-9429.51706802845	-875.5653304457664	-9035.575838387012	-7878.110821068287	-8965.107939302921	-9311.533732175827	-237.0103504061699	-9336.947267889977	-1834.5518750548363	-3719.0515401363373	-855.2123229503632	-8920.239484012127	-879.0359157919884	-1767.300902068615	-956.2189931869507	-3328.4914858937263	-314.43171644210815	-7240.943924069405	-3892.8108533620834	-8874.987805008888	-3195.1824182271957	-279.0376961827278	-9031.523597478867	-8831.886562764645	-8930.462475419044	-2567.422353208065	-9195.189463317394	-1774.4021142721176	-2088.7989382743835	-9190.691537499428	-1658.2839668989182	-3344.607940852642	-5924.736404836178	-2088.701158463955	-9180.357995927334	-432.42251455783844	-3212.7174777388573	-4457.214156150818	-9267.289823174477	-9135.3054625988	-9158.846171498299	-1641.346309363842	-781.1998228430748	-3085.742549300194
-8945.498313903809	-6153.550006151199	-9205.442602097988	-3340.447299003601	-9349.415715396404	-1001.0501074194908	-8874.860961675644	-7728.044303834438	-8873.021339178085	-9148.167855024338	-100.85398989915848	-9204.51788252592	-1974.5201956033707	-3614.3205031752586	-975.8712470531464	-8778.707811057568	-1019.9520484805107	-1899.3986737132072	-779.1728281974792	-3206.3986911177635	-432.4150176048279	-7199.569107353687	-4040.6110470294952	-8806.44142305851	-3054.2697707414627	-109.30424880981445	-8879.275072276592	-8658.717562139034	-8798.343126475811	-2442.6704637408257	-9040.438697874546	-1918.9633123874664	-1924.2658528089523	-9060.161617457867	-1825.2878248095512	-3472.3174335360527	-5700.32816439867	-1931.0667447447777	-8993.454818427563	-565.6941009759903	-3094.4225420951843	-4572.412227094173	-9089.519128322601	-9005.995117247105	-9020.306632876396	-1779.5392425060272	-921.7834165096283	-2936.3920419216156
-8800.15081781149	-5933.5737417936325	-9043.433693289757	-3501.173209965229	-9216.17433053255	-670.7808516025543	-8725.427355885506	-7572.000253736973	-8762.637240886688	-9024.869130015373	-535.2327089309692	-9025.378859937191	-2131.3044467568398	-3988.60964679718	-1130.3134090900421	-8642.0162281394	-596.9077354073524	-2036.2528296113014	-726.2655361890793	-3614.1836208105087	-118.36761057376862	-7496.7267035245895	-4175.095972895622	-8596.040433704853	-3464.9963386654854	-556.199990093708	-8772.026380598545	-8443.432486236095	-8598.241988837719	-2850.878254234791	-8878.464829564095	-2061.8442034721375	-2347.4719066619873	-8936.3324919343	-1945.9598088264465	-3663.0708595514297	-5661.1788774728775	-2371.100081861019	-8896.539857208729	-112.18175745010376	-3466.650999724865	-4735.520536899567	-9044.057221829891	-8858.366745650768	-8900.502756357193	-1931.31748098135	-504.3111862540245	-3363.2761160731316
-8723.880895614624	-5812.316783845425	-8936.672934830189	-3618.660776436329	-9136.072977900505	-796.2656285762787	-8564.712479174137	-7421.933736503124	-8670.550640761852	-8861.503252863884	-399.0763484239578	-8892.949474573135	-2271.272767305374	-3883.8786098361015	-1250.9723331928253	-8500.484555184841	-737.8238680958748	-2168.3506012558937	-549.2193711996078	-3492.090826034546	-236.35091173648834	-7455.351886808872	-4322.896166563034	-8527.494051754475	-3324.0836911797523	-386.4665427207947	-8619.77785539627	-8270.263485610485	-8466.122639894485	-2726.1263647675514	-8723.714064121246	-2206.4054015874863	-2182.938821196556	-8805.802571892738	-2112.9636667370796	-3790.7803522348404	-5436.77063703537	-2213.465668141842	-8709.636679708958	-245.45334386825562	-3348.356064081192	-4850.718607842922	-8866.286526978016	-8729.056400299072	-8761.96321773529	-2069.510414123535	-644.894779920578	-3213.9256086945534
-8576.855476975441	-5837.384257912636	-9018.435644507408	-3693.236283361912	-8976.525775790215	-412.2027550935745	-8548.514542222023	-7420.588286161423	-8583.33471506834	-8854.73531216383	-675.277801156044	-8944.972114384174	-2265.322339773178	-3245.513766646385	-1250.7296168804169	-8596.751376152039	-439.43979144096375	-2207.3168422579765	-620.5758439898491	-3783.3788163661957	-760.3980431556702	-7654.7468755841255	-4327.302052140236	-8544.981816530228	-3635.92030441761	-721.5780308246613	-8562.980555295944	-8359.027747929096	-8553.798103630543	-2998.9567375183105	-8809.71747481823	-2198.05685454607	-2518.8593623042107	-8755.066019833088	-2056.801867723465	-3776.8350231051445	-5331.105952680111	-2543.556599497795	-8831.720979869366	-857.0341919660568	-3649.401458144188	-4110.801415026188	-8808.943699240685	-8700.725576639175	-8733.064397335052	-2068.4593908190727	-458.86652851104736	-3525.0159559845924
-8500.585554778576	-5716.127299964428	-8911.67488604784	-3810.7238498330116	-8896.424423158169	-537.6875320672989	-8387.799665510654	-7270.521768927574	-8491.248114943504	-8691.36943501234	-539.1214406490326	-8812.542729020119	-2405.2906603217125	-3140.7827296853065	-1371.3885409832	-8455.21970319748	-580.3559241294861	-2339.414613902569	-443.52967900037766	-3661.286021590233	-878.3813443183899	-7613.372058868408	-4475.102245807648	-8476.43543457985	-3495.007656931877	-551.8445834517479	-8410.73203009367	-8185.858747303486	-8421.67875468731	-2874.204848051071	-8654.966709375381	-2342.618052661419	-2354.3262768387794	-8624.536099791527	-2223.805725634098	-3904.544515788555	-5106.697712242603	-2385.922185778618	-8644.817802369595	-990.3057783842087	-3531.106522500515	-4225.9994859695435	-8631.17300438881	-8571.41523128748	-8594.52485871315	-2206.652323961258	-599.4501221776009	-3375.6654486060143
-8319.49697971344	-5682.41931527853	-8670.694294035435	-3833.662071108818	-8731.236805021763	-1524.3629519939423	-8587.665958285332	-7302.556200265884	-8454.410997092724	-8571.718996882439	-889.5143150687218	-8784.523703873158	-2440.5647644996643	-4379.1734672784805	-139.1248920559883	-8347.963151574135	-1480.3535383939743	-2335.5118295550346	-1573.5423685908318	-3942.36126434803	-982.102902173996	-6704.333176851273	-3124.867207825184	-8135.304144442081	-3780.6222693920135	-910.3068348169327	-8427.301236867905	-8318.065363705158	-8334.679068863392	-1958.2820784449577	-8499.91609030962	-2386.3537407517433	-2709.8509046435356	-8574.258540391922	-2294.1580387949944	-3988.506198346615	-5465.366693198681	-2726.271561205387	-8652.491552472115	-1071.6741537451744	-3823.6206293702126	-3854.703226983547	-8621.184384524822	-8587.993740081787	-8639.508985221386	-2258.064062356949	-1419.1189621686935	-3697.2149785757065
-8355.238058686256	-5496.151035606861	-8749.665977239609	-3971.4497607946396	-8763.183038294315	-207.4182762503624	-8238.366059720516	-7114.477718830109	-8380.864016652107	-8568.070710003376	-973.5001596808434	-8633.403706431389	-2562.0749114751816	-3515.071873307228	-1525.8307030200958	-8318.528120279312	-157.31161105632782	-2476.268769800663	-390.6223869919777	-4069.070951282978	-564.3339372873306	-7910.5296550393105	-4609.587171673775	-8266.034445226192	-3905.7342248559	-998.7403247356415	-8303.483338415623	-7970.573671400547	-8221.577617049217	-3282.4126385450363	-8492.99284106493	-2485.49894374609	-2777.5323306918144	-8500.70697426796	-2344.4777096509933	-4095.297941803932	-5067.548425316811	-2825.9555228948593	-8547.90284115076	-536.7934348583221	-3903.3349801301956	-4389.107795774937	-8585.7110978961	-8423.786859691143	-8474.720982193947	-2358.4305624365807	-181.97789192199707	-3802.54952275753
-8243.227057516575	-5561.162357330322	-8563.933535575867	-3951.149637579918	-8651.135452389717	-1649.8477289676666	-8426.951081573963	-7152.489683032036	-8362.324396967888	-8408.35311973095	-753.3579545617104	-8652.094318509102	-2580.5330850481987	-4274.442430317402	-259.7838161587715	-8206.431478619576	-1621.2696710824966	-2467.609601199627	-1396.4962036013603	-3820.2684695720673	-1100.0862033367157	-6662.958360135555	-3272.6674014925957	-8066.757762491703	-3639.7096219062805	-740.5733874440193	-8275.05271166563	-8144.896363079548	-8202.559719920158	-1833.5301889777184	-8345.165324866772	-2530.914938867092	-2545.3178191781044	-8443.72862035036	-2461.1618967056274	-4116.2156910300255	-5240.958452761173	-2568.63714748621	-8465.588374972343	-1204.9457401633263	-3705.3256937265396	-3969.9012979269028	-8443.413689672947	-8458.683394730091	-8500.969446599483	-2396.256995499134	-1559.702555835247	-3547.8644711971283
-8278.968136489391	-5374.894077658653	-8642.90521878004	-4088.9373272657394	-8683.08168566227	-332.90305322408676	-8077.651183009148	-6964.41120159626	-8288.777416527271	-8404.704832851887	-837.3437991738319	-8500.974321067333	-2702.043232023716	-3410.3408363461494	-1646.489627122879	-8176.996447324753	-298.22774374485016	-2608.3665414452553	-213.57622200250626	-3946.9781565070152	-682.3172384500504	-7869.154838323593	-4757.3873653411865	-8197.488063275814	-3764.821577370167	-829.0068773627281	-8151.234813213348	-7797.404670774937	-8089.458268105984	-3157.660749077797	-8338.242075622082	-2630.0601418614388	-2612.999245226383	-8370.177054226398	-2511.4815675616264	-4223.007434487343	-4843.140184879303	-2668.321109175682	-8360.99966365099	-670.065021276474	-3785.0400444865227	-4504.305866718292	-8407.940403044224	-8294.476514339447	-8336.181443572044	-2496.623495578766	-322.56148558855057	-3653.199015378952
