-73703.158203125	-70778.060546875	-124209.8203125	-79777.7333984375	-15528.625671386719	-140701.69921875	-17136.755920410156	-29061.638641357422	-28112.919021606445	-31510.46394097805	-36932.352111816406	-37544.45721721649	-34345.56029391289	-32316.245056152344	-38273.275321125984	-36031.46063828468	-160708.0625	-25223.128198623657	-46565.533203125	-28290.358652114868	-80196.697265625	-24137.12201690674	-713.234371483326	-25955.918229699135	-27453.763259887695	-25000.617584228516	-33788.17972278595	-81222.82421875	-27919.830213546753	-71224.796875	-94232.513671875	-27707.513648986816	-582.205711722374	-28519.789769649506	-107003.0498046875	-104115.2421875	-93926.564453125	-92960.89498901367	-39804.643265247345	-42188.11265194416	-99535.939453125	-21064.051208496094	-15285.218132019043	-32190.069732666016	-18613.96387863159	-528.6011294722557
-73591.27568864822	-70675.39527618885	-124059.98441952467	-79666.29612976313	-15552.675537109375	-140567.87911856174	-17120.261962890625	-29023.759043097496	-28083.565956115723	-31476.925542235374	-36888.19635409117	-37480.71971344948	-34298.111599981785	-32273.502106547356	-38219.393329024315	-35994.44263672829	-160548.86719703674	-25198.414949417114	-46500.33930957317	-28258.393337249756	-80075.36921834946	-24110.962913513184	-743.1032603383064	-25929.48114168644	-27420.112510681152	-24970.05084991455	-33751.7848405838	-81101.73857820034	-27883.462644577026	-71129.43814653158	-94111.1546190381	-27675.53727197647	-613.8777126073837	-28485.57634115219	-106864.26122111082	-103975.46878421307	-93801.3859795928	-92854.44049149752	-39754.580060184	-42129.96101719141	-99390.40826702118	-21038.669235229492	-15267.641563415527	-32157.400549411774	-18591.693645477295	-563.5478667616844
-70885.23001283407	-68031.02465462685	-119369.81995129585	-76730.51006835699	-14988.968894958496	-135480.55982375145	-16512.667930603027	-27913.567164838314	-27062.613143205643	-30263.034504950047	-35561.610041201115	-36051.457449913025	-33034.42508852482	-31077.24849087	-39435.034286141396	-34625.71307981014	-154787.80558925867	-24319.629581034184	-44800.96545821428	-27166.226260006428	-77118.7636346817	-23252.36932528019	-1530.0562737584114	-24943.998165488243	-26391.856931447983	-24122.373745679855	-32419.08750909567	-78155.03542292118	-26813.761033296585	-68517.02418804169	-90653.32453155518	-26608.67297935486	-1450.5395950078964	-27511.279616117477	-102889.58086842299	-100143.83901429176	-90339.23216581345	-89524.91621381044	-38146.999074816704	-40403.621067881584	-95764.7517953515	-20281.6568069458	-14738.748043060303	-31008.731197476387	-17923.062673568726	-1471.2433272004128
-70773.3474983573	-67928.3593839407	-119219.98405832052	-76619.07279968262	-15013.018760681152	-135346.7397235632	-16496.173973083496	-27875.68756657839	-27033.26007771492	-30229.49610620737	-35517.454283475876	-35987.71994614601	-32986.976394593716	-31034.50554126501	-39381.152294039726	-34588.695078253746	-154628.6102862954	-24294.91633182764	-44735.77156466246	-27134.260945141315	-76997.43558740616	-23226.210221886635	-1559.9251626133919	-24917.561077475548	-26358.20618224144	-24091.80701136589	-32382.69262689352	-78033.94978237152	-26777.39346432686	-68421.66545957327	-90531.96547871828	-26576.696602344513	-1482.2115958929062	-27477.066187620163	-102750.7922848463	-100004.06561100483	-90214.05369228125	-89418.46171629429	-38096.93586975336	-40345.469433128834	-95619.22060924768	-20256.2748336792	-14721.171474456787	-30976.062014222145	-17900.79244041443	-1506.1900644898415
-70554.4403142333	-67766.30704075098	-118835.28016775846	-76351.35337787867	-14916.986083984375	-134648.1711973548	-16459.190200805664	-27906.861312747	-26782.569937884808	-30052.034235537052	-35323.32936990261	-35907.87132072449	-32989.731292545795	-30956.778267383575	-36492.918335556984	-34401.39650422335	-153743.38125520945	-24154.353861927986	-44575.593672037125	-29096.18969887495	-76804.99251556396	-23118.818963825703	-1634.2681515812874	-25090.276394426823	-26204.878651738167	-23943.333479464054	-32371.088497817516	-77782.86888033152	-26690.44362771511	-68171.27994459867	-90294.67896431684	-26540.24951070547	-1567.4383150339127	-27362.587509334087	-102394.68313795328	-99639.01964223385	-89912.70626783371	-89058.09956997633	-38064.73612785339	-40362.42879021168	-95277.26110303402	-20198.90570831299	-14763.87155532837	-31004.786319315434	-17844.153129577637	-1601.971247971058
-70442.55779975653	-67663.64177006483	-118685.44427478313	-76239.91610920429	-14941.035949707031	-134514.35109716654	-16442.696243286133	-27868.981714487076	-26753.216872394085	-30018.495836794376	-35279.17361217737	-35844.133816957474	-32942.28259861469	-30914.035317778587	-36439.036343455315	-34364.37850266695	-153584.1859522462	-24129.640612721443	-44510.3997784853	-29064.224384009838	-76683.66446828842	-23092.659860432148	-1664.1370404362679	-25063.839306414127	-26171.227902531624	-23912.76674515009	-32334.693615615368	-77661.78323978186	-26654.076058745384	-68075.92121613026	-90173.31991147995	-26508.273133695126	-1599.1103159189224	-27328.374080836773	-102255.8945543766	-99499.24623894691	-89787.52779430151	-88951.64507246017	-38014.67292279005	-40304.27715545893	-95131.7299169302	-20173.523735046387	-14746.294986724854	-30972.11713606119	-17821.88289642334	-1636.9179852604866
-69692.21919482946	-66833.21001636982	-117474.56643122435	-75325.59418165684	-14722.52855682373	-133176.90478789806	-16219.501808166504	-27464.106053888798	-26331.734090566635	-29642.628304839134	-34756.657615840435	-35509.50455981493	-32470.595230340958	-30577.932557106018	-36152.86742055416	-34022.66254389286	-151819.27148771286	-23901.518882513046	-44006.092720746994	-26869.111341893673	-75764.67479610443	-22885.716820895672	-1941.1180517077446	-24535.066641628742	-25872.088032126427	-23571.146179556847	-31892.641390621662	-76771.47255069017	-26350.11883854866	-67269.92367064953	-89076.75547605753	-26191.895016610622	-1878.2087746858597	-26798.35938090086	-101061.42948782444	-98366.20057934523	-88797.20610040426	-87899.7861880064	-40410.37783050537	-43373.78454589844	-94029.94372695684	-19934.477226257324	-14526.329776763916	-30258.386711478233	-17609.469625473022	-1928.6788032650948
-69580.33668035269	-66730.54474568367	-117324.73053824902	-75214.15691298246	-14746.578422546387	-133043.0846877098	-16203.007850646973	-27426.226455628872	-26302.381025075912	-29609.08990609646	-34712.501858115196	-35445.76705604792	-32423.146536409855	-30535.18960750103	-36098.98542845249	-33985.644542336464	-151660.0761847496	-23876.805633306503	-43940.89882719517	-26837.14602702856	-75643.34674882889	-22859.557717502117	-1970.986940562725	-24508.629553616047	-25838.437282919884	-23540.57944524288	-31856.246508419514	-76650.38691014051	-26313.751269578934	-67174.56494218111	-88955.39642322063	-26159.918639600277	-1909.8807755708694	-26764.145952403545	-100922.64090424776	-98226.42717605829	-88672.02762687206	-87793.33169049025	-40360.31462544203	-43315.63291114569	-93884.41254085302	-19909.095252990723	-14508.7532081604	-30225.71752822399	-17587.199392318726	-1963.6255405545235
-69199.52625334263	-66379.75559806824	-116558.69784140587	-74814.81315374374	-14611.142072677612	-132103.1670589447	-16125.320854187012	-27289.52876842022	-26287.692752480507	-29421.084525585175	-34641.30563801527	-35122.190640330315	-32328.380206644535	-30373.97547674179	-35644.722218334675	-33845.01435190439	-150932.76643407345	-23688.173990368843	-43724.98527008295	-26386.181647658348	-75325.69754034281	-22694.48106342554	-2010.2520621418953	-24329.48353153467	-25754.47285592556	-23475.427256703377	-31787.1050208807	-76253.9374358058	-26211.371018707752	-66897.60379654169	-88513.53319126368	-26069.82651180029	-1988.3546786904335	-29545.57994633913	-100352.97809249163	-97649.80400818586	-88195.90833371878	-87375.8674030304	-37219.38624030352	-39435.924795508385	-93390.63317042589	-19818.24648666382	-14395.463397979736	-30273.090326666832	-17536.054008483887	-1852.3555237650871
-69087.64373886585	-66277.09032738209	-116408.86194843054	-74703.37588506937	-14635.191938400269	-131969.34695875645	-16108.82689666748	-27251.649170160294	-26258.339686989784	-29387.5461268425	-34597.14988029003	-35058.4531365633	-32280.931512713432	-30331.232527136803	-35590.840226233006	-33807.996350347996	-150773.5711311102	-23663.4607411623	-43659.791376531124	-26354.216332793236	-75204.36949306726	-22668.321960031986	-2040.1209509968758	-24303.046443521976	-25720.822106719017	-23444.860522389412	-31750.71013867855	-76132.85179525614	-26175.003449738026	-66802.24506807327	-88392.17413842678	-26037.850134789944	-2020.0266795754433	-29511.366517841816	-100214.18950891495	-97510.03060489893	-88070.72986018658	-87269.41290551424	-37169.32303524017	-39377.773160755634	-93245.10198432207	-19792.864513397217	-14377.88682937622	-30240.42114341259	-17513.78377532959	-1887.3022610545158
