-89688.283203125	-2360.061025619507	-23263.703194141388	-95131.328125	-12721.808753967285	-76278.84765625	-87721.171875	-84539.978515625	-80302.0390625	-68214.642578125	-22466.02608680725	-22135.17649078369	-25639.388761997223	-1099.1291632056236	-1117.827079296112	-26494.667864322662	-2960.617958664894	-8354.871139526367	-16889.0009765625	-26332.236242055893	-1129.912466108799	-39190.36382293701	-23928.3582572937	-3167.7804386615753	-1401.0363824367523	-1856.0494391918182	-29029.29551845789	-5097.088166832924	-11845.714347839355	-77324.822265625	-92334.80078125	-19075.735496520996	-23454.353357315063	-86339.08984375	-5480.450790405273
-85931.76357597113	-2782.483072280884	-22289.7045699358	-91083.81816136837	-12239.978778362274	-73086.43498718739	-83971.5409604907	-80996.9824475646	-76942.36317741871	-65371.42027038336	-21530.925157904625	-21241.304513931274	-24602.915002822876	-97.6998221874237	-107.2399211525917	-25502.340359926224	-4006.8063486218452	-8068.776931762695	-16207.319213867188	-25383.24154752493	-261.5979050397873	-37560.94772344828	-23016.412003219128	-4064.121673107147	-2311.4658737182617	-2763.9650449752808	-29844.105373203754	-5299.598862409592	-11410.740898132324	-74078.48215806484	-88573.93567603827	-18273.62300825119	-22489.249586999416	-82767.10461163521	-5532.253936767578
-85079.96555817127	-2794.202380180359	-22037.307762861252	-90084.50937217474	-13034.906379699707	-72302.09067368507	-83158.30133509636	-80092.44018989801	-76175.98766350746	-64611.76899600029	-21278.034570276737	-20978.468188881874	-24252.319547772408	-2623.491428732872	-2636.632270336151	-25151.355639874935	-4232.086534380913	-8040.097465515137	-16048.837432861328	-25015.45053577423	-2659.2412233948708	-37061.59120708704	-22700.22299325466	-3959.3600647449493	-2175.1479909420013	-2638.404394865036	-27220.065738856792	-5306.381985068321	-11316.906852722168	-73159.67998152971	-87673.55705600977	-18707.517845869064	-22243.994905114174	-82160.90197747946	-5572.36149597168
-83247.17806446552	-1614.6662883758545	-21547.41540491581	-88325.08683800697	-11804.439257621765	-70773.96508723497	-81418.56114649773	-78363.99917274714	-74531.07208198309	-63307.38152837753	-20744.917889118195	-20505.158846259117	-23728.599618434906	-3180.062966823578	-3148.626384973526	-24600.64479738474	-4785.886307179928	-7942.156440734863	-15705.664245605469	-24317.919568121433	-3171.0839407444	-36219.49018877745	-22115.47497934103	-4310.801732301712	-2502.015195608139	-2978.1637538671494	-26433.195696651936	-5232.0066848397255	-11069.762535095215	-71701.7418282032	-85743.76514685154	-17660.66646504402	-21742.951843857765	-80245.51967531443	-5577.319808959961
-81323.4459310174	-3216.624426841736	-21063.309138655663	-86036.99940854311	-12553.076404094696	-69109.67800462246	-79408.67042058706	-76549.44412183762	-72816.31177842617	-61768.54668825865	-20342.93364137411	-20084.596212029457	-23215.84578859806	-1622.062087714672	-1626.0451121926308	-24159.028135478497	-5278.274924337864	-7754.003257751465	-15367.155670166016	-24066.455841243267	-1790.926662325859	-35432.175107598305	-21788.276739180088	-4855.701299190521	-3085.5774822235107	-3546.3200006484985	-28034.875593602657	-5508.892680644989	-10881.933403015137	-69913.33987396955	-83912.69195079803	-17905.40535759926	-21278.891134798527	-78588.91674536467	-5624.164642333984
-80598.86276590824	-3403.291955471039	-21005.15600013733	-85674.68662714958	-11501.682792186737	-68603.17884087563	-78915.23866719007	-75963.03748184443	-72294.76520264149	-61443.22881579399	-20300.283516407013	-20118.855055570602	-23160.772591292858	-4103.683669269085	-3999.201163291931	-23957.27942866087	-575.2624872326851	-7813.84578704834	-15243.034957885742	-23802.165915369987	-4005.2484803795815	-35189.14343738556	-21608.11815840006	-651.180745601654	-2795.955022096634	-1986.222857952118	-29146.338327348232	-5418.8617686629295	-10732.392639160156	-69670.13603252172	-83053.10464847088	-17213.423536539078	-21155.605428874493	-77503.45580607653	-5363.975730895996
-79490.65843731165	-2037.0883350372314	-20573.41678071022	-84277.57687437534	-11322.609282016754	-67581.55241817236	-77668.93023198843	-74821.00310468674	-71171.3961969018	-60464.15922063589	-19809.81696021557	-19611.2868694067	-22692.12585926056	-2178.633625805378	-2138.0392268300056	-23608.3172929883	-5832.074697136879	-7656.062232971191	-15023.982482910156	-23368.92487359047	-2302.7693796753883	-34590.07408928871	-21203.528725266457	-5207.142966747284	-3412.4446868896484	-3886.079359650612	-27248.0055513978	-5434.517380416393	-10634.789085388184	-68455.40172064304	-81982.9000416398	-16858.553976774216	-20777.848073542118	-76673.53444319963	-5629.122955322266
-78638.8604195118	-2048.8076429367065	-20321.019973635674	-83278.26808518171	-12117.536883354187	-66797.20810467005	-76855.69060659409	-73916.46084702015	-70405.02068299055	-59704.50794625282	-19556.92637258768	-19348.4505443573	-22341.53040421009	-4704.425232350826	-4667.431576013565	-23257.33257293701	-6057.3548828959465	-7627.382766723633	-14865.500701904297	-23001.13386183977	-4700.412698030472	-34090.717572927475	-20887.33971530199	-5102.381358385086	-3276.126804113388	-3760.518709540367	-24623.96591705084	-5441.300503075123	-10540.955039978027	-67536.59954410791	-81082.52142161131	-17292.44881439209	-20532.593391656876	-76067.33180904388	-5669.230514526367
-76842.34313875437	-3825.7140021324158	-20031.15737593174	-81627.17666351795	-11019.852816581726	-65410.76617181301	-75165.60775268078	-72420.04141378403	-68935.0893175602	-58600.00650805235	-19365.182587504387	-19224.983078718185	-22124.29883211851	-3102.254328250885	-2988.614005148411	-22964.95192426443	-1621.4508771896362	-7527.751579284668	-14561.35319519043	-22853.171220839024	-3136.9339193105698	-33559.727337896824	-20696.171904325485	-1547.521980047226	-3706.3845133781433	-2894.1384637355804	-29961.148182094097	-5621.372464239597	-10297.419189453125	-66423.79592496157	-79292.23954325914	-16411.311048269272	-20190.501658558846	-73931.47057396173	-5415.778877258301
-75990.54512095451	-3837.433310031891	-19778.760568857193	-80627.86787432432	-11814.780417919159	-64626.4218583107	-74352.36812728643	-71515.49915611744	-68168.71380364895	-57840.35523366928	-19112.2919998765	-18962.146753668785	-21773.703377068043	-5628.045934796333	-5518.00635433197	-22613.967204213142	-1846.7310629487038	-7499.072113037109	-14402.87141418457	-22485.380209088326	-5534.577237665653	-33060.37082153559	-20379.98289436102	-1442.760371685028	-3570.066630601883	-2768.5778136253357	-27337.108547747135	-5628.155586898327	-10203.585144042969	-65504.99374842644	-78391.86092323065	-16845.205885887146	-19945.246976673603	-73325.26793980598	-5455.886436462402
-74157.75762724876	-2657.8972182273865	-19288.86821091175	-78868.44534015656	-10584.313295841217	-63098.2962718606	-72612.6279386878	-69787.05813896656	-66523.79822212458	-56535.967766046524	-18579.175318717957	-18488.837411046028	-21249.98344773054	-6184.617472887039	-6030.000468969345	-22063.256361722946	-2400.530835747719	-7401.131088256836	-14059.698226928711	-21787.849241435528	-6046.4199550151825	-32218.269803225994	-19795.234880447388	-1794.2020392417908	-3896.9338352680206	-3108.337172627449	-26550.23850554228	-5553.780286669731	-9956.440826416016	-64047.055595099926	-76462.06901407242	-15798.354505062103	-19444.203915417194	-71409.88563764095	-5460.844749450684
-69634.19769334793	-4573.289174437523	-19137.86229723692	-73490.74355465174	-10241.739577770233	-58933.71104437113	-67843.77982586622	-65389.41920346022	-61965.2556502223	-52706.47342592478	-18096.49940341711	-17921.790881037712	-20643.695776462555	-7785.937139868736	-7608.941918134689	-20729.93502444029	-7752.115518152714	-6952.493858337402	-13136.773918151855	-21009.803315639496	-7302.934926092625	-32187.117116332054	-19064.575622975826	-6739.260674118996	-3913.687100350857	-4938.3532782197	-25308.34774672985	-5821.803590357304	-9343.178886413574	-59553.93731713295	-71352.52920484543	-15247.283998668194	-18644.100605249405	-66849.89725667238	-5406.269577026367
-65877.67806619406	-4995.7112210989	-18163.86367303133	-69443.2335910201	-9759.909602165222	-55741.298375308514	-64094.148911356926	-61846.42313539982	-58605.57976514101	-49863.251118183136	-17161.398474514484	-17027.918904185295	-19607.222017288208	-6784.507798850536	-6598.354759991169	-19737.60752004385	-8798.303908109665	-6666.3996505737305	-12455.092155456543	-20060.808621108532	-6434.620365023613	-30557.70101684332	-18152.629368901253	-7635.601908564568	-4824.116591632366	-5846.268884003162	-26123.157601475716	-6024.314285933971	-8908.205436706543	-56307.59720957279	-67591.6640996337	-14445.171510398388	-17678.996834933758	-63277.91202455759	-5458.072723388672
-65025.8800483942	-5007.430528998375	-17911.466865956783	-68443.92480182648	-10554.837203502655	-54956.9540618062	-63280.90928596258	-60941.88087773323	-57839.20425122976	-49103.59984380007	-16908.507886886597	-16765.082579135895	-19256.62656223774	-9310.299405395985	-9127.747109174728	-19386.62279999256	-9023.584093868732	-6637.720184326172	-12296.610374450684	-19693.017609357834	-8832.263683378696	-30058.344500482082	-17836.440358936787	-7530.84030020237	-4687.798708856106	-5720.708233892918	-23499.117967128754	-6031.097408592701	-8814.371391296387	-55388.79503303766	-66691.2854796052	-14879.066348016262	-17433.742153048515	-62671.70939040184	-5498.180282592773
-63193.092554688454	-3827.8944371938705	-17421.57450801134	-66684.50226765871	-9324.370081424713	-53428.8284753561	-61541.16909736395	-59213.43986058235	-56194.28866970539	-47799.21237617731	-16375.391205728054	-16291.773236513138	-18732.906632900238	-9866.87094348669	-9639.741223812103	-18835.911957502365	-9577.383866667747	-6539.779159545898	-11953.437187194824	-18995.486641705036	-9344.106400728226	-29216.24348217249	-17251.692345023155	-7882.281967759132	-5014.6659135222435	-6060.467592895031	-22712.247924923897	-5956.722108364105	-8567.227073669434	-53930.85687971115	-64761.49357044697	-13832.21496719122	-16932.699091792107	-60756.32708823681	-5503.138595581055
-60544.77725613117	-5616.520104289055	-16879.31510323286	-64034.10205680132	-9021.613615989685	-51258.042228996754	-59037.8466180563	-56812.47816967964	-53957.98179036379	-45935.05966359377	-15930.756833016872	-15905.469445824623	-18165.07960575819	-10790.491645932198	-10490.316002130508	-18192.546588778496	-5366.760046720505	-6411.468505859375	-11490.807899475098	-18479.73298895359	-10178.270940363407	-28185.8967307806	-16744.335524082184	-4222.660981059074	-5308.605740010738	-5068.5266969799995	-25425.390555620193	-6143.577192187309	-8229.857177734375	-51899.251084029675	-62070.83307206631	-13384.972038686275	-16345.352676808834	-58014.26321899891	-5289.79451751709
-59436.57292753458	-4250.3164838552475	-16447.57588380575	-62636.99230402708	-8842.540105819702	-50236.41580629349	-57791.53818285465	-55670.44379252195	-52834.6127846241	-44955.99006843567	-15440.290276825428	-15397.90125966072	-17696.43287372589	-8865.44160246849	-8629.154065668583	-17843.584453105927	-10623.572256624699	-6253.684951782227	-11271.755424499512	-18046.491947174072	-8475.791839659214	-27586.827382683754	-16339.746090948582	-8778.623202204704	-5925.095404803753	-6968.3831986784935	-23527.05777966976	-6159.232803940773	-8132.253623962402	-50684.51677215099	-61000.62846523523	-13030.102478921413	-15967.59532147646	-57184.34185612202	-5554.941741943359
-58584.774909734726	-4262.035791754723	-16195.179076731205	-61637.68351483345	-9637.467707157135	-49452.071492791176	-56978.29855746031	-54765.901534855366	-52068.23727071285	-44196.3387940526	-15187.39968919754	-15135.06493461132	-17345.837418675423	-11391.233209013939	-11158.546414852142	-17492.599733054638	-10848.852442383766	-6225.005485534668	-11113.273643493652	-17678.700935423374	-10873.435158014297	-27087.470866322517	-16023.557080984116	-8673.861593842506	-5788.7775220274925	-6842.822548568249	-20903.0181453228	-6166.015926599503	-8038.419578552246	-49765.714595615864	-60100.24984520674	-13463.997316539288	-15722.340639591217	-56578.13922196627	-5595.049301147461
-54828.25528258085	-4684.4578384161	-15221.180452525616	-57590.17355120182	-9155.637731552124	-46259.65882372856	-53228.66764295101	-51222.90546679497	-48708.56138563156	-41353.11648631096	-14252.298760294914	-14241.192957758904	-16309.363659501076	-10389.803867995739	-10147.959256708622	-16500.2722286582	-11895.040832340717	-5938.911277770996	-10431.59188079834	-16729.70624089241	-10005.120596945286	-25458.054766833782	-15111.610826909542	-9570.202828288078	-6699.207013309002	-7750.738154351711	-21717.828000068665	-6368.52662217617	-7603.446128845215	-46519.374488055706	-56339.384739995	-12661.884828269482	-14757.23686927557	-53006.153989851475	-5646.852447509766
-54103.672117471695	-4871.1253670454025	-15163.027314007282	-57227.86076980829	-8104.244119644165	-45753.15965998173	-52735.235889554024	-50636.49882680178	-48187.01480984688	-41027.7986138463	-14209.648635327816	-14275.451801300049	-16254.290462195873	-12871.425449550152	-12521.115307807922	-16298.523521840572	-7192.0283952355385	-5998.753807067871	-10307.471168518066	-16465.41631501913	-12219.442414999008	-25215.023096621037	-14931.452246129513	-5365.682274699211	-6409.584553182125	-6190.641011655331	-22829.29073381424	-6278.495710194111	-7453.905364990234	-46276.170646607876	-55479.79743766785	-11969.903007209301	-14633.951163351536	-51920.693050563335	-5386.663536071777
