-23406.529357910156	-105474.5	-101503.505859375	-21979.7455368042	-30249.242446899414	-94912.697265625	-90015.78125	-81809.193359375	-27481.17823791504	-82474.40625	-98460.72265625	-28118.120407104492	-44773.677734375	-88500.5	-29962.08464050293	-29956.182495117188	-29610.28141784668	-28528.856414794922	-92423.1640625
-23380.46043395996	-105360.89851862192	-101393.15442734957	-22004.441032409668	-30218.89437866211	-94808.9710700512	-89918.83729922771	-81722.874109447	-27452.1455078125	-82390.44632434845	-98354.69941437244	-28087.12075805664	-44725.35478591919	-88413.51187705994	-29931.05377960205	-29925.332496643066	-29578.25240778923	-28552.389129638672	-92326.37530201674
-23046.30160522461	-103733.88896894455	-99802.38343477249	-21581.054488301277	-29754.911967098713	-93394.3305696845	-88549.8900513649	-80468.79650527239	-27050.063565313816	-81134.99956005812	-96833.565120399	-27654.708030343056	-44005.04197496176	-87014.07134348154	-29474.871470034122	-29473.617193758488	-29126.079173624516	-28887.965240478516	-90920.59309518337
-22995.977357447147	-103730.37462842464	-99790.37910860777	-21667.729962706566	-29743.56933236122	-93357.12411445379	-88542.38845223188	-80442.9573224783	-27072.65144240856	-81084.78250873089	-96781.81982064247	-27672.685009479523	-44011.85359853506	-87016.38639986515	-30330.96484375	-30326.279373168945	-29606.544258117676	-28076.748274087906	-90902.09357994795
-23020.232681274414	-103620.28748756647	-99692.03200274706	-21605.749983906746	-29724.56389886141	-93290.6043741107	-88452.94610059261	-80382.47725534439	-27021.030835211277	-81051.03963440657	-96727.54187852144	-27623.708381295204	-43956.71902650595	-86927.08322054148	-29443.840609133244	-29442.767195284367	-29094.050163567066	-28911.497955322266	-90823.80433470011
-22969.908433496952	-103616.77314704657	-99680.02767658234	-21692.425458312035	-29713.221264123917	-93253.39791887999	-88445.4445014596	-80356.6380725503	-27043.618712306023	-81000.82258307934	-96675.79657876492	-27641.68536043167	-43963.53065007925	-86929.39827692509	-30299.93398284912	-30295.429374694824	-29574.515248060226	-28100.280988931656	-90805.30481946468
-23702.69921851158	-103129.39127355814	-99302.97121316195	-21484.095762193203	-29552.841124415398	-92846.41412073374	-88039.35897552967	-80044.99040967226	-26808.35279327631	-80706.89375770092	-96220.57923322916	-27472.14440983534	-43782.911102712154	-86565.35678464174	-29318.022096276283	-29314.34704452753	-29173.892155885696	-27859.326814711094	-90437.76713907719
-22921.05387556553	-103230.02966529131	-99328.08056855202	-21558.454874396324	-30784.727478027344	-92878.07864189148	-88064.20350009203	-80048.36544620991	-26885.920295536518	-80685.84578812122	-96359.57527625561	-27487.818401932716	-43809.33062124252	-86601.01380735636	-29309.97928273678	-29297.634054362774	-29014.46243697405	-27949.337446272373	-90430.55673730373
-23676.630294561386	-103015.78979218006	-99192.61978113651	-21508.79125779867	-29522.493056178093	-92742.68792515993	-87942.41502475739	-79958.67115974426	-26779.32006317377	-80622.93383204937	-96114.5559913516	-27441.144760787487	-43734.588154256344	-86478.36866170168	-29286.991235375404	-29283.49704605341	-29141.863145828247	-27882.859529554844	-90340.97837859392
-22894.984951615334	-103116.42818391323	-99217.72913652658	-21583.150370001793	-30754.37940979004	-92774.35244631767	-87967.25954931974	-79962.04619628191	-26856.88756543398	-80601.88586246967	-96253.55203437805	-27456.818752884865	-43761.00767278671	-86514.0256844163	-29278.9484218359	-29266.784055888653	-28982.4334269166	-27972.870161116123	-90333.76797682047
-22983.823580741882	-102984.84403598309	-99054.82404255867	-21659.23184913397	-29487.345475316048	-92639.16613852978	-87888.69571691751	-79876.28362149	-27873.57078552246	-80518.0338935256	-96084.16275078058	-27390.492969930172	-43712.21752756834	-86363.18111109734	-29242.010489046574	-29229.60888671875	-28874.359398305416	-27836.815332591534	-90190.32388436794
-22957.754656791687	-102871.242554605	-98944.47261053324	-21683.927344739437	-29456.997407078743	-92535.43994295597	-87791.75176614523	-79789.964371562	-27844.538055419922	-80434.07396787405	-95978.13950890303	-27359.49332088232	-43663.89457911253	-86276.19298815727	-29210.979628145695	-29198.75888824463	-28842.330388247967	-27860.348047435284	-90093.53512388468
-22635.7496047616	-101989.7635973692	-98089.25668400526	-21269.038914203644	-29249.23885256052	-91838.7574185133	-87076.49725359678	-79102.56046837568	-26641.53676980734	-79745.375818789	-95154.66228479147	-27209.272632718086	-43243.21783912182	-85529.95774334669	-29843.751673281193	-29843.714071810246	-29122.34201389551	-28435.8570997715	-89399.52261263132
-22560.826122879982	-101489.41863423586	-97626.95814394951	-21159.763825893402	-30290.396998226643	-91359.71194595098	-86598.31230145693	-78707.9685921073	-26454.805622935295	-79346.43909817934	-94732.4177404046	-27024.40602517128	-43040.69486182928	-85114.5851508379	-28822.76611226797	-28815.068753004074	-28530.260192751884	-28308.446271955967	-88927.9857699871
-23342.471465826035	-101388.78024250269	-97601.84878855944	-21085.40471369028	-29058.510644614697	-91328.04742479324	-86573.46777689457	-78704.59355556965	-26377.238120675087	-79367.48706775904	-94593.42169737816	-27008.732033073902	-43014.27534329891	-85078.92812812328	-28830.808925807476	-28831.78174316883	-28689.689911663532	-28218.435640394688	-88935.19617176056
-22510.50187510252	-101485.90429371595	-97614.95381778479	-21246.43930029869	-30279.05436348915	-91322.50549072027	-86590.81070232391	-78682.1294093132	-26477.39350003004	-79296.22204685211	-94680.67244064808	-27042.383004307747	-43047.506485402584	-85116.90020722151	-29678.85948598385	-29667.73093241453	-29010.725277245045	-27497.229305565357	-88909.48625475168
-23292.147218048573	-101385.26590198278	-97589.84446239471	-21172.08018809557	-29047.168009877205	-91290.84096956253	-86565.96617776155	-78678.75437277555	-26399.825997769833	-79317.27001643181	-94541.67639762163	-27026.70901221037	-43021.086966872215	-85081.2431845069	-29686.902299523354	-29684.44392257929	-29170.154996156693	-27407.218674004078	-88916.69665652514
-22623.595828056335	-101244.23300492764	-97353.70161795616	-21260.540800631046	-28993.014995515347	-91120.79944258928	-86422.80451828241	-78535.88676738739	-27442.456112921238	-79178.62720358372	-94457.00521492958	-26927.080593168736	-42943.5817681551	-84876.75245457888	-28754.797318577766	-28747.04358536005	-28390.157154083252	-28195.924158275127	-88687.75291705132
-22573.271580278873	-101240.71866440773	-97341.69729179144	-21347.216275036335	-28981.672360777855	-91083.59298735857	-86415.3029191494	-78510.0475845933	-27465.043990015984	-79128.41015225649	-94405.25991517305	-26945.057572305202	-42950.3933917284	-84879.06751096249	-29610.890692293644	-29599.705764770508	-28870.622238576412	-27384.707191884518	-88669.25340181589
-23217.223736166954	-100884.92093884945	-97127.54592233896	-21062.805099785328	-30088.326155543327	-90811.79549700022	-86087.7812256217	-78284.16249650717	-26213.09485089779	-78918.33329582214	-94119.43185323477	-26841.842404663563	-42818.56398957968	-84665.8705919981	-28665.916738510132	-28655.798603773117	-28578.073175013065	-27279.807846188545	-88445.15981388092
-23333.32767188549	-100809.61218720675	-97007.15331506729	-22229.536628961563	-28975.240689337254	-90651.73867934942	-86051.1844150424	-78163.5111489296	-26310.247057914734	-78837.45664095879	-94094.95671278238	-29289.27101135254	-42789.14256173372	-84505.20346736908	-28644.936555802822	-28641.30959123373	-28299.17452043295	-27258.937529742718	-88269.49450141191
-23191.15481221676	-100771.31945747137	-97017.19449031353	-21087.500595390797	-30057.978087306023	-90708.06930142641	-85990.83727484941	-78197.84324657917	-26184.06212079525	-78834.3733701706	-94013.40861135721	-26810.84275561571	-42770.24104112387	-84578.88246905804	-28634.885877609253	-28624.948605298996	-28546.044164955616	-27303.340561032295	-88348.37105339766
-23307.258747935295	-100696.01070582867	-96896.80188304186	-22254.232124567032	-28944.89262109995	-90548.01248377562	-85954.24046427011	-78077.1918990016	-26281.214327812195	-78753.49671530724	-93988.93347090483	-29258.271362304688	-42740.81961327791	-84418.21534442902	-28613.905694901943	-28610.45959275961	-28267.1455103755	-27282.470244586468	-88172.70574092865
-23279.993441343307	-100639.73530954123	-96854.28939634562	-21163.582074522972	-28790.94415283203	-90572.88299363852	-85912.27344244719	-78112.08067178726	-27200.745340883732	-78750.52140122652	-93844.01932775974	-26744.51697266102	-42721.450895905495	-84428.03789573908	-28597.947944819927	-28587.773436129093	-28437.970136344433	-27167.285732507706	-88204.92696094513
-22498.348098397255	-100740.3737012744	-96879.39875173569	-21237.941186726093	-30022.830506443977	-90604.54751479626	-85937.11796700954	-78115.45570832491	-27278.31284314394	-78729.47343164682	-93983.01537078619	-26760.190964758396	-42747.87041443586	-84463.6949184537	-28589.905131280422	-28571.060445964336	-28278.540417432785	-27257.296364068985	-88197.71655917168
-22150.274122416973	-99745.2932626605	-95913.83139318228	-20847.74825179577	-29784.72388368845	-89804.13879477978	-85124.91950368881	-77341.73255521059	-26046.278827428818	-77956.81535691023	-93053.51490479708	-26578.97062754631	-42278.87072598934	-83630.47155070305	-29191.64631551504	-29185.165631055832	-28526.52303302288	-27856.33813124895	-87406.91528743505
-22931.919465363026	-99644.65487092733	-95888.7220377922	-20773.389139592648	-28552.837530076504	-89772.47427362204	-85100.07497912645	-77338.35751867294	-25968.71132516861	-77977.86332648993	-92914.51886177063	-26563.296635448933	-42252.45120745897	-83594.81452798843	-29199.689129054546	-29201.87862122059	-28685.95275193453	-27766.32749968767	-87414.12568920851
