-89703.2578125	-23245.144112110138	-95162.56640625	-76394.046875	-87756.7890625	-84564.349609375	-80398.765625	-68435.677734375	-22497.84932899475	-22101.45676422119	-25599.641691684723	-1096.9807195067406	-1116.377357006073	-26498.388567447662	-2955.0922895669937	-16961.2958984375	-26316.028402090073	-1122.193963110447	-39182.43926239014	-23886.231548309326	-3190.270306825638	-1443.1987206935883	-1868.891922712326	-29019.979188501835	-11826.978507995605	-77424.185546875	-92350.265625	-23439.450037002563	-86414.7890625
-89592.21905511618	-23218.69402074814	-95057.88677203655	-76304.03922647238	-87667.07050794363	-84469.64778703451	-80302.76661324501	-68350.58413231373	-22470.779287338257	-22121.522743225098	-25571.553633213043	-1068.1020879149437	-1087.3048205375671	-26469.233789920807	-2981.2087770700455	-16944.53402709961	-26286.4285466671	-1092.7508955597878	-39127.61572599411	-23858.38055038452	-3214.3281376361847	-1467.2565515041351	-1892.949753522873	-29042.053376734257	-11814.732963562012	-77327.4434145093	-92246.01563537121	-23402.636802077293	-86313.37502199411
-89596.00788384676	-23217.652626514435	-95044.08222866058	-76293.30491489172	-87631.96876364946	-84467.22214967012	-80286.1799672246	-68338.92792195082	-22468.481309890747	-22074.666191101074	-25566.44311761856	-1131.542241036892	-1151.5797686576843	-26467.50607919693	-2984.992315888405	-16940.047393798828	-26284.21120619774	-1163.4514831900597	-39127.05798792839	-23851.99608230591	-3207.800641298294	-1462.3774316310883	-1883.4750831127167	-28971.973165392876	-11851.681602478027	-77315.68560528755	-92238.42971473932	-23409.46314048767	-86299.15626603365
-89484.96912646294	-23191.202535152435	-94939.40259444714	-76203.2972663641	-87542.2502090931	-84372.52032732964	-80190.18095546961	-68253.83431988955	-22441.411268234253	-22094.73217010498	-25538.35505914688	-1102.663609445095	-1122.5072321891785	-26438.351301670074	-3011.1088033914566	-16923.285522460938	-26254.611350774765	-1134.0084156394005	-39072.234451532364	-23824.145084381104	-3231.858472108841	-1486.4352624416351	-1907.5329139232635	-28994.047353625298	-11839.436058044434	-77218.94347292185	-92134.17972511053	-23372.6499055624	-86197.74222552776
-89053.93761408329	-23053.991579771042	-94430.86554473639	-75815.88516587019	-87112.3600037694	-83956.38944756985	-79790.39938652515	-67903.85103338957	-22330.02613568306	-21934.13180601597	-25410.11111396551	-1310.1405874490738	-1349.2307451367378	-26315.562564611435	-3122.4284821748734	-16843.87371826172	-26099.50181609392	-1345.9085564017296	-38874.85481929779	-23693.064860880375	-3312.2057926654816	-1243.4435517787933	-1990.8274085521698	-29141.91467434168	-11745.539207458496	-76820.90266114473	-91651.50080728531	-23270.55939745903	-85775.9267411828
-88942.89885669947	-23027.541488409042	-94326.18591052294	-75725.87751734257	-87022.64144921303	-83861.68762522936	-79694.40037477016	-67818.7574313283	-22302.956094026566	-21954.197785019875	-25382.02305549383	-1281.261955857277	-1320.158208668232	-26286.40778708458	-3148.544969677925	-16827.111846923828	-26069.901960670948	-1316.4654888510704	-38820.031282901764	-23665.21386295557	-3336.2636234760284	-1267.5013825893402	-2014.8852393627167	-29163.9888625741	-11733.293663024902	-76724.16052877903	-91547.25081765652	-23233.74616253376	-85674.51270067692
-88946.68768543005	-23026.50009417534	-94312.38136714697	-75715.14320576191	-86987.53970491886	-83859.26198786497	-79677.81372874975	-67807.10122096539	-22300.658116579056	-21907.34123289585	-25376.91253989935	-1344.7021089792252	-1384.4331567883492	-26284.680076360703	-3152.3285084962845	-16822.625213623047	-26067.684620201588	-1387.1660764813423	-38819.473544836044	-23658.829394876957	-3329.736127138138	-1262.6222627162933	-2005.4105689525604	-29093.90865123272	-11770.242301940918	-76712.40271955729	-91539.66489702463	-23240.572500944138	-85660.29394471645
-88786.00982934237	-23045.769161701202	-94190.66066247225	-75587.13310480118	-86872.4470898509	-83731.82185745239	-79557.5055937767	-67733.63844406605	-22281.243267655373	-21895.945589900017	-25351.573483765125	-1408.9046603441238	-1434.631735086441	-26240.449441432953	-2703.7535724639893	-16792.479064941406	-26059.697780013084	-1401.8468278050423	-38741.440872848034	-23647.876167297363	-3338.2254269123077	-1594.0920732021332	-1533.4519090652466	-29164.06687694788	-11704.615043640137	-76618.17604219913	-91364.17220187187	-23214.15213370323	-85531.6108943224
-88674.97107195854	-23019.319070339203	-94085.9810282588	-75497.12545627356	-86782.72853529453	-83637.1200351119	-79461.50658202171	-67648.54484200478	-22254.17322599888	-21916.011568903923	-25323.485425293446	-1380.026028752327	-1405.5591986179352	-26211.294663906097	-2729.870059967041	-16775.717193603516	-26030.09792459011	-1372.403760254383	-38686.61733645201	-23620.02516937256	-3362.2832577228546	-1618.14990401268	-1557.5097398757935	-29186.1410651803	-11692.369499206543	-76521.43390983343	-91259.92221224308	-23177.33889877796	-85430.19685381651
-88678.75990068913	-23018.2776761055	-94072.17648488283	-75486.3911446929	-86747.62679100037	-83634.69439774752	-79444.9199360013	-67636.88863164186	-22251.87524855137	-21869.1550167799	-25318.374909698963	-1443.4661818742752	-1469.8341467380524	-26209.56695318222	-2733.6535987854004	-16771.230560302734	-26027.88058412075	-1443.104347884655	-38686.05959838629	-23613.640701293945	-3355.755761384964	-1613.2707841396332	-1548.0350694656372	-29116.06085383892	-11729.318138122559	-76509.67610061169	-91252.3362916112	-23184.16523718834	-85415.97809785604
-88136.68963092566	-22854.616629362106	-93458.95980095863	-75008.97139567137	-86228.0180311203	-83123.86169564724	-78949.13935530186	-67201.81174308062	-22113.42007434368	-21728.620631694794	-25162.042906045914	-1622.064528286457	-1667.4851232171059	-26057.623438596725	-2871.089765071869	-16675.056884765625	-25843.171194016933	-1625.561421096325	-38433.85642975569	-23454.709479868412	-3460.1609127521515	-1394.3369042873383	-1655.3873949050903	-29286.002362787724	-11623.175743103027	-76014.89315646887	-90665.40738415718	-23045.2614941597	-84892.7485730052
-88082.70401191711	-22831.752854049206	-93411.92603707314	-75025.45137166977	-86187.02347362041	-83027.90619289875	-78956.85451090336	-67198.3555354476	-22083.735625386238	-21690.086825549603	-25997.095666885376	-1617.1995487213135	-1623.3910089731216	-25971.552518308163	-3405.5847564935684	-16666.27671813965	-25824.116537868977	-1657.844562470913	-38474.912973463535	-23428.07365602255	-3488.0208446979523	-1729.9348256587982	-2170.0123336315155	-28349.07147103548	-11629.359245300293	-75992.7398198843	-90675.2867141962	-23051.440255701542	-84841.24867457151
-87971.66525453329	-22805.302762687206	-93307.24640285969	-74935.44372314215	-86097.30491906404	-82933.20437055826	-78860.85549914837	-67113.26193338633	-22056.665583729744	-21710.15280455351	-25969.007608413696	-1588.3209171295166	-1594.3184725046158	-25942.397740781307	-3431.70124399662	-16649.514846801758	-25794.516682446003	-1628.4014949202538	-38420.08943706751	-23400.222658097744	-3512.078675508499	-1753.992656469345	-2194.0701644420624	-28371.145659267902	-11617.1137008667	-75895.9976875186	-90571.03672456741	-23014.627020776272	-84739.83463406563
-87975.45408326387	-22804.261368453503	-93293.44185948372	-74924.70941156149	-86062.20317476988	-82930.77873319387	-78844.26885312796	-67101.60572302341	-22054.367606282234	-21663.296252429485	-25963.897092819214	-1651.7610702514648	-1658.593420624733	-25940.67003005743	-3435.4847828149796	-16645.028213500977	-25792.299341976643	-1699.1020825505257	-38419.53169900179	-23393.83819001913	-3505.5511791706085	-1749.1135365962982	-2184.595494031906	-28301.06544792652	-11654.062339782715	-75884.23987829685	-90563.45080393553	-23021.45335918665	-84725.61587810516
-87433.3838135004	-22640.60032171011	-92680.22517555952	-74447.28966253996	-85542.59441488981	-82419.9460310936	-78348.48827242851	-66666.52883446217	-21915.912432074547	-21522.76186734438	-25807.565089166164	-1830.3594166636467	-1856.2443971037865	-25788.726515471935	-3572.920949101448	-16548.854537963867	-25607.589951872826	-1881.5591557621956	-38167.32853037119	-23234.906968593597	-3609.956330537796	-1530.1796567440033	-2291.9478194713593	-28471.006956875324	-11547.919944763184	-75389.45693415403	-89976.52189648151	-22882.54961615801	-84202.38635325432
-87165.45602875948	-22632.37790364027	-92440.02029329538	-74218.53760147095	-85302.68150097132	-82195.37844097614	-78115.59447968006	-66496.31624513865	-21867.12956404686	-21484.575651228428	-25749.02745896578	-1929.1234895586967	-1941.6453870534897	-25713.613392293453	-3154.246039390564	-16497.459884643555	-25567.78591579199	-1937.4974271655083	-38033.91458392143	-23189.718275010586	-3635.975964784622	-1880.8281781673431	-1834.572319984436	-28493.159159481525	-11506.995780944824	-75186.73031520844	-89689.19329106808	-22826.14235240221	-83958.07050639391
-86510.11134654284	-22403.09198743105	-91811.63053846359	-73784.53863400221	-84685.91660106182	-81612.16574919224	-77602.45427852869	-66090.78013646603	-21711.593181610107	-21340.33770108223	-24705.90131020546	-2155.7352284789085	-2149.923360824585	-25616.814717531204	-3818.175312757492	-16378.348487854004	-25366.104550778866	-2077.851345181465	-39582.44402194023	-23059.870120108128	-3707.556065797806	-1892.8405911326408	-2387.6182334423065	-27663.833775758743	-11455.49211883545	-74761.23699396849	-89125.05759513378	-22656.569002091885	-83450.83303242922
-86399.07258915901	-22376.64189606905	-91706.95090425014	-73694.53098547459	-84596.19804650545	-81517.46392685175	-77506.4552667737	-66005.68653440475	-21684.523139953613	-21360.403680086136	-24677.81325173378	-2126.8565968871117	-2120.850824356079	-25587.65994000435	-3844.291800260544	-16361.586616516113	-25336.504695355892	-2048.408277630806	-39527.620485544205	-23032.019122183323	-3731.6138966083527	-1916.8984219431877	-2411.6760642528534	-27685.907963991165	-11443.246574401855	-74664.49486160278	-89020.80760550499	-22619.755767166615	-83349.41899192333
-86402.8614178896	-22375.600501835346	-91693.14636087418	-73683.79667389393	-84561.09630221128	-81515.03828948736	-77489.86862075329	-65994.03032404184	-21682.225162506104	-21313.547127962112	-24672.702736139297	-2190.29675000906	-2185.1257724761963	-25585.93222928047	-3848.075339078903	-16357.099983215332	-25334.287354886532	-2119.108865261078	-39527.062747478485	-23025.63465410471	-3725.086400270462	-1912.0193020701408	-2402.201393842697	-27615.827752649784	-11480.195213317871	-74652.73705238104	-89013.2216848731	-22626.582105576992	-83335.20023596287
-85860.79114812613	-22211.939455091953	-91079.92967694998	-73206.3769248724	-84041.48754233122	-81004.20558738708	-76994.08804005384	-65558.9534354806	-21543.769988298416	-21173.012742877007	-24516.370732486248	-2368.8950964212418	-2382.77674895525	-25433.988714694977	-3985.5115053653717	-16260.926307678223	-25149.577964782715	-2301.565938472748	-39274.859578847885	-22866.703432679176	-3829.4915516376495	-1693.085422217846	-2509.5537192821503	-27785.769261598587	-11374.05281829834	-74157.95410823822	-88426.29277741909	-22487.67836254835	-82811.97071111202
-86033.83945536613	-22289.302892804146	-91198.40795946121	-73263.2509291172	-84076.39676207304	-81089.14894777536	-77111.72145807743	-65645.98843705654	-21573.7497228384	-21177.16460609436	-24586.338052749634	-125.84883332252502	-135.703677713871	-25522.38798570633	-3979.7178619503975	-16288.835311889648	-25393.125636041164	-291.4772242307663	-37595.86166578531	-22998.073404967785	-4065.845473766327	-2334.0559005737305	-2757.308825492859	-29815.70553189516	-11408.990837097168	-74247.29832017422	-88670.54123204947	-22503.55867534876	-82908.66275751591
-85922.80069798231	-22262.852801442146	-91093.72832524776	-73173.24328058958	-83986.67820751667	-80994.44712543488	-77015.72244632244	-65560.89483499527	-21546.679681181908	-21197.230585098267	-24558.249994277954	-96.97020173072815	-106.63114124536514	-25493.233208179474	-4005.8343494534492	-16272.073440551758	-25363.52578061819	-262.0341566801071	-37541.038129389286	-22970.22240704298	-4089.903304576874	-2358.1137313842773	-2781.3666563034058	-29837.779720127583	-11396.745292663574	-74150.55618780851	-88566.29124242067	-22466.74544042349	-82807.24871701002
-85926.5895267129	-22261.811407208443	-91079.9237818718	-73162.50896900892	-83951.5764632225	-80992.02148807049	-76999.13580030203	-65549.23862463236	-21544.381703734398	-21150.374032974243	-24553.13947868347	-160.4103548526764	-170.90608936548233	-25491.505497455597	-4009.6178882718086	-16267.586807250977	-25361.30844014883	-332.734744310379	-37540.48039132357	-22963.837938964367	-4083.375808238983	-2353.2346115112305	-2771.8919858932495	-29767.6995087862	-11433.69393157959	-74138.79837858677	-88558.70532178879	-22473.571778833866	-82793.02996104956
-85815.55076932907	-22235.361315846443	-90975.24414765835	-73072.5013204813	-83861.85790866613	-80897.31966573	-76903.13678854704	-65464.14502257109	-21517.311662077904	-21170.44001197815	-24525.051420211792	-131.53172326087952	-141.83355289697647	-25462.35071992874	-4035.7343757748604	-16250.824935913086	-25331.708584725857	-303.29167675971985	-37485.65685492754	-22935.986941039562	-4107.43363904953	-2377.2924423217773	-2795.9498167037964	-29789.773697018623	-11421.448387145996	-74042.05624622107	-88454.45533216	-22436.758543908596	-82691.61592054367
