-6210.894760131836	-23144.8984375	-6760.109573364258	-6514.290618896484	-123.20421314239502	-6528.466481626034	-7086.92618560791	-21874.71484375	-24161.466796875	-7451.571258068085	-27426.59375	-235.57933819293976	-6749.3985595703125	-26859.0390625	-14038.064453125	-24704.05859375	-13031.6640625	-6852.455253601074	-19345.958984375	-20813.9296875	-22549.00390625	-23887.80859375	-4298.633499145508	-6124.533416748047	-6228.4320068359375	-147.75392627716064	-25584.0859375	-21029.9296875	-20692.7685546875	-20191.6875	-20053.216796875	-22866.296875	-4508.808990478516	-3947.9545288085938	-4386.683197021484	-19380.89453125
-6175.7140417099	-23020.625198602676	-6725.492530822754	-6477.607482910156	-153.98169422149658	-6492.859143674374	-7046.564422607422	-21754.129246354103	-24055.812231183052	-7408.57607793808	-27280.148471295834	-273.3997651338577	-6716.370895385742	-26730.57829773426	-13964.20485240221	-24583.879063487053	-12960.155798196793	-6816.062236785889	-19244.014377117157	-20702.195649027824	-22428.832138240337	-23765.86497336626	-4276.362564086914	-6093.597106933594	-6198.581405639648	-176.88466358184814	-25455.1876206398	-20930.67291611433	-20595.765874683857	-20092.056263029575	-19947.904884517193	-22747.98465335369	-4534.5865478515625	-3930.2803649902344	-4364.970886230469	-19276.027787685394
-6128.879252552986	-22905.625718832016	-6692.102085113525	-6447.303218841553	-183.74290943145752	-6457.480096280575	-7005.77052116394	-21848.75079345703	-23881.73660594225	-7373.063300609589	-27116.195317983627	-294.4496337175369	-6681.700492978096	-26575.921932697296	-13910.609684169292	-24409.855499625206	-12896.907972157001	-6783.433026313782	-19138.749220609665	-20590.687962830067	-22307.433852910995	-23614.751072466373	-4259.109771728516	-6062.564982652664	-6154.1483734846115	-205.64985370635986	-25305.22663241625	-20808.500723421574	-20485.89462465048	-19959.68765950203	-19847.889724373817	-22635.85179388523	-4461.395900726318	-3913.494384765625	-4347.337905883789	-19186.012472450733
-6141.410507678986	-22871.6076913476	-6679.798264980316	-6447.170104980469	-201.45410251617432	-6438.766610085964	-6990.231063604355	-21617.73258072138	-23855.99911338091	-7358.688836574554	-27082.804814100266	-319.96836292743683	-6665.910039424896	-26533.485990703106	-13858.445046305656	-24412.926347374916	-12874.844890475273	-6757.972890257835	-19121.318161427975	-20556.485636293888	-22269.770464897156	-23606.78586870432	-4360.091156005859	-6053.550106048584	-6154.0660610198975	-219.61971759796143	-25261.304924607277	-20781.90007543564	-20454.85891366005	-19951.64918899536	-19807.859174370766	-22590.915436446667	-4456.663269042969	-3901.2151489257812	-4329.202789306641	-19149.248355448246
-6142.791618347168	-22806.8833142519	-6662.593535006046	-6441.765141010284	-212.0867052078247	-6446.439694821835	-6991.594902455807	-21597.530961453915	-23855.138486146927	-7330.1112387776375	-27055.914212584496	-325.3408795595169	-6714.698652386665	-26491.78943914175	-13834.590840160847	-24358.199514210224	-12866.152237772942	-6747.197774171829	-19087.124803602695	-20537.85205602646	-22228.926390767097	-23558.113561809063	-4239.175689697266	-6042.018907427788	-6143.016128540039	-136.83383655548096	-25217.234495043755	-20724.704324662685	-20396.713422954082	-19926.3306735754	-19776.437858343124	-22563.908127367496	-4452.525772094727	-3897.7960662841797	-4328.809066772461	-19121.31842148304
-6132.969909667969	-22848.80268460512	-6665.82080167532	-6429.229377746582	-135.9739580154419	-6432.8017973303795	-6993.9950313568115	-21580.188222706318	-23848.29132682085	-7339.27867513895	-27051.03599780798	-315.5454007387161	-6660.304979324341	-26484.320583999157	-13856.549951136112	-24368.066847980022	-12852.031180500984	-6744.086120784283	-19099.468788683414	-20558.603132545948	-22258.35624831915	-23572.410742759705	-4239.023101806641	-6050.03067779541	-6134.486544787884	-223.98694324493408	-25243.460460424423	-20744.64937657118	-20413.457014977932	-19903.07914620638	-19780.0387763381	-22550.656947135925	-4456.333404541016	-3957.740509033203	-4331.7845458984375	-19125.529705762863
-6093.69853413105	-22781.352479934692	-6657.4850425720215	-6410.620082855225	-214.52039051055908	-6421.872758328915	-6965.408758163452	-21728.165196061134	-23776.0820402503	-7330.068120479584	-26969.75003927946	-332.2700606584549	-6648.672828793526	-26447.461167931557	-13836.750083446503	-24289.67596936226	-12825.399707853794	-6747.040009498596	-19036.804613351822	-20478.95392435789	-22187.262084901333	-23492.807452082634	-4236.838836669922	-6031.628672838211	-6124.297772288322	-234.78059101104736	-25176.32831555605	-20709.243952035904	-20388.891944646835	-19860.056422531605	-19742.57781201601	-22517.539572238922	-4487.173458099365	-3895.8202209472656	-4325.625595092773	-19081.145728886127
-6106.22978925705	-22747.334452450275	-6645.181222438812	-6410.486968994141	-232.23158359527588	-6403.159272134304	-6949.869300603867	-21497.14698332548	-23750.34454768896	-7315.69365644455	-26936.3595353961	-357.7887898683548	-6632.882375240326	-26405.025225937366	-13784.585445582867	-24292.74681711197	-12803.336626172066	-6721.57987344265	-19019.37355417013	-20444.751597821712	-22149.598696887493	-23484.84224832058	-4337.820220947266	-6022.613796234131	-6124.215459823608	-248.75045490264893	-25132.406607747078	-20682.64330404997	-20357.856233656406	-19852.017952024937	-19702.54726201296	-22472.603214800358	-4482.440826416016	-3883.540985107422	-4307.490478515625	-19044.38161188364
-6097.789191246033	-22724.529445707798	-6631.203759133816	-6392.546241760254	-166.75143909454346	-6397.194459378719	-6953.633268356323	-21459.60262531042	-23742.636761128902	-7296.2834950089455	-26904.590719103813	-353.3658276796341	-6627.2773151397705	-26355.859819233418	-13782.690350413322	-24247.887317717075	-12780.522916197777	-6707.693103969097	-18997.52418142557	-20446.869094073772	-22138.184480309486	-23450.467122375965	-4216.752166748047	-6019.094367980957	-6104.635943591595	-253.11768054962158	-25114.562143564224	-20645.39260518551	-20316.45433497429	-19803.447909235954	-19674.726863980293	-22432.344725489616	-4482.1109619140625	-3940.0663452148438	-4310.072235107422	-19020.662962198257
-6107.610899925232	-22682.610075354576	-6627.976492464542	-6405.082005023956	-242.86418628692627	-6410.832356870174	-6951.233139455318	-21476.945364058018	-23749.48392045498	-7287.116058647633	-26909.46893388033	-363.1613065004349	-6681.670988202095	-26363.32867437601	-13760.731239438057	-24238.019983947277	-12794.643973469734	-6710.804757356644	-18985.180196344852	-20426.118017554283	-22108.754622757435	-23436.169941425323	-4216.904754638672	-6011.082597613335	-6113.16552734375	-165.96457386016846	-25088.336178183556	-20625.447553277016	-20299.71074295044	-19826.699436604977	-19671.125945985317	-22445.595905721188	-4478.303329467773	-3880.1219024658203	-4307.096755981445	-19016.451677918434
