-105.74501770734787	-2866.7010955810547	-1382.4529096484184	-1383.4633088111877	-4127.970304012299	-1762.7391748428345	-102.19307601451874	-87.24276369810104	-283.8464267849922	-7034.682949066162	-23428.109375	-7295.552291631699	-595.7564680576324	-20393.9921875	-8988.410210490227	-4882.875463485718	-1232.6700008511543	-8372.157435655594	-9107.558970630169	-8195.7177811265	-9474.654950261116	-8060.511671543121	-8696.155519843102	-8934.113793075085	-8661.0828281641	-2540.635738313198	-13156.93359375	-4033.4981479644775	-7970.33909702301	-4843.158243298531	-19826.2265625	-6663.693160176277	-8023.4530255794525	-5522.832167565823	-8106.048118710518	-17666.78515625	-4129.091598510742	-721.874974668026	-2864.4481415748596	-923.3013118505478	-11314.048065185547	-16353.798828125	-7210.467767059803	-7710.748026311398	-1603.2285259962082	-9260.458797991276	-20848.375	-21357.8515625	-1288.889708518982	-9101.477239310741	-1544.2259158492088	-24089.23046875	-3755.1386073827744	-23944.6015625	-3432.1036395430565	-1301.1970598101616	-23747.296875	-4012.40784317255	-2149.775650203228	-113.95303648710251
-589.879059612751	-2796.3036670684814	-2157.531835615635	-2142.2911116480827	-3936.340456724167	-2245.1774805784225	-608.6974214911461	-384.3413272500038	-557.9680242538452	-6682.717300772667	-22372.445316910744	-7004.92394810915	-1020.5956718921661	-19502.7890625	-8482.436477959156	-4669.330015361309	-1398.237780570984	-8203.056720495224	-8588.093508839607	-7775.511517345905	-9160.103719055653	-7582.476518988609	-8439.208415389061	-8571.783988296986	-8423.343789935112	-2436.77198022604	-12573.62238162756	-3790.9859533309937	-8300.596857011318	-4679.059762477875	-18947.838522017002	-6306.42447668314	-7783.4912558197975	-5248.914134979248	-7698.264215528965	-16902.308698952198	-3942.360523223877	-881.0913283228874	-2743.5576004981995	-1127.7312626242638	-10879.690915465355	-15739.512535572052	-6877.172311306	-7432.651828765869	-2263.508582174778	-8810.87503528595	-19949.765625	-20457.320312798023	-2027.7036490440369	-8652.676942646503	-2246.0259432792664	-23063.113282322884	-4299.943727910519	-22834.351572692394	-3300.9208309054375	-1219.5390936136246	-22673.42969071865	-4557.0279331207275	-2059.4137186408043	-472.60629391670227
-896.0475738048553	-2673.226375579834	-2585.2552478313446	-2602.2453386187553	-3838.2001653313637	-2412.111018896103	-713.788597881794	-555.7207816243172	-708.1730210781097	-6591.085889816284	-21942.390625	-6844.545834124088	-1463.6601528525352	-19056.8046875	-8738.6314945817	-4583.560862660408	-1574.161825120449	-7856.475032866001	-9799.529363393784	-8488.818072497845	-8817.17060381174	-7722.138022065163	-8519.730461061	-8394.504876434803	-8123.197191953659	-2424.718333363533	-12323.214467287064	-3812.5763258337975	-7460.142675280571	-4560.80957531929	-18415.67690616846	-6263.295494914055	-7419.2410079836845	-5233.35569947958	-7848.748641490936	-16393.86764782667	-3841.6207523345947	-958.6257146596909	-2677.673994541168	-1446.4378699064255	-10470.573201179504	-15130.15650331974	-6609.77407938242	-7349.558487355709	-2714.5487464666367	-8640.694325387478	-19560.67187553644	-20058.687500178814	-2379.437611222267	-8463.74633550644	-2682.2001905441284	-22496.496094822884	-4650.238914072514	-22338.64885520935	-3205.2830595970154	-1519.8323236703873	-22182.01567709446	-4877.781068146229	-2083.068780004978	-813.4089938998222
-742.2464038729668	-2669.2350964546204	-2561.571440041065	-2607.9765058755875	-3947.3781555891037	-2322.3300001621246	-658.0945217609406	-453.77525693178177	-658.4444854259491	-6749.107593357563	-21688.062507510185	-7002.25455147028	-1036.7250230312347	-18981.703128755093	-8744.171282351017	-4647.4916687607765	-1203.4787011146545	-7976.76315587759	-10012.421918392181	-8799.032752633095	-10212.447387695312	-8723.85002285242	-8813.975405454636	-8535.943227648735	-8259.561831593513	-2386.695429265499	-12324.772627711296	-3770.1225543022156	-7523.798099696636	-4623.406783699989	-18664.809751451015	-6201.073403120041	-7456.296909213066	-5142.97910875082	-7674.331821858883	-16480.645059406757	-3862.8577795028687	-932.8217241168022	-2682.8294587135315	-1245.7308895587921	-10570.555463254452	-15322.234234452248	-6797.314443171024	-7259.870224535465	-2449.857484936714	-8981.259612083435	-19276.218855798244	-19643.14862370491	-2326.937410235405	-8707.745011031628	-2538.026102244854	-22396.55079817772	-4523.7680878043175	-22318.867197990417	-3237.06561678648	-1431.432980298996	-22168.039066195488	-4741.2379469275475	-2132.9074370265007	-624.7221614122391
-805.3355147838593	-2676.9681129455566	-2703.3329877257347	-2706.058590054512	-3887.374672293663	-2376.372132360935	-704.3817300796509	-439.2155655026436	-604.7265809178352	-6547.328124940395	-21738.859377264977	-6686.391845107079	-1256.6075843572617	-18942.9921875	-8778.882584273815	-4550.276846766472	-1383.937762916088	-7729.566210985184	-8374.787076413631	-7540.334097266197	-8755.57328671217	-8690.683059751987	-8251.454012989998	-8274.044922888279	-8499.19460451603	-2385.7261084914207	-12221.444141983986	-3743.8627838492393	-7575.652294635773	-4448.784549951553	-18384.19691556692	-6201.340216398239	-7393.436724483967	-5126.507129788399	-7412.888587594032	-16377.76195204258	-3845.477075576782	-927.592419564724	-2678.267403125763	-1293.8079650998116	-10568.751096963882	-15268.88260936737	-6694.492573857307	-7191.063106298447	-2756.608705818653	-8508.42772936821	-19439.562500417233	-19802.085937798023	-2498.4024689793587	-8573.866016089916	-2767.6286050081253	-22269.668179273605	-4646.5694460868835	-22255.500081181526	-3204.103817522526	-1390.9295194745064	-21972.039178550243	-4885.373714625835	-2074.962985754013	-815.0322605371475
-784.1092663407326	-2588.731876373291	-3018.3200703263283	-2958.453843176365	-3806.7268831133842	-2478.565222263336	-926.524592101574	-478.24057430028915	-537.463457942009	-6491.489674210548	-21320.437500059605	-6750.5754536390305	-1391.9535869956017	-18496.8984375	-7864.7279997467995	-4390.249657869339	-1213.476432979107	-7611.478137791157	-8154.702208578587	-7382.347664535046	-8634.52117216587	-7067.007976293564	-7645.920692265034	-8076.34873598814	-8032.298615157604	-2308.4911155104637	-11955.404723882675	-3694.1927406787872	-6988.076659679413	-4412.157877445221	-18061.52727943659	-6038.939582943916	-7344.61633181572	-5036.788120627403	-7408.374480962753	-16142.868512749672	-3762.974708557129	-1025.012620985508	-2604.1297001838684	-1371.6821502447128	-10279.630875468254	-14899.556470036507	-6605.043154358864	-6983.41223692894	-3033.100977241993	-8464.848841011524	-18962.546875059605	-19556.89844030142	-2975.8621841669083	-8815.146843850613	-3047.3415262699127	-21886.69925761223	-4863.055062532425	-21654.023444473743	-3153.2211765646935	-1292.9809166193008	-21473.01564782858	-5081.969945967197	-2003.8211339116096	-912.3181942105293
-678.3055912852287	-2578.423444509506	-3149.3569810390472	-3146.258660018444	-3855.8401798009872	-2560.0092554092407	-864.541924059391	-461.36204928159714	-613.0177991986275	-6648.034819662571	-20883.96878105402	-6653.499343156815	-703.9192239046097	-18134.9609375	-8129.893717765808	-4433.546553611755	-1044.5515218377113	-7582.181411087513	-8147.8117525577545	-7379.83177113533	-8606.967118501663	-7036.32595038414	-7614.522790670395	-8083.731981575489	-7916.83341139555	-2282.169160783291	-11950.850371181965	-3713.9839545488358	-7108.585990130901	-4340.322978317738	-18231.157090306282	-6031.234160721302	-7259.235988497734	-4979.928863346577	-7477.975562334061	-16099.78247076273	-3766.3278732299805	-679.480431497097	-2595.402624607086	-893.5950708985329	-10412.536386549473	-15061.967783272266	-6612.57123875618	-7090.787659406662	-2998.521799683571	-8690.70647239685	-18627.50000011921	-19086.7265625	-3202.461851477623	-8117.186209619045	-3023.4081342220306	-21653.910233914852	-4665.1765676140785	-21901.890908420086	-3081.5846995711327	-1185.4056404232979	-21449.320331156254	-4968.802097797394	-1912.655999660492	-825.2141439318657
-1190.9779998064041	-2577.5486842393875	-3286.596273601055	-3305.6179572939873	-3662.6509181261063	-2767.258373737335	-1273.5820136070251	-906.6059461236	-970.8087354898453	-6233.33006799221	-21017.179693222046	-6553.527316689491	-1878.949074625969	-18288.9765625	-8376.258359074593	-4363.292462468147	-1983.0085534453392	-7371.079292118549	-7836.649372220039	-7115.717330813408	-8318.779406905174	-7125.228459537029	-7996.988263130188	-7937.183622181416	-7664.393420279026	-2320.839674770832	-11750.350928485394	-3600.0249540805817	-7416.832689881325	-4349.086297631264	-17485.09945267439	-5761.611638307571	-7161.01254594326	-4806.655767381191	-9351.509501636028	-15736.00875043869	-3686.836748123169	-1252.0282803177834	-2554.757593154907	-1766.0859299898148	-9998.16246688366	-14375.402054786682	-6339.00183993578	-6886.529312670231	-3439.4630987644196	-8386.164206564426	-18732.171886980534	-19131.59375399351	-3199.525833249092	-8504.945243299007	-3426.627355992794	-21471.964843928814	-5269.761377215385	-21097.493159234524	-3065.0361952781677	-1882.997036933899	-21164.609534323215	-5493.499137759209	-2105.0185893177986	-1240.7024186849594
-955.165703356266	-2668.3841047286987	-3072.5584787130356	-3003.1094927191734	-3762.32654440403	-2730.4329082369804	-1215.8966744542122	-654.8868978023529	-701.3468713760376	-6519.503307878971	-20514.671904087067	-6923.098820567131	-1211.1739510297775	-17881.398451566696	-8711.452871978283	-4545.515032708645	-1279.3416546583176	-7724.757783353329	-8139.726942241192	-7190.079254925251	-8555.545705199242	-7272.1695511341095	-7916.481630086899	-7910.958944618702	-8115.488294661045	-2275.7849273085594	-11704.940967440605	-3745.022943496704	-7652.077058017254	-4524.814840614796	-17775.617347955704	-6632.465753912926	-8078.610461235046	-5635.606505155563	-7300.509705245495	-15907.775952219963	-3675.974639892578	-1061.0225053429604	-2567.940893650055	-1248.580311536789	-10174.40502524376	-14721.818796038628	-6852.197587788105	-6938.0395720005035	-2969.162008345127	-8843.540837585926	-18209.109833180904	-18520.40625154972	-3133.117802143097	-8539.547946155071	-3284.9960756897926	-21192.542976140976	-4821.872381329536	-21200.101736545563	-3111.056611955166	-1496.7612667679787	-20861.218765735626	-5012.41610699892	-2080.7220190167427	-1025.1149407625198
-1268.2433082461357	-2518.334447860718	-3793.3989962935448	-3717.28164601326	-3615.0970358252525	-2961.0035279989243	-1433.0289375782013	-775.3391378521919	-811.585055410862	-6139.524025917053	-20264.77344197035	-6459.947110116482	-1816.7927908301353	-17605.6953125	-7358.754267215729	-4176.70420974493	-1379.0442126989365	-7442.377422630787	-7635.236746788025	-6962.141400754452	-8319.969940960407	-6588.972823739052	-7388.973587810993	-7714.018931210041	-7794.559576928616	-2204.6273574233055	-11372.093511760235	-3451.6805460453033	-7318.334419667721	-4248.059396624565	-17183.13923895359	-5681.670899450779	-7104.654562056065	-4762.870088040829	-7000.5905777812	-15378.39205545187	-3576.2436332702637	-1184.2289746403694	-2483.2391591072083	-1576.1121010184288	-9845.273725748062	-14285.270177483559	-6271.747698605061	-6705.316039383411	-3693.3810334205627	-8015.265078306198	-18063.937500059605	-18656.36719059944	-3714.676124691963	-8366.346547186375	-3749.1415536999702	-20860.582071185112	-5407.860183060169	-20543.773454666138	-3022.0383679270744	-1211.3229504227638	-20399.14846354723	-5626.590035915375	-1913.459202349186	-1270.971451640129
