-13573.963516235352	-56194.5234375	-15072.16720199585	-14902.525787353516	-15069.76706123352	-58398.3515625	-313.0844306945801	-8574.40316772461	-52039.798828125	-48107.08367919922	-58955.181640625	-65647.39453125	-413.06884384155273	-63025.3671875	-30437.845703125	-16374.304569244385	-14760.278564453125	-26110.890625	-13460.167053222656	-14648.719314575195	-14435.939208984375	-42236.16015625	-15260.264625549316	-13287.753540039062	-15537.348110198975	-17157.392700195312	-15059.294448852539	-58024.06640625	-45942.333984375	-45030.41015625	-45191.109375	-46210.56640625	-50587.080078125	-47751.3203125	-10113.644958496094	-43946.779296875	-8824.400131225586	-9779.791767120361
-13425.718368887901	-55618.218904316425	-14927.130090713501	-14751.827962875366	-14911.580202758312	-57844.930617928505	-453.79417419433594	-8560.069763183594	-51538.68521100283	-47580.69866299629	-58384.104108929634	-64981.82439041138	-534.7634391784668	-62436.274174809456	-30138.655712485313	-16219.461242377758	-14614.826371788979	-25831.22733592987	-13311.040656208992	-14494.006087183952	-14284.705449104309	-41817.82070404291	-15092.473164081573	-13164.809982299805	-15362.474103927612	-16966.42212063074	-14873.808266699314	-57458.254369318485	-45489.8667768836	-44583.422135293484	-44704.84094589949	-45708.19316679239	-50058.636415064335	-47285.77989131212	-10006.723747253418	-43502.39906424284	-8874.125213623047	-9683.001258850098
-13261.150754630566	-54865.61570948362	-14761.543462634087	-14557.334941327572	-14762.123568475246	-57061.4161990881	-606.2573909759521	-8385.769054412842	-50840.00771099329	-47045.55053836107	-57594.01736009121	-64138.90277940035	-311.3435935974121	-61558.71180307865	-29737.456811606884	-16019.507416784763	-14422.638221621513	-25521.01297533512	-13146.94323682785	-14342.888135194778	-14102.662224948406	-41247.517447173595	-14908.289870858192	-12981.23161560297	-15173.05866342783	-16755.48745560646	-14703.659433484077	-56723.23189204931	-44904.8457493186	-43998.61800432205	-44182.09131979942	-45162.30651503801	-49386.384891450405	-46681.52904206514	-10017.540603637695	-42941.44976866245	-8625.352645874023	-9603.390705108643
-13223.675719320774	-54956.743380486965	-15371.692512512207	-14216.458931803703	-14683.736112177372	-57028.322346031666	-617.0019569396973	-8380.237884521484	-50807.69079506397	-46994.336290061474	-57659.72579741478	-64130.23090642691	-729.224422454834	-61559.860074818134	-29729.439042806625	-15954.1548833251	-14422.060713410378	-25514.2678489089	-13129.67826026678	-14300.243548154831	-14113.22597181797	-41253.24175840616	-14930.39058983326	-12976.384367704391	-15157.572322964668	-16714.351196289062	-14673.250201821327	-56644.778667628765	-44845.23621338606	-43936.906625688076	-44111.73968434334	-45136.07101863623	-49401.074034035206	-46633.87501221895	-9873.621223449707	-42899.343135237694	-8627.745384216309	-9566.177097320557
-13253.097976148129	-54806.544592380524	-14694.369434952736	-14544.486098051071	-14654.266602814198	-56876.4076885581	-645.0461883544922	-8384.258773803711	-50656.39602929354	-47982.20373535156	-57226.09581023455	-63893.918086349964	-733.1923980712891	-61391.01613223553	-29665.111653864384	-15948.318761229515	-14368.801074266434	-25462.54948848486	-13122.193924307823	-14311.043931484222	-14073.921969354153	-41144.02289146185	-14858.358869373798	-12953.935448884964	-15104.869948923588	-16691.255637288094	-14648.65697413683	-56497.1142835021	-44783.55572617054	-43863.335855185986	-44003.7227820158	-45067.70949566364	-49258.90166646242	-46553.540611207485	-9866.219539642334	-42863.80146998167	-8621.75397491455	-9539.78307723999
-13149.28068047762	-54438.62358182669	-14548.596999168396	-14458.194191873074	-14639.973418354988	-56603.83665698767	-724.7719955444336	-8327.696075439453	-50444.02765905857	-46635.0971724391	-57162.09364306927	-63623.14540594816	-796.0562400817871	-61082.29025745392	-29512.64734196663	-15848.196561992168	-14311.411748468876	-25295.09204119444	-13064.05078458786	-14200.63557112217	-13990.772700667381	-40933.85724657774	-15390.533879578114	-13095.541726112366	-14945.638259887695	-16520.694220602512	-14483.090361058712	-56206.55316442251	-44478.46133041382	-43588.19512081146	-43793.914454460144	-44747.22902464867	-48992.58434289694	-46223.87276959419	-9808.123474121094	-42593.92505955696	-8559.776191711426	-9515.33849966526
-13112.905607283115	-54289.31117630005	-14616.506351351738	-14406.637116849422	-14603.936710000038	-56507.9952545166	-746.967134475708	-8371.435649871826	-50338.89409387112	-46519.165522158146	-57022.93982839584	-63473.332638561726	-433.0381889343262	-60969.61879038811	-29438.266820967197	-15864.664089918137	-14277.186028957367	-25241.34968626499	-12997.816839814186	-14188.174907803535	-13951.42846506834	-40829.17799496651	-14740.49840939045	-12858.288057863712	-14998.184657156467	-16564.51687604189	-14518.173251330853	-56157.4198551178	-44452.3785418272	-43551.629983365536	-43695.82289069891	-44659.933275580406	-48857.94122838974	-46215.988620877266	-9910.61939239502	-42497.06953603029	-8675.077728271484	-9506.600196838379
-13075.430571973324	-54380.43884730339	-15226.655401229858	-14065.761107325554	-14525.549253702164	-56474.90140146017	-757.7117004394531	-8365.904479980469	-50306.5771779418	-46467.95127385855	-57088.648265719414	-63464.66076558828	-850.919017791748	-60970.76706212759	-29430.24905216694	-15799.311556458473	-14276.608520746231	-25234.604559838772	-12980.551863253117	-14145.530320763588	-13961.992211937904	-40834.902306199074	-14762.599128365517	-12853.440809965134	-14982.698316693306	-16523.38061672449	-14487.764019668102	-56078.96663069725	-44392.76900589466	-43489.91860473156	-43625.471255242825	-44633.69777917862	-48872.63037097454	-46168.334591031075	-9766.700012207031	-42454.96290260553	-8677.47046661377	-9469.386589050293
-13104.852828800678	-54230.24005919695	-14549.332323670387	-14393.788273572922	-14496.07974433899	-56322.98674398661	-785.755931854248	-8369.925369262695	-50155.282412171364	-47455.818719148636	-56655.01827853918	-63228.34794551134	-854.8869934082031	-60801.92311954498	-29365.921663224697	-15793.475434362888	-14223.348881602287	-25182.88619941473	-12973.067527294159	-14156.33070409298	-13922.688209474087	-40725.68343925476	-14690.567407906055	-12830.991891145706	-14929.995942652225	-16500.285057723522	-14463.170791983604	-55931.30224657059	-44331.08851867914	-43416.34783422947	-43517.45435291529	-44565.336256206036	-48730.458003401756	-46088.00019001961	-9759.298328399658	-42419.42123734951	-8671.479057312012	-9442.992568969727
-13091.227204620838	-54250.45641475916	-14344.949702978134	-14737.435165047646	-14594.101218223572	-56343.908752024174	-769.1541023254395	-8281.463806152344	-50259.60155892372	-46550.798877716064	-56913.258567631245	-63401.046105623245	-861.384838104248	-60845.07157826424	-29380.34478956461	-15795.554821491241	-14219.535916388035	-25220.866270184517	-13213.824066519737	-14708.957113742828	-14185.811190724373	-40792.76024258137	-14703.88739901781	-12819.963845431805	-15016.243183612823	-16556.991085469723	-14570.550054490566	-56075.79521238804	-44385.4344894886	-43483.235715806484	-43717.039744377136	-44621.9860432744	-48862.061837852	-46133.95810753107	-9763.127502441406	-42420.37197482586	-8543.486610412598	-9452.546550750732
