-488.48145818710327	-21905.910541534424	-64079.798828125	-102217.8671875	-22623.44997215271	-130856.7470703125	-331.10683166980743	-502.99648374319077	-13574.611083984375	-26746.83369922638	-692.1382780075073	-11336.160911738873	-13823.559020996094	-514.791690826416	-30274.334818959236	-84757.044921875	-102240.69338285923	-877.8269195556641	-21917.501502990723	-45120.1264603734	-27401.4352915287	-26145.8810814023	-72855.17578125	-86299.53515625	-43566.45147705078	-455.754276573658	-56860.234375	-533.2077738046646	-12574.795150756836	-11971.78967756033	-25770.90894317627	-35280.16860961914	-23934.678010463715	-31380.570554733276	-24025.674171447754	-28509.579542398453	-19080.025169610977	-27408.88214945793	-26963.324906408787	-113515.67578125	-25241.55065280199	-109625.431640625	-31837.586700737476	-24641.179759979248	-24548.134197235107	-32128.464056670666	-83714.076171875	-25218.44782114029	-25032.370189666748	-24682.492548704147	-16277.695251464844	-12114.215114355087	-20153.799005508423	-25749.63484787941	-15904.270328581333	-405.15819638967514
-912.3569476604462	-21687.594819307327	-63338.93963032961	-101063.01635634899	-22375.027503311634	-129370.69269734621	-546.7846451997757	-710.7330941557884	-13437.565414428711	-26439.416567623615	-861.3858823776245	-11205.362373530865	-13673.523529052734	-698.1028861999512	-29905.529941380024	-83745.92077881098	-102509.05444335938	-1006.9200286865234	-21673.230671703815	-44659.89860600233	-27068.063814163208	-26451.891592860222	-72011.49120390415	-85359.79408031702	-43070.92074453831	-647.2723200917244	-56218.81237375736	-765.2430766820908	-12448.106216430664	-11844.619816720486	-25479.84894180298	-34871.00266981125	-24193.613311767578	-31063.526919722557	-23779.133624613285	-28164.99533969164	-19205.814644098282	-27114.016079843044	-26688.102971434593	-112198.24666953087	-25483.591836452484	-108405.76063668728	-32257.37156033516	-24358.142849326134	-24292.403869748116	-31796.54770964384	-82773.36389130354	-24954.001030921936	-24773.205584049225	-24472.71254324913	-16075.278865814209	-12022.032638311386	-19981.249610364437	-25447.98774075508	-15739.274787962437	-667.9385487437248
-1242.3870345950127	-21394.611019551754	-62606.06859868765	-99911.49264341593	-22134.317346572876	-127792.23157602549	-874.1456428170204	-922.4935235381126	-13280.54866027832	-26184.742084503174	-1025.8500547409058	-11098.431560695171	-13531.236557006836	-896.1706771850586	-29670.94463032484	-82927.49656027555	-100018.68959641457	-1201.8953399658203	-21437.11806857586	-44040.58677482605	-26741.192399919033	-25588.017555236816	-71246.71212667227	-84419.8038007021	-42593.39202517271	-853.5444834828377	-55567.68032485247	-1034.1099153757095	-12350.089569091797	-11754.392422616482	-25213.499384880066	-34514.42950439453	-24232.116475582123	-31564.503948688507	-24166.6570148468	-28462.28746008873	-18614.835998237133	-26877.670561611652	-26362.5517077446	-110966.84815722704	-24672.03026866913	-107237.64154195786	-31077.538623631	-24067.335251271725	-23983.558631658554	-31320.27683967352	-81931.63551157713	-24655.319611132145	-24469.393774092197	-24002.905662953854	-15922.618465423584	-11837.501432180405	-19714.21326959133	-25175.1464535594	-15560.25973135233	-989.0867621302605
-1596.8814601302147	-21326.035807669163	-62161.70940732956	-99153.40884667635	-21974.16211682558	-127011.2397249341	-1057.6932880878448	-1050.9299287199974	-13206.409851074219	-25959.09842479229	-1169.8675556182861	-11021.044235408306	-13442.191429138184	-1017.9820671081543	-29456.068901717663	-82299.35707092285	-99179.3709154129	-1299.7270126342773	-21316.241928756237	-43703.95135200024	-26716.89968365431	-25351.144136190414	-70690.21463513374	-83692.14736002684	-42222.57815212011	-1004.1153510212898	-55149.07505977154	-1202.9374329447746	-12247.577865600586	-11673.83134931326	-25028.627573013306	-34230.14856368303	-23256.903716504574	-30462.92875856161	-23324.140072345734	-27647.754565835	-19080.53807193041	-24835.908265531063	-27647.647268295288	-110066.52821958065	-24511.055143475533	-106415.47976338863	-30854.845278203487	-23908.603064596653	-23844.086886763573	-31230.625054895878	-81228.29542326927	-24467.847083210945	-24282.66812634468	-23973.89745771885	-15801.364360809326	-11781.693477272987	-19589.540196955204	-25008.791439771652	-15456.573001921177	-1158.8795737624168
-1625.8966802358627	-21319.660005271435	-62137.220383405685	-99061.48243790865	-21921.20199584961	-126754.20075553656	-1059.5701229572296	-1047.6722497344017	-13193.039108276367	-25988.634502530098	-1171.1037321090698	-11014.721290767193	-13427.99963760376	-1076.7094764709473	-29355.79949182272	-82233.30900454521	-99076.07153832912	-1344.492431640625	-21192.406748592854	-43760.65149664879	-26593.42128276825	-25379.247575819492	-70638.11744654179	-83717.03141504526	-42228.104404985905	-997.0491374135017	-55075.01617908478	-1217.3398822546005	-12250.943046569824	-11619.004940927029	-25016.82240962982	-34207.26413935423	-23171.24727976322	-30393.430201470852	-23270.928280889988	-27624.024101674557	-18528.93257457018	-26625.070497334003	-26146.913660407066	-110083.24001145363	-24497.895856261253	-106358.17153149843	-30864.22508227825	-23892.572784423828	-23896.922004818916	-31213.34313648939	-81109.03668171167	-25852.66498565674	-25672.913429260254	-24145.154099225998	-15817.059858322144	-11756.015178442001	-19622.74031996727	-24975.63984030485	-15442.756038725376	-1160.025828719139
-1666.2625240683556	-21176.295297324657	-61865.20940089226	-98756.64181226492	-21885.8948777318	-126306.1772030592	-1089.8234563469887	-1130.2301339507103	-13143.502990722656	-25877.32495290041	-1195.097659111023	-10967.633022487164	-13381.201065063477	-1079.4818725585938	-29302.13975274563	-81916.37241721153	-100287.05065691471	-1330.9884490966797	-21192.847237288952	-43580.35892045498	-26407.82092255354	-25894.028066694736	-70403.02754932642	-83480.06272476912	-42097.861292660236	-1045.062527000904	-54926.25832360983	-1266.1452182531357	-12223.400634765625	-11627.222561776638	-24922.439383506775	-34105.26356458664	-24491.051776885986	-31247.460313677788	-23920.116468012333	-28117.703257381916	-18740.625472724438	-26582.804491996765	-26087.329772770405	-109649.41904550791	-24914.071452319622	-106017.97053802013	-31497.323483228683	-23784.29834061861	-23727.828304171562	-30988.360492646694	-80990.92323100567	-24390.87282091379	-24210.229168474674	-23793.125657498837	-15720.20207977295	-11745.318956136703	-19541.663874447346	-24873.49934643507	-15395.264190733433	-1251.8671144843102
-1912.789769232273	-21057.74516695738	-61705.60063248873	-98606.31292456388	-21759.361179172993	-126216.88835519552	-1169.4198867082596	-1132.8070473074913	-13102.587371826172	-25814.22984111309	-1264.7930784225464	-10968.126403987408	-13329.226020812988	-1138.3337774276733	-29179.52134203911	-81805.98239290714	-98508.1953945756	-1406.1028060913086	-21164.160117208958	-43393.686913490295	-26434.84407913685	-24985.424230635166	-70203.13533735275	-83171.91166162491	-42052.92567670345	-1072.079456627369	-54773.4102871418	-1327.447578907013	-12176.650409698486	-11558.737870156765	-24843.708540439606	-34008.63433802128	-23098.71979814768	-30331.522547781467	-23147.19445157051	-27470.48885089159	-18349.95829409361	-26455.56804549694	-26040.808900117874	-109292.0445484519	-24334.636346757412	-105808.3901014924	-30623.105358958244	-23754.94573879242	-23714.064323484898	-30922.8767644763	-80595.90845632553	-24286.089673757553	-24124.188702106476	-25409.208121538162	-15687.773704528809	-11716.496577978134	-19464.472806930542	-24828.3082447052	-15333.804986059666	-1314.081300020218
-2064.895173072815	-21078.709833741188	-61452.28960800171	-98068.91228085756	-21681.85024446249	-125386.10857748985	-1310.7331010699272	-1230.6931552290916	-13050.905090332031	-25673.911879122257	-1337.1214475631714	-10888.753837764263	-13295.322109222412	-1218.3398983478546	-29069.515090882778	-81286.30579423904	-98087.66496956348	-1479.3831787109375	-21013.525095045567	-43176.51143062115	-26294.822422087193	-25015.556149065495	-69833.67951989174	-82832.67856401205	-41692.34151417017	-1167.4114192128181	-54535.61144083738	-1483.603212237358	-12105.403144836426	-11539.86443990469	-24740.207315683365	-33841.3429762125	-22851.4875818491	-30091.160243868828	-22997.7818043828	-27333.895397782326	-18345.27281153202	-26355.564407229424	-25900.217708826065	-109055.71920609474	-26040.895463764668	-105280.30073225498	-30469.16655868292	-23679.298698842525	-23612.53818255663	-30783.190972149372	-80330.25880974531	-24119.993631839752	-23945.728269279003	-23653.41295748949	-15670.057514190674	-11680.927440404892	-19369.177879333496	-24784.014871299267	-15333.710957109928	-1430.1195003390312
-2020.7569496035576	-21107.720085442066	-61420.85020953417	-97998.55801552534	-21725.739647984505	-125525.18535196781	-1273.371101617813	-1258.666539132595	-13069.364181518555	-25651.681293189526	-1339.1151599884033	-10890.245697200298	-13292.155937194824	-1201.2932624816895	-29087.26402413845	-81288.23292785883	-99447.73197591305	-1428.8201217651367	-21071.97109746933	-43243.723497629166	-26383.528206288815	-25657.154647648335	-69846.5300577879	-82752.40628409386	-41727.04741960764	-1195.6333945393562	-54507.6530585289	-1434.9727358222008	-12120.888931274414	-11546.661488473415	-24737.567571640015	-33820.98262387514	-23515.839017808437	-30145.885123550892	-23077.599525511265	-27303.170363128185	-19206.327546417713	-24541.042195916176	-27372.425333321095	-108749.09910786152	-24753.096327126026	-105195.80875945091	-31274.63013780117	-23625.56615394354	-23588.35655927658	-30898.708707869053	-80287.58314269781	-24203.400292992592	-24023.503520727158	-23764.117452263832	-15598.947975158691	-11689.511001229286	-19416.99080181122	-24707.144332647324	-15291.57746130228	-1421.6599261164665
-2049.7721697092056	-21101.34428304434	-61396.361185610294	-97906.63160675764	-21672.779527008533	-125268.14638257027	-1275.2479364871979	-1255.4088601469994	-13055.993438720703	-25681.217370927334	-1340.351336479187	-10883.922752559185	-13277.9641456604	-1260.0206718444824	-28986.994614243507	-81222.18486148119	-99344.43259882927	-1473.5855407714844	-20948.135917305946	-43300.42364227772	-26260.049805402756	-25685.258087277412	-69794.43286919594	-82777.29033911228	-41732.57367247343	-1188.5671809315681	-54433.59417784214	-1449.3751851320267	-12124.254112243652	-11491.835080087185	-24725.76240825653	-33798.09819954634	-23430.182581067085	-30076.386566460133	-23024.38773405552	-27279.439898967743	-18654.722049057484	-26330.204427719116	-25871.691725432873	-108765.8108997345	-24739.937039911747	-105138.50052756071	-31284.009941875935	-23609.535873770714	-23641.191677331924	-30881.426789462566	-80168.32440114021	-25588.218195438385	-25413.74882364273	-23935.37409377098	-15614.643472671509	-11663.8327023983	-19450.190924823284	-24673.992733180523	-15277.76049810648	-1422.8061810731888
