-132572.54296875	-115410.640625	-113969.439453125	-24610.77084350586	-111589.974609375	-34153.415771484375	-32048.72105407715	-69606.73828125	-38393.14701080322	-24492.718170166016	-40149.927642822266	-105182.96484375	-123285.328125	-35283.7158203125	-110837.328125
-132115.72031867504	-115018.71519440413	-113572.84965217113	-24531.667083740234	-111208.69207024574	-34134.64599609375	-31803.548136115074	-69393.03868734837	-38252.889656066895	-24412.833923339844	-40004.054763793945	-104823.60401773453	-122875.32305783033	-35155.23876452446	-110463.762748003
-130986.57045435905	-114014.15170842409	-112591.43167966604	-24333.088134765625	-110210.13735741377	-34509.88269042969	-31094.47223842144	-68783.58829778433	-37931.83214831352	-24226.08221435547	-39655.37209403515	-103926.00256884098	-121816.81005847454	-34874.73828995228	-109505.53864324093
-130913.96257728338	-113968.72329491377	-112564.58331024647	-24331.247650146484	-110187.56480455399	-34561.1916809082	-32443.149368286133	-68736.28279775381	-38784.83264160156	-24200.40887451172	-39693.58963114023	-103886.25309067965	-121688.8353189826	-34840.4684150219	-109458.77290707827
-130529.7478042841	-113622.22627782822	-112194.84187871218	-24253.984375	-109828.85481828451	-34491.11291503906	-30849.299320459366	-68569.8887038827	-37791.574793577194	-24146.197967529297	-39509.49921500683	-103566.64174282551	-121406.80499130487	-34746.26123416424	-109131.97326624393
-130457.13992720842	-113576.7978643179	-112167.9935092926	-24252.14389038086	-109806.28226542473	-34542.42190551758	-32197.97645032406	-68522.58320385218	-38644.575286865234	-24120.524627685547	-39547.71675211191	-103526.89226466417	-121278.83025181293	-34711.991359233856	-109085.20753008127
-130337.41358608007	-113409.32524645329	-112003.50343215466	-24394.792541503906	-109620.96760267019	-33567.87267303467	-31441.978012681007	-68420.50454092026	-37718.64234662056	-24609.427932739258	-39428.538509488106	-103354.80491000414	-121228.86705058813	-34955.08009493351	-108933.66096955538
-130114.39796322584	-113215.65731686354	-111824.09381365776	-24186.835021972656	-109493.9243272543	-34704.34477877617	-32654.143661499023	-68245.8766438365	-37767.47063446045	-24096.002410888672	-39386.39661115408	-103156.56046873331	-120997.83053684235	-34623.60292625427	-108745.1716376543
-129821.03347164392	-112985.26073622704	-111623.74139428139	-24124.274490356445	-109300.4375115633	-33467.4211152792	-31875.81389427185	-68202.09237343073	-38485.03277873993	-24027.997161865234	-39930.0390625	-103032.65423387289	-120705.83149439096	-34560.32734501362	-108538.57609808445
-129880.59093600512	-113017.39981585741	-111606.91363120079	-24315.68878173828	-109239.68506354094	-33549.10289764404	-31196.805094718933	-68206.80494701862	-37578.38499188423	-24529.543685913086	-39282.665630459785	-102995.44408398867	-120818.86198341846	-34826.60303914547	-108560.09559255838
