-10341.953125	-10821.828125	-3339.4747184515	-3321.7178350687027	-823.5672134160995	-3176.7841945290565	-11126.5	-10956.30859375	-11578.37890625	-38.916490495204926	-11973.165744781494	-7558.419922411442	-3422.188887178898	-1223.5938873291016	-56.79887217283249	-1874.0534934997559	-3245.414127409458	-179.93486046791077	-7224.55859375	-2850.0136630535126	-3351.8825506567955	-2656.3874610066414	-7030.01171875	-1949.5189361572266	-77.21024656295776	-133.40092307329178	-1323.9855372905731	-707.5323451161385	-4239.495941281319	-6096.8505859375	-2689.8137717843056	-41.2534259557724	-2923.8202941417694	-54.99068135023117	-11287.143931865692	-11099.149043083191	-11493.677521109581	-33.53274488449097	-3164.7590938210487	-11849.03125	-3649.0055495500565	-9542.4609375	-9512.99891281128	-10113.9453125	-10507.740371704102	-21.082571744918823	-19.49664396047592	-49.428521394729614	-8311.038722872734	-169.1479815840721	-200.42671132087708	-28.55324512720108	-1470.9257868528366	-26.915695667266846	-850.2280059456825	-1214.3211563825607	-14.995897769927979
-10240.078215539455	-10685.617187976837	-3222.3343099355698	-3283.5004652142525	-847.340528845787	-3158.4080792069435	-11111.6801353693	-10881.733372569084	-11532.201761007309	-61.44061464071274	-11911.782189428806	-7530.884823083878	-3488.358536720276	-1218.2489624023438	-81.7952076792717	-1892.3360633850098	-3329.992594540119	-26.637985825538635	-7158.094899773598	-2812.027968645096	-3381.1517068743706	-2678.93321454525	-6948.597814619541	-1926.6510162353516	-5.827457129955292	-163.94306021928787	-1318.3389308452606	-730.2845838665962	-4222.056014180183	-6058.890277028084	-2712.3433223366737	-20.740314841270447	-2972.86629062891	-5.299675226211548	-11386.109375	-11105.11618065834	-11571.251953125	-51.509336948394775	-3106.0769779086113	-11701.515625	-3503.1305495500565	-9409.898452579975	-9467.559849202633	-9961.367187559605	-10448.089520037174	-101.7886654138565	-108.59780389070511	-134.61929523944855	-8385.8369140625	-32.21829962730408	-21.34861797094345	-68.12100797891617	-1452.2263697385788	-78.36149209737778	-848.8805937767029	-1202.7633355259895	-98.75269865989685
-10206.500005662441	-10644.835939109325	-3246.266543030739	-3248.041588127613	-808.7485793828964	-3123.0409902334213	-10917.765625357628	-10793.347657501698	-11404.27734452486	-60.8069629073143	-11809.556369781494	-7475.1566308140755	-3381.9245804548264	-1209.2186431884766	-80.62888163328171	-1848.9888124465942	-3193.2182527780533	-241.6480678319931	-7139.361711263657	-2833.963461637497	-3318.743697822094	-2624.6746619343758	-6947.238917708397	-1927.3662796020508	-146.90508753061295	-164.42959189414978	-1308.4153010845184	-695.7252162098885	-4191.342616140842	-6032.25593650341	-2637.483943462372	-74.83315885066986	-2890.6472375392914	-140.72520518302917	-11099.190806865692	-10957.070927143097	-11302.013458848	-95.13342618942261	-3133.724484026432	-11658.28125	-3600.5906415581703	-9419.976731061935	-9385.381864249706	-9988.789122641087	-10345.357562959194	-85.0051349401474	-87.62811279296875	-112.31059265136719	-8196.976290941238	-207.0632308125496	-240.37445759773254	-56.421582758426666	-1501.9488949775696	-65.81756734848022	-838.9636626839638	-1198.2733353376389	-85.08616083860397
-10103.382831811905	-10568.305730819702	-3275.212866485119	-3247.298579096794	-799.9059890508652	-3115.3141307234764	-10875.99219661951	-10727.503910779953	-11316.917971313	-77.3075732588768	-11715.243869781494	-7427.21843880415	-3376.9037556648254	-1193.9022808074951	-94.75898760557175	-1822.5392326712608	-3169.271463036537	-281.5215728878975	-7078.931846380234	-2802.6669890880585	-3289.3460305929184	-2605.442270576954	-6903.97352296114	-1904.5571098327637	-218.26215159893036	-102.10125571489334	-1295.0197474956512	-694.1927455067635	-4162.638899922371	-5990.695845723152	-2629.743252694607	-115.90764141082764	-2854.028979718685	-214.71454536914825	-11018.393931865692	-10836.024043083191	-11236.693146169186	-133.78615123033524	-3113.549780189991	-11569.0625	-3628.194433629513	-9368.414146959782	-9338.522425293922	-9908.281533300877	-10296.50947523117	-109.20797181129456	-109.10937988758087	-126.26641607284546	-8114.8025696873665	-231.825268805027	-292.0652458667755	-76.85668903589249	-1437.7827776670456	-91.20291024446487	-838.5488639473915	-1184.9370945692062	-148.6079912185669
-10039.781330287457	-10528.610858798027	-3254.2044763565063	-3187.636378824711	-794.2862228155136	-3081.626385450363	-10812.758125662804	-10660.020040035248	-11210.058596253395	-95.73420137166977	-11537.525119781494	-7369.93674749136	-3318.9286857247353	-1191.6501922607422	-105.75733011960983	-1853.30025100708	-3168.2506645321846	-300.69489616155624	-7060.1421447992325	-2879.531964600086	-3389.956578016281	-2734.9861218333244	-6843.809417426586	-1893.6146240234375	-233.34420186281204	-197.1473051905632	-1292.5501124858856	-693.190929710865	-4158.510867357254	-5978.512767493725	-2606.8217153549194	-123.83579194545746	-2861.203706741333	-233.0929090976715	-10919.581431865692	-10769.703733205795	-11117.841644465923	-166.37119233608246	-3133.2946098446846	-11475.10937511921	-3611.3664957284927	-9316.265902936459	-9287.046179652214	-9854.203304946423	-10195.506120800972	-145.16116827726364	-132.97817611694336	-148.3923038840294	-8093.98754632473	-247.10754722356796	-303.6326121687889	-92.29841381311417	-1429.4915064573288	-89.00099992752075	-825.1070953011513	-1178.3362778425217	-131.86191219091415
-9825.48453015089	-10326.750113785267	-3217.0335629582405	-3169.2305750250816	-821.6591399908066	-3024.0244332551956	-10535.39063513279	-10347.949225127697	-10959.433594405651	-129.33198064565659	-11399.931392610073	-7283.086023747921	-3450.307389140129	-1167.7257385253906	-135.8126408457756	-1814.8169116973877	-3071.866533458233	-361.219245493412	-6825.929287910461	-2708.349029779434	-3175.662863075733	-2573.6209676861763	-6722.095130741596	-1855.5560760498047	-394.33144974708557	-307.8825504183769	-1264.0367457866669	-649.8537963032722	-4076.666734993458	-5847.442490160465	-2591.4818598031998	-160.61155200004578	-2731.5261934399605	-394.9439757466316	-10764.87049973011	-10506.72727829218	-10913.658736348152	-232.11450576782227	-3275.1052001714706	-11229.859375	-3464.8787821531296	-9089.695409178734	-9054.70212507248	-9654.18769967556	-9988.459142744541	-247.72460347414017	-256.9559118747711	-258.8294551372528	-7989.116227865219	-322.436865568161	-375.3359228372574	-150.6734914779663	-1406.3059443235397	-164.83711087703705	-835.7372490763664	-1145.2852514982224	-284.99525105953217
-9801.211037099361	-10275.08846461773	-3189.9426243901253	-3113.2171228528023	-770.6249984502792	-3020.156321644783	-10562.250322282314	-10431.2153570652	-10948.597661316395	-134.12528413534164	-11279.603244781494	-7238.7352638840675	-3273.643554210663	-1161.9585857391357	-143.7174455523491	-1801.785990178585	-3092.1080001592636	-402.28160858154297	-6914.515397429466	-2832.185290634632	-3327.420057952404	-2684.040931403637	-6717.771221637726	-1848.6527976989746	-374.39610689878464	-165.84763783216476	-1263.5843226909637	-679.85133010149	-4081.6538259983063	-5872.358027279377	-2546.7511962652206	-198.4900074005127	-2791.4123923182487	-392.8167731165886	-10650.831431865692	-10506.578733205795	-10860.857269525528	-266.6245986819267	-3082.085296213627	-11195.14062511921	-3590.555379807949	-9142.21911239624	-9112.569692134857	-9648.5395257473	-9984.275224328041	-233.28656834363937	-222.5909120440483	-225.23019856214523	-7897.751393139362	-309.78483444452286	-395.27114671468735	-140.60185772180557	-1396.3484972715378	-153.28821450471878	-813.4279533028603	-1148.9522160291672	-265.47400563955307
-9774.504981815815	-10250.109528660774	-3218.516813158989	-3140.230548262596	-849.3320144414902	-3002.1706238389015	-10486.742201447487	-10349.472705423832	-10916.714845240116	-185.81176334619522	-11284.665744960308	-7152.490739405155	-3266.952426791191	-1170.6759490966797	-193.37542790174484	-1736.1327779889107	-3056.5885168910027	-395.1777342557907	-6820.687593400478	-2686.8729090094566	-3181.645335972309	-2458.4649605751038	-6537.24721801281	-1825.578111410141	-341.47304809093475	-368.7989051938057	-1403.3395947813988	-656.7672281861305	-4047.71231842041	-5826.352275669575	-2568.8005939126015	-253.35969418287277	-2767.618524491787	-419.51792615652084	-10662.987682759762	-10470.328747093678	-10933.216694831848	-234.96013098955154	-2975.29286891222	-11140.88281428814	-3443.3197771906853	-9030.860323429108	-8988.796089231968	-9587.211351275444	-9894.615463078022	-324.7726970911026	-262.172135412693	-285.8485678434372	-7827.3794713020325	-433.5767360329628	-477.18050515651703	-237.64758282899857	-1431.723897099495	-267.7529987692833	-949.9877491593361	-1170.8864372968674	-309.02874225378036
-9481.273618221283	-9969.816445291042	-2995.223320901394	-3644.1999821662903	-903.6873223781586	-2886.585968017578	-10275.531375229359	-10037.128950476646	-10673.503949701786	-196.87342542409897	-11093.509590625763	-6945.446376800537	-3189.794438421726	-1132.4636993408203	-199.7159349322319	-1731.0733031630516	-2819.730360388756	-581.5917410254478	-6613.7695748806	-2630.870455801487	-3047.7630397081375	-2438.5967468619347	-6443.168846964836	-1775.8873615264893	-667.7754516601562	-301.56901532411575	-1219.9099490642548	-975.730185687542	-3846.661449611187	-5469.285823583603	-2483.762349486351	-313.6871607899666	-2732.7074318528175	-557.0759482383728	-10485.097057044506	-10262.235060214996	-10634.724396586418	-568.9777139425278	-2844.8186987638474	-10971.273451030254	-3341.24823063612	-8813.055206358433	-8790.782446682453	-9222.390631437302	-9621.428006827831	-546.7600471377373	-536.3336564898491	-534.2655505537987	-7616.474421977997	-436.2771689295769	-575.5850091576576	-307.25162345170975	-1357.3816288113594	-366.91790103912354	-853.8582311868668	-1118.8036144971848	-465.1766923069954
-9237.218968629837	-9723.125034809113	-2861.5559061169624	-2975.7142894268036	-1293.385668516159	-2666.974395573139	-10023.546939134598	-9833.824261367321	-10454.25390791893	-246.4671238064766	-10757.954831123352	-6480.133270263672	-3013.1932960748672	-1104.0620512962341	-312.68128430843353	-1651.4071877598763	-3183.8188680410385	-936.7481260895729	-6460.868237614632	-2431.6660034656525	-2909.003717780113	-2312.57954788208	-6137.832620859146	-1744.8094680309296	-701.2500299811363	-619.1660022735596	-1215.953285932541	-1148.2824317216873	-3718.093872487545	-5352.483391106129	-2360.6864364147186	-479.7347939014435	-2560.095279932022	-544.0005450248718	-10206.94862049818	-10069.031980514526	-10405.802718758583	-758.1116555929184	-2819.954259157181	-10723.992225468159	-3379.4715391993523	-8479.328451633453	-8433.467978060246	-8998.39090359211	-9460.248286545277	-613.1336472034454	-616.4190571308136	-545.1473246216774	-7423.281766712666	-708.7328466773033	-924.6003517508507	-536.13609790802	-1332.0114795565605	-640.3809587359428	-1074.825071156025	-1636.7058780193329	-689.9725803732872
