-6387.195546686649	-6383.698255419731	-12857.641290783882	-2648.360990524292	-13309.70514678955	-59984.9140625	-13327.662185668945	-6746.574823617935	-78826.328125	-16510.01469939947	-12359.635028839111	-210.0407453775406	-281.40880930423737	-8256.531707763672	-17078.09600830078	-18586.608750522137	-15396.14782333374	-16369.760635375977	-18327.513484418392	-464.47145080566406	-19078.634550035	-15333.145324707031	-15663.125322341919	-7761.241226196289	-247.06898832321167	-18341.28674918413	-421.22986602783203	-13427.612998962402	-24473.4208984375	-3124.6073424220085	-13080.90535736084	-14624.472566127777	-10773.081359863281	-15821.390216827393	-34699.39453125	-613.6093211770058	-7329.90576171875	-7219.4502811431885	-15861.4056930542	-21676.126953125	-14450.927778720856	-14063.322471618652	-15015.414350390434	-15904.851998806	-5513.99101215601	-5487.700765907764	-68787.52734375	-68216.3125	-15009.942101597786	-13321.418042480946	-12817.771737396717	-41608.650390625	-199.46545588970184	-7721.178072094917	-33886.149976313114	-42480.185546875	-8766.897596359253	-6822.298372864723	-48205.83203125	-318.17325562238693	-35984.831257522106	-8625.51487839222	-289.76934456825256
-6292.280318558216	-6288.749352574348	-12749.507389187813	-2747.798009634018	-13193.705950558186	-59402.52379631996	-13213.059705734253	-6699.025812387466	-78119.2109400034	-16354.98323482275	-12239.152402281761	-348.77091807127	-384.1942516565323	-8184.103942871094	-16928.06808567047	-18415.331706941128	-15258.480519294739	-16228.943296670914	-18168.80451321602	-542.7349014282227	-18912.658881366253	-15195.845195293427	-15520.419299602509	-7693.801681518555	-348.4545474052429	-18171.755333840847	-504.003173828125	-13298.568491697311	-24234.559895515442	-3283.1369900107384	-12964.41726732254	-14493.678411602974	-10679.399269104004	-15654.889828920364	-34358.653887569904	-712.9314895272255	-7265.784606933594	-7178.17568397522	-15705.692041873932	-21465.88891363144	-14316.359660804272	-13939.272604942322	-14873.323732793331	-15764.89776980877	-5362.850659668446	-5349.162156522274	-68132.51172918081	-67549.17981654406	-14867.988468706608	-13190.923520624638	-12687.387654602528	-41195.08061814308	-370.15943598747253	-7827.862157940865	-33497.81276297569	-42076.93620336056	-8689.413717269897	-6773.23250067234	-47729.73090022802	-425.22068828344345	-35568.92048287392	-8539.555619359016	-425.00176990032196
-6129.331774830818	-6121.356745421886	-12676.108916282654	-2823.453681945801	-13110.259998440742	-59161.51356655359	-13145.889670073986	-6656.826013803482	-77694.79689538479	-16330.399192869663	-12192.266320228577	-418.3095656633377	-436.5837322473526	-8150.2513427734375	-16851.830985963345	-18785.23589092493	-15544.925029754639	-16410.627555847168	-18442.452609360218	-568.9918918609619	-18966.41820257902	-15164.025505065918	-15451.128388404846	-7690.469902038574	-404.318519115448	-18090.82565432787	-561.9286193847656	-13238.636040270329	-24131.3090133667	-3371.0328848958015	-12889.849695384502	-14424.668125092983	-10605.792953372002	-15711.719746112823	-34197.6181371212	-750.6894374489784	-7235.658706665039	-7125.81450843811	-15635.709717035294	-21373.338012576103	-14253.348469138145	-13890.48057347536	-14788.855087935925	-15664.998415231705	-5680.764566957951	-5651.860590279102	-67799.44164592028	-67299.62550604343	-14746.519273459911	-13127.36698436737	-12616.661478459835	-41012.571448385715	-451.393357694149	-7889.3951407670975	-33222.77903997898	-41870.39095950127	-8651.034002304077	-6746.69751226902	-47513.35647243261	-485.157344520092	-35332.24347496033	-8488.013547062874	-491.4270513057709
-6593.862864077091	-6579.596586108208	-12636.687836766243	-2553.874662399292	-13065.177077233791	-58691.03135108948	-13063.584020614624	-6633.768732309341	-77259.1796888113	-16169.274398744106	-12099.27257168293	-527.1537440419197	-532.4085952043533	-8087.086380004883	-16724.216898679733	-18136.771896600723	-15048.302408874035	-16004.03427875042	-17922.34014183283	-665.6394653320312	-18747.540968835354	-15015.869052886963	-15342.657121658325	-7593.944808959961	-474.16935110092163	-17968.89244157076	-621.7525215148926	-13142.982622861862	-23923.057514190674	-3030.104808986187	-12847.802098631859	-14335.780732631683	-10533.262799739838	-15524.569660007954	-33946.14319753647	-826.5261564850807	-7210.341125488281	-7085.581781387329	-15491.666026949883	-21207.196595966816	-14136.38961750269	-13776.374469816685	-14718.96477663517	-15573.926786065102	-5668.792403101921	-5638.746285021305	-67239.37567454576	-66615.67217087746	-14882.220718026161	-13154.011478483677	-12654.601649940014	-40702.65890419483	-608.672153532505	-7504.306183040142	-33572.97333109379	-41505.928506433964	-8589.831686019897	-6678.533320069313	-47095.28581225872	-545.7135998606682	-35642.185478031635	-8510.081238865852	-565.540084540844
-6034.416546702385	-6026.407842576504	-12567.975014686584	-2922.8907010555267	-12994.260802209377	-58579.123300373554	-13031.287190139294	-6609.277002573013	-76987.67971038818	-16175.367728292942	-12071.783693671227	-557.0397383570671	-539.3691745996475	-8077.823577880859	-16701.803063333035	-18613.95884734392	-15407.257725715637	-16269.810217142105	-18283.743638157845	-647.2553424835205	-18800.442533910275	-15026.725375652313	-15308.422365665436	-7623.03035736084	-505.70407819747925	-17921.294238984585	-644.7019271850586	-13109.591533005238	-23892.44801044464	-3529.5625324845314	-12773.361605346203	-14293.87397056818	-10512.110862612724	-15545.219358205795	-33856.877493441105	-850.0116057991982	-7171.537551879883	-7084.539911270142	-15479.996065855026	-21163.099973082542	-14118.780351221561	-13766.43070679903	-14646.764470338821	-15525.044186234474	-5529.6242144703865	-5513.321980893612	-67144.42603135109	-66632.49282258749	-14604.565640568733	-12996.872462511063	-12486.277395665646	-40599.0016759038	-622.0873377919197	-7996.079226613045	-32834.44182664156	-41467.141615986824	-8573.550123214722	-6697.631640076637	-47037.25534141064	-592.2047771811485	-34916.33270031214	-8402.05428802967	-626.6594766378403
-6986.147143423557	-6937.841620206833	-13170.23009300232	-2984.8368377685547	-12993.800565421581	-58434.867234528065	-12969.070165336132	-6592.077387094498	-76754.867372334	-16097.557815015316	-12016.584344267845	-593.4730685353279	-554.4769817590714	-8066.137344360352	-16638.192351579666	-18049.158558487892	-14977.278422892094	-15914.156441271305	-17859.547350764275	-718.5291748046875	-18530.2739661932	-14906.283825874329	-15254.217187285423	-7576.254089355469	-501.3255114555359	-17901.094285428524	-696.4704208374023	-13105.156585931778	-23810.700358748436	-3555.3355488181114	-12717.219055056572	-14218.828893482685	-10490.996216773987	-15409.99149364233	-33762.049320697784	-912.833274781704	-7197.387153625488	-7061.190614700317	-15433.783990383148	-21113.84207814932	-14096.362702727318	-13688.180741608143	-15428.287887692451	-15533.740771353245	-5865.483741402626	-5831.917918086052	-66985.41068482399	-66330.4453971982	-15644.86206048727	-13034.327687621117	-13266.696754872799	-40513.19393134117	-675.1859230399132	-8030.754018902779	-34221.46567827463	-41372.821162343025	-8528.719591140747	-6685.2571321725845	-46932.09929698706	-611.4698330760002	-36340.25687468052	-8440.30060684681	-634.4712138175964
-6498.947635948658	-6484.647683262825	-12528.553935170174	-2653.311681509018	-12949.177881002426	-58108.64108490944	-12948.981540679932	-6586.219721078873	-76552.0625038147	-16014.242934167385	-11978.78994512558	-665.8839167356491	-635.1940375566483	-8014.658615112305	-16574.188976049423	-17965.494853019714	-14910.635104835033	-15863.216940045357	-17763.631170630455	-743.9029159545898	-18581.565300166607	-14878.568923473358	-15199.951098918915	-7526.505264282227	-575.5549101829529	-17799.361026227474	-704.5258293151855	-13013.938115596771	-23684.196511268616	-3188.634456574917	-12731.31400859356	-14204.98657810688	-10439.58070898056	-15358.069272100925	-33605.40255385637	-925.8483248353004	-7146.219970703125	-7044.30718421936	-15335.952375769615	-20996.958556473255	-14001.821499586105	-13652.324603140354	-14576.874159038067	-15433.972557067871	-5517.652050614357	-5500.207675635815	-66584.36005997658	-65948.53948742151	-14740.267085134983	-13023.516956627369	-12524.217567145824	-40289.08913171291	-779.3661336302757	-7610.990268886089	-33184.63611775637	-41102.67916291952	-8512.347806930542	-6629.46744787693	-46619.184681236744	-652.7610325217247	-35226.274703383446	-8424.12197983265	-700.7725098729134
-6335.99909222126	-6317.255076110363	-12455.155462265015	-2728.967353820801	-12865.731928884983	-57867.63085514307	-12881.811505019665	-6544.019922494888	-76127.64845919609	-15989.658892214298	-11931.903863072395	-735.4225643277168	-687.5835181474686	-7980.806015014648	-16497.951876342297	-18335.399037003517	-15197.079615294933	-16044.901199221611	-18037.279266774654	-770.1599063873291	-18635.324621379375	-14846.74923324585	-15130.660187721252	-7523.173484802246	-631.418881893158	-17718.431346714497	-762.4512748718262	-12954.005664169788	-23580.945629119873	-3276.53035145998	-12656.746436655521	-14135.97629159689	-10365.974393248558	-15414.899189293385	-33444.36680340767	-963.6062727570534	-7116.09407043457	-6991.946008682251	-15265.970050930977	-20904.40765541792	-13938.81030791998	-13603.532571673393	-14492.40551418066	-15334.073202490807	-5835.565957903862	-5802.906109392643	-66251.28997671604	-65698.98517692089	-14618.797889888287	-12959.960420370102	-12453.491391003132	-40106.57996195555	-860.6000553369522	-7672.523251712322	-32909.602394759655	-40896.13391906023	-8473.968091964722	-6602.93245947361	-46402.810253441334	-712.6976887583733	-34989.597695469856	-8372.579907536507	-767.1977912783623
-6891.231915295124	-6842.89271736145	-13062.09619140625	-3084.2738568782806	-12877.801369190216	-57852.476968348026	-12854.46768540144	-6544.528375864029	-76047.7501873374	-15942.526350438595	-11896.101717710495	-732.2032412290573	-657.2624241113663	-7993.709579467773	-16488.164428949356	-17877.881514906883	-14839.611118853092	-15773.339102566242	-17700.8383795619	-796.7926254272461	-18364.298297524452	-14768.983696460724	-15111.511164546013	-7508.814544677734	-602.7110705375671	-17731.56287008524	-779.2437286376953	-12976.112078666687	-23571.839355826378	-3713.8651964068413	-12600.730965018272	-14088.034738957882	-10397.31412601471	-15243.491105735302	-33421.30867701769	-1012.1554431319237	-7133.265998840332	-7019.916017532349	-15278.07033920288	-20903.604038655758	-13961.794584810734	-13564.130874931812	-15286.197270095348	-15393.786542356014	-5714.343388915062	-5693.3793087005615	-66330.3950702548	-65663.31271374226	-15502.908427596092	-12903.833165764809	-13136.31267207861	-40099.62415885925	-845.8799031376839	-8137.438104748726	-33833.12846493721	-40969.57181882858	-8451.235712051392	-6636.191259980202	-46455.99816596508	-718.5172657370567	-35924.34610003233	-8354.341347813606	-769.7036391496658
-7188.470148921013	-7128.405256509781	-12446.018621385098	-3114.2735290527344	-12852.389109611511	-57692.5561376214	-12835.696252286434	-6521.458482980728	-75952.35167998075	-15918.08776807785	-11891.409228146076	-766.8901082277298	-708.8750571608543	-7969.922813415527	-16477.129652440548	-17932.432330548763	-14851.208983421326	-15780.07879269123	-17636.60650765896	-805.5428771972656	-18344.188155531883	-14764.75592905283	-15145.245748519897	-7514.849800109863	-642.7400817871094	-17669.935135662556	-744.4328536987305	-12951.894264936447	-23604.321164608	-3770.1287668943405	-12622.389499247074	-14084.829139947891	-10357.62712419033	-15922.092874407768	-33429.520866930485	-979.9058285355568	-7100.064323425293	-6982.779359817505	-15298.765255391598	-20898.491552591324	-13925.437880456448	-13540.816106498241	-14282.696163594723	-15711.057010114193	-5012.8347989320755	-4993.962795257568	-66389.92358660698	-65649.85197031498	-14239.858099579811	-12613.398002147675	-12122.742153167725	-40052.90769922733	-836.0222957134247	-8158.186946511269	-32303.79192107916	-40920.24488532543	-8435.201383590698	-6625.660158753395	-46520.654809474945	-693.7794344425201	-34239.03535616398	-8340.434748649597	-765.6973506212234
