-132572.86328125	-115410.640625	-113969.439453125	-24610.65560913086	-111589.927734375	-34153.415771484375	-32048.72105407715	-69606.73828125	-38393.14701080322	-24492.718170166016	-40149.888580322266	-105183.04296875	-123285.0078125	-35283.7158203125	-110837.7265625
-130986.89076685905	-114014.15170842409	-112591.43167966604	-24332.972900390625	-110210.09048241377	-34509.88269042969	-31094.47223842144	-68783.58829778433	-37931.83214831352	-24226.08221435547	-39655.33303153515	-103926.08069384098	-121816.48974597454	-34874.73828995228	-109505.93708074093
-130914.28288978338	-113968.72329491377	-112564.58331024647	-24331.132415771484	-110187.51792955399	-34561.1916809082	-32443.149368286133	-68736.28279775381	-38784.83264160156	-24200.40887451172	-39693.55056864023	-103886.33121567965	-121688.5150064826	-34840.4684150219	-109459.17134457827
-130337.73389858007	-113409.32524645329	-112003.50343215466	-24394.677307128906	-109620.92072767019	-33567.87267303467	-31441.978012681007	-68420.50454092026	-37718.64234662056	-24609.427932739258	-39428.499446988106	-103354.88303500414	-121228.54673808813	-34955.08009493351	-108934.05940705538
-130114.71827572584	-113215.65731686354	-111824.09381365776	-24186.719787597656	-109493.8774522543	-34704.34477877617	-32654.143661499023	-68245.8766438365	-37767.47063446045	-24096.002410888672	-39386.35754865408	-103156.63859373331	-120997.51022434235	-34623.60292625427	-108745.5700751543
-129821.35378414392	-112985.26073622704	-111623.74139428139	-24124.159255981445	-109300.3906365633	-33467.4211152792	-31875.81389427185	-68202.09237343073	-38485.03277873993	-24027.997161865234	-39930.0	-103032.73235887289	-120705.51118189096	-34560.32734501362	-108538.97453558445
-125593.5307008028	-109269.49503862858	-107945.71743959188	-23375.688385009766	-105682.03501147032	-31703.463242590427	-33720.354736328125	-65863.58591473103	-36365.15145146847	-23264.711227416992	-38006.268953979015	-99607.20891201496	-116744.98499524593	-33439.91069048643	-104956.57813644409
-124835.06853193045	-108849.39645504951	-107405.02252727747	-23253.200958251953	-105289.14944183826	-32136.530290722847	-30025.34475147724	-65636.22229629755	-36027.450322926044	-23146.67886352539	-38972.78207397461	-99144.00189608335	-115712.3866354227	-33378.20263135433	-104370.6553760767
-124665.67200917006	-108437.03491580486	-107154.26134812832	-23216.797927856445	-104874.53347921371	-33048.32928466797	-28998.974933564663	-65374.52361983061	-35942.34302532673	-23065.813903808594	-37596.36700153351	-98863.28730809689	-115978.78413885832	-33201.245270609856	-104197.94837808609
-124525.20325702429	-108272.29232871532	-106910.96342492104	-23186.713424682617	-104572.21020793915	-32505.0999032259	-31608.51072692871	-65154.69038242102	-35988.95102918148	-23034.990814208984	-37636.556621968746	-98648.78134781122	-115715.32369500399	-33110.50483042002	-103922.25757706165
-118055.39741587639	-102728.73845988512	-101409.3810902834	-22103.95526123047	-99296.55296903849	-29716.220223546028	-29053.834901809692	-61986.03878724575	-34227.476272404194	-21863.820587158203	-35660.41205853224	-93602.61922192574	-109795.600197196	-32266.306545853615	-98652.80830043554
-117441.32953757048	-102238.81297123432	-100984.32709759474	-21999.822525024414	-98869.00200623274	-30145.137413024902	-27989.67428267002	-61613.94997960329	-34092.72237813473	-22596.378448486328	-35258.60946023464	-93187.0042218566	-109350.86387902498	-31232.92505735159	-98274.86270564795
-116927.8772598505	-101875.79074585438	-100589.84442228079	-21859.34327697754	-98573.75518667698	-31031.44380390644	-26975.598630964756	-61404.00763487816	-33576.64633744955	-21719.77459716797	-36419.26049518585	-92824.24623543024	-108406.16296178102	-31295.732081651688	-97730.87719166279
-71011.07123565674	-62129.61356186867	-61248.65627044439	-13934.790557861328	-60094.88398838043	-17836.60927581787	-15572.859271287918	-37714.34268450737	-20348.97418540716	-13217.404693603516	-21236.73528921604	-56606.140437841415	-66401.58499103785	-18500.65445780754	-59657.84181815386
-56493.60537028313	-49447.71139675379	-48688.59790760279	-11428.090209960938	-47801.50922304392	-13399.413727879524	-12577.973119020462	-30093.64319050312	-16183.303447008133	-10588.507110595703	-16747.258767426014	-45025.71669101715	-52912.17737573385	-15483.245183348656	-47472.9235560894
-48445.945346057415	-42309.36310046911	-41630.12187939882	-10004.148025512695	-40783.79169660807	-11751.097859621048	-12137.762791872025	-25641.595291674137	-13779.10746538639	-9130.779754638672	-14233.926809072495	-38491.45507007837	-45342.49325823784	-13310.034193456173	-40557.454570651054
-33314.41160237789	-29137.535446703434	-28645.00952386856	-7393.31494140625	-28062.865968465805	-7742.819501161575	-8078.716020464897	-17648.806990027428	-9478.682832717896	-7234.440032958984	-9342.647688984871	-26495.416323184967	-31408.34932476282	-9259.243430495262	-27994.590713799
-17669.425580978394	-15602.685567557812	-15265.41449302435	-4642.00260925293	-15046.693420767784	-4620.847533583641	-3005.5935973525047	-9446.076343655586	-4662.1821593642235	-4461.4964599609375	-5612.019603848457	-14136.619589865208	-16529.504474043846	-5271.25969183445	-14887.741342961788
