-100037.603515625	-5947.951971530914	-25068.614227294922	-28020.160522460938	-88980.107421875	-88790.78125	-27813.529037475586	-24839.28173828125	-25062.117279052734	-24744.438400268555	-24833.24383544922	-100351.197265625	-48872.39697265625	-28059.537826538086	-28434.07778930664	-28057.57671356201	-27893.710083007812	-27252.79118347168	-26342.568634033203	-87542.55859375	-22922.521865844727
-98488.87715274096	-6032.60454416275	-24696.201899707317	-27550.414362192154	-87563.28220927715	-87344.490704	-27395.15692782402	-24466.867095947266	-24627.24441719055	-24344.573066353798	-24427.99843597412	-98801.38018661737	-48102.74829989672	-27629.42244386673	-27979.429773271084	-28220.214813232422	-28076.29393005371	-27428.225799560547	-25932.48518741131	-86127.99074864388	-22612.198876917362
-98470.31477558613	-6070.349760532379	-24693.252336978912	-27566.615058243275	-87556.11640149355	-87374.65240889788	-28150.720794677734	-24967.774536132812	-24655.11402308941	-24363.949142456055	-24422.69564193487	-98744.50224357843	-48095.35489118099	-27650.513011336327	-28007.625513076782	-27606.786010324955	-27443.525521695614	-26798.18864005804	-25905.817669808865	-86150.86285477877	-22600.19135284424
-97013.1999488473	-6173.798956394196	-23625.794740140438	-28084.13989621401	-86275.16254585981	-86104.97812783718	-26992.29916960001	-24110.382237553596	-24337.856233358383	-23997.192477166653	-24103.030269742012	-97486.55245620012	-47469.47764235735	-27860.761786937714	-27386.539917051792	-27226.822023034096	-27065.77903330326	-26435.524696290493	-25564.66962558031	-84927.93783533573	-22257.720713078976
-96949.37390565872	-6169.858480930328	-24339.941133499146	-27124.153179883957	-86166.39902943373	-85992.94044142962	-26953.341747879982	-24085.25038599968	-24243.3273575902	-23979.77242976427	-24057.928724825382	-97272.49010711908	-47253.53386837244	-27203.597878813744	-27611.361776411533	-27203.856615662575	-27048.6096521616	-26417.591366887093	-25512.382805109024	-84853.50140833855	-23570.31996154785
-96921.58841270208	-6155.002333164215	-24320.840009391308	-27096.86889797449	-86139.2911888957	-85928.36186289787	-27732.34868502617	-24595.359893798828	-24220.241161227226	-23964.083808541298	-24017.450242459774	-97194.68516457081	-47325.70621842146	-27220.39762866497	-27552.977497041225	-27769.424109995365	-27626.109368741512	-26973.623256146908	-25495.73422318697	-84736.29500967264	-22289.868363916874
-95935.09440153837	-6256.9661746025085	-24117.87774014473	-26942.792948544025	-85382.09541940689	-85197.29864645004	-26716.836308538914	-23870.88533359766	-24158.542890787125	-23834.689941883087	-23894.457906425	-96243.1203007698	-46991.29166597128	-26898.972437918186	-29164.55989074707	-26887.784293174744	-26729.787914395332	-26164.31329858303	-25370.42545467615	-83958.09224832058	-22078.029605805874
-96142.0637780428	-6218.327063083649	-24129.64028853178	-26997.552929878235	-85532.86078989506	-85339.67673307657	-26738.366726458073	-23859.24515426159	-24193.22872507572	-23840.041755855083	-23889.780726492405	-96417.04572820663	-48804.203152000904	-26990.061262369156	-28008.155743539333	-26946.826521217823	-26786.487176716328	-26189.388269364834	-25311.47455841303	-84189.34938830137	-22548.41694664955
-95464.47358596325	-6258.4515290260315	-23253.382412552834	-27614.393735945225	-84858.33733326197	-84658.68758183718	-26573.927059948444	-23737.967595219612	-23902.9833714962	-23597.327143251896	-23697.784870266914	-95936.7353771925	-46699.82896959782	-27430.646404266357	-26931.891901016235	-27389.460122704506	-27248.36288034916	-26610.95931237936	-25154.586178958416	-83513.3699902296	-21947.39772415161
-95445.91120880842	-6296.19674539566	-23250.43284982443	-27630.594431996346	-84851.17152547836	-84688.84928673506	-27329.49092680216	-24238.87503540516	-23930.852977395058	-23616.703219354153	-23692.482076227665	-95879.85743415356	-46692.43556088209	-27451.736971735954	-26960.087640821934	-26776.03131979704	-26615.594471991062	-25980.922152876854	-25127.918661355972	-83536.2420963645	-21935.390200078487
-95400.64754277468	-6254.511053562164	-23967.52880591154	-26654.407019615173	-84749.57381683588	-84546.64989542961	-26534.969638228416	-23712.835743665695	-23808.454495728016	-23579.907095849514	-23652.683325350285	-95722.67302811146	-46483.88519561291	-26773.482496142387	-27156.713760375977	-27366.494715332985	-27231.193499207497	-26593.02598297596	-25102.29935848713	-83438.93356323242	-23259.996972620487
-95382.08516561985	-6292.256269931793	-23964.579243183136	-26670.607715666294	-84742.40800905228	-84576.81160032749	-27290.53350508213	-24213.743183851242	-23836.324101626873	-23599.28317195177	-23647.380531311035	-95665.79508507252	-46476.49178689718	-26794.573063611984	-27184.909500181675	-26753.065912425518	-26598.4250908494	-25962.988823473454	-25075.631840884686	-83461.80566936731	-23247.989448547363
-94801.66030114889	-6348.256937503815	-24220.871682345867	-26036.2530952096	-84472.65463721752	-84130.88180041313	-26378.60713070631	-23566.118282198906	-24357.690229296684	-23922.98201972246	-23836.473518669605	-95096.95972847939	-46254.875345647335	-26575.863387823105	-26866.993094980717	-26587.650654137135	-26427.52587145567	-25814.348694205284	-25533.731475770473	-83013.05170619488	-21815.79168921709
-94386.36803865433	-6341.6187472343445	-23745.465412557125	-26473.046788275242	-83965.27020680904	-83751.00810045004	-26298.464198887348	-23498.470691263676	-23723.670028924942	-23434.82460796833	-23489.2125069499	-94693.30322176218	-46221.642993211746	-26468.85705524683	-28709.911874711514	-27050.422392845154	-26912.37176144123	-26339.747914671898	-24960.342008054256	-82543.52440321445	-21767.70661687851
-94367.8056614995	-6379.363963603973	-23742.51584982872	-26489.247484326363	-83958.10439902544	-83781.16980534792	-27054.028065741062	-23999.378131449223	-23751.5396348238	-23454.200684070587	-23483.909712910652	-94636.42527872324	-46214.24958449602	-26489.947622716427	-28738.107614517212	-26436.993589937687	-26279.603353083134	-25709.71075516939	-24933.674490451813	-82566.39650934935	-21755.699092805386
-94593.33741515875	-6302.979635715485	-23757.227960944176	-26527.80676960945	-84116.03557729721	-83893.38618707657	-26319.994616806507	-23486.830511927605	-23758.35586321354	-23440.176421940327	-23484.535327017307	-94867.22864919901	-48034.55447924137	-26559.9458796978	-27553.507727503777	-27109.464620888233	-26969.071023762226	-26364.8228854537	-24901.391111791134	-82774.78154319525	-22238.093957722187
-94574.77503800392	-6340.7248520851135	-23754.27839821577	-26544.007465660572	-84108.8697695136	-83923.54789197445	-27075.55848366022	-23987.73795211315	-23786.225469112396	-23459.552498042583	-23479.232532978058	-94810.35070616007	-48027.161070525646	-26581.036447167397	-27581.703467309475	-26496.035817980766	-26336.30261540413	-25734.785725951195	-24874.72359418869	-82797.65364933014	-22226.086433649063
-93924.97033888102	-6395.70546579361	-22897.12164634466	-27188.132553637028	-83461.45415341854	-83307.1373192668	-26132.111880004406	-23356.350885272026	-23519.066311895847	-23232.52650666237	-23327.715159118176	-94407.8452976942	-45850.61453807354	-27004.82183921337	-26563.823904156685	-26373.10192513466	-26220.678602457047	-25600.324879705906	-24734.48379665613	-82238.88064992428	-22905.5188087821
-93897.18484592438	-6380.849318027496	-22878.020522236824	-27160.848271727562	-83434.34631288052	-83242.55874073505	-26911.118817150593	-23866.460393071175	-23495.980115532875	-23216.837885439396	-23287.236676752567	-94330.04035514593	-45922.78688812256	-27021.621589064598	-26505.439624786377	-26938.66941946745	-26798.17831903696	-26156.35676896572	-24717.835214734077	-82121.67425125837	-21625.067211151123
-92910.69083476067	-6482.81315946579	-22675.058252990246	-27006.772322297096	-82677.1505433917	-82511.49552428722	-25895.606440663338	-23141.985832870007	-23434.281845092773	-23087.444018781185	-23164.244340717793	-93378.47549134493	-45588.37233567238	-26700.196398317814	-28117.022018492222	-26057.029602646828	-25901.85686469078	-25347.046811401844	-24592.52644622326	-81343.47148990631	-21413.228453040123
-93117.66021126509	-6444.17404794693	-22686.820801377296	-27061.532303631306	-82827.91591387987	-82653.87361091375	-25917.136858582497	-23130.345653533936	-23468.96767938137	-23092.79583275318	-23159.5671607852	-93552.40091878176	-47401.283821702	-26791.285222768784	-26960.617871284485	-26116.071830689907	-25958.556127011776	-25372.121782183647	-24533.575549960136	-81574.7286298871	-21883.6157938838
-93252.93393826485	-6432.909510135651	-23848.459354758263	-25566.506934940815	-83055.82942461967	-82684.59125441313	-25960.235021054745	-23193.70363986492	-23922.8173674345	-23523.116685807705	-23431.228119194508	-93547.14264947176	-45485.2266728878	-26145.74800515175	-26412.34507894516	-26750.288753807545	-26610.109718501568	-25989.78331029415	-25123.64802914858	-81598.48386108875	-21505.468700289726
