-98257.84765625	-3035.8335723876953	-95790.26171875	-26319.27342224121	-89352.5625	-28182.240264892578	-25241.153564453125	-25212.71484375	-23584.86996459961	-40951.6044921875	-27637.50838470459	-15736.86050415039	-80243.439453125	-94161.64453125	-18473.5458984375	-83447.193359375
-97820.57942402363	-3085.4527740478516	-95351.86057561636	-26207.588583409786	-88947.70994347334	-28062.82283782959	-25131.663932800293	-25089.43578529358	-23477.032264709473	-40760.40884709358	-27496.907409846783	-15825.437927246094	-79862.1996846199	-93753.45904994011	-18389.208908081055	-83069.6319527626
-97501.24708008766	-3135.7765502929688	-95036.03542202711	-26102.283276975155	-88684.8784379363	-27947.800048470497	-25032.39571672678	-25022.672591388226	-23721.107482910156	-40634.73191833496	-27412.122168779373	-15629.959350585938	-79630.67189985514	-93451.33115822077	-18348.89585876465	-82804.38520389795
-97063.97884786129	-3185.395751953125	-94597.63427889347	-25990.59843814373	-88280.02588140965	-27828.38262140751	-24922.906085073948	-24899.393532931805	-23613.26978302002	-40443.53627324104	-27271.521193921566	-15718.53677368164	-79249.43213135004	-93043.14567691088	-18264.558868408203	-82426.82379728556
-96454.9221765995	-3323.4453201293945	-94083.92672467232	-25788.70682132244	-87805.01588904858	-27631.744892179966	-24759.864082932472	-24746.720142364502	-23165.17522853613	-40195.21443289518	-27117.63010507822	-15475.418731689453	-78738.12811368704	-92386.27826440334	-18833.32470703125	-82033.56242012978
-96017.65394437313	-3373.064521789551	-93645.52558153868	-25677.021982491016	-87400.16333252192	-27512.327465116978	-24650.37445127964	-24623.44108390808	-23057.337528645992	-40004.018787801266	-26977.029130220413	-15563.996154785156	-78356.88834518194	-91978.09278309345	-18748.987716674805	-81656.00101351738
-95970.56703156233	-3296.3380432128906	-93493.270819664	-25647.647963285446	-87225.22924631834	-27465.753405213356	-24618.80393821001	-25688.05389404297	-23053.786598682404	-39980.27433663607	-26941.512722611427	-15386.007843017578	-78340.44795459509	-92001.17516070604	-18075.873069763184	-81483.76273727417
-95863.93878233433	-3341.4720306396484	-93447.49919962883	-25744.80565172434	-87183.13298630714	-27507.537632763386	-24627.256479024887	-24615.206252992153	-23007.23508155346	-39941.04082006216	-28210.781127929688	-15365.315460205078	-78264.07875162363	-91844.57362538576	-18022.509699106216	-81436.13763034344
-95698.32160043716	-3423.388298034668	-93329.70042794943	-25571.716676056385	-87137.33182698488	-27397.304675757885	-24551.106235206127	-24556.677890002728	-23301.412746846676	-39878.341859042645	-26892.243889153004	-15368.517578125	-78125.36056041718	-91675.96489137411	-18708.6746673584	-81390.75426465273
-95688.47451508045	-3345.402168273926	-93329.9474413991	-25679.897769868374	-87070.808152318	-28676.812622070312	-25441.8077545166	-24570.85454273224	-22994.433723449707	-39894.599270522594	-26919.17616826296	-15360.117614746094	-78175.98976910114	-91722.77818226814	-18017.197385907173	-81303.36494886875
-95533.29879933596	-3345.957244873047	-93054.86967653036	-25535.96312445402	-86820.37668979168	-27346.335978150368	-24509.31430655718	-25564.774835586548	-22945.948898792267	-39789.07869154215	-26800.91174775362	-15474.585266113281	-77959.20818608999	-91592.98967939615	-17991.53607940674	-81106.20133066177
-95426.67055010796	-3391.0912322998047	-93009.09805649519	-25633.120812892914	-86778.28042978048	-27388.120205700397	-24517.766847372055	-24491.927194535732	-22899.397381663322	-39749.84517496824	-28070.18015307188	-15453.892883300781	-77882.83898311853	-91436.38814407587	-17938.17270874977	-81058.57622373104
-95261.05336821079	-3473.007499694824	-92891.29928481579	-25460.03183722496	-86732.47927045822	-27277.887248694897	-24441.616603553295	-24433.398831546307	-23193.57504695654	-39687.14621394873	-26751.642914295197	-15457.095001220703	-77744.12079191208	-91267.77941006422	-18624.337677001953	-81013.19285804033
-95251.20628285408	-3395.021369934082	-92891.54629826546	-25568.21293103695	-86665.95559579134	-28557.395195007324	-25332.31812286377	-24447.575484275818	-22886.59602355957	-39703.40362542868	-26778.57519340515	-15448.695037841797	-77794.75000059605	-91314.59270095825	-17932.860395550728	-80925.80354225636
-95213.96645539999	-3396.281021118164	-92739.04452294111	-25430.65781801939	-86557.54518425465	-27231.313188791275	-24410.046090483665	-25498.011641681194	-23190.02411699295	-39663.40176278353	-26716.12650668621	-15279.106689453125	-77727.68040132523	-91290.86178767681	-17951.223030090332	-80840.95458179712
-95107.33820617199	-3441.415008544922	-92693.27290290594	-25527.815506458282	-86515.44892424345	-27273.097416341305	-24418.498631298542	-24425.16400063038	-23143.472599864006	-39624.16824620962	-27985.39491200447	-15258.414306640625	-77651.31119835377	-91134.26025235653	-17897.859659433365	-80793.32947486639
-94931.87393891811	-3445.345146179199	-92575.72114467621	-25462.907624602318	-86403.1240902543	-28442.37240564823	-25233.049906790257	-24380.812290370464	-23130.671241760254	-39577.726696670055	-26693.789952337742	-15253.21646118164	-77563.22221583128	-91012.46480923891	-17892.54734623432	-80660.5567933917
-94983.93900120258	-3344.4125061035156	-92549.06939053535	-26904.847888469696	-86291.76628875732	-27157.89629727602	-24344.358281672	-24396.388893961906	-22785.96998131275	-39566.41741836071	-26690.11070394516	-15227.07080078125	-77499.51866549253	-90948.07481813431	-17997.694969177246	-80682.44993895292
-94776.69822317362	-3445.9002227783203	-92300.64337980747	-25318.972979187965	-86152.69262772799	-27111.895761728287	-24300.556458830833	-25374.732583224773	-23082.186417102814	-39472.20611768961	-26575.525531828403	-15367.684112548828	-77346.44063282013	-90882.67630636692	-17866.886039733887	-80463.39317518473
-94670.06997394562	-3491.034210205078	-92254.8717597723	-25416.130667626858	-86110.59636771679	-27153.679989278316	-24309.00899964571	-24301.884942173958	-23035.63489997387	-39432.9726011157	-27844.793937146664	-15346.991729736328	-77270.07142984867	-90726.07477104664	-17813.52266907692	-80415.768068254
-94494.60570669174	-3494.9643478393555	-92137.32000154257	-25351.222785770893	-85998.27153372765	-28322.954978585243	-25123.560275137424	-24257.533231914043	-23022.833541870117	-39386.53105157614	-26553.188977479935	-15341.793884277344	-77181.98244732618	-90604.27932792902	-17808.210355877876	-80282.99538677931
-94546.67076897621	-3394.031707763672	-92110.66824740171	-26793.16304963827	-85886.91373223066	-27038.47887021303	-24234.86865001917	-24273.109835505486	-22678.132281422615	-39375.22177326679	-26549.509729087353	-15315.648223876953	-77118.27889698744	-90539.88933682442	-17913.3579788208	-80304.88853234053
-94227.33842504025	-3444.355484008789	-91794.84309381247	-26687.85774320364	-85624.08222669363	-26923.45608085394	-24135.600433945656	-24206.346641600132	-22922.2074996233	-39249.54484450817	-26464.724488019943	-15120.169647216797	-76886.75111222267	-90237.76144510508	-17873.044929504395	-80039.64178347588
-94167.64155191183	-3583.94979095459	-91786.93582558632	-25117.081362366676	-85677.68263536692	-26915.258032500744	-24137.514456689358	-25222.05919265747	-22634.091862618923	-39223.88427734375	-26421.634442985058	-15124.56607055664	-76835.13661515713	-90225.80889385939	-18435.651878356934	-80070.13179802895
-94061.01330268383	-3629.0837783813477	-91741.16420555115	-25214.23905080557	-85635.58637535572	-26957.042260050774	-24145.966997504234	-24149.211551606655	-22587.54034548998	-39184.650760769844	-27690.902848303318	-15103.87368774414	-76758.76741218567	-90069.2073585391	-18382.288507699966	-80022.50669109821
-93885.54903542995	-3633.013916015625	-91623.61244732141	-25149.331168949604	-85523.26154136658	-28126.3172493577	-24960.51827299595	-24104.85984134674	-22574.738987386227	-39138.20921123028	-26399.29788863659	-15098.675842285156	-76670.67842966318	-89947.41191542149	-18376.976194500923	-79889.73400962353
-93790.07019281387	-3493.9746856689453	-91356.44195067883	-26576.172904372215	-85219.22967016697	-26804.03865379095	-24026.110802292824	-24083.06758314371	-22814.369799733162	-39058.34919941425	-26324.123513162136	-15208.7470703125	-76505.51134371758	-89829.57596379519	-17788.70793914795	-79662.08037686348
-93576.65815764666	-3601.9765014648438	-91150.50830054283	-25073.180192768574	-85055.79973262548	-26791.050773084164	-24004.906852781773	-25090.545303285122	-22476.151715636253	-38969.71066451073	-27514.785465836525	-15014.462799072266	-76361.08725309372	-89684.1042548418	-17624.8368704319	-79472.7070082426
-93401.19389039278	-3605.906639099121	-91032.9565423131	-25008.27231091261	-84943.47489863634	-27960.32576239109	-24819.458128273487	-25046.193593025208	-22463.3503575325	-38923.26911497116	-26223.180506169796	-15009.264953613281	-76272.99827057123	-89562.30881172419	-17619.524557232857	-79339.93432676792
-93294.56564116478	-3651.040626525879	-90987.18492227793	-25105.4299993515	-84901.37863862514	-28002.10998994112	-24827.910669088364	-23973.345951974392	-22416.798840403557	-38884.035598397255	-27492.448911488056	-14988.572570800781	-76196.62906759977	-89405.7072764039	-17566.16118657589	-79292.30921983719
