-12692.935852050781	-15210.773071289062	-25667.5283203125	-111220.47265625	-111342.0859375	-2346.4523315429688	-14531.410766601562	-14716.306396484375	-11657.50146484375	-30202.84130859375	-13548.043823242188	-6346.3890380859375	-15014.462890625	-13529.41357421875	-2639.5977783203125	-2735.7322387695312	-26142.695190429688	-2429.8555908203125	-5029.966735839844	-16884.525146484375	-39404.05126953125	-2197.2879028320312	-2653.2294921875	-52317.74645996094	-8660.2470703125	-55826.75390625	-11091.234130859375	-42200.34063720703	-3001.4895629882812	-34595.306640625	-2612.08544921875	-16921.3740234375	-11343.26953125	-30904.214965820312	-30820.813110351562	-30913.262084960938	-30898.221435546875	-4176.4249267578125	-11931.138305664062	-4725.5528564453125	-4054.2247924804688	-25733.42138671875	-33623.83947753906	-22346.459838867188	-123384.02319335938	-7427.285583496094	-7233.042373657227	-19549.74070739746	-6132.279052734375	-1878.199462890625	-1857.05615234375	-1841.212158203125	-11906.359191894531	-22005.099975585938	-3086.38427734375	-73035.27319335938	-65938.818359375	-93030.25	-22530.968017578125	-7275.043884277344	-15293.387084960938	-2918.579345703125	-13634.848266601562	-2307.2948303222656	-8542.016662597656	-3317.730224609375	-85462.9296875	-23033.948974609375	-11031.336181640625	-11157.698120117188	-11219.505126953125	-2598.9493408203125	-5310.804473876953	-31419.398681640625	-11304.220657348633	-2055.108642578125	-12380.971542358398	-90082.49462890625	-2116.7591552734375	-29586.215576171875	-9115.739959716797	-10845.904357910156	-19727.410522460938	-5012.141387939453	-4027.99755859375	-47200.36479187012	-121722.57641601562	-5709.738037109375	-8507.445419311523	-4075.2579345703125	-65028.982421875	-71628.578125	-72560.455078125	-1853.7054443359375	-11735.072631835938	-32200.784942626953
-13211.809297561646	-13605.949168741703	-23495.270975351334	-99900.03459221125	-100080.64950299263	-2752.264045715332	-13310.843353927135	-13594.398746490479	-10827.453838527203	-27713.35522711277	-12550.57036447525	-6858.464508056641	-13721.803359806538	-12222.991380691528	-2886.6475830078125	-3323.0884399414062	-24140.284996449947	-2772.1843872070312	-5593.666320800781	-14391.396689474583	-37453.61121022701	-2733.0521850585938	-2882.4742431640625	-50128.40490037203	-7881.3809814453125	-50443.98477303982	-11564.33013099432	-37713.38860619068	-3586.8616333007812	-32809.13377422094	-2876.277587890625	-15392.265707075596	-10338.066015481949	-27891.85401391983	-27835.78914809227	-27906.501366078854	-27884.924815177917	-3874.8357877731323	-10482.41486442089	-5209.028381347656	-4680.018890380859	-23274.054828822613	-30834.06376838684	-20475.975795269012	-109963.0435462594	-8070.959144592285	-7741.827590942383	-20226.55615091324	-6638.132917821407	-2380.0652465820312	-2357.584217071533	-2343.866485595703	-12513.056274414062	-19674.623959362507	-3155.9151306152344	-66455.47144299746	-60121.39067333937	-84530.76147383451	-20412.024218797684	-7815.041320800781	-13900.484759569168	-3063.196044921875	-12284.603740811348	-2718.322742462158	-9079.506429195404	-3400.0492553710938	-77754.47779613733	-21314.017597019672	-11368.944702148438	-11493.5927734375	-11517.262817382812	-2869.668731689453	-5923.747971177101	-30159.603377759457	-11944.824602842331	-2462.3240966796875	-13028.555587768555	-81478.28703397512	-2595.7922973632812	-30074.90009921789	-7841.457479715347	-10525.448764324188	-17774.23359978199	-5618.313262939453	-4616.917053222656	-47828.029151916504	-109070.53528994322	-5356.681304931641	-9011.88615578413	-4098.960845947266	-59012.18470776081	-65070.80068820715	-66028.18477040529	-2345.4594497680664	-10594.467885911465	-32652.459641873837
-8015.747353553772	-12079.60266906023	-21084.651410102844	-90735.16863775253	-90647.72718721628	-2901.106979370117	-11990.479334533215	-11583.46494024992	-9563.069549262524	-24031.304679572582	-10783.047800719738	-4415.177856981754	-12824.62692886591	-10532.473696768284	-3028.758056640625	-2727.909111022949	-23250.656796872616	-2998.8981170654297	-3422.222853600979	-17576.65940952301	-27109.405791401863	-2908.4278259277344	-3068.421630859375	-35413.99819290638	-7441.3515625	-45234.958480775356	-5474.176862895489	-32961.83838921785	-4034.043020248413	-24003.511255323887	-3058.6590576171875	-13426.190834760666	-9146.14157038927	-25571.19833010435	-25499.037911951542	-25582.812264680862	-25560.90938460827	-5214.368988037109	-10635.836709856987	-3683.4879493117332	-4739.399670302868	-20743.478854477406	-25868.613576471806	-18094.13152730465	-100903.68740302324	-5130.526360213757	-7968.720549583435	-11660.754020273685	-4082.425166606903	-2739.6224365234375	-2683.7554931640625	-2664.6556091308594	-9487.568286120892	-18813.264290571213	-3363.09814453125	-58448.725738823414	-52944.10063868761	-75485.83034521341	-17653.367954730988	-5357.307154178619	-12598.107998430729	-3173.0181884765625	-10854.558637142181	-2840.1710013747215	-4064.0949739813805	-3455.0402221679688	-68768.52487653494	-18578.36657702923	-9150.698069930077	-9253.365131914616	-9310.776604771614	-3092.4560546875	-6395.845397949219	-21881.2355850935	-7154.654233038425	-2761.781005859375	-9095.42560684681	-73028.95055133104	-2897.435348510742	-17457.058736860752	-10129.560707449913	-7926.63962751627	-16242.596968233585	-6043.223727285862	-5072.786865234375	-27076.990146160126	-99945.81985998154	-5130.217468261719	-9285.053170204163	-4023.1543579101562	-52340.73517394066	-57788.30913627148	-58113.19789791107	-2653.7537231445312	-9685.345523834229	-19496.185962557793
-6020.807459354401	-12897.090547859669	-17920.57984048128	-84880.8427581191	-84810.79615265131	-3019.2174224853516	-10512.803596258163	-10828.411027610302	-8531.460189580917	-21836.16712832451	-10179.668066561222	-3284.7338473796844	-11134.616044461727	-10718.10604274273	-3197.55517578125	-2463.4118003845215	-14873.570613265038	-3094.1286392211914	-3218.139749765396	-17882.9265730381	-23381.744912683964	-3031.6784057617188	-3183.982421875	-29656.744196653366	-7016.922180175781	-41965.54242902994	-6959.869781076908	-34712.79991263151	-1612.9301376342773	-20503.165155410767	-3065.358367919922	-13290.189540088177	-9174.308833420277	-22853.199931561947	-22801.614274442196	-22866.10036557913	-22843.936611890793	-5520.201080322266	-10808.223891317844	-2766.9267714619637	-1736.3102288246155	-19152.727498173714	-25147.94643652439	-16680.52712035179	-95123.34400618076	-3619.845045864582	-1694.1436274051666	-8951.938852846622	-3371.7977215647697	-2942.554458618164	-2941.4810485839844	-2903.505645751953	-3691.553086400032	-17660.60343182087	-3456.0377197265625	-53370.26647686958	-47938.29848629236	-68472.06932854652	-16837.6967176795	-3282.6825209856033	-10878.002482771873	-3290.3258666992188	-11574.40581035614	-3028.5619118213654	-5763.0351529717445	-3495.0733642578125	-63358.851853728294	-17278.658746004105	-8660.97869849205	-8762.486872196198	-8818.273402869701	-3189.5616149902344	-1269.8658534884453	-17320.1351390481	-5396.638279378414	-2962.7617797851562	-4381.517692446709	-67752.94750088453	-2991.291603088379	-13180.776776015759	-10489.674932479858	-6904.634101569653	-15031.25547105074	-1305.391734302044	-1426.5514208078384	-21224.49672049284	-93359.3321363926	-4956.261474609375	-1615.759247660637	-4251.9713134765625	-48049.15695154667	-53016.685318768024	-53188.5862185359	-2901.7799072265625	-9144.378829956055	-13851.674855470657
-8534.620799064636	-10474.77876651287	-18912.394065141678	-79414.73057371378	-79386.29075270891	-3306.9186935424805	-10769.911921858788	-10461.557290256023	-8733.021922945976	-21541.818598091602	-9785.5743419528	-4927.253326952457	-11531.967398047447	-9226.051503241062	-3275.807861328125	-3315.265312194824	-21248.246602892876	-3341.2269134521484	-3985.9224385619164	-15083.530952513218	-25158.965732097626	-3444.192108154297	-3297.6663818359375	-33224.65663331747	-6662.4854736328125	-39852.189347565174	-5947.272863030434	-28474.886358201504	-4619.415090560913	-22217.33838891983	-3322.8511962890625	-11897.082518398762	-8140.93805462122	-22558.83737820387	-22514.01394969225	-22576.05154579878	-22547.61276423931	-4912.779849052429	-9187.113268613815	-4166.963474214077	-5365.1937682032585	-18284.11229658127	-23078.837867319584	-16223.647483706474	-87482.70775592327	-5774.199921309948	-8477.505766868591	-12337.569463789463	-4588.279031693935	-3241.4882202148438	-3184.2835578918457	-3167.3099365234375	-10094.265368640423	-16482.788274347782	-3432.6289978027344	-51868.923988461494	-47126.67295265198	-66986.34181904793	-15534.424155950546	-5897.304590702057	-11205.20567303896	-3317.6348876953125	-9504.314111351967	-3251.198913514614	-4601.584740579128	-3537.3592529296875	-61060.07298517227	-16858.435199439526	-9488.30659043789	-9589.259785234928	-9608.534295201302	-3363.1754455566406	-7008.788895249367	-20621.44028121233	-7795.258178532124	-3168.9964599609375	-9743.009652256966	-64424.74295639992	-3376.468490600586	-17945.74325990677	-8855.278227448463	-7606.184033930302	-14289.420045554638	-6649.395602285862	-5661.706359863281	-27704.654506206512	-87293.77873390913	-4777.160736083984	-9789.49390667677	-4046.8572692871094	-46323.93745982647	-51230.531699478626	-51580.927590191364	-3145.50772857666	-8544.740777909756	-19947.860661804676
-6539.680904865265	-11292.26664531231	-15748.322495520115	-73560.40469408035	-73549.35971814394	-3425.029136657715	-9292.236183583736	-9706.503377616405	-7701.41256326437	-19346.68104684353	-9182.194607794285	-3796.8093173503876	-9841.956513643265	-9411.683849215508	-3444.60498046875	-3050.7680015563965	-12871.160419285297	-3436.45743560791	-3781.8393347263336	-15389.798116028309	-21431.304853379726	-3567.4426879882812	-3413.2271728515625	-27467.402637064457	-6238.056091308594	-36582.77329581976	-7432.965781211853	-30225.847881615162	-2198.3022079467773	-18716.99228900671	-3329.550506591797	-11761.081223726273	-8169.1053176522255	-19840.838979661465	-19816.590312182903	-19859.339646697044	-19830.639991521835	-5218.611941337585	-9359.500450074673	-3250.4022963643074	-2362.104326725006	-16693.360940277576	-22358.17072737217	-14810.043076753616	-81702.36435908079	-4263.5186069607735	-2202.928844690323	-9628.7542963624	-3877.651586651802	-3444.4202423095703	-3442.0091133117676	-3406.1599731445312	-4298.250168919563	-15330.127415597439	-3525.568572998047	-46790.464726507664	-42120.87080025673	-59972.58080238104	-14718.75291889906	-3822.679957509041	-9485.100157380104	-3434.9425659179688	-10224.161284565926	-3439.589823961258	-6300.524919569492	-3577.3923950195312	-55650.39996236563	-15558.727368414402	-8998.587218999863	-9098.38152551651	-9116.031093299389	-3460.281005859375	-1882.8093507885933	-16060.339835166931	-6037.242224872112	-3369.9772338867188	-5029.101737856865	-59148.73990595341	-3470.3247451782227	-13669.461299061775	-9215.392452478409	-6584.1785079836845	-13078.078548371792	-1911.563609302044	-2015.4709154367447	-21852.161080539227	-80707.29101032019	-4603.204742431641	-2120.1999841332436	-4275.674224853516	-42032.35923743248	-46458.907881975174	-46656.31591081619	-3393.5339126586914	-8003.774084031582	-14303.34955471754
-1343.6189608573914	-9765.920145630836	-13337.702930271626	-64395.53873962164	-64116.43740236759	-3573.8720703125	-7971.8721641898155	-7695.569571375847	-6437.028273999691	-15664.630499303341	-7414.672044038773	-1353.5226662755013	-8944.780082702637	-7721.166165292263	-3586.7154541015625	-2455.5886726379395	-11981.532219707966	-3663.1711654663086	-1610.3958675265312	-18575.060836076736	-11087.099434554577	-3742.818328857422	-3599.174560546875	-12752.995929598808	-5798.026672363281	-31373.747003555298	-1342.8125131130219	-25474.297664642334	-2645.483594894409	-9911.369770109653	-3511.9319763183594	-9795.006351411343	-6977.180872559547	-17520.183295845985	-17479.839076042175	-17535.650545299053	-17506.624560952187	-6558.1451416015625	-9512.922295510769	-1724.8618643283844	-2421.4851066470146	-14162.78496593237	-17392.720535457134	-12428.198808789253	-72643.00821584463	-1323.0858225822449	-2429.821803331375	-1062.952165722847	-1321.9438354372978	-3803.9774322509766	-3768.180389404297	-3726.9490966796875	-1272.7621806263924	-14468.767746806145	-3732.7515869140625	-38783.71902233362	-34943.58076560497	-50927.64967375994	-11960.096654832363	-1364.945790886879	-8182.723396241665	-3544.7647094726562	-8794.116180896759	-3561.4380828738213	-1285.1134643554688	-3632.3833618164062	-46664.44704276323	-12823.076348423958	-6780.340586781502	-6858.153883993626	-6909.5448806881905	-3683.068328857422	-2354.906777560711	-7781.972042500973	-1247.0718550682068	-3669.4341430664062	-1095.9717569351196	-50699.403423309326	-3771.9677963256836	-1051.6199367046356	-11503.495680212975	-3985.369371175766	-11546.441916823387	-2336.4740736484528	-2471.3407274484634	-1101.1220747828484	-71582.5755803585	-4376.740905761719	-2393.366998553276	-4199.867736816406	-35360.90970361233	-39176.4163300395	-38741.32903832197	-3701.8281860351562	-7094.651721954346	-1147.075875401497
-15082.268734693527	-7862.335004866123	-14882.935255527496	-58145.48658013344	-58487.12605214119	-4050.1077041625977	-8412.3587641716	-8882.580365717411	-7152.02234184742	-17214.490973174572	-8123.096953570843	-8731.237930297852	-8147.795651137829	-7830.237901747227	-3752.0040531158447	-5432.619384765625	-16561.108592748642	-3750.931884765625	-7578.811222195625	-3837.7664961218834	-30684.104551792145	-4559.188400268555	-3695.2393188476562	-42070.93856853247	-5252.080154418945	-29836.72024488449	-13257.437554359436	-21434.113595962524	-5647.498420715332	-26793.902393639088	-3789.3138732910156	-9345.127995550632	-6518.893799781799	-16492.36783450842	-16422.52400380373	-16479.614071309566	-16500.342357873917	-2610.273300409317	-5192.781434893608	-6852.530670166016	-6883.392602980137	-14433.336144447327	-19344.435744047165	-12309.46567839384	-64162.99381786585	-10311.009338378906	-9358.817113697529	-22462.692923128605	-8437.276885986328	-4001.263137817383	-4042.311492919922	-4077.6675415039062	-14699.099271953106	-10710.292480528355	-3689.0900268554688	-40832.932526528835	-36813.3086963892	-50602.296022474766	-12852.176757752895	-9678.155960083008	-9212.309732079506	-3654.755859375	-7078.645548403263	-4157.321614980698	-10927.423553466797	-3685.1316528320312	-46507.06889694929	-12354.106322526932	-5622.620592057705	-5651.706964850426	-5646.5801730155945	-3800.201331615448	-8176.235931515694	-25407.25922423601	-14327.484055042267	-3868.858154296875	-15259.11452627182	-48021.87144136429	-4208.707824707031	-31928.502790033817	-2540.881650388241	-8783.821176052094	-10432.47557848692	-7828.732345581055	-6744.707305908203	-49889.89050543308	-62793.09881967306	-4014.032012939453	-10789.749664783478	-4077.0696411132812	-35685.44794154167	-39011.008426606655	-40351.89768987894	-4048.2303161621094	-6548.351478338242	-34534.82051205635
-1862.4924063682556	-8161.096243083477	-11165.44558531046	-53075.100675582886	-52855.00096786022	-3979.6837844848633	-6751.3047515153885	-6573.66192138195	-5606.980647683144	-13175.144417822361	-6417.198585271835	-1865.5981362462044	-7652.120551884174	-6414.743971765041	-3833.7652587890625	-3042.9448738098145	-9979.122025728226	-4005.4999618530273	-2174.0954524874687	-16081.932379066944	-9136.65937525034	-4278.582611083984	-3828.4193115234375	-10563.6543700099	-5019.160583496094	-25990.977870345116	-1815.9085132479668	-20987.345633625984	-3230.855665206909	-8125.196903705597	-3776.1241149902344	-8265.898035049438	-5971.977356791496	-14507.822343945503	-14494.815113782883	-14528.88982641697	-14493.327940583229	-6256.556002616882	-8064.198854267597	-2208.337389230728	-3047.2792045474052	-11703.418408036232	-14602.944826304913	-10557.714765191078	-59222.02856874466	-1966.7593836784363	-2938.6070206165314	-1739.7676092386246	-1827.7977005243301	-4305.843215942383	-4268.70845413208	-4229.603424072266	-1879.4592631459236	-12138.291730582714	-3802.282440185547	-32203.917271971703	-29126.15307956934	-42428.16114759445	-9841.152856051922	-1904.9432274103165	-6789.8210708498955	-3689.3814086914062	-7443.8716551065445	-3972.465995013714	-1822.6032309532166	-3714.702392578125	-38955.995151400566	-11103.144970834255	-7117.949107289314	-7194.048537313938	-7207.302571117878	-3953.7877197265625	-2967.850274860859	-6522.176738619804	-1887.675800561905	-4076.6495971679688	-1743.5558023452759	-42095.1958283782	-4251.000938415527	-1540.3044597506523	-10229.213200211525	-3664.913777589798	-9593.26499414444	-2942.6459486484528	-3060.2602220773697	-1728.786434829235	-58930.5344542861	-4023.6841735839844	-2897.8077350258827	-4223.570648193359	-29344.11198949814	-32618.63889324665	-32209.058730602264	-4193.582191467285	-5954.046976029873	-1598.7505746483803
-15601.142180204391	-6257.511102318764	-12710.67791056633	-46825.048516094685	-47225.68961763382	-4455.919418334961	-7191.791351497173	-7760.672715723515	-6321.974715530872	-14725.004891693592	-7125.6234948039055	-9243.313400268555	-6855.1361203193665	-6523.815708220005	-3999.0538578033447	-6019.9755859375	-14558.698398768902	-4093.2606811523438	-8142.510807156563	-1344.638039112091	-28733.664492487907	-5094.952682495117	-3924.4840698242188	-39881.59700894356	-4473.214065551758	-24453.95111167431	-13730.533554494381	-16947.161564946175	-6232.870491027832	-25007.72952723503	-4053.5060119628906	-7816.019679188728	-5513.690284013748	-13480.006882607937	-13437.500041544437	-13472.853352427483	-13487.04573750496	-2308.684161424637	-3744.0579936504364	-7336.006195068359	-7509.1867008805275	-11973.96958655119	-16554.660034894943	-10438.981634795666	-50742.01417076588	-10954.682899475098	-9867.602330982685	-23139.508366644382	-8943.13075107336	-4503.128921508789	-4542.839557647705	-4580.321868896484	-15305.796354472637	-8379.816464304924	-3758.620880126953	-34253.130776166916	-30995.881010353565	-42102.80749630928	-10733.232958972454	-10218.153396606445	-7819.4074066877365	-3799.37255859375	-5728.401022613049	-4568.34952712059	-11464.913320064545	-3767.45068359375	-38798.617005586624	-10634.17494493723	-5960.229112565517	-5987.601618170738	-5944.337863445282	-4070.9207224845886	-8789.179428815842	-24147.463920354843	-14968.088000535965	-4276.0736083984375	-15906.698571681976	-39417.66384643316	-4687.740966796875	-32417.187313079834	-1266.5991703867912	-8463.365582466125	-8479.298655807972	-8434.904220581055	-7333.626800537109	-50517.55486547947	-50141.057693600655	-3660.9752807617188	-11294.190401256084	-4100.772552490234	-29668.650227427483	-32453.230989813805	-33819.62738215923	-4539.984321594238	-5407.746732413769	-34986.495211303234
