-56225.421875	-16457.912811279297	-16281.990600585938	-51329.234375	-51001.087890625	-50878.1875	-17015.051849365234	-16702.14825439453	-4941.324684143066	-31626.1455078125	-742.0996694564819	-31639.9532623291	-17893.742080688477	-47413.802734375	-51329.728515625	-49399.388671875	-847.5227813720703
-56112.02898877859	-16424.35720062256	-16247.47274017334	-51221.64161491394	-50893.518348276615	-50770.617957651615	-16979.26446533203	-16668.167823791504	-4909.00594329834	-31536.862235605717	-652.8163972496986	-31569.484100043774	-17859.928024291992	-47317.22642558813	-51222.82316356897	-49292.71761673689	-874.9648590087891
-56097.75490474701	-16488.841247558594	-16243.735397338867	-51209.991904616356	-50883.68341034651	-50761.7212408185	-16972.18838119507	-16660.80693435669	-4910.345085144043	-31551.720324277878	-778.0702505111694	-31562.778783082962	-17856.491317749023	-47302.085566580296	-51210.76087194681	-49285.7259888649	-876.6268157958984
-56038.30509698391	-16413.001831054688	-16233.965329647064	-51174.86139112711	-50847.33643347025	-50719.62583345175	-16958.75503462553	-16645.916247546673	-4985.178443908691	-31541.61736226082	-788.2296438217163	-31683.220245361328	-17843.92875289917	-47276.804900527	-51159.82558506727	-49249.99577105045	-819.6318817138672
-55994.32130789757	-16397.254989624023	-16337.384399414062	-51117.26803135872	-50786.471977353096	-50672.49112737179	-16937.528166294098	-16626.696570158005	-4881.191963195801	-31504.056892633438	-804.8893957138062	-31496.42247712612	-17827.81175994873	-47221.91877549887	-51114.78603041172	-49198.203503370285	-901.5964965820312
-55666.39666301012	-16303.434836149216	-16118.050947189331	-50830.46214467287	-50501.654170036316	-50385.36360615492	-16855.154124498367	-16544.65470981598	-4773.882767438889	-31317.96000355482	-888.0337743759155	-31302.923685133457	-17725.59036076069	-46978.362380862236	-50825.294806063175	-48919.317856788635	-758.9684906005859
-54859.814811468124	-16076.264361679554	-15907.902436256409	-50119.13607490063	-49778.25642889738	-49683.416162371635	-16616.774216771126	-16312.15660828352	-5241.897155761719	-30896.548894643784	-1108.0382719039917	-30909.271858036518	-17493.031230926514	-46330.212337732315	-50010.36779040098	-48233.56196409464	-633.9287261962891
-54584.09955620766	-16160.274363934994	-16064.633445501328	-49794.627828001976	-49501.89843350649	-49387.472829163074	-16522.57527446747	-16218.670187711716	-5257.716026306152	-30645.962250113487	-751.045686006546	-30758.394017994404	-17558.653541088104	-46041.19813114405	-49831.46253371239	-47962.9920155406	-1219.611068725586
-54411.31300598383	-15949.546857953072	-15790.968493163586	-49716.143559634686	-49373.85899698734	-49261.681384921074	-16608.717946767807	-16306.116374850273	-5345.025993347168	-30686.26585483551	-1223.7172193527222	-31865.29865926504	-17315.531385421753	-45944.9150301218	-49660.07229834795	-47843.78338056803	-1256.9263763427734
-54180.848578989506	-15870.187537074089	-15682.164358377457	-49428.270415365696	-49133.253046512604	-49009.0849532485	-16401.665720701218	-16110.529535889626	-4359.8184242248535	-30494.2105627656	-1300.4350385665894	-30333.833317160606	-17288.936515688896	-45686.146999299526	-49439.70048737526	-47604.00104677677	-1131.6120147705078
-53621.823366999626	-15715.709561944008	-15518.22470498085	-48929.49818503857	-48633.81932592392	-48516.26105940342	-16241.76799583435	-15953.035991311073	-4192.376507520676	-30186.02505850792	-1446.369143486023	-29996.803739964962	-17120.78479576111	-45250.70664578676	-48935.266777813435	-47123.93023169041	-1043.0577239990234
-53218.49249267578	-15778.62591433525	-15690.545281171799	-48584.5295279026	-48279.06697177887	-48192.70149153471	-16124.29764187336	-15828.678541600704	-5558.288497924805	-29916.36563694477	-1116.9842884540558	-30027.71261370182	-17157.94269132614	-44957.60773450136	-48512.10180848837	-46797.16530776024	-1006.0170135498047
-49242.08944642544	-14424.014227628708	-14270.188735067844	-44922.99574279785	-44650.43577134609	-44556.74533891678	-14948.78230792284	-14701.19479072094	-6509.6325607299805	-27632.780332028866	-2433.2911901474	-27704.190318882465	-15719.61672592163	-41500.038673222065	-44908.053294956684	-43245.08036649227	-2103.8368530273438
-48304.94567126036	-14195.988454937935	-13880.049187421799	-43984.22627401352	-43716.45900726318	-43570.53788280487	-14579.817804694176	-14307.165687441826	-5248.939186096191	-26808.02297860384	-2748.6293478012085	-26765.986958503723	-15300.340655088425	-40399.568145632744	-44000.345695734024	-42185.70078063011	-2632.3057861328125
-43931.23561424017	-12870.538592159748	-12799.064872443676	-40158.87849766016	-39855.33517944813	-39782.73192554712	-13359.583522498608	-13086.439572870731	-1692.896651983261	-24779.656933665276	-4056.4213485717773	-24159.758704423904	-14034.452569305897	-37100.406218886375	-40161.72543644905	-38676.42526721954	-3867.319694519043
-43700.13504713774	-12809.880770504475	-12854.458671271801	-39946.91215401888	-39640.719266176224	-39577.03555291891	-13282.059839427471	-13010.987888634205	-1632.7639310359955	-24657.568318486214	-4119.211074829102	-24016.227919220924	-13968.52224856615	-36908.52226001024	-39946.78295123577	-38475.24009871483	-3921.393409729004
-41096.53653913736	-12067.677521169186	-12090.692775666714	-37547.175964057446	-37273.45070147514	-37215.10911232233	-12508.775985896587	-12261.875625550747	-883.8157544136047	-23217.447869181633	-4823.480548858643	-22373.078396856785	-13195.564963638783	-34745.426171422005	-37552.321213424206	-36199.781658530235	-4116.928352355957
-40968.86956888437	-12098.605957448483	-12052.437572419643	-37427.9334936738	-37156.04622119665	-37098.64285314083	-12465.912517726421	-12220.534305512905	-852.8361554145813	-23143.02268564701	-4859.45112991333	-22295.903917610645	-13158.31420069933	-34633.7090036273	-37433.35356974602	-36086.118975520134	-4146.032386779785
-40855.476682662964	-12065.050346791744	-12017.919712007046	-37320.34073358774	-37048.47667884827	-36991.073310792446	-12430.125133693218	-12186.553874909878	-820.5174145698547	-23053.739413440228	-4770.167857706547	-22225.434755325317	-13124.500144302845	-34537.13269484043	-37326.44821768999	-35979.44792038202	-4173.474464416504
-41321.613242685795	-12162.089871287346	-11868.247321903706	-37577.98764181137	-37365.806887984276	-37249.09572172165	-12513.548263251781	-12306.212223768234	-6817.2470626831055	-22814.657802820206	-4439.8208684921265	-22830.224015057087	-13126.215300321579	-34485.80408447981	-37578.67047506571	-36031.39247524738	-3888.619857788086
-35282.350274562836	-10356.691271722317	-10301.199332118034	-32273.191789329052	-32091.666564285755	-31977.526198148727	-10780.862441837788	-10604.56244546175	-10158.867500305176	-20144.905062794685	-6435.432288169861	-20034.038291871548	-11228.359686791897	-29867.72040808201	-32412.243732452393	-31095.89464867115	-6072.541664123535
-19912.4050822258	-5963.828807234764	-6037.128443539143	-18264.298147916794	-18139.05535250902	-18090.412008941174	-6195.9357261657715	-6088.968065977097	-6038.060230731964	-11572.498968422413	-10463.500476419926	-10619.519784867764	-6459.117750406265	-16991.05036854744	-18408.963434517384	-17675.953897178173	-9398.493347167969
-5008.596449911594	-1668.005867242813	-1623.3851648569107	-4513.051414728165	-4503.774349868298	-4461.320230662823	-1694.4321400523186	-1693.0320353507996	-7913.982609272003	-2761.0112634301186	-14161.22167545557	-1809.790537595749	-1691.5909700393677	-4063.0517186522484	-4657.905393958092	-4307.957700550556	-12439.590423583984
-2001.6670675873756	-988.7189702987671	-1031.939845442772	-1768.3465676307678	-1781.7534310221672	-1775.8342221975327	-803.6779325604439	-819.5623225569725	-8530.946423053741	-1051.2313925623894	-14536.106294453144	-197.5498889684677	-955.7915806770325	-1606.8567187786102	-1840.2786868214607	-1705.7343364357948	-12598.084655761719
-187.55819857120514	-480.3530169725418	-540.9177380204201	-155.25575226545334	-154.52453738451004	-159.32810711860657	-397.3440299630165	-423.5304430127144	-8934.647732257843	-111.35173958539963	-15017.723844349384	-422.8952859044075	-377.58088541030884	-137.9690145254135	-170.6224695444107	-150.12904512882233	-13007.488250732422
-0.4414205551147461	-435.44203674793243	-492.8924670815468	-0.8827683925628662	-0.7730802297592163	-0.7664405703544617	-341.0472152233124	-367.29843616485596	-8978.501492023468	-26.82359403371811	-15063.853818714619	-466.16226893663406	-327.7675576210022	-0.9711806774139404	-0.7195389866828918	-0.7361443042755127	-12979.597351074219
