-28676.1328125	-38374.69140625	-59673.16015625	-12074.293258726597	-12000.064765751362	-4693.84147298336	-57696.0625	-60303.15234375	-159.4737423658371	-6369.40039396286	-57470.969754219055	-51107.98828125	-13666.420475542545	-59437.35546875	-346.84396582841873	-32038.717211544514	-58184.55859375	-27440.321517944336	-62112.5625	-6055.289727032185	-19069.205967128277	-14331.141399502754	-18756.99157756567	-25512.244140625	-7045.841854810715	-268.8656949996948	-7549.002550542355	-331.92203772068024	-14085.059142291546	-455.00469678640366	-8756.145991444588	-6490.542702138424	-8918.85971069336	-59877.45703125	-190.85020530223846	-28866.220703125	-32421.642578125	-14030.688821792603	-264.8000440001488	-383.29728239774704	-50861.6875	-462.60313606262207	-15133.55947226286	-19261.948462426662	-15713.343809783459	-58614.6953125	-19776.794210076332	-46518.05078125	-41530.23828125	-42660.060546875	-48274.712890625	-46709.75390625	-39969.306640625	-7431.465349256992	-5291.0697721242905	-36112.0390625	-6887.309426903725	-229.5504909157753
-28536.35969698429	-38163.2070518136	-59434.496110737324	-12123.571275770664	-11932.226159155369	-4706.940288901329	-57481.859380185604	-60045.66015857458	-221.5462371110916	-6342.528308391571	-57204.27444201708	-50853.957051754	-13809.083090364933	-59123.480468809605	-386.34939128160477	-31803.43630772829	-57934.16796886921	-27312.461362183094	-61773.8125	-6026.550133526325	-18979.532946407795	-14260.44529414177	-18621.236167788506	-25369.29201567173	-7087.032307386398	-306.86704540252686	-7599.229484975338	-381.6974016427994	-13928.626376748085	-519.7922638654709	-8814.832482933998	-6531.894539296627	-8877.458961486816	-59628.37890625	-304.7354045510292	-28715.62694865465	-32261.775568425655	-13957.440122961998	-466.51463133096695	-530.7418785691261	-50619.867259442806	-547.0474757552147	-15054.91401875019	-19138.871962487698	-15626.944315373898	-58371.3203125	-19652.20988613367	-46222.20703154802	-41307.84770154953	-42403.44356137514	-48019.38478630781	-46465.36330872774	-39804.70807433128	-7394.741640150547	-5256.368070423603	-35948.83606517315	-6861.744790673256	-312.76227855682373
-28094.891293644905	-37571.83382713795	-58329.48073732853	-11798.105854928493	-11806.51668280363	-4597.3486140966415	-56334.62500029802	-59005.378908753395	-386.06942784786224	-6251.337771892548	-56173.2979041934	-49993.77142864466	-13395.962293326855	-58082.12110763788	-519.210114300251	-31712.871786296368	-56911.66016352177	-26806.28645092249	-60809.101569235325	-5933.365128338337	-18818.277937352657	-14006.350664317608	-18490.728450596333	-25006.47388714552	-6798.7430364489555	-440.05369091033936	-7283.459836661816	-583.36844176054	-13870.936656534672	-107.31184190511703	-8406.036075651646	-6289.119676053524	-8769.79740202427	-58654.19141191244	-493.7513138651848	-28244.04241579771	-31720.302477657795	-13738.742671847343	-1010.7300092577934	-922.1871746182442	-49697.42191910744	-725.1508248448372	-14825.408867776394	-18881.458598971367	-15359.497886240482	-57400.812509059906	-19457.06582713127	-45555.46598917246	-40692.38951987028	-41745.96718907356	-47178.4161528945	-45688.25423949957	-39067.37783044577	-7273.2811871171	-5215.049393951893	-35311.844895243645	-6760.199399292469	-509.71307438611984
-28038.62066477537	-37466.62012434006	-58281.98840075731	-11781.630524814129	-11829.511428415775	-4673.48838198185	-56372.91406291723	-58925.76190370321	-433.3625436425209	-6242.123615980148	-56209.88391369581	-50045.35660427809	-14042.97762554884	-58184.54316443205	-511.1453383564949	-30920.89668416977	-56949.683630883694	-26831.66915398836	-60767.88304847479	-5943.21301728487	-18651.048486471176	-14023.625882446766	-18344.000867843628	-24935.189223587513	-7208.093510389328	-453.934462249279	-7754.037921369076	-544.6121102571487	-13358.566259741783	-714.9971182346344	-8993.05608868599	-6680.120518386364	-8730.899609565735	-58493.69140768051	-538.8130927681923	-28228.613766908646	-31695.389468967915	-13719.711243927479	-1039.653978586197	-984.8399195671082	-49866.868237018585	-688.9999170303345	-15314.979582607746	-19690.97526818514	-15978.392426431179	-57281.97660887241	-19257.846172094345	-45391.519950807095	-40534.56670862436	-41627.70165991783	-47195.38968259096	-45643.902974545956	-39037.73750883341	-7256.467964231968	-5202.63756942749	-35277.57166463137	-6736.814710259438	-539.5004317164421
-27407.585472881794	-36592.20959734917	-56876.89455604553	-11549.839651882648	-11358.901977598667	-4569.650278925896	-55072.33595407009	-57555.27747178078	-678.4394370913506	-6112.752845287323	-54746.68083000183	-48601.26550197601	-12677.736344695091	-56606.02298760414	-783.7074945569038	-31196.614844202995	-55511.53515714407	-26052.610027313232	-59216.14064759016	-5790.936676800251	-18355.90578341484	-13655.214212238789	-17845.7221660614	-24310.260526895523	-6474.744971573353	-663.8475064635277	-6910.521636366844	-903.9857968091965	-14809.171696066856	-1336.0078672766685	-7950.1600504517555	-5958.675171673298	-8489.620757818222	-57165.16025006771	-1000.2974008917809	-27496.263335943222	-30927.545699059963	-13374.895318090916	-1978.2782046198845	-1595.4783193469048	-48219.24813193083	-1048.3246760964394	-15198.630906581879	-20199.97540819645	-15911.918946444988	-55913.609469771385	-19049.991676211357	-44334.52886337042	-39582.53352844715	-40655.57513451576	-46020.88501441479	-44550.21289622784	-38203.944790780544	-7121.845182478428	-5110.251446604729	-34440.21489965916	-6603.747760355473	-910.2084041833878
-27158.67359495163	-36344.34413218498	-56575.33357256651	-11454.439060211182	-11391.676296114922	-4691.44714140892	-54707.50782305002	-57148.86328548193	-743.500272333622	-6104.148038685322	-54426.71996128559	-48193.81597787142	-12844.698928415775	-56070.285178005695	-803.1189940571785	-30766.36985719204	-55111.66801506281	-25826.540080428123	-58983.39065593481	-5772.606423199177	-18079.750834465027	-13652.72835701704	-19337.182533681393	-24085.886039674282	-6460.118044495583	-719.2977782487869	-6905.54369199276	-1026.055083811283	-14880.447613358498	-1360.0917724967003	-8032.260223925114	-5934.441319227219	-8439.68871551752	-56830.21535420418	-1091.5817576050758	-27321.75369811058	-30692.481066465378	-13284.395140171051	-2177.2993392944336	-1067.4843091368675	-47956.23471343517	-1241.9859490394592	-14206.612742006779	-18175.81857842207	-14807.37665963173	-55558.2813282609	-18921.120549678802	-44063.22409957647	-39262.96615314484	-40328.81663066149	-45642.87637871504	-44174.46014815569	-37873.503101825714	-7054.035677492619	-5083.912071526051	-34117.91867214441	-6606.948062539101	-1011.2199377417564
-27093.710600674152	-36253.10055285692	-56450.666943728924	-11470.742312669754	-11316.75691407919	-4543.969485104084	-54391.07034534216	-56935.895456016064	-758.5611284375191	-6022.753489971161	-54092.28226816654	-48103.89617884159	-12343.095112681389	-55994.81994199753	-784.6500332951546	-31025.91334491968	-54881.90235000849	-25896.101213037968	-58800.96109521389	-5747.027382671833	-18169.995159506798	-13606.021751105785	-17913.62714368105	-24062.16023874283	-7512.198524713516	-708.0299673080444	-8008.912143409252	-840.4933233857155	-12869.038603067398	-1177.468456685543	-9355.149627029896	-6941.073505342007	-8446.522232055664	-56525.035794079304	-1077.422972202301	-27340.548727035522	-30687.07974231243	-13266.15185558796	-2076.9957735538483	-1657.4091389775276	-47791.508142113686	-1048.7944636940956	-14216.761158168316	-18111.2950694561	-14757.003762423992	-55366.61732840538	-18967.509060502052	-44040.194737792015	-39179.545448839664	-40240.70517164469	-45604.508596777916	-44034.434402644634	-37707.927010536194	-7043.487270891666	-5010.677556693554	-34103.69905132055	-6515.831730246544	-1104.8723415732384
-26927.58360373974	-35945.43601715565	-56091.92600649595	-11297.598833441734	-11175.598718345165	-4566.730121791363	-54191.84410864115	-56581.67582768202	-889.0139977931976	-6028.731905698776	-53851.94966262579	-47663.23076057434	-15268.32310807705	-55601.777545928955	-858.2635129094124	-30187.94978147745	-54743.01198410988	-25570.953888893127	-58345.367655813694	-5744.4795053601265	-18027.601310014725	-13418.471925973892	-17376.858968436718	-23893.154802262783	-6361.32468765974	-826.0198264718056	-6855.221682846546	-1154.6389430761337	-15112.515834748745	-1624.2118299007416	-7900.678717136383	-5837.505023956299	-8501.911529541016	-56228.6679790616	-1359.0100494027138	-27075.241383492947	-30365.156296551228	-13132.786985576153	-2527.564590036869	-2127.696942448616	-47241.1798093915	-1301.1242226362228	-14128.15487152338	-17951.46478587389	-14578.09171140194	-55037.625020504	-18749.86032783985	-43428.9562908411	-38841.066238462925	-39961.20999121666	-45011.10139065981	-43498.66903042793	-37306.21185165644	-6981.734157562256	-5003.19583851099	-33920.5873272419	-6498.1896569132805	-1115.469402730465
-26887.18483799696	-35788.67536497116	-55847.0743137002	-11295.981034874916	-11555.502012431622	-4632.8070694208145	-54059.77348810434	-56461.3477126956	-1007.737607061863	-6034.360667705536	-53681.0792529583	-47574.000100553036	-12289.900400459766	-55658.41083222628	-930.4784978032112	-33647.54052311182	-54625.941453933716	-25593.918863356113	-58114.773642241955	-5717.871105968952	-18070.421707451344	-13455.290614187717	-17622.75915133953	-23717.30459409952	-6359.382694303989	-835.5344403386116	-6979.559714138508	-1201.5091933012009	-15044.241451144218	-1643.5117044448853	-7835.101624131203	-5837.852185428143	-8348.995208740234	-56261.660162091255	-1296.9280467033386	-26915.40523570776	-30237.59311378002	-13112.683255910873	-2584.5051983594894	-2192.8463775515556	-47217.070475280285	-1343.5334813594818	-14030.765529513359	-18027.829305887222	-14612.739039123058	-54921.06268775463	-18697.385817348957	-43380.77924543619	-38707.320255458355	-39825.99906885624	-45151.566981971264	-43731.994602918625	-37316.43329924345	-6954.109382688999	-5090.9279037714	-33642.76031291485	-6501.469017148018	-1252.0438739657402
-26140.57458436489	-34898.41708779335	-54326.492781698704	-10993.951699197292	-11213.336620628834	-4708.846267819405	-52673.60938489437	-55149.22279304266	-1140.503737270832	-5873.316557466984	-52295.73586410284	-46116.60727977753	-11698.61737024784	-54131.14461487532	-1030.647944688797	-30079.54822307825	-53160.722662985325	-24699.38919377327	-56631.566996097565	-5582.750331878662	-18396.589150488377	-13031.597094118595	-16876.293835282326	-23180.213698267937	-6000.169247031212	-849.8170310854912	-6395.623992085457	-1083.4417107105255	-15540.286521732807	-2008.1466640233994	-7504.636185765266	-5597.493799865246	-8164.332582473755	-54727.886929214	-1791.709697663784	-26284.654568374157	-29440.97720193863	-12788.631594538689	-3554.7729321718216	-2841.700344622135	-45979.62237024307	-1706.217069864273	-13634.93793874979	-17488.578609585762	-14238.009231626987	-53479.71112573147	-18789.921879649162	-42289.42055094242	-37686.16310918331	-38950.664560735226	-44003.0735989809	-42561.70031803846	-36418.89268422127	-6794.5527039170265	-4911.703366994858	-32766.225643455982	-6785.903798997402	-1555.0794783830643
