-2483.172658801079	-134.55495369434357	-137.40868812799454	-3993.744023323059	-4504.179107785225	-19307.95703125	-4705.337792277336	-6448.164376854897	-5732.7447590231895	-2073.9907532930374	-4927.943780660629	-12026.344998896122	-20311.4765625	-22498.9609375	-5503.578852713108	-22481.71484375	-1696.4591472744942	-14238.55859375	-2143.0135505199432	-3101.2159200310707	-396.8220498561859	-8518.451240062714	-15917.37890625	-2496.4403915405273	-18088.822265625	-15766.9140625	-3520.432662963867	-158.3235130906105	-3695.7163329720497	-4387.097564697266	-4070.813986301422	-5371.56678622961	-17211.2421875	-5247.577998995781	-20529.12890625	-19210.72265625	-22755.328125	-5486.1953125	-3226.2295989990234	-1926.4035775065422	-3526.3330078125	-2715.3195328116417	-2277.028322517872	-2681.5440673828125
-2507.301509618759	-197.28813302516937	-201.32481902837753	-3968.8926973342896	-4475.11011993885	-19147.008252620697	-4636.134216427803	-6379.039562284946	-5701.612942039967	-2055.7185059785843	-4889.24808049202	-11946.718383848667	-20138.29687911272	-22304.7578125	-5439.275180578232	-22316.52734375	-1684.7646892666817	-14119.51229095459	-2128.1754157543182	-3171.6882103681564	-452.69716811180115	-8437.292896866798	-15768.285205423832	-2474.858497619629	-17946.455100357533	-15624.007859110832	-3541.711929321289	-204.50361496210098	-3641.242475569248	-4330.190005064011	-4014.435825109482	-5332.689822793007	-17074.797058343887	-5209.102138102055	-20343.519531309605	-19039.746118068695	-22587.359375	-5443.03691470623	-3201.900718688965	-1912.8270699381828	-3494.8455772399902	-2691.4262432456017	-2257.127275764942	-2661.7367248535156
-2549.184398829937	-16.154049158096313	-17.217383980751038	-3911.160463154316	-4416.867651879787	-18968.027454972267	-4611.007179915905	-6343.4678337574005	-5637.954851925373	-2035.0356751680374	-4829.583899974823	-11835.13780528307	-19968.87522006035	-22036.16406261921	-5408.261832416058	-22031.62909322977	-1660.8206279873848	-14017.427645504475	-2106.784455060959	-3265.959007561207	-551.6785915493965	-8329.456077516079	-15637.551022529602	-2447.98934173584	-17758.017617464066	-15483.133096754551	-3464.8286056518555	-296.82305151224136	-3647.4101443886757	-4308.549480438232	-3995.2051725387573	-5255.649873971939	-16901.500128149986	-5132.088513314724	-20112.433598876	-18813.99612158537	-22333.828144609928	-5387.723778486252	-3168.9674682617188	-1900.024854362011	-3464.4543380737305	-2667.0971321463585	-2232.4039214253426	-2632.3540954589844
-2573.3132496476173	-78.88722848892212	-81.13351488113403	-3886.3091371655464	-4387.798664033413	-18807.078676342964	-4541.803604066372	-6274.34301918745	-5606.82303494215	-2016.7634278535843	-4790.888199806213	-11755.511190235615	-19795.69553667307	-21841.96093761921	-5343.958160281181	-21866.44159322977	-1649.1261699795723	-13898.381342709064	-2091.946320295334	-3336.4312978982925	-607.5537098050117	-8248.297734320164	-15488.457321703434	-2426.4074478149414	-17615.650452196598	-15340.226893365383	-3486.1078720092773	-343.00315338373184	-3592.936286985874	-4251.641920804977	-3938.827011346817	-5216.7729105353355	-16765.054998993874	-5093.612652420998	-19926.824223935604	-18643.019583404064	-22165.859394609928	-5344.565380692482	-3144.63858795166	-1886.4483467936516	-3432.9669075012207	-2643.2038425803185	-2212.502874672413	-2612.5467529296875
-2484.025591790676	-393.3547143936157	-404.4016423225403	-3853.629295706749	-4362.744223535061	-18671.542981803417	-4560.388939321041	-6239.586464881897	-5560.553869903088	-2022.1679688692093	-4784.945051550865	-11730.040760397911	-19651.89063358307	-21836.90625524521	-5361.494601368904	-21803.675786733627	-1658.3203685879707	-13779.04009270668	-2080.44198679924	-3227.649849832058	-638.220051586628	-8191.420994758606	-15357.027842700481	-2428.1826553344727	-17477.142641603947	-15256.219219982624	-3404.039603292942	-79.30331426858902	-3561.2976855039597	-4242.7168590426445	-3941.410973727703	-5214.835162520409	-16625.14852797985	-5054.595281422138	-19904.54298067093	-18615.10629349947	-22099.960940778255	-5320.0495800971985	-3119.5242948532104	-1869.7456087470055	-3427.769271850586	-2648.3989521861076	-2220.1815512776375	-2599.724899291992
-2342.103355705738	-445.43871307373047	-437.1420709490776	-3862.55651897192	-4365.919939160347	-18638.832174241543	-4549.588469386101	-6259.02444756031	-5545.4153373241425	-2039.7417459487915	-4803.260529279709	-11692.299096107483	-19585.60156607628	-21784.39062511921	-5263.83388698101	-21833.92578601837	-1662.3447197079659	-13703.05020993948	-2094.9139375686646	-2866.6256963014603	-687.0428568720818	-8633.625016212463	-15353.90783971548	-2425.8193740844727	-17433.509802877903	-15238.172049343586	-3422.952577114105	-429.0233126282692	-3603.5918062329292	-4238.0597640275955	-3931.1340143680573	-5263.025303304195	-16567.540125489235	-5106.968255281448	-19864.69942432642	-18494.71485030651	-22060.179688334465	-5310.578334867954	-3130.394847869873	-1903.983492553234	-3420.786117553711	-2650.7163757681847	-2213.5958731770515	-2598.2448654174805
-2580.0409009456635	-496.3917675614357	-460.58162850141525	-3790.0770161747932	-4302.315563738346	-18470.34017407894	-4541.370146691799	-6164.378340244293	-5455.611302495003	-2006.1333771944046	-4725.366154253483	-11500.384968578815	-19434.904124319553	-21572.3046875	-5222.400904238224	-21433.847657978535	-1640.4127605557442	-13552.274906337261	-2084.939046859741	-3556.4900361299515	-807.1889958381653	-8670.945105075836	-15132.80922806263	-2396.0727920532227	-17225.087925374508	-15050.304917931557	-3377.1384390592575	-561.926390171051	-3606.5606120228767	-4212.927997589111	-3904.108813762665	-5150.161099135876	-16435.937671244144	-4997.883729159832	-19631.183598816395	-18360.61330908537	-21770.390625417233	-5240.262433648109	-3127.024082183838	-1927.150687456131	-3391.3022022247314	-2622.522676885128	-2183.435116112232	-2572.633285522461
-2305.399836540222	-443.52677404880524	-434.0953513979912	-3826.6850425601006	-4283.988329172134	-18468.035626590252	-4530.756169438362	-6254.891591191292	-5458.880422592163	-1996.9253809452057	-4728.272599577904	-11469.577883780003	-19485.84843569994	-21570.945331573486	-5257.16219073534	-21592.99613970518	-1649.7731271982193	-13636.951909184456	-2058.50888133049	-3452.454384982586	-58.75467574596405	-8221.327606260777	-15220.129975259304	-2408.592674255371	-17270.189756810665	-15080.7112839818	-3373.3237711787224	-395.4344782233238	-3481.3472007513046	-4211.354848861694	-3910.57897233963	-5183.5785343647	-16480.805148541927	-4990.84508395195	-19643.339915275574	-18347.980854988098	-21795.03917890787	-5254.369044601917	-3090.431673526764	-1853.601701438427	-3378.812873840332	-2611.7739529013634	-2187.0669501423836	-2570.073928833008
-2503.948049426079	-391.5031154155731	-385.76371371746063	-3812.6452099084854	-4324.083576858044	-18392.559085011482	-4506.17637860775	-6200.413875102997	-5492.362850368023	-1970.6017762422562	-4722.326688528061	-11462.198400259018	-19466.946113824844	-21416.48452180624	-5273.581763803959	-21448.19142496586	-1624.3755596280098	-13725.376546263695	-2054.270539045334	-3436.8899562358856	-664.1610325574875	-8073.43633723259	-15329.443097054958	-2397.8165435791016	-17352.494329810143	-15137.063660264015	-3395.5803775787354	-411.8368717432022	-3486.125434279442	-4198.448150217533	-3886.404723107815	-5121.2006576657295	-16517.53146535158	-5039.97255718708	-19685.144719064236	-18429.54394108057	-21740.460969507694	-5254.96289908886	-3085.806234359741	-1853.0674340128899	-3379.326557159424	-2593.7936386466026	-2171.886564075947	-2568.7655639648438
-2621.9228171110153	-415.0115354657173	-400.22571086883545	-4026.2235328555107	-4593.823670864105	-18316.14470177889	-4474.539103090763	-6026.881312847137	-5454.676982104778	-1988.0097188353539	-4640.21528762579	-11345.644955098629	-19287.568623185158	-21340.937502622604	-5231.597648024559	-21305.394717931747	-1659.7717807292938	-13490.61652302742	-2043.31063914299	-3265.590525686741	-771.0895832777023	-8066.237194120884	-15154.215984761715	-2368.577812194824	-17209.97560185194	-14946.602161049843	-3357.8431819081306	-447.9291378259659	-3536.0732098817825	-4178.927574157715	-3881.8041712641716	-5135.478848218918	-16310.688179850578	-5005.90711325407	-19420.910460174084	-18179.113688230515	-21580.890930593014	-5198.685316681862	-3065.399941444397	-1866.6813381314278	-3345.1880989074707	-2577.286297261715	-2173.3312962651253	-2554.994110107422
