-440.47839683294296	-14019.475818634033	-64679.390625	-65783.4296875	-16995.515064239502	-10183.816246032715	-50595.908203125	-57435.27734375	-17680.03741455078	-18030.88215637207	-17926.61521911621	-15826.745262145996	-15516.905487060547	-18082.32209777832	-6651.812438964844	-13745.893692016602	-29985.76953125	-21350.98240852356	-21942.046939849854	-18911.279712677002	-19196.719287872314	-16305.972290039062	-14756.859205245972	-8341.753253936768	-51771.947265625	-50257.826171875	-60086.05078125	-14138.937530517578	-16719.938415527344	-56152.45703125	-758.6683959960938	-3756.2642345428467
-1734.4193138480186	-13967.699130058289	-60519.045183598995	-61578.25001561642	-15926.743560552597	-9563.938255310059	-47330.01763796806	-53741.073176920414	-16648.808887541294	-16844.270318448544	-16745.970235824585	-14864.708372175694	-14577.314273536205	-16950.91875600815	-6342.3597412109375	-12893.873117685318	-28257.12009894848	-21151.866369605064	-22688.137565493584	-19992.266592025757	-20214.081493377686	-15276.818856418133	-15156.350110590458	-7936.347675323486	-48413.64276051521	-47029.157205462456	-56264.771799206734	-13813.540351748466	-15684.295346617699	-52513.48593699932	-1576.4575805664062	-4113.903425216675
-3056.54728859663	-14268.204930722713	-56307.000016868114	-57262.25994986296	-14847.740224719048	-8934.93936920166	-44024.70562249422	-49977.09235346317	-15445.408234536648	-16448.33454543352	-16375.67061239481	-13917.39983034134	-13553.954880595207	-15694.508691430092	-5973.269393920898	-12026.307502746582	-25951.86200928688	-18178.2459731102	-18511.01647424698	-15940.455244660378	-16139.399262309074	-14325.384665369987	-16186.037684321404	-7440.098621368408	-45017.12091118097	-43826.203719198704	-52241.70227479935	-13835.093308925629	-14499.139384925365	-48819.354544878006	-2365.3692169189453	-4201.208204269409
-3480.1854488253593	-11723.404451787472	-53553.962744772434	-54418.759113669395	-14364.08793103695	-8527.867729187012	-41782.8016821146	-47582.44175082445	-15175.867740750313	-15039.495746135712	-14797.232329368591	-13315.729360938072	-13069.785418748856	-15219.694338679314	-5880.935897827148	-11441.100757360458	-24741.096556007862	-16495.555183649063	-16937.005873918533	-15919.283088505268	-16854.27756971121	-13925.303515017033	-11844.67086750269	-7640.297302246094	-42748.29764908552	-41536.15153634548	-49695.74934518337	-11518.021613121033	-14027.03747099638	-46449.630756795406	-2699.4813690185547	-4570.711420059204
-3991.95722335577	-11207.877167463303	-52751.012864887714	-53696.107731580734	-14062.134303808212	-8432.424606323242	-41077.19287031889	-46924.35684978962	-14514.064775466919	-14583.616370558739	-14523.498929679394	-13039.281326651573	-12700.455134510994	-14801.739892363548	-5713.966506958008	-11245.876453399658	-24982.287406921387	-24331.179218292236	-24397.224475860596	-22074.607271194458	-21829.993991851807	-13257.056635677814	-11585.640737950802	-7050.630298614502	-42113.22113060951	-41062.42168915272	-49048.33741533756	-11297.011391878128	-13667.37761092186	-45825.824041604996	-2724.2495651245117	-4466.846120834351
-4350.488205611706	-14216.428242146969	-52146.65457546711	-53057.080277979374	-13778.968721032143	-8315.061378479004	-40758.815057337284	-46282.88818663359	-14414.17970752716	-15261.722707509995	-15195.025629103184	-12955.362940371037	-12614.363667070866	-14563.10534965992	-5663.816696166992	-11174.286928415298	-24223.21257698536	-17979.129934191704	-19257.10709989071	-17021.442124009132	-17156.761467814445	-13296.231231749058	-16585.52858966589	-7034.693042755127	-41658.816406071186	-40597.53475278616	-48420.42329275608	-13509.696130156517	-13463.49631601572	-45180.38345062733	-3183.158401489258	-4558.847394943237
-4774.126365840435	-11671.627763211727	-49393.61730337143	-50213.57944178581	-13295.316427350044	-7907.9897384643555	-38516.911116957664	-43888.237583994865	-14144.639213740826	-13852.883908212185	-13616.587346076965	-12353.69247096777	-12130.194205224514	-14088.290996909142	-5571.483200073242	-10589.080183029175	-23012.44712370634	-16296.439144730568	-17683.096499562263	-17000.269967854023	-17871.63977521658	-12896.150081396103	-12244.161772847176	-7234.8917236328125	-39389.993143975735	-38307.48256993294	-45874.470363140106	-11192.624434351921	-12991.394402086735	-42810.65966254473	-3517.270553588867	-4928.350610733032
-5285.898140370846	-11156.100478887558	-48590.66742348671	-49490.92805969715	-12993.362800121307	-7812.546615600586	-37811.30230516195	-43230.15268296003	-13482.836248457432	-13397.004532635212	-13342.853946387768	-12077.24443668127	-11760.863920986652	-13670.336550593376	-5404.513809204102	-10393.855879068375	-23253.637974619865	-24132.06317937374	-25143.315101504326	-23155.594150543213	-22847.356197357178	-12227.903202056885	-11985.131643295288	-6645.224720001221	-38754.916625499725	-37833.75272274017	-45227.058433294296	-10971.614213109016	-12631.734542012215	-42186.85294735432	-3542.038749694824	-4824.485311508179
-6096.2543405890465	-11972.133563876152	-45181.57213664055	-45897.58937603235	-12216.313091516495	-7278.990852355957	-35211.59910148382	-40124.256760537624	-12941.23856073618	-13456.948135197163	-13246.28772264719	-11406.383929133415	-11106.834812283516	-12831.880932331085	-5202.392852783203	-9721.514568090439	-20707.189034044743	-13322.818748235703	-13505.975408315659	-12948.458620488644	-13796.957544147968	-11944.715890347958	-13273.849346578121	-6738.642669677734	-35993.471294641495	-35104.529083669186	-41851.40083873272	-11214.177391529083	-11806.238440394402	-39116.52827042341	-4306.182189941406	-5015.655389785767
-6608.026115119457	-11456.606279551983	-44378.62225675583	-45174.93799394369	-11914.359464287758	-7183.5477294921875	-34505.99028968811	-39466.17185950279	-12279.435595452785	-13001.06875962019	-12972.554322957993	-11129.935894846916	-10737.504528045654	-12413.92648601532	-5035.4234619140625	-9526.290264129639	-20948.379884958267	-21158.442782878876	-20966.19401025772	-19103.782803177834	-18772.673966288567	-11276.46901100874	-13014.819217026234	-6148.975666046143	-35358.394776165485	-34630.79923647642	-41203.98890888691	-10993.167170286179	-11446.578580319881	-38492.721555233	-4330.950386047363	-4911.790090560913
