-883.9314249753952	-24253.130859375	-7426.7908935546875	-775.3837071657181	-182.7063570022583	-6546.423553466797	-7516.469665527344	-7730.578704833984	-12197.664489746094	-182.66874313354492	-7975.474365234375	-7691.836608886719	-26617.51602321863	-6582.954252719879	-19064.939025878906	-1555.8088264465332	-12374.274353027344	-637.0246946811676	-6394.4887619018555	-6416.7249755859375	-19157.916015625	-5117.377944946289	-6013.094484329224	-7756.601737976074	-1592.8917508125305	-20437.158203125	-19141.8125	-3063.3226432800293	-170.21801280975342	-23007.61328125	-826.8727838993073	-4539.757904052734	-450.8723678588867
-952.4955199956894	-24045.69492059946	-7361.886655211449	-832.6518384218216	-235.0086488723755	-6479.656324505806	-7419.193231105804	-7635.804453313351	-12095.410682618618	-236.81647872924805	-7898.725718617439	-7629.146865844727	-26320.10099810362	-6635.637953281403	-18849.525624096394	-1603.2199897766113	-12244.802622497082	-686.0279905796051	-6334.348655700684	-6360.428028106689	-18981.175326526165	-5054.757888317108	-5955.035848617554	-7697.459068238735	-1628.1214045286179	-20254.784367203712	-18962.93912655115	-3107.69877243042	-228.14033031463623	-22779.41039389372	-886.6230509281158	-4498.634483337402	-501.38854217529297
-954.434308886528	-23976.264091432095	-7348.6552658081055	-852.4691334962845	-244.569073677063	-6473.6597002744675	-7420.820147633553	-7630.820349574089	-12103.720988869667	-255.61452102661133	-7863.130121767521	-7595.1967034339905	-26258.45363485813	-6517.35942697525	-18809.97888815403	-1617.4189491271973	-12222.668384671211	-696.8218138217926	-6329.792583465576	-6351.440444946289	-18947.4883005023	-5042.846572875977	-5929.87614440918	-7683.817549288273	-1662.2477955818176	-20214.83177727461	-18926.392607092857	-3124.4130363464355	-122.63504314422607	-22747.25555974245	-897.4029810428619	-4489.692779541016	-516.8355903625488
-966.953824877739	-23962.256743073463	-7358.002792358398	-857.0806542634964	-152.46688556671143	-6512.982574462891	-7417.428993105888	-7632.860466361046	-12074.336524307728	-261.17512130737305	-7864.780063867569	-7591.043461561203	-26227.930116653442	-6490.64822435379	-18794.45575016737	-1623.9891090393066	-12229.351240992546	-705.2269804477692	-6319.418348491192	-6342.431219220161	-18921.74392068386	-5043.043430328369	-5910.633279502392	-7685.945159912109	-1659.6644864082336	-20185.704413175583	-18914.5361379385	-3134.5345420837402	-247.9361982345581	-22744.286705315113	-896.500034570694	-4486.6790771484375	-522.6986923217773
-1057.6777795553207	-23705.35974240303	-7256.432078719139	-945.6936980485916	-312.20788288116455	-6379.379462003708	-7333.094835162163	-7531.919545888901	-12018.162786364555	-332.3044548034668	-7773.0716807842255	-7512.188099384308	-25793.66519021988	-6418.7118492126465	-18532.181371092796	-1678.999942779541	-12078.214248538017	-770.8438835144043	-6263.733034133911	-6355.633764266968	-18710.089323997498	-4948.4291759729385	-5832.547782659531	-7620.2879638671875	-1736.9996914863586	-19990.387676000595	-18697.63763266802	-3192.0104942321777	-307.04277896881104	-22465.263215601444	-967.5166971683502	-4584.720863342285	-586.5254821777344
-1069.1847227811813	-23588.20005118847	-7255.098426163197	-960.6391125917435	-331.8398675918579	-6370.0472803115845	-7318.512836158276	-7517.438310086727	-11939.718415915966	-359.2552719116211	-7725.542257249355	-7470.7471977472305	-25657.949352800846	-6381.943071722984	-18483.22327119112	-1697.4387855529785	-12049.494754076004	-787.3622610569	-6364.0511038303375	-6258.452610015869	-18623.04503184557	-5093.79084777832	-5805.995236873627	-7666.198631167412	-1745.0333981513977	-19866.11443412304	-18632.42793738842	-3194.0562858581543	-346.37828826904297	-22378.990201711655	-986.0501749515533	-4421.181175231934	-601.6439666748047
-1117.3239015340805	-23446.871328771114	-7295.291383743286	-1006.7252970933914	-361.0358934402466	-6351.37410736084	-7361.574189245701	-7614.723465383053	-11940.586408734322	-240.8341827392578	-7830.089064478874	-7473.41218239069	-25528.977693915367	-6360.687934398651	-18352.561489462852	-1729.4578742980957	-11957.678273439407	-808.9864408969879	-6176.085484147072	-6187.245301663876	-18520.687022686005	-4907.7590101361275	-5779.81489276886	-7540.6515374183655	-1786.8279461860657	-19785.376146674156	-18518.35827690363	-3237.848461151123	-378.77048206329346	-22278.524368941784	-1029.217745065689	-4395.656784057617	-634.8919143676758
-1102.7815722227097	-23346.554117262363	-7165.5123834609985	-923.0647164583206	-389.05885791778564	-6294.9348487854	-7240.740426599979	-7437.6664252877235	-11771.810730159283	-419.1328182220459	-7664.3446870446205	-7386.829376220703	-26016.929676115513	-6345.48717546463	-18534.220493257046	-1551.8581886291504	-11907.615233361721	-785.9923193454742	-6173.411693572998	-6181.646633028984	-18416.398070693016	-4956.047946929932	-5796.981122970581	-7492.217588365078	-1601.9654240608215	-19663.93446522951	-18413.757046878338	-2994.049431025982	-396.4559144973755	-22111.537057340145	-933.1174137592316	-4395.800094604492	-604.0975761413574
-1200.3463014364243	-23155.997212469578	-7226.503282546997	-1088.4222441911697	-330.7964220046997	-6317.933128356934	-7262.533516824245	-7517.005226910114	-11817.258443295956	-319.34056091308594	-7719.394763112068	-7372.619035065174	-25139.391787350178	-6268.381906032562	-18082.078213751316	-1797.6381568908691	-11812.75516140461	-877.1887266635895	-6101.015070736408	-6112.9515452980995	-18284.514927744865	-4833.424495518208	-5677.353687942028	-7469.994959354401	-1853.6006817817688	-19533.92235672474	-18291.08191484213	-3309.060359954834	-456.48866748809814	-22015.197793006897	-1098.8449957370758	-4342.57795715332	-706.7182388305664
-1242.9310773611069	-23040.4289342165	-7084.739611327648	-1130.949103474617	-461.34139347076416	-6203.0031888484955	-7135.138005793095	-7318.7791511416435	-11760.216712534428	-508.89098358154297	-7523.139572799206	-7291.09868824482	-24834.098519802094	-6217.700668215752	-17950.46561640501	-1820.6299018859863	-11753.434649586678	-921.1814498901367	-6233.295376062393	-6197.361398696899	-18175.218340218067	-4924.84207880497	-5625.448535203934	-7529.884857058525	-1889.1413388252258	-19419.343906998634	-18188.25307005644	-3322.7441368103027	-483.2030544281006	-21836.6401360631	-1126.6940882205963	-4466.144134521484	-737.2970809936523
