-15254.36043304205	-14496.996453881264	-313.5531233549118	-634.3256379961967	-10609.440101623535	-10713.610738575459	-33778.83203125	-58965.25390625	-36549.712890625	-13392.831141769886	-4779.7636722922325	-377.9482601284981	-63544.625	-177.37777066230774	-14971.624849021435	-7398.559997141361	-14471.270283579826	-14940.470816612244	-8785.917490541935	-61348.0283203125	-50328.650390625	-16683.723308444023	-60444.0703125	-327.2950208187103	-64720.359375	-26910.8330078125	-66852.35546875	-6346.057027935982	-28067.6240234375	-11910.502094686031	-612.928303539753	-3504.805772304535	-350.6537303328514	-2213.054107069969	-674.9592080116272	-21324.4072265625	-227.23374724388123	-9117.015022277832	-39926.44921875	-12488.763835906982	-9107.235851287842	-8743.547058105469	-16651.064180850983	-221.62667840719223	-10297.946319580078	-9687.617012023926	-7594.083029806614	-11855.205423653126	-18275.00465106964	-44929.109375	-15480.945384860039	-11962.289335250854	-13785.593943119049	-18151.35256832838	-14707.097810566425	-58151.44921875	-14416.434911429882	-43162.751953125	-43074.390625	-36083.84765625	-47116.90234375	-37934.0078125	-42750.330078125	-7348.53645324707	-42426.5546875	-5373.885348200798	-48685.2734375	-6903.922564983368	-220.2958431839943
-15125.28886628151	-14340.83455491066	-108.22062158584595	-861.6168437004089	-10504.49475044012	-10597.929779112339	-33453.915446043015	-58364.01953417063	-36249.10502964258	-13253.483670592308	-4736.378967702389	-714.2514666318893	-62900.554687678814	-279.4437897205353	-14813.681427657604	-7324.415999948978	-14326.639569044113	-14786.415950477123	-8698.799678087234	-60745.481460392475	-49826.470890164375	-16502.48413145542	-59858.08594948053	-420.4384801387787	-64060.320314109325	-26658.561570227146	-66191.22265696526	-6291.651266217232	-27784.547150611877	-11792.575974047184	-721.1986172795296	-3706.922181367874	-483.52079755067825	-2352.3549107909203	-810.9463158845901	-21134.879867255688	-355.7998235821724	-9040.340465545654	-39519.86373120546	-12393.171001434326	-9017.670764923096	-8667.398044586182	-16486.04107874632	-322.56670635938644	-10202.59838104248	-9600.112762212753	-7513.542295515537	-11722.342514157295	-18097.979267537594	-44484.179824888706	-15314.308836638927	-11868.94605833292	-13645.268999278545	-17948.64924633503	-14566.661448299885	-57577.449232399464	-14296.347142875195	-42784.986761808395	-42699.750392735004	-35776.71636009216	-46687.66037684679	-37565.13316881657	-42382.675005078316	-7274.86287689209	-42024.00875967741	-5319.685580134392	-48203.320700109005	-6843.386111736298	-357.0693489909172
-14984.701683282852	-14226.801765680313	-717.4822581410408	-1036.6627033948898	-10438.881529331207	-10538.64347589016	-33234.87200772762	-58061.855532348156	-35964.9616099	-13256.888816297054	-4734.715759634972	-944.9671700000763	-62507.90633922815	-417.32629972696304	-14722.791197538376	-7273.756568491459	-14248.139659702778	-14707.922932207584	-8683.272492408752	-60361.42691332102	-49532.561359226704	-16468.978672742844	-59442.28126877546	-443.95046973228455	-63704.6250038743	-26505.480048656464	-65719.14453172684	-6247.3992520570755	-27611.761178076267	-11712.25980436802	-800.7959406971931	-3867.41580337286	-113.1876962184906	-2473.6058094501495	-939.1329503059387	-21017.899156689644	-507.9941138625145	-8941.044303715229	-39263.082523584366	-12307.825281620026	-8968.392574310303	-8588.36080724001	-16425.837379157543	-464.1993350982666	-10147.07761001587	-9551.88847541809	-7461.170813143253	-11641.970800697803	-17961.7622987628	-44241.22699731588	-15186.840978562832	-11791.538392663002	-13552.78085064888	-17789.607009470463	-14435.031514525414	-57153.433601260185	-14212.409732460976	-42429.84660023451	-42341.15475833416	-35475.8957349062	-46308.62980771065	-37331.227222561836	-42079.718586444855	-7233.321868896484	-41754.7638361454	-5285.628168940544	-47862.413744568825	-6801.056787967682	-402.14343124628067
-14855.630116522312	-14070.63986670971	-512.149756371975	-1263.953909099102	-10333.936178147793	-10422.96251642704	-32909.95542252064	-57460.62116026878	-35664.35374891758	-13117.541345119476	-4691.331055045128	-1281.2703765034676	-61863.83602690697	-519.3923187851906	-14564.847776174545	-7199.612571299076	-14103.508945167065	-14553.868066072464	-8596.154679954052	-59758.88005340099	-49030.38185876608	-16287.739495754242	-58856.296905756	-537.0939290523529	-63044.58594298363	-26253.20861107111	-65058.01171994209	-6192.9934903383255	-27328.684305250645	-11594.333683729172	-909.0662544369698	-4069.532212436199	-246.05476343631744	-2612.9066131711006	-1075.1200581789017	-20828.37179738283	-636.5601902008057	-8864.369746983051	-38856.49703603983	-12212.23244714737	-8878.827487945557	-8512.211793720722	-16260.81427705288	-565.1393630504608	-10051.729671478271	-9464.384225606918	-7380.630078852177	-11509.107891201973	-17784.73691523075	-43796.29744720459	-15020.20443034172	-11698.195115745068	-13412.455906808376	-17586.90368747711	-14294.595152258873	-56579.43361490965	-14092.321963906288	-42052.081408917904	-41966.514526069164	-35168.76443874836	-45879.38784080744	-36962.3525788784	-41712.06351339817	-7159.648292541504	-41352.21790832281	-5231.428400874138	-47380.46100717783	-6740.520334720612	-538.9169370532036
-14836.600915193558	-14106.27712816	-1018.1130225658417	-147.23687726259232	-10304.238009393215	-10429.43008351326	-32773.7651296854	-57247.51211208105	-35447.078339993954	-13083.26713836193	-4655.035777390003	-1361.628682076931	-61521.789069116116	-535.5183176398277	-14568.155522406101	-7163.698928415775	-14058.796443998814	-14489.402590751648	-8592.583811998367	-59607.02875226736	-48796.21068060398	-16235.846200108528	-58591.63288128376	-549.479686498642	-62666.74219596386	-26114.631840467453	-64850.40234833956	-6162.034780621529	-27220.145024597645	-11579.181426405907	-946.6836387515068	-4197.833430528641	-756.9452048540115	-2604.5892944931984	-1105.0289880633354	-20688.788478076458	-708.0054681301117	-8851.59474658966	-38818.09228736162	-12142.871678292751	-8902.647750854492	-8481.226212143898	-16081.624976992607	-617.2648648619652	-9978.217551350594	-9384.443702042103	-7325.803587138653	-11494.49355506897	-17693.963270246983	-43583.81021910906	-15018.98230367899	-11606.735026597977	-13366.751607000828	-17614.44313812256	-14276.971927344799	-56313.96497517824	-14002.250200748444	-41815.55010932684	-41752.34618449211	-35011.84595656395	-45692.68495255709	-36881.84057968855	-41557.06185954809	-7145.3286418914795	-41181.338384091854	-5273.388552546501	-47200.22776955366	-6760.650599956512	-586.7912476658821
-14830.007151305676	-14055.474931240082	-999.529333949089	-1253.9626700878143	-10265.09419876337	-10390.75996518135	-32795.49965208769	-57273.801276028156	-35469.17021840811	-13117.283572137356	-4647.685516774654	-1271.1087234020233	-61524.648439228535	-522.6395516395569	-15170.827057600021	-7183.049148142338	-14803.982232511044	-15162.402915000916	-8573.637278318405	-59501.942539036274	-48758.52143681049	-16229.060912966728	-58630.42977952957	-602.2649381160736	-62742.84382367134	-26118.665610551834	-64814.72266155481	-6187.090398907661	-27216.71882355213	-11524.665298759937	-883.9386718273163	-3922.9845405220985	-754.6926281452179	-2473.182577610016	-1091.7469655871391	-20699.999938488007	-689.4761692285538	-8826.824538707733	-38769.64658290148	-12157.379313647747	-8909.677687346935	-8479.40546709299	-16181.713633060455	-565.9221172332764	-9964.67428457737	-9394.274727165699	-7415.762524664402	-11586.927782595158	-17758.668613791466	-43654.695845901966	-15062.450430214405	-11582.803028523922	-13322.440591990948	-17621.230305671692	-14220.588857233524	-56403.81899482012	-13984.089505553246	-41919.37837857008	-41809.22068351507	-35005.46393221617	-45760.86425638199	-36789.39238810539	-41464.433513104916	-7133.943785250187	-41245.63583487272	-5236.297495722771	-47212.1725935936	-6722.024661540985	-657.3355383872986
-14759.978670239449	-14042.739771425724	-1044.8576070666313	-1406.158811211586	-10266.649197876453	-10392.42637181282	-32716.98229664564	-56996.07429766655	-35435.65342026949	-13080.123743534088	-4634.885528981686	-1437.2848373651505	-61323.38281810284	-559.3202975988388	-14475.37784910202	-7133.541312754154	-13972.378123521805	-14425.323656380177	-8547.834228634834	-59385.55971097946	-48649.28354150057	-16179.675917208195	-58430.68775880337	-586.020702123642	-62601.97658073902	-26040.396560251713	-64540.597661435604	-6154.973913311958	-27150.74252563715	-11540.945769071579	-282.3643478155136	-4325.6487156152725	-797.9715058207512	-2676.8285399079323	-1143.4319059848785	-20648.973432302475	-741.0666737556458	-8842.48948597908	-38688.26376283169	-12081.254001677036	-8795.128953754902	-8459.305060327053	-16055.43020516634	-638.4335581660271	-9953.889309108257	-9353.00765055418	-7345.986273825169	-11473.861297667027	-17678.34718155861	-43496.758637964725	-14990.030481338501	-11580.76665008068	-13347.77668273449	-17592.140862464905	-14257.18910229206	-56218.313363432884	-13941.02435040474	-41811.16519314051	-41761.573450922966	-34919.63692808151	-45699.220659554005	-36740.57054853439	-41343.9491237998	-7117.786087036133	-41048.68689149618	-5232.96882712841	-47147.727748155594	-6691.353380680084	-610.6905792951584
-14675.54775249958	-13980.808564543724	-1357.6426847577095	-1616.6650608778	-10260.98612600565	-10350.722172141075	-32479.631004929543	-56848.1097638011	-35086.77214825153	-12940.58510684967	-4771.40466094017	-1551.931813955307	-61555.78906279802	-722.4129018783569	-14429.197584986687	-7163.753188669682	-13902.503157317638	-14369.147806882858	-8523.225992441177	-59130.34082317352	-48353.729975521564	-16034.161998450756	-58355.28930991888	-617.9091475009918	-62595.57037490606	-25945.009834706783	-64594.574223697186	-6167.0705453157425	-27085.989436745644	-11456.014069497585	-1029.7960947752	-4545.730879962444	-1022.8293787240982	-2864.477516233921	-1356.338501214981	-20482.6698666811	-913.791969358921	-8792.709776341915	-38365.145545601845	-12050.02596861124	-8759.778651475906	-8410.995383024216	-16092.907429218292	-713.203808426857	-9941.71111124754	-9359.224838674068	-7350.82459038496	-11428.126226305962	-19081.736909091473	-43296.211506545544	-15390.827005326748	-11598.253150880337	-13349.6550385952	-17732.33067047596	-14156.185313642025	-56043.71486353874	-13853.347508490086	-41460.940089702606	-41378.555478453636	-34697.5686442256	-45380.348050773144	-36463.719463050365	-41090.78448146582	-7091.455963134766	-40840.82204556465	-5228.970436513424	-46867.73533308506	-6684.819517850876	-756.7964238524437
-14699.959380805492	-13966.64662027359	-1142.9026538133621	-1508.3438059687614	-10235.840034902096	-10366.987999677658	-32559.31754887104	-56910.36413252354	-35186.9528670311	-13034.582965672016	-4696.32132768631	-1448.2573480010033	-61336.36719119549	-604.5455917716026	-14388.99190825224	-7153.268004953861	-13921.956923127174	-14387.56763780117	-8577.564434051514	-59195.32540601492	-48593.32216823101	-16021.118683695793	-58371.92191028595	-638.0340077877045	-62568.37501180172	-25982.205290913582	-64565.75390958786	-6162.8782559633255	-27130.766066730022	-11498.80748963356	-946.288416326046	-4135.801732957363	-878.4311264157295	-2604.0511528253555	-1181.3173399567604	-20609.38766372204	-839.805979847908	-8824.533237159252	-38567.34120362997	-12069.53525108099	-8796.301514863968	-8427.096194446087	-16054.524374425411	-590.2266473770142	-9973.450064361095	-9392.199069559574	-7342.753714859486	-11506.082721531391	-17561.727363228798	-43348.74298071861	-14932.997737169266	-11534.04114830494	-14014.905199050903	-18749.700102508068	-15106.052183151245	-56112.76991790533	-13933.88405263424	-41703.30650997162	-41657.35066598654	-34756.897758066654	-45374.34092783928	-36639.54196113348	-41247.289718568325	-7092.05771446228	-40891.143401801586	-5197.501093745232	-47031.99317264557	-6734.965629041195	-734.1289839148521
-14692.65363484621	-14018.767103731632	-1224.6685863137245	-1490.3956672549248	-10233.276522278786	-10386.153738796711	-32599.22216773033	-56849.37112689018	-35249.27475386858	-13006.620494663715	-4660.750716865063	-1560.839860856533	-61277.42969715595	-582.9860543608665	-14421.271368980408	-7153.093640863895	-13936.964992642403	-14385.833081364632	-8541.144295275211	-59206.86095690727	-48589.284112632275	-16119.683982133865	-58270.632959127426	-615.0233399868011	-62369.29687792063	-25924.37558698654	-64515.06649553776	-6148.099435925484	-27056.71047604084	-11468.47738981247	-1029.654950618744	-4324.870699703693	-902.4196283221245	-2734.442464709282	-135.0728235244751	-20601.61488634348	-820.120535671711	-8856.765726685524	-38540.55666935444	-12036.886754453182	-8798.165048837662	-8470.966803729534	-16045.12097787857	-715.1076150536537	-9933.22051692009	-9341.325401067734	-7327.664862215519	-11393.432419002056	-17609.051505625248	-43328.939617574215	-14965.766605556011	-11567.550478994846	-13263.012334227562	-17448.74069595337	-14168.714715480804	-56070.019632935524	-13949.803946733475	-41669.582861840725	-41545.384223759174	-34801.77406787872	-45465.62202835083	-36551.98866558075	-41235.865456044674	-7106.5879554748535	-40893.60107421875	-5225.295519709587	-47024.196067750454	-6667.322421550751	-724.5915832519531
