-13587.931823730469	-51507.328125	-14568.75064086914	-14233.145637512207	-14575.062099456787	-14579.859725952148	-8495.898956298828	-47751.7470703125	-44267.91015625	-15151.101264953613	-15992.572723388672	-551.4816927909851	-51914.0703125	-29080.12890625	-18464.600931167603	-9264.822143554688	-51789.46875	-47566.65625	-36116.02734375	-335.8254427909851	-280.2222294807434	-275.5369396209717	-289.1074290275574	-28979.867279052734	-14684.584228515625	-41286.94140625	-44718.51953125	-47018.46484375	-15376.591171264648	-9004.52294921875	-15155.350700378418	-14477.92837524414	-13980.138610839844	-13883.13394165039	-439.11719274520874	-15071.280113220215	-44853.890625	-44785.427734375	-43596.5078125	-42279.3203125	-56940.37890625	-48214.017578125	-10191.273681640625	-8575.069107055664	-9486.359573364258
-13456.594514846802	-51060.547647476196	-14444.605860471725	-14101.681380867958	-14463.01062965393	-14454.788237571716	-8431.784881591797	-47348.732290267944	-43947.60466110706	-15023.051961064339	-15855.103196024895	-665.2115406990051	-51483.07147818804	-28831.319302618504	-18313.336995124817	-9347.42138671875	-51339.8753849864	-47159.849173128605	-35811.7988640666	-444.00615644454956	-390.1092686653137	-395.4719295501709	-401.838969707489	-28777.83638048172	-14566.648660182953	-40929.44954764843	-44344.75567442179	-46625.22355943918	-15261.259203970432	-8926.335166931152	-15034.865713119507	-14361.982654571533	-13865.588737487793	-13750.642441391945	-539.5620322227478	-14941.973530173302	-44475.431253015995	-44400.803915679455	-43239.384617090225	-41918.025285959244	-56474.6605476737	-47834.348843336105	-10117.119750976562	-8506.848419189453	-9410.456588745117
-13454.570441484451	-51044.424359858036	-14432.74282836914	-14097.941217422485	-14684.84326171875	-14174.059650063515	-8436.742889404297	-47329.43583035469	-43877.82475274801	-15003.196752369404	-15830.067368924618	-687.854971408844	-51457.584287941456	-28818.62744051218	-18311.299137711525	-9184.133666992188	-51319.91488015652	-47120.305614709854	-35735.57845622301	-467.7409586906433	-414.3487057685852	-409.29493141174316	-406.5365138053894	-28710.65176934004	-14561.856724739075	-40897.842505037785	-44307.60730689764	-46605.2255140543	-15234.843036353588	-8914.16488647461	-14998.842236459255	-14336.122336268425	-13844.576969981194	-13743.758604824543	-551.0172553062439	-14919.186830222607	-44447.11150372028	-44375.5002617836	-43193.21377027035	-41891.25239062309	-56426.25468528271	-47765.50442969799	-10097.398178100586	-8513.349319458008	-9399.521041870117
-13416.314940094948	-50943.85359066725	-14409.48980307579	-14060.074388504028	-14403.410622179508	-14410.935039699078	-8406.21859741211	-47198.80243462324	-43763.16781961918	-14959.764917969704	-15803.024459779263	-723.090327501297	-51287.617525815964	-28756.29159092903	-18264.962375164032	-9160.495315551758	-51173.35201972723	-47004.52432978153	-35977.479988098145	-494.14580488204956	-158.92530870437622	-154.103422164917	-445.3432307243347	-28794.434880435467	-14532.419813156128	-40808.17817336321	-44200.23158288002	-46484.28613716364	-15218.029457449913	-8900.593856811523	-14992.685096740723	-14315.454716324806	-13820.1105209589	-13725.977829873562	-550.3947653770447	-14918.284847736359	-44335.44709664583	-44271.71108484268	-43095.43948698044	-41816.08911192417	-56289.98887681961	-47679.75698876381	-10075.833801269531	-8490.358375549316	-9391.726303100586
-13374.801416873932	-50683.45606982708	-14321.995497465134	-14021.695736348629	-14351.503707885742	-14338.44800043106	-8452.53433227539	-46985.08953124285	-43526.297369778156	-14911.74302047491	-15750.288879811764	-779.3206973075867	-51072.22606617212	-28613.606650829315	-18164.365702450275	-9129.516326904297	-50972.11134058237	-46812.17192673683	-35531.66283941269	-552.4017996788025	-502.5024266242981	-492.55072593688965	-500.54467725753784	-28536.77667325735	-14662.054579019547	-40619.41625261307	-44020.906740009785	-46268.639598309994	-15107.582554578781	-8868.173690795898	-14917.997259616852	-14247.432084262371	-13758.137678444386	-13662.283257842064	-630.6485953330994	-14915.733421504498	-44134.22325003147	-44075.784019351006	-42887.99992656708	-41613.28990602493	-56017.76997345686	-47438.43176031113	-10026.126976013184	-8446.887115478516	-9336.262260437012
-13357.999556362629	-50644.24052411318	-14325.791964530945	-14000.410673379898	-14328.78709936142	-14350.552959442139	-8370.123962402344	-46937.20206350088	-43496.14277690649	-14907.285775005817	-15707.894251823425	-808.709932923317	-51038.59440892935	-28570.82844442129	-18176.240258395672	-9111.904067993164	-50878.7508918643	-46762.48071265221	-35469.08220356703	-564.9442362785339	-521.2634587287903	-520.5511264801025	-514.7262682914734	-28438.04044878483	-14437.985576152802	-40560.422723948956	-43959.117584466934	-46220.194142103195	-15084.09141343832	-8864.161651611328	-14903.891439557076	-14231.877770602703	-13739.83939474821	-13648.028907358646	-265.2990469932556	-14807.36060142517	-44089.14395874739	-44004.188712120056	-42843.16416543722	-41547.89491420984	-55944.441719055176	-47362.90904211998	-10017.062850952148	-8446.607162475586	-9330.865196228027
-13323.233132600784	-50597.64388233423	-14308.598047971725	-13966.476960778236	-14572.791791915894	-14048.988161683083	-8372.628814697266	-46926.421050310135	-43557.519257605076	-14875.14744848013	-15692.59784156084	-801.584819316864	-51026.585453629494	-28569.817836880684	-18160.03520166874	-9266.73291015625	-50870.32151514292	-46713.49853783846	-35431.34997653961	-575.9216723442078	-524.2357449531555	-529.2299213409424	-519.268054485321	-28508.620870769024	-14443.921156406403	-40540.350646436214	-43933.84345006943	-46211.98422974348	-15119.511069059372	-8835.977104187012	-14878.357249200344	-14220.176615595818	-13730.027096629143	-13611.267104566097	-651.462094783783	-14789.880247175694	-44068.65213173628	-43990.876443088055	-42836.09057486057	-41529.95736408234	-55960.53632670641	-47385.835694909096	-10023.244247436523	-8445.128631591797	-9323.618057250977
-13284.97763121128	-50497.073113143444	-14285.345022678375	-13928.61013185978	-14291.359152376652	-14285.863551318645	-8342.104522705078	-46795.787654578686	-43442.86232447624	-14831.715614080429	-15665.554932415485	-836.820175409317	-50856.618691504	-28507.481987297535	-18113.698439121246	-9243.09455871582	-50723.75865471363	-46597.71725291014	-35673.251508414745	-602.326518535614	-268.81234788894653	-274.0384120941162	-558.0747714042664	-28592.403981864452	-14414.484244823456	-40450.68631476164	-43826.46772605181	-46091.04485285282	-15102.697490155697	-8822.406074523926	-14872.200109481812	-14199.508995652199	-13705.56064760685	-13593.486329615116	-650.8396048545837	-14788.978264689445	-43956.98772466183	-43887.08726614714	-42738.31629157066	-41454.794085383415	-55824.27051824331	-47300.088253974915	-10001.679870605469	-8422.137687683105	-9315.823318481445
-13282.95355784893	-50480.949825525284	-14273.48199057579	-13924.869968414307	-14513.191784441471	-14005.134963810444	-8347.062530517578	-46776.49119466543	-43373.08241611719	-14811.860405385494	-15640.519105315208	-859.4636061191559	-50831.13150125742	-28494.79012519121	-18111.660581707954	-9079.806838989258	-50703.79814988375	-46558.17369449139	-35597.031100571156	-626.0613207817078	-293.051784992218	-287.8614139556885	-562.7723155021667	-28525.21937072277	-14409.692309379578	-40419.07927215099	-43789.31935852766	-46071.04680746794	-15076.281322538853	-8810.235794067383	-14836.17663282156	-14173.64867734909	-13684.54888010025	-13586.602493047714	-662.2948279380798	-14766.19156473875	-43928.667975366116	-43861.78361225128	-42692.145444750786	-41428.021190047264	-55775.86465585232	-47231.2438403368	-9981.958297729492	-8428.63858795166	-9304.887771606445
-13243.464107990265	-50236.675592303276	-14197.850717067719	-13890.23147970438	-14239.452238082886	-14213.376512050629	-8388.42025756836	-46582.07475119829	-43205.99187463522	-14783.693716585636	-15612.819352447987	-893.0505452156067	-50641.22723186016	-28364.79704719782	-18013.10176640749	-9212.11557006836	-50522.51797556877	-46405.36484986544	-35227.43435972929	-660.582513332367	-612.3894658088684	-612.4857158660889	-613.2762179374695	-28334.745774686337	-14544.119010686874	-40261.9243940115	-43647.14288318157	-45875.398313999176	-14992.250587284565	-8789.9859085083	-14797.51227235794	-14131.486363589764	-13643.587805092335	-13529.791757583618	-731.0934348106384	-14786.426838457584	-43755.763878047466	-43691.16020065546	-42530.8767311573	-41251.99487948418	-55552.05161488056	-47058.76302552223	-9951.973045349121	-8378.666427612305	-9260.359275817871
