-17630.619753837585	-16838.977088809013	-12605.402329444885	-86700.19140625	-69427.197265625	-22888.730747401714	-10210.04801940918	-77921.35546875	-58295.786682128906	-21452.540801882744	-25212.623403549194	-102921.42578125	-47141.197265625	-24357.005236327648	-23083.61696600914	-25389.208300828934	-27251.556023597717	-33636.40234375	-56921.501953125	-19840.121340036392	-17134.94079017639	-16108.167274475098	-307.4239385128021	-16704.123736858368	-19191.274200439453	-16742.79573059082	-68463.068359375	-20391.35323512554	-63480.958984375	-63306.0654296875	-64424.787109375	-65312.86328125	-13398.417419433594	-10366.178529679775	-72187.509765625	-12714.22228050232	-311.2248756289482
-17506.99655866623	-16746.151413321495	-12527.306933760643	-86131.21495437622	-68950.79669082165	-22775.442537248135	-10133.276290893555	-77389.84806108475	-57833.768273591995	-21323.91192114353	-25066.38547974825	-102249.31641918421	-46823.36890178919	-24190.392019808292	-22935.90813744068	-25238.25907188654	-27021.957844018936	-33409.83911561966	-56527.331609368324	-19724.80785012245	-17015.97696763277	-16016.073249816895	-456.8678465485573	-16605.186965465546	-19075.28280353546	-16637.795211791992	-67993.02953702211	-20262.373050034046	-63087.71829098463	-62904.22287994623	-64001.464735507965	-64882.97434967756	-13313.654197692871	-10482.658645629883	-71719.42441946268	-12633.096654891968	-425.7234565615654
-17492.46812915802	-16689.91964364052	-12536.48820823431	-85999.92584145069	-68889.34628546238	-22728.04413884878	-10132.40803527832	-77287.47300589085	-57803.3889195323	-21308.516075015068	-25024.149876832962	-102077.25393050909	-46768.06417679787	-24187.26248806715	-22902.021338164806	-25214.257404983044	-27051.916756808758	-33368.56575077772	-56491.02018600702	-19690.80520570278	-16994.504139959812	-15976.213514328003	-479.8695961833	-16569.813845932484	-19043.146100997925	-16596.990275919437	-67917.27963763475	-20249.477649331093	-62978.194602012634	-62801.956814050674	-63927.453230798244	-64743.09815239906	-13297.68490600586	-10293.62541860342	-71620.47893410921	-12617.562540054321	-207.0294353365898
-17428.443916976452	-16687.739797651768	-12519.487486124039	-85815.96507805586	-68684.49280029535	-22634.45138514042	-10117.57060623169	-77036.07431381941	-57733.119246423244	-21252.59408581257	-25000.463205099106	-101768.91796904802	-46663.532411038876	-24069.820743083954	-22778.755805134773	-25174.608925640583	-26919.289648771286	-33307.270083248615	-56342.57413446903	-19613.373571515083	-16967.607928693295	-15948.61388117075	-198.59577918052673	-16523.31662660837	-18979.009406149387	-16539.3847335577	-67771.79548060894	-20155.397593855858	-62882.93654745817	-62702.51963043213	-63842.004921495914	-64657.72539496422	-13267.051540374756	-10280.124071061611	-71475.00255733728	-12604.764484405518	-474.3871061205864
-17368.844933986664	-16597.093968153	-12458.392812550068	-85430.94938957691	-68412.94571065903	-22614.755928695202	-10055.636306762695	-76755.9655982256	-57341.37051099539	-21179.887194275856	-24877.911953032017	-101405.1445684433	-46450.235812962055	-24020.649271547794	-22754.312509596348	-25063.30817604065	-26822.318577229977	-33142.00252264738	-56096.84984225035	-19575.49171578884	-16875.54031741619	-15884.1194896698	-629.3135042190552	-16470.87707453966	-18927.154704093933	-16491.98975712061	-67447.24081528187	-20120.497464239597	-62584.953908622265	-62400.114264309406	-63504.13085693121	-64313.209220826626	-13212.921684265137	-10410.105534553528	-71152.39358794689	-12536.43691444397	-321.528016269207
-17304.820721805096	-16594.91412216425	-12441.392090439796	-85246.98862618208	-68208.092225492	-22521.16317498684	-10040.798877716064	-76504.56690615416	-57271.10083788633	-21123.965205073357	-24854.22528129816	-101096.80860698223	-46345.704047203064	-23903.207526564598	-22631.046976566315	-25023.65969669819	-26689.691469192505	-33080.706855118275	-55948.40379071236	-19498.060081601143	-16848.644106149673	-15856.519856512547	-348.0396872162819	-16424.37985521555	-18863.018009245396	-16434.384214758873	-67301.75665825605	-20026.417408764362	-62489.6958540678	-62300.67708069086	-63418.68254762888	-64227.83646339178	-13182.288318634033	-10396.604187011719	-71006.91721117496	-12523.638858795166	-588.8856870532036
-17342.46374952793	-16548.282845139503	-12356.535053253174	-85267.29810416698	-68285.35514003038	-22535.02799874544	-10042.913360595703	-76627.00458955765	-57251.15680676699	-21118.212577342987	-24840.3789652586	-101176.0274746418	-46344.158599197865	-23893.93810427189	-22691.40787065029	-25005.067508161068	-26836.90008687973	-33033.92418217659	-55931.481779277325	-19477.79576343298	-16813.84037423134	-15848.423342347145	-651.4442422389984	-16476.4551820755	-18911.199548244476	-16493.101303100586	-67294.71767956018	-20098.58047425747	-62472.76720046997	-62274.14643895626	-63382.38591718674	-64224.066656291485	-13255.985525131226	-10187.169953286648	-71057.98083740473	-12888.155603408813	-617.9619491696358
-17290.292292296886	-16538.682352483273	-12450.573364913464	-85115.69951325655	-68146.64182013273	-22473.764776587486	-10039.93062210083	-76402.19185096025	-57240.72148382664	-21108.569358944893	-24811.989678382874	-100924.74611830711	-46290.39932221174	-23900.077994823456	-22597.16017729044	-24999.658029794693	-26719.650381982327	-33039.43349027634	-55912.092367351055	-19464.057437181473	-16827.171278476715	-15816.660121023655	-371.0414368510246	-16389.006735682487	-18830.88130670786	-16393.57927888632	-67226.0067588687	-20013.52200806141	-62380.172165095806	-62198.4110147953	-63344.67104291916	-64087.96026611328	-13166.319026947021	-10207.570959985256	-70907.9717258215	-12508.10474395752	-370.191665828228
-16926.52349627018	-17160.872863650322	-12423.537895083427	-84747.71022051573	-67910.21437811852	-22307.122511267662	-9990.935729980469	-76186.75436192751	-56961.86979585886	-20966.055078864098	-24671.087734282017	-100598.44156521559	-46074.09372460842	-23766.900960087776	-22504.006123244762	-24946.630996108055	-26618.70658224821	-32895.40106540918	-55659.01419180632	-19414.110562562943	-16801.05755597353	-15762.063430547714	-831.8418931365013	-16362.694797992706	-18757.930590450764	-16356.132984519005	-66976.53497892618	-19871.46257174015	-62050.1374784112	-61904.82604056597	-63001.99190622568	-63820.959016144276	-13121.96731185913	-10144.258583962917	-70537.39425325394	-12427.399282455444	-686.0810005068779
-17218.840554356575	-16455.457169651985	-12278.439657568932	-84698.3216522932	-67808.95456522703	-22421.73978859186	-9966.141632080078	-76095.4971818924	-56789.138398230076	-20989.583696603775	-24694.141041457653	-100503.91811257601	-46026.33023536205	-23727.324887752533	-22543.699042081833	-24854.118279218674	-26607.30190730095	-32807.36095404625	-55537.31143552065	-19362.48227351904	-16694.876551687717	-15756.329317688942	-800.8881502747536	-16377.518410682678	-18795.208151340485	-16388.100784301758	-66824.6788572073	-19969.600289165974	-62079.5265070796	-61872.30388921499	-62959.0635433197	-63794.17772471905	-13171.222303390503	-10303.650069236755	-70589.89549124241	-12807.029977798462	-732.460530102253
-17204.312124848366	-16399.22539997101	-12287.620932042599	-84567.03253936768	-67747.50415986776	-22374.34139019251	-9965.273376464844	-75993.1221266985	-56758.75904417038	-20974.18785047531	-24651.905438542366	-100331.85562390089	-45971.02551037073	-23724.19535601139	-22509.812242805958	-24830.116612315178	-26637.26082009077	-32766.08758920431	-55501.00001215935	-19328.47962909937	-16673.40372401476	-15716.46958220005	-823.8898999094963	-16342.145291149616	-18763.071448802948	-16347.295848429203	-66748.92895781994	-19956.70488846302	-61970.002818107605	-61770.037823319435	-62885.05203860998	-63654.30152744055	-13155.253011703491	-10114.616842210293	-70490.95000588894	-12791.495862960815	-513.7665088772774
-17140.287912666798	-16397.045553982258	-12270.620209932327	-84383.07177597284	-67542.65067470074	-22280.748636484146	-9950.435947418213	-75741.72343462706	-56688.489371061325	-20918.265861272812	-24628.21876680851	-100023.51966243982	-45866.49374461174	-23606.753611028194	-22386.546709775925	-24790.468132972717	-26504.6337120533	-32704.791921675205	-55352.55396062136	-19251.04799491167	-16646.50751274824	-15688.869949042797	-542.616082906723	-16295.648071825504	-18698.93475395441	-16289.690306067467	-66603.44480079412	-19862.624832987785	-61874.74476355314	-61670.60063970089	-62799.60372930765	-63568.9287700057	-13124.619646072388	-10101.115494668484	-70345.47362911701	-12778.697807312012	-781.124179661274
-16802.900301098824	-17068.047188162804	-12345.442499399185	-84178.73376864195	-67433.81380331516	-22193.834301114082	-9914.164001464844	-75655.24695426226	-56499.85138732195	-20837.426198124886	-24524.84981048107	-99926.3322031498	-45756.26536077261	-23600.28774356842	-22356.297294676304	-24795.68176716566	-26389.10840266943	-32668.837837278843	-55264.84384804964	-19298.797072649002	-16682.09373342991	-15669.969405889511	-981.2858011722565	-16263.758026599884	-18641.939193546772	-16251.132465720177	-66506.4961565733	-19742.482386648655	-61656.89678502083	-61502.9834908247	-62578.66953235865	-63391.07008457184	-13037.204090118408	-10260.738699913025	-70069.30890709162	-12346.273656845093	-800.5795814394951
