-5006.244730949402	-22792.390625	-24332.1171875	-3690.737211227417	-21566.55859375	-5249.4083824157715	-5862.470642089844	-6128.079412460327	-4536.650146484375	-4925.344665527344	-22637.619158267975	-2240.47895526886	-4687.8466796875	-6585.1179022789	-9446.664596557617	-6101.539255142212	-16169.75390625	-17037.2734375	-5904.809181213379	-22757.6796875	-16528.078125	-141.23653954267502	-158.38772851228714	-147.74025869369507	-145.52337032556534	-150.80698639154434	-144.76391005516052	-19577.72265625
-4967.097460746765	-22540.10156661272	-24091.578187823296	-3652.0480937957764	-21314.917973816395	-5192.931796371937	-5788.158904492855	-6050.581159353256	-4480.572448015213	-4877.549690246582	-22419.408256947994	-2288.6676597595215	-4649.63346862793	-6513.370790541172	-9327.624502062798	-6045.402153015137	-16029.650065898895	-16875.315758645535	-5837.718946933746	-22487.992187917233	-16356.089503765106	-203.3439422249794	-203.9055317044258	-204.11654603481293	-195.3029666543007	-197.72762542963028	-196.75015997886658	-19386.371100783348
-4948.973353385925	-22466.179690063	-24034.132819473743	-3644.247167646885	-21288.183595776558	-5177.64010733366	-5789.769941329956	-6050.564293861389	-4493.3716894984245	-4863.381874084473	-22372.772660791874	-2215.9744386672974	-4632.62141418457	-6519.435948848724	-9313.091412782669	-6025.360932230949	-15982.259273588657	-16835.031393885612	-5832.640982866287	-22490.42206311226	-16373.470268309116	-22.58491438627243	-38.614712953567505	-27.623848259449005	-25.812893450260162	-30.651151835918427	-25.63170349597931	-19331.88679921627
-4915.116823196411	-22415.476582169533	-23930.828232884407	-3596.035184919834	-21189.98061990738	-5148.973297059536	-5763.814016342163	-6022.949989318848	-4468.589847564697	-4824.4564980864525	-22227.634867846966	-2203.9751710891724	-4604.31188583374	-6409.601409256458	-9419.068161010742	-5952.784468889236	-15888.145347297192	-16746.06290334463	-5794.285695075989	-22374.41407454014	-16275.666619956493	-240.86072701215744	-244.29587250947952	-254.8260390162468	-239.80823302268982	-240.62273317575455	-239.0863270163536	-19213.183636188507
-4858.489142179489	-22175.164237737656	-23659.50792044401	-3607.6905369758606	-20999.19951939583	-5107.408112406731	-5700.985983192921	-5957.63210183382	-4381.48305618763	-4780.575647830963	-22034.99421209097	-2180.052258491516	-4562.664310455322	-6726.161148071289	-9162.081004858017	-5907.973705112934	-15707.348415732384	-16578.387866079807	-5757.336750507355	-22136.29688501358	-16067.035306930542	-290.2572657465935	-292.2570570111275	-282.17094391584396	-297.3678729534149	-281.20627361536026	-285.63629031181335	-19060.83216303587
-4849.617307007313	-22109.29695945978	-23576.382816672325	-3613.6394968032837	-20883.113315999508	-5376.3367919921875	-5665.235248684883	-5901.313247799873	-4403.64564204216	-4786.1555252075195	-21924.68960905075	-2169.6641969680786	-4545.250961303711	-6365.459668934345	-9107.89878720045	-5902.066792190075	-15666.772588551044	-16519.923829197884	-5743.497327804565	-22102.37513613701	-15992.398818731308	-311.5948664546013	-288.620701611042	-305.2252240180969	-301.5051169991493	-304.8599286675453	-314.91472029685974	-18960.550828516483
-4980.344395935535	-22133.02837461233	-23598.359436035156	-3557.73062813282	-20891.33991587162	-5104.4175815582275	-5683.3093848228455	-5934.3011184334755	-4397.933118462563	-4920.743019104004	-21949.783355414867	-2172.208966255188	-4538.1903076171875	-6386.8243716955185	-9126.44862818718	-5899.580675840378	-15654.269985556602	-16489.070831775665	-5720.5715671777725	-22114.97668892145	-16028.365557432175	-311.8443929553032	-303.67646676301956	-306.10851097106934	-308.6780987381935	-310.62738329172134	-311.24297523498535	-19016.953902244568
-4767.361234426498	-21798.25019490719	-23258.21896582842	-3512.9885106682777	-20622.621545553207	-5006.973027050495	-5602.32935744524	-5852.502678692341	-4313.422757267952	-4679.687480390072	-21625.00992166996	-2143.5484743118286	-4479.1295166015625	-6550.644655048847	-9134.484569311142	-5759.218918859959	-15425.739856779575	-16287.177331924438	-5646.813264369965	-21753.03127205372	-15814.623801887035	-389.8814532160759	-378.16520100831985	-389.2567242383957	-391.6527356505394	-371.02202039957047	-379.95870727300644	-18696.293142974377
-4794.084741592407	-21822.540281116962	-23229.64846289158	-3508.548034131527	-20526.339963138103	-5008.823554992676	-5598.598018229008	-5861.595926165581	-4325.032979428768	-4705.609749317169	-21692.240504443645	-2142.819073677063	-4475.340797424316	-6224.791665375233	-8953.32045173645	-6322.012060165405	-15401.066294908524	-16268.892236471176	-5652.774110376835	-21751.078299164772	-15765.505284488201	-397.6527372598648	-380.93338721990585	-403.4567503333092	-404.1557550430298	-389.99447125196457	-372.77393567562103	-18688.554223895073
-4771.875617265701	-21741.335468828678	-23267.187582671642	-3514.926128387451	-20603.332544207573	-4982.130467474461	-5809.7054443359375	-6076.169902801514	-4285.243244290352	-4716.9779316186905	-21557.3927243948	-2132.0064973831177	-4466.913377761841	-6256.421441495419	-8951.197647929192	-5811.762920796871	-15411.433907449245	-16283.72644931078	-5597.444908261299	-21708.742401063442	-15790.236416399479	-393.65919655561447	-373.7949932217598	-373.88139486312866	-382.94083124399185	-387.78502064943314	-385.1737802028656	-18670.918892979622
-4718.237263917923	-21533.04697829485	-23055.336605668068	-3776.0951986908913	-20435.949662089348	-4935.776018977165	-5542.341368675232	-5805.333164870739	-4374.378514409065	-4659.493893444538	-21422.220907330513	-2152.35737323761	-4447.358818054199	-6217.572303891182	-8845.381328999996	-5734.928133606911	-15267.18711823225	-16101.01664608717	-5666.53796172142	-21564.195399284363	-15599.639940679073	-447.83816146850586	-421.1465131044388	-427.18408823013306	-450.0358885526657	-424.0803843140602	-447.68090176582336	-18536.644936203957
-4710.089856863022	-21472.039259970188	-22960.234597802162	-3466.4984670877457	-20344.246547579765	-4935.204751968384	-5529.628656685352	-5774.987560093403	-4270.1443002820015	-4617.724688947201	-21360.16342419386	-2119.043957710266	-4423.904251098633	-6484.962701618671	-9000.911385536194	-5683.040595948696	-15238.245224118233	-16084.935288310051	-5574.645066022873	-21485.773647665977	-15660.015945196152	-271.2298280596733	-258.3921854496002	-269.1403138041496	-271.9422587752342	-250.86618584394455	-260.8265007138252	-18450.457285940647
