-13990.344278335571	-59601.015625	-929.2314357757568	-14543.416791915894	-16147.215042114258	-11218.276306152344	-16854.362670898438	-16844.35723876953	-47631.2421875	-14086.324432373047	-7530.577835083008	-14988.993431091309	-15229.938125610352	-6197.959854125977	-12768.76480102539	-28278.576171875	-454.17576318979263	-13036.92056274414	-13578.714874267578	-14690.571424484253	-7483.608185768127	-19208.515897750854	-46420.05078125	-56988.9609375	-8560.24713897705	-15228.942443847656	-51037.548828125	-588.4406452178955	-58554.87109375	-4393.291870713234
-13560.257272481918	-57624.77565294504	-1347.3469905853271	-14057.073075532913	-15608.837159633636	-10840.578407287598	-17277.814682006836	-17174.01625061035	-46017.77133435011	-13625.92655724287	-7302.069778442383	-14535.750081121922	-14686.887139678001	-6043.575607299805	-12347.031349182129	-27306.17575341463	-1049.0903819203377	-12640.475980639458	-13096.060671210289	-14227.79486578703	-7275.302124977112	-18576.06455272436	-44868.63071101904	-55068.26385062933	-8363.30055487156	-14743.26835489273	-49296.761721372604	-929.2360401153564	-56614.07450646162	-4386.018036484718
-11932.280047893524	-51934.10770738125	-1745.1076011657715	-12600.283820807934	-14080.795607030392	-9867.859680175781	-14640.708128511906	-14657.088595926762	-41447.85980421305	-12265.562674164772	-7106.130584716797	-12990.319610595703	-13295.675683379173	-5730.462265014648	-11173.44843673706	-24556.57838022709	-2748.5329907536507	-11263.615851700306	-12052.195234656334	-12602.115423977375	-7528.558349609375	-16637.35437208414	-40377.144331038	-49697.148465394974	-7917.314821481705	-13226.410249233246	-44498.15861904621	-1954.8004398345947	-51003.41652083397	-5100.519251465797
-11502.193042039871	-49957.86773532629	-2163.223155975342	-12113.940104424953	-13542.41772454977	-9490.161781311035	-15064.160139620304	-14986.747607767582	-39834.388951063156	-11805.164799034595	-6877.622528076172	-12537.076260626316	-12752.624697446823	-5576.078018188477	-10751.714984893799	-23584.17796176672	-3343.4476094841957	-10867.171269595623	-11569.541031599045	-12139.338865280151	-7320.252288818359	-16004.903027057648	-38825.72426080704	-47776.4513785243	-7720.368237376213	-12740.73616027832	-42757.371512293816	-2295.5958347320557	-49062.61993354559	-5093.245417237282
-11247.314001381397	-49636.20031899214	-2784.4439220428467	-11873.25454211235	-13434.141594409943	-9410.337295532227	-13860.495971083641	-13918.769662439823	-39006.16055428982	-11651.506421327591	-6376.191925048828	-12347.085301041603	-12523.94733452797	-5344.179138183594	-10598.946434020996	-23292.271549522877	-3417.5224466323853	-10816.107506394386	-11339.556714117527	-11977.139475405216	-6620.242798805237	-15714.337339401245	-38208.72948229313	-47649.854821920395	-6937.02876996994	-12562.576191663742	-42351.64195382595	-2753.6198921203613	-48857.29350274801	-6936.197114944458
-10817.226995527744	-47659.96034693718	-3202.559476852417	-11386.91082572937	-12895.763711929321	-9032.63939666748	-14283.94798219204	-14248.428674280643	-37392.68970113993	-11191.108546197414	-6147.683868408203	-11893.841951072216	-11980.89634859562	-5189.794891357422	-10177.212982177734	-22319.871131062508	-4012.4370653629303	-10419.662924289703	-10856.902511060238	-11514.362916707993	-6411.936738014221	-15081.885994374752	-36657.30941206217	-45729.157735049725	-6740.082185864449	-12076.902102708817	-40610.854847073555	-3094.4152870178223	-46916.49691545963	-6928.923280715942
-13496.72882449627	-45584.637743353844	-3263.0116443634033	-12191.375221908092	-12778.633728444576	-8684.828643798828	-12758.341393053532	-12711.130570173264	-36429.72799426317	-10961.815430700779	-6047.5281982421875	-12067.223565638065	-11741.432773888111	-5342.524566650391	-9846.442300915718	-21557.235166490078	-4185.639370620251	-10253.005759119987	-10288.667049229145	-13923.65640193224	-5992.151329994202	-15174.933184683323	-35471.59779214859	-43561.27537405491	-8157.359191954136	-11922.452111899853	-39067.203447818756	-3230.4274921417236	-44869.48440772295	-4704.70376265049
-13066.641818642616	-43608.397771298885	-3681.1271991729736	-11705.031505525112	-12240.255845963955	-8307.130744934082	-13181.79340416193	-13040.789582014084	-34816.25714111328	-10501.417555570602	-5819.0201416015625	-11613.980215668678	-11198.381787955761	-5188.140319824219	-9424.708849072456	-20584.83474802971	-4780.553989350796	-9856.561177015305	-9806.012846171856	-13460.879843235016	-5783.845269203186	-14542.48183965683	-33920.17772191763	-41640.57828718424	-7960.412607848644	-11436.778022944927	-37326.41634106636	-3571.2228870391846	-42928.68782043457	-4697.429928421974
-9189.24977093935	-41969.29240137339	-3600.3200874328613	-9930.12157100439	-11367.722159326077	-8059.920669555664	-11646.84142869711	-11731.501019597054	-32822.778171002865	-9830.744663119316	-5951.744674682617	-10348.411480545998	-10589.684892296791	-4876.681549072266	-9003.630069732666	-19570.273757874966	-5711.879674196243	-9042.802795350552	-9813.037074506283	-9888.683474898338	-6665.192962646484	-13143.175813734531	-32165.823032081127	-40358.04234981537	-6294.096452474594	-10560.043997049332	-35812.25174474716	-4119.979686737061	-41305.83892983198	-7643.4244956970215
-11438.664594054222	-37917.72982573509	-4078.887809753418	-10248.242250800133	-10712.21429336071	-7334.412017822266	-10544.686850667	-10523.861927330494	-30246.34561097622	-9141.053672492504	-5623.080947875977	-10068.54974514246	-9807.170331656933	-4875.0269775390625	-8251.125936627388	-17835.237374842167	-6479.996598184109	-8479.701048076153	-8762.1474096179	-11835.200401425362	-6037.101493835449	-12603.77165901661	-29428.69134193659	-36269.46290194988	-7514.42687445879	-9919.919917285442	-32527.813238739967	-4596.787286758423	-37318.02983480692	-5411.931143403053
