-99267.390625	-28263.29280090332	-26117.006057739258	-25179.144927978516	-27197.290069580078	-19957.88119506836	-79288.052734375	-29637.84815979004	-62035.55375671387	-26973.193229675293	-16183.5358543396	-94343.68359375	-82601.423828125	-83195.11328125	-27654.03387451172
-99174.5781775713	-28237.71743774414	-26096.442840576172	-25200.356079101562	-27167.026754140854	-19939.33184814453	-79220.83743923903	-29608.788148880005	-62052.51416015625	-26942.936238527298	-16171.66164779663	-94252.72271853685	-82535.76049786806	-83109.09018546343	-27626.873050689697
-98165.72821474075	-27989.91522216797	-25847.17424982786	-24949.34575653076	-26907.991726994514	-19775.659545898438	-78440.8974238038	-29323.385301232338	-62228.54258728027	-26694.711502075195	-16050.023769378662	-93274.87628275156	-81731.13848793507	-82324.10551154613	-27380.168782949448
-97612.45579516888	-27787.804350614548	-25663.875183582306	-25567.32827758789	-26744.159328103065	-19649.226776123047	-77971.95142811537	-29114.943682432175	-61026.92953199148	-26509.938255429268	-15939.529720306396	-92777.23361569643	-81229.39964324236	-81804.20334607363	-27188.619218707085
-97662.61519783735	-27784.857476472855	-25647.17989075184	-24732.393528819084	-26741.565620422363	-19643.404541015625	-77903.84544593096	-29137.014678418636	-60943.782988369465	-26508.40602874756	-16612.30859375	-92787.79167568684	-81181.5850353241	-81738.14418023825	-27184.367144584656
-96852.53512245417	-27566.138721466064	-25415.27804929018	-24559.01517546177	-26466.568338394165	-19515.114501953125	-77278.71355652809	-28919.1221331954	-60501.79246485233	-26220.54457217455	-16054.404750823975	-92036.51885688305	-80537.53317147493	-81147.37455636263	-26976.600507974625
-96007.68036800623	-27309.369026184082	-25194.049016594887	-25120.57687842846	-26288.43487894535	-19334.750122070312	-76587.74413967133	-28614.110201060772	-59935.15876364708	-26045.151054501534	-16368.302459716797	-91221.34169763327	-79809.56085044146	-80347.23424506187	-26718.95248878002
-95904.01245373487	-27291.000753462315	-25271.72481828928	-24310.359915673733	-26295.768657505512	-19300.034301757812	-76594.4366748333	-28647.211615264416	-59943.305105149746	-27798.171966552734	-15671.520473480225	-91231.76744633913	-79808.93047136068	-80446.6100050807	-26715.831289827824
-94066.55540847778	-27459.171599328518	-25286.205704033375	-23915.32652825117	-26150.928997337818	-18932.284866333008	-75044.95705133677	-28805.741352140903	-58630.52415442467	-25453.382415235043	-15419.482204437256	-89369.2198548913	-78177.60772055387	-78760.29123210907	-26536.556668400764
-89123.97824525833	-25381.133531928062	-23226.213177204132	-23782.620697021484	-24477.478188216686	-18001.055946350098	-71132.7408028841	-26555.368891775608	-55567.8146392107	-24243.51587510109	-14635.205806732178	-84671.97911608219	-74157.31703740358	-74685.77785921097	-24921.039368212223
-84068.35051256418	-24045.742604732513	-23954.968878626823	-21325.028474330902	-23090.282794058323	-17083.60636138916	-67345.1656280756	-25149.23386400938	-52383.87669444084	-22837.887551546097	-13731.45429611206	-79654.05689907074	-70191.0974072218	-70420.94060999155	-23392.583964765072
-82966.68810230494	-23772.365025997162	-23685.137070715427	-21095.22930288315	-22800.98445147276	-16901.38471221924	-66498.0103175044	-24834.77100545168	-52576.86552500725	-22559.405823946	-13597.942211151123	-78585.2495880723	-69320.81206703186	-69549.93284028769	-23118.7188732028
-79706.97784531116	-22818.441251277924	-22762.180029571056	-21036.66125333309	-21892.12926083803	-16278.253639221191	-63797.70172280073	-23811.033046722412	-50476.47053194046	-21631.36364877224	-13782.70881652832	-75462.90769195557	-66528.94908934832	-66702.05380409956	-22183.637487471104
-40776.20463240147	-11583.88562041521	-9492.422565281391	-9333.622482478619	-11372.69784361124	-8720.546020507812	-32660.25951218605	-12177.31069636345	-25280.051390588284	-10838.307626724243	-7256.289043426514	-39037.531563818455	-33863.797036230564	-34320.52342826128	-11575.557826638222
-30632.792252659798	-8701.726351439953	-6601.629684746265	-7937.098251521587	-8652.885962247849	-6763.720771789551	-24504.947580695152	-9094.831428349018	-18812.312273085117	-8108.63027215004	-5707.958995819092	-29365.827086150646	-25419.690245509148	-25811.188006222248	-8842.563320338726
-25431.95703613758	-7897.60514986515	-5770.829331040382	-6673.279851794243	-7606.5248900055885	-5738.124443054199	-20261.851897656918	-8262.724620699883	-15407.282670795918	-6588.819457709789	-4943.905345916748	-24391.363347291946	-20995.874137938023	-21376.365957081318	-7725.086114227772
-23017.101533591747	-7200.451070427895	-5069.101322591305	-6053.150099277496	-6875.803158819675	-5295.357749938965	-18252.51271981001	-7543.998594105244	-13873.521378934383	-5836.170800209045	-4814.774242401123	-22084.198610424995	-18931.983481287956	-19328.627232193947	-7047.652747690678
-3456.688753902912	-1755.5995208024979	-1714.2752944231033	-1910.6664246320724	-1570.642350077629	-1615.7301940917969	-2762.1617082357407	-1717.1834810376167	-2314.4381541609764	-494.3412193059921	-2413.9472045898438	-3203.422708630562	-2859.5087425112724	-2835.5677550435066	-1577.2563606500626
-93.31058263778687	-783.3074733614922	-868.9940549731255	-1041.8814123272896	-669.1209380030632	-957.88330078125	-68.54564869403839	-726.5469365119934	-222.18950259685516	-1319.3199561834335	-1901.9318237304688	-91.50656121969223	-67.01538574695587	-87.06447887420654	-639.0537759661674
-0.49813520908355713	-757.7321102023125	-848.4308378100395	-1063.0925634503365	-638.857622563839	-939.3339538574219	-1.330353558063507	-697.4869256019592	-239.14990603923798	-1289.0629650354385	-1890.0576171875	-0.5456860065460205	-1.3520554900169373	-1.0413830876350403	-611.892952144146
