0	1	1.0
1	2	1.0
1	3	1.0
3	4	1.0
3	5	1.0
3	6	1.0
3	7	1.0
3	8	1.0
8	9	1.0
8	10	1.0
10	11	1.0
10	12	1.0
10	13	1.0
10	14	1.0
10	15	1.0
15	16	1.0
16	17	1.0
16	18	1.0
16	19	1.0
16	20	1.0
16	21	1.0
16	22	1.0
22	23	1.0
22	24	1.0
22	25	1.0
22	26	1.0
22	27	1.0
22	28	1.0
22	29	1.0
22	30	1.0
22	31	1.0
22	32	1.0
22	33	1.0
22	34	1.0
22	35	1.0
22	36	1.0
22	37	1.0
22	38	1.0
38	39	1.0
38	40	1.0
38	41	1.0
38	42	1.0
38	43	1.0
38	44	1.0
38	45	1.0
38	46	1.0
38	47	1.0
38	48	1.0
38	49	1.0
38	50	1.0
38	51	1.0
38	52	1.0
38	53	1.0
38	54	1.0
38	55	1.0
38	56	1.0
38	57	1.0
38	58	1.0
38	59	1.0
38	60	1.0
38	61	1.0
38	62	1.0
38	63	1.0
38	64	1.0
38	65	1.0
38	66	1.0
38	67	1.0
38	68	1.0
38	69	1.0
38	70	1.0
38	71	1.0
38	72	1.0
38	73	1.0
38	74	1.0
38	75	1.0
38	76	1.0
38	77	1.0
38	78	1.0
38	79	1.0
38	80	1.0
38	81	1.0
38	82	1.0
38	83	1.0
38	84	1.0
38	85	1.0
38	86	1.0
38	87	1.0
38	88	1.0
38	89	1.0
38	90	1.0
38	91	1.0
38	92	1.0
38	93	1.0
38	94	1.0
38	95	1.0
38	96	1.0
38	97	1.0
38	98	1.0
38	99	1.0
38	100	1.0
38	101	1.0
38	102	1.0
38	103	1.0
38	104	1.0
38	105	1.0
38	106	1.0
106	107	1.0
106	108	1.0
106	109	1.0
106	110	1.0
106	111	1.0
106	112	1.0
106	113	1.0
106	114	1.0
106	115	1.0
38	116	1.0
38	117	1.0
38	118	1.0
38	119	1.0
38	120	1.0
38	121	1.0
38	122	1.0
38	123	1.0
38	124	1.0
38	125	1.0
38	126	1.0
38	127	1.0
38	128	1.0
38	129	1.0
129	130	1.0
129	131	1.0
129	132	1.0
129	133	1.0
38	134	1.0
38	135	1.0
38	136	1.0
38	137	1.0
38	138	1.0
38	139	1.0
38	140	1.0
38	141	1.0
38	142	1.0
38	143	1.0
38	144	1.0
38	145	1.0
38	146	1.0
38	147	1.0
38	148	1.0
38	149	1.0
38	150	1.0
38	151	1.0
38	152	1.0
38	153	1.0
38	154	1.0
38	155	1.0
38	156	1.0
38	157	1.0
38	158	1.0
38	159	1.0
38	160	1.0
38	161	1.0
38	162	1.0
38	163	1.0
38	164	1.0
38	165	1.0
38	166	1.0
38	167	1.0
38	168	1.0
38	169	1.0
38	170	1.0
38	171	1.0
38	172	1.0
38	173	1.0
38	174	1.0
38	175	1.0
38	176	1.0
38	177	1.0
38	178	1.0
38	179	1.0
38	180	1.0
38	181	1.0
