-22743.652691841125	-21314.92709350586	-76908.7734375	-21694.54638195038	-22985.992332220078	-27988.34198319912	-28273.572675526142	-295.53738379478455	-14015.635818481445	-19219.00490474701	-26349.58126682043	-22664.375230789185	-27845.53767812252	-24388.91886138916	-616.9884223937988	-26532.83582019806	-22636.674438476562	-13477.03067779541	-59780.595703125	-27903.06912088394	-22217.030117034912	-2586.995659470558	-19807.197027921677	-75781.4697265625	-2300.8764618635178	-43133.39844250679	-26592.282713890076	-67291.826171875	-85627.95703125	-43408.20736694336	-111195.9921875	-325.09016942977905	-53126.0029296875	-58486.037109375	-13527.64559173584	-22691.95810508728	-81770.19921875	-24229.32763528824	-110111.734375	-27488.914220631123	-69537.3761138916	-69528.140625	-69320.43359375	-79459.27734375	-61310.548828125	-75024.98046875	-14615.346389770508	-73337.482421875	-11481.721655845642	-13774.858617782593	-454.89887231588364
-22414.696721196175	-21010.612505733967	-75837.2821816802	-21382.142049849033	-22644.862924933434	-27563.682082116604	-27896.190083563328	-575.9707083702087	-13829.70016860962	-18969.257081985474	-25996.87695235014	-22368.66901677847	-27433.942748069763	-24050.445782482624	-631.6371040344238	-26212.210043787956	-22340.670881271362	-13302.822135925293	-59009.253632843494	-27534.23475563526	-21922.791407883167	-2995.2621735930443	-19486.03639692068	-74787.06471860409	-2661.751742362976	-42531.59442293644	-26259.655051231384	-66396.13343936205	-84530.19373345375	-42850.6565310359	-109725.60954499245	-619.5632042884827	-52430.32884019613	-57695.49179798365	-13566.293258666992	-22435.66332447529	-80689.31448215246	-23939.124237716198	-108653.71884649992	-27122.59172451496	-68619.81688636541	-68617.92565816641	-68382.51589995623	-78334.26278156042	-60502.65397685766	-74007.66345959902	-14415.494621276855	-72420.78319090605	-11342.981406211853	-13581.506513595581	-714.2692150473595
-22249.413324654102	-20868.075540065765	-75354.62797218561	-21263.607180416584	-22507.08832627535	-27394.949540913105	-27699.880556106567	-769.4365563392639	-13733.100387573242	-18860.211645781994	-25791.94457525015	-22193.25051921606	-27255.039712250233	-23874.916750073433	-913.6978340148926	-25990.754020869732	-22164.412823796272	-13196.676177978516	-58596.304022192955	-27311.849533736706	-21763.702077031136	-3260.387848496437	-19265.860711693764	-74284.78936821222	-2854.1282132864	-42166.70499008894	-26069.299584448338	-65950.03497463465	-83901.2532928586	-42485.56129986048	-108816.96151340008	-769.7194166183472	-52058.41566109657	-57333.76065188646	-13270.546855926514	-22249.194444656372	-80135.33353048563	-23745.122524142265	-107916.53963887691	-26931.706634759903	-68057.61354804039	-68066.91632086039	-67904.01398146152	-77865.88780909777	-60084.96560007334	-73486.98610037565	-14336.728637695312	-71818.02197903395	-11717.925846099854	-13489.77905845642	-679.1479576826096
-22074.2653067708	-20692.781435132027	-74452.58429992199	-21023.404704928398	-22248.76178920269	-27115.738710582256	-27420.15658080578	-1036.717844903469	-13574.885047912598	-18658.913851857185	-26783.318239450455	-22956.678491592407	-27847.0636575222	-24104.390833854675	-1067.4363746643066	-25858.167751967907	-21979.12675100565	-13093.411376953125	-57913.429884433746	-26976.875970304012	-21527.045437514782	-3398.449595928192	-19462.340118706226	-73392.61824536324	-3078.6427667737007	-41729.57103896141	-25794.8924356699	-65146.26877319813	-82938.67101043463	-42017.05585050583	-107683.12035769224	-1023.6956695318222	-51450.11307656765	-56627.64938569069	-13111.560787200928	-21969.473218917847	-79195.90618801117	-23461.79655879736	-106617.76351612806	-26682.99487030506	-67353.33198672533	-67336.34241271019	-67120.77969270945	-76977.03835743666	-59357.9000903368	-72595.76481086016	-14158.29810333252	-71017.23047804832	-11161.152674674988	-13362.496786117554	-1032.8126394152641
-21920.45735400915	-20563.760952293873	-74283.13671636581	-20951.20284831524	-22165.958918988705	-26970.28963983059	-27322.497964143753	-1049.869880914688	-13547.164737701416	-18610.46382302046	-25439.240260779858	-21897.544305205345	-26843.444782197475	-23536.443671166897	-928.3465156555176	-25670.12824445963	-21868.409266591072	-13022.467636108398	-57824.96195191145	-26943.015168488026	-21469.46336787939	-3668.654362618923	-18944.700080692768	-73290.38436025381	-3215.003493785858	-41564.90097051859	-25736.671921789646	-65054.3422421217	-82803.48999506235	-41928.01046395302	-107346.57887089252	-1064.1924514770508	-51362.741571605206	-56543.21534049511	-13309.194522857666	-21992.89966404438	-79054.44879388809	-23454.919126570225	-106458.52411037683	-26565.38413864374	-67140.0543205142	-67156.7013540268	-66966.09628766775	-76740.87324690819	-59277.070748806	-72469.66909122467	-14136.87686920166	-70901.322748065	-11579.185596466064	-13296.42695426941	-938.5183004140854
-22059.40776091814	-20622.39191019535	-74224.69291734695	-21001.136625528336	-23518.17491531372	-28460.242262661457	-27360.579916357994	-1101.2770510315895	-13552.913475036621	-18675.26045769453	-25513.770892083645	-21937.62604558468	-26923.429095566273	-23524.81326252222	-1152.448070526123	-25576.638729453087	-21858.545385599136	-13053.721794128418	-57598.410721838474	-26961.35763436556	-21417.675696611404	-3614.8873811364174	-19738.874974668026	-73165.62669223547	-3101.342142164707	-41803.071763277054	-25722.380626380444	-64963.46823865175	-82758.03734052181	-41828.01647502184	-107309.57630008459	-1071.4129300117493	-51229.18570399284	-56382.106192171574	-13086.51233291626	-21947.453105449677	-78950.6830381155	-23425.314047276974	-106384.0323035121	-26606.591443121433	-67098.87920373678	-67096.19375878572	-66932.21840655804	-76831.77780419588	-59190.23549461365	-72456.67669779062	-14138.504695892334	-70810.45279252529	-11112.334059715271	-13346.526708602905	-1107.060404241085
-21855.73871088028	-20373.959447979927	-73899.0669260025	-20880.737631499767	-22108.899984180927	-26937.49763685465	-27132.644182026386	-1179.9392018914223	-13501.485176086426	-18421.110342860222	-25262.051972687244	-21745.360226035118	-26796.53617322445	-23418.034065663815	-1168.9060554504395	-25987.10290879011	-21847.22238111496	-13373.856033325195	-57395.39278006554	-26833.010364234447	-21302.46971553564	-3853.7476739883423	-18837.746627032757	-72821.64901429415	-3430.685156226158	-41314.2238830924	-25620.185061633587	-64620.03774988651	-82248.07130932808	-41711.1465600729	-107035.72304022312	-1177.0735402107239	-51025.932799339294	-56198.668056726456	-13207.9489402771	-22394.129254877567	-78564.774795115	-23210.187121868134	-105782.25560122728	-26384.685011208057	-66776.92731750011	-66816.79569709301	-66599.45216447115	-76377.57382464409	-58878.28459793329	-72086.62850761414	-14054.847757458687	-70451.39282476902	-11046.718871116638	-13253.176122665405	-1220.1442765593529
-21745.30933612585	-20388.466847360134	-73381.09304410219	-20711.000372827053	-21907.632381916046	-26691.07880949974	-27042.773988842964	-1317.1511694788933	-13388.949398040771	-18409.16602909565	-26430.613924980164	-22660.97227758169	-27435.468727469444	-23765.91775494814	-1082.0850563049316	-25537.541975557804	-21683.12319380045	-12919.202835083008	-57142.08781415224	-26608.041605055332	-21232.806728363037	-3806.7161100506783	-19141.17948770523	-72398.21323740482	-3439.518047273159	-41127.76701939106	-25462.264773011208	-64250.57604068518	-81840.90771263838	-41459.50501459837	-106212.73771518469	-1318.1687043905258	-50754.43898707628	-55837.104074299335	-13150.20845413208	-21713.178438305855	-78115.02145141363	-23171.59316122532	-105159.74798762798	-26316.6723741889	-66435.77275919914	-66426.1274458766	-66182.86199891567	-75852.02379524708	-58550.00523906946	-71578.44780170918	-13958.446334838867	-70100.53124707937	-11022.412425041199	-13169.144681930542	-1292.18298214674
-21730.45179027319	-20318.077322423458	-73153.20166152716	-20688.73229342699	-23177.045508027077	-28035.58236157894	-26983.19732439518	-1381.7103756070137	-13366.977825164795	-18425.512634932995	-25161.066577613354	-21641.919831573963	-26511.834165513515	-23186.340183615685	-1167.096752166748	-25256.012953042984	-21562.541828393936	-12879.5132522583	-56827.06865155697	-26592.52326911688	-21123.43698745966	-4023.1538952589035	-19417.71434366703	-72171.22168427706	-3462.2174226641655	-41201.2677437067	-25389.752963721752	-64067.7755061388	-81660.27404272556	-41270.46563911438	-105839.19365757704	-1365.8859648704529	-50533.511614501476	-55591.56088078022	-13125.159999847412	-21691.158324837685	-77869.79830151796	-23135.110649704933	-104926.01677501202	-26240.268947005272	-66181.3199762106	-66185.97879195213	-65994.30071276426	-75706.7632420063	-58382.34064334631	-71439.35968863964	-13938.652927398682	-69893.75356155634	-10973.593810081482	-13153.174604415894	-1366.4307469725609
-21580.02593958378	-20245.929881691933	-72898.4388346076	-20592.465503394604	-21769.85778325796	-26522.34626829624	-26846.464461386204	-1510.6170174479485	-13292.349617004395	-18300.12059289217	-26225.681547880173	-22485.553780019283	-27256.565691649914	-23590.388722538948	-1364.1457862854004	-25316.08595263958	-21506.86513632536	-12813.05687713623	-56729.1382035017	-26385.656383156776	-21073.717397511005	-4071.841784954071	-18921.003802478313	-71895.93788701296	-3631.894518196583	-40762.87758654356	-25271.90930622816	-63804.477575957775	-81211.96727204323	-41094.40978342295	-105304.08968359232	-1468.3249167203903	-50382.52580797672	-55475.37292820215	-12854.462051391602	-21526.70955848694	-77561.0404997468	-22977.591447651386	-104422.56878000498	-26125.78728443384	-65873.56942087412	-65875.11810857058	-65704.36008042097	-75383.64882278442	-58132.31686228514	-71057.77044248581	-13879.680351257324	-69497.77003520727	-11397.3568649292	-13077.417226791382	-1257.06172478199
-21526.78274023533	-20069.644860208035	-72827.5756701827	-20568.333299398422	-21767.770576894283	-26512.837735772133	-26755.261590063572	-1460.3725264668465	-13315.5495262146	-18171.362520098686	-24909.347658216953	-21449.654012024403	-26384.941243171692	-23079.56098675728	-1183.5547370910645	-25666.47713238001	-21551.21882390976	-13199.647491455078	-56624.05070978403	-26464.175998985767	-21008.231006383896	-4262.014188110828	-18516.58599603176	-71827.24400633574	-3791.5604367256165	-40712.41986352205	-25287.557398974895	-63724.34501737356	-81150.30801153183	-41153.59572416544	-105565.34039771557	-1471.5465750694275	-50330.25870984793	-55408.1227453351	-13246.596607208252	-22137.834474265575	-77483.89005851746	-22919.983724296093	-104324.2400727272	-26018.362515091896	-65859.36808997393	-65906.58073025942	-65661.53447067738	-75252.55926245451	-58070.389746665955	-71069.31149846315	-13854.995988965034	-69534.69359380007	-10907.97862148285	-13059.824018478394	-1479.5146192908287
-21565.168393731117	-20175.540356755257	-72670.54745203257	-20570.19742399454	-23039.270909368992	-27866.849820375443	-26786.88779693842	-1575.1762235760689	-13270.378044128418	-18316.467198729515	-24956.134200513363	-21466.501334011555	-26332.931129693985	-23010.811151206493	-1449.1574821472168	-25034.55693012476	-21386.283770918846	-12773.367294311523	-56414.11904090643	-26370.138047218323	-20964.347656607628	-4288.279570162296	-19197.538658440113	-71668.9463338852	-3654.5938935875893	-40836.3783108592	-25199.397496938705	-63621.6770414114	-81031.33360213041	-40905.37040793896	-104930.54562598467	-1516.0421772003174	-50161.59843540192	-55229.82973468304	-12829.413597106934	-21504.68944501877	-77315.81734985113	-22941.108936131	-104188.83756738901	-26049.383857250214	-65619.11663788557	-65634.96945464611	-65515.79879426956	-75238.38826954365	-57964.652266561985	-70918.68232941628	-13859.886943817139	-69290.99234968424	-11348.538249969482	-13061.447149276733	-1331.309489607811
-21339.363996326923	-20048.997471034527	-72640.68131035566	-20454.89538770914	-21689.06991237402	-26399.158524274826	-26675.224720478058	-1604.7949060201645	-13307.451332092285	-18220.430208444595	-24823.997607588768	-21315.64506238699	-26288.838438749313	-23002.64002287388	-1443.1743049621582	-24994.03209632635	-21312.740221738815	-12813.281578063965	-56406.92293256521	-26677.707744300365	-20977.293943464756	-4403.386037170887	-18291.146836042404	-71446.84415692091	-3874.516180753708	-40385.25483876467	-25133.433865487576	-63497.87433743477	-80878.27680885792	-41018.158194601536	-105010.02296894789	-1546.86390209198	-50076.151952028275	-55126.813829541206	-12783.824440002441	-21379.686327934265	-77144.84517127275	-23492.19586366415	-103969.46848332882	-25855.14591526985	-65479.6883764267	-65483.000710725784	-65347.21284264326	-74983.89337104559	-57770.49296814203	-70754.76838630438	-14125.200561523438	-69104.9459849596	-10863.133843421936	-13866.101959228516	-1526.5333997607231
