-47560.8359375	-12580.255950927734	-14478.730972290039	-14281.967559814453	-410.0228805541992	-8844.990325927734	-12693.052154541016	-32694.74658203125	-32173.610900878906	-44493.41015625	-38574.39057922363	-24012.0078125	-55525.70703125	-454.92675399780273	-13561.528442382812	-27294.8955078125	-38935.05859375	-44697.14453125	-13353.427688598633	-40680.296875	-14072.250701904297	-55829.078125	-10861.913391113281	-8893.374969482422	-9862.626556396484	-392.77976417541504
-46909.98637574911	-12411.62162077427	-14294.816368103027	-14089.529796600342	-566.931526184082	-8732.955383300781	-12538.118663787842	-32238.32948553562	-31718.487213611603	-43889.157321333885	-38018.00670748949	-23680.50330144167	-54781.31680268049	-269.2680892944336	-13399.543899536133	-26944.546129882336	-38422.59438055754	-44089.734176933765	-13174.775426983833	-40129.911071419716	-13874.069542706013	-55073.82913130522	-10707.968521118164	-8788.465942382812	-9737.538345336914	-551.5338840484619
-46768.85234314203	-12371.755206942558	-14248.84030342102	-14045.072791814804	-579.0966262817383	-8709.958679199219	-12484.804007649422	-32135.189298927784	-31619.47689640522	-43768.979085981846	-37886.925070524216	-23605.467575371265	-54596.277986228466	-659.1101493835449	-13343.949878334999	-26829.876317620277	-38294.53141707182	-43957.99979174137	-13123.394691169262	-39992.159504413605	-13838.375185251236	-54877.33663123846	-10684.233367919922	-8752.996948242188	-10035.815246582031	-584.3708591461182
-46663.15065985918	-12348.290707349777	-14211.650963783264	-14040.249008595943	-605.3661727905273	-8690.067108154297	-12462.034553289413	-32083.632207095623	-31590.74269336462	-43643.32036179304	-37854.1567748189	-23586.4224730134	-54487.92319905758	-679.8829765319824	-13309.938514649868	-26799.08871692419	-38202.80288249254	-43861.3208116889	-13169.508728563786	-39958.858511567116	-14278.468078613281	-54806.78987032175	-10666.369354248047	-8740.682891845703	-9676.141815185547	-615.4774341583252
-46470.484663665295	-12303.534156560898	-14168.539943695068	-13954.550971746445	-658.7701187133789	-8663.672317504883	-12410.90210211277	-31956.471995472908	-31460.884066462517	-43474.352248728275	-37742.97697150707	-23468.37705886364	-54249.41027534008	-717.2162055969238	-13257.032591104507	-26650.204384744167	-38052.72160536051	-43699.266399145126	-13315.245786428452	-39785.255217731	-13757.52400547266	-54558.71228337288	-10619.692085266113	-8700.667854309082	-9646.72836303711	-391.5470447540283
-46432.90864473581	-12313.02989268303	-14149.571456193924	-13925.170276641846	-671.9370498657227	-8688.59457397461	-12378.491557836533	-31904.358218848705	-31393.464073479176	-43436.463598787785	-37666.424178123474	-23442.8247615695	-54168.105997920036	-750.1487998962402	-13244.935415685177	-26624.26766937971	-38016.85534799099	-43630.35970264673	-12997.47808021307	-39735.84083455801	-13704.454494774342	-54512.09612351656	-10595.868713378906	-8683.537689208984	-9626.808876037598	-544.1841831207275
-46457.13634467125	-12430.931867480278	-14131.25040102005	-13939.712063491344	-497.6319351196289	-8655.931854248047	-12391.189547121525	-31922.392994761467	-31437.04790711403	-43425.46264398098	-37636.77424675226	-23446.180556297302	-54192.4623978734	-729.8644180297852	-13245.979233801365	-26663.19439715147	-38023.8431892395	-43646.92753481865	-13048.315510034561	-39715.482273340225	-13725.73638355732	-54523.51050311327	-10686.36279296875	-8834.067138671875	-9629.926651000977	-670.9198551177979
-46255.94845086336	-12245.779037475586	-14078.52463465929	-13877.51497912407	-724.8985366821289	-8607.178970336914	-12362.633918762207	-32355.32254946232	-31840.461298406124	-43143.374248087406	-38190.36155653	-23624.64663887024	-53985.60712134838	-791.8203468322754	-13161.153354108334	-26552.817759871483	-37850.545767724514	-43493.3251273036	-12985.358246803284	-39556.942136883736	-13672.395873248577	-54284.439822375774	-10562.47061920166	-8659.787216186523	-9601.057312011719	-713.8791904449463
-46118.002781391144	-12203.120876789093	-14064.925699234009	-13852.635028600693	-736.0052719116211	-8597.923736572266	-12329.870516896248	-31678.772202432156	-31164.353209137917	-43164.72625106573	-37330.54119879007	-23273.963064312935	-53851.88775765896	-473.4514846801758	-13181.96533548832	-26479.526939690113	-37782.06720387936	-43350.58943742514	-12944.742429554462	-39441.77370083332	-13640.194026052952	-54122.08763754368	-10530.288497924805	-8648.087921142578	-9910.727035522461	-743.124979019165
-46012.30109810829	-12179.656377196312	-14027.736359596252	-13847.811245381832	-762.2748184204102	-8578.032165527344	-12307.10106253624	-31627.215110599995	-31135.619006097317	-43039.06752687693	-37297.772903084755	-23254.91796195507	-53743.53297048807	-494.2243118286133	-13147.953971803188	-26448.739338994026	-37690.33866930008	-43253.910457372665	-12990.856466948986	-39408.47270798683	-14080.286919414997	-54051.54087662697	-10512.42448425293	-8635.773864746094	-9551.053604125977	-774.2315540313721
