-44295.3671875	-12602.322445869446	-10030.97179532051	-44393.7265625	-12334.087673187256	-11716.18896484375	-12011.225639343262	-12630.732921600342	-1150.139918923378	-8471.8017578125	-18993.642578125	-9133.473121643066	-34764.228515625	-12462.821342468262	-10126.95944595337	-41687.525390625
-43892.62535071373	-12483.70984184742	-9962.469944238663	-44036.528491437435	-12218.823056459427	-11620.975200653076	-11902.519190132618	-12509.32850086689	-1237.4922443628311	-8398.741813659668	-18830.685494303703	-9051.802484035492	-34448.69987028837	-12348.794437527657	-10212.589298248291	-41327.76020091772
-43775.07856810093	-12444.947519898415	-9938.489541053772	-43894.82844275236	-12205.182607710361	-11769.197242736816	-12114.53515625	-12482.56579875946	-1262.642321407795	-8375.005474090576	-18778.337336063385	-9036.226821660995	-34370.47940456867	-12303.70769649744	-10013.800800323486	-41194.018063664436
-43426.90658867359	-12359.802216172218	-9800.654658854008	-43549.13292783499	-12094.561731219292	-11482.565851449966	-11775.961808741093	-12384.008898973465	-1334.7959619760513	-8317.273109436035	-18628.311587691307	-9272.739387512207	-34082.402537584305	-12210.169013917446	-9946.454307556152	-40913.202648341656
-43372.33673131466	-12326.334915876389	-9869.987689971924	-43537.6303716898	-12089.917990982533	-11673.983478546143	-12005.828707039356	-12361.161378026009	-1349.994646847248	-8301.945529937744	-18615.38025224209	-8954.556184053421	-34054.950759232044	-12189.680791556835	-10099.430652618408	-40834.25287395716
-43180.73543763161	-12302.763718605042	-10236.908364534378	-43287.445561766624	-12028.862687289715	-11421.66092902422	-11706.332256913185	-12333.47919613123	-1390.9902893304825	-8268.994026184082	-18539.167832911015	-8912.058006286621	-33872.46639508009	-12144.093694925308	-9899.142314910889	-40714.45822763443
-43024.16475188732	-12241.189612150192	-9732.15280777216	-43191.93485677242	-11979.297114491463	-11387.352087259293	-11667.255359530449	-12262.604478240013	-1422.1482874155045	-8244.213165283203	-18465.35450387001	-9191.068749904633	-33766.87389224768	-12096.142108976841	-10032.084159851074	-40553.43745863438
-43077.287186443806	-12600.579335212708	-9769.093532979488	-43200.66129606962	-11931.848859488964	-11341.221920192242	-11638.484509944916	-12419.47377884388	-1415.4168792963028	-8245.660758972168	-18474.28209078312	-8940.78747689724	-33788.810088157654	-12277.19320076704	-9853.053277730942	-40588.58900153637
-42906.61796927452	-12202.427290201187	-9708.172404587269	-43050.23480808735	-11965.656665742397	-11535.574129343033	-11879.271325647831	-12235.841776132584	-1447.2983644604683	-8220.476825714111	-18413.006345629692	-9175.493087530136	-33688.65342652798	-12051.055367946625	-9833.29566192627	-40419.69532138109
-42937.39547216892	-12221.280946135521	-9775.348286509514	-43045.728553175926	-12601.002918243408	-11358.355177938938	-11654.006206512451	-12199.189808487892	-1361.7395324707031	-8220.681770324707	-18377.480764091015	-8893.870980203152	-33689.01458925009	-12089.601213395596	-9821.574688136578	-40373.846813201904
-42777.99360084534	-12184.151114583015	-10168.40651345253	-42930.24749070406	-11913.598070561886	-11326.447164833546	-11597.625807702541	-12212.074775397778	-1478.3426147699356	-8195.93408203125	-18376.210749089718	-8830.387368679047	-33556.93774974346	-12030.066789984703	-9984.77216720581	-40354.69303792715
-42660.446818232536	-12145.38879263401	-10144.42611026764	-42788.547442018986	-11899.95762181282	-11474.669206917286	-11809.641773819923	-12185.312073290348	-1503.4926918148994	-8172.197742462158	-18323.8625908494	-8814.81170630455	-33478.71728402376	-11984.980048954487	-9785.983669281006	-40220.950900673866
-42674.545349657536	-12481.966731190681	-9700.59168189764	-42843.46322500706	-11816.584242761135	-11246.008156001568	-11529.778060734272	-12298.069358110428	-1502.769204735756	-8172.600814819336	-18311.325006961823	-8859.116839289665	-33473.281442821026	-12163.166295826435	-9938.683130025864	-40228.82381182909
-42503.87613248825	-12083.814686179161	-9639.67055350542	-42693.036737024784	-11850.392049014568	-11440.360365152359	-11770.564876437187	-12114.437355399132	-1534.6506898999214	-8147.416881561279	-18250.049261808395	-9093.822449922562	-33373.12478119135	-11937.02846300602	-9918.925514221191	-40059.93013167381
-42556.998567044735	-12443.204409241676	-9676.61127871275	-42701.76317632198	-11802.94379401207	-11394.230198085308	-11741.794026851654	-12271.306656002998	-1527.9192817807198	-8148.864475250244	-18258.976848721504	-8843.541176915169	-33395.060977101326	-12118.079554796219	-9739.894632101059	-40095.081674575806
-42534.65363538265	-12102.668342113495	-9706.846435427666	-42688.53048211336	-12485.73830151558	-11263.141413748264	-11545.299757301807	-12077.78538775444	-1449.0918579101562	-8147.621826171875	-18214.523680269718	-8812.200342595577	-33373.48594391346	-11975.57430845499	-9907.2045404315	-40014.081623494625
-42312.2748388052	-12060.243488907814	-10006.591228067875	-42442.85192710161	-11789.33674532175	-11188.037815630436	-11471.068426311016	-12086.755173504353	-1575.6463323831558	-8114.465377807617	-18173.83684247732	-9051.324272155762	-33190.640417039394	-11891.441366374493	-9718.637176513672	-39940.135485351086
-42417.10685276985	-12063.90602016449	-9682.866032242775	-42546.83043342829	-12472.097852766514	-11411.363455832005	-11757.31572341919	-12051.02268564701	-1474.24193495512	-8123.885486602783	-18162.1755220294	-8796.62468022108	-33295.26547819376	-11930.487567424774	-9708.416042506695	-39880.33948624134
-42257.583431720734	-12230.062593102455	-9524.509006023407	-42418.97017991543	-11763.72250688076	-11173.98154848814	-11436.43091404438	-12042.808959305286	-1609.8615134954453	-8088.471912384033	-18121.740836322308	-8885.34189248085	-33210.249562084675	-11861.78684079647	-9665.387731432915	-39803.00338304043
-42208.8265876174	-12358.05910551548	-9538.776396512985	-42356.06766140461	-11692.322917521	-11107.598806798458	-11403.220679342747	-12172.749756217003	-1600.0729223489761	-8091.132110595703	-18108.951100349426	-9080.05374276638	-33106.98411011696	-12024.540872216225	-9672.548139333725	-39814.266259253025
-42068.934873342514	-11978.760716438293	-9545.03115004301	-42201.134918510914	-12361.476976275444	-11124.732064545155	-11418.742375910282	-11952.465785861015	-1546.3955755233765	-8066.153121948242	-18012.149773657322	-9033.137246072292	-33007.18861120939	-11836.94888484478	-9641.06954973936	-39599.52407091856
-41909.53300201893	-11941.630884885788	-9938.089376986027	-42085.65385603905	-11674.072128593922	-11092.824051439762	-11362.361977100372	-11965.3507527709	-1662.998657822609	-8041.405433654785	-18010.879758656025	-8969.653634548187	-32875.11177170277	-11777.414461433887	-9804.267028808594	-39580.37029564381
-41962.65543657541	-12301.020607948303	-9975.030102193356	-42094.38029533625	-11626.623873591423	-11046.693884372711	-11333.59112751484	-12122.220053374767	-1656.2672497034073	-8042.85302734375	-18019.807345569134	-8719.372361540794	-32897.04796761274	-11958.465553224087	-9625.236146688461	-39615.5218385458
-41822.76372230053	-11921.722218871117	-9981.284855723381	-41939.44755244255	-12295.777932345867	-11063.827142119408	-11349.112824082375	-11901.93608301878	-1602.5899028778076	-8017.874038696289	-17923.00601887703	-8672.455864846706	-32797.25246870518	-11770.873565852642	-9593.757557094097	-39400.779650211334
