-19317.904808044434	-20178.60993385315	-81857.91015625	-2112.9629588127136	-24827.278480529785	-16877.757247924805	-59160.94140625	-73952.93359375	-65618.26953125	-77608.5546875	-68911.201171875	-70164.40625	-19781.568084716797	-79895.96875	-24429.514839172363	-17907.2607421875	-25391.371576309204	-40031.97055053711	-22826.614700317383	-20549.418243408203	-22151.376132965088	-22647.688774108887	-71831.890625
-19270.25184249878	-20124.435827970505	-81658.73052811623	-2085.233588695526	-24759.496858894825	-16922.280082702637	-59011.047667622566	-73793.52037733793	-65448.918711304665	-77415.86579883099	-68733.30292624235	-69980.4688872695	-19722.349628210068	-79700.15649574995	-24372.16000366211	-17860.120750427246	-25333.64172935486	-39925.258012712	-22772.47956085205	-20491.774967193604	-22092.32542127371	-22591.30270898342	-71663.01613157988
-18946.183182775974	-19753.505950033665	-80407.75850301981	-2335.237662792206	-24316.575566232204	-16542.28679817915	-58090.742746949196	-72628.3998913765	-64394.07883429527	-76165.56443840265	-67671.79307836294	-68897.17310607433	-19440.24952197075	-78438.35590690374	-23977.330074310303	-17605.27571105957	-24896.343914985657	-39241.627488195896	-22389.15015256405	-20854.17155456543	-21751.247374117374	-22193.58095127344	-70565.65412056446
-18918.184125840664	-19781.259538412094	-80169.425121665	-2361.1309580802917	-24280.475110590458	-17227.98755645752	-57928.04625457525	-72388.173006773	-64253.9870262146	-76041.63935726881	-67512.65855461359	-68680.39374887943	-19366.977490067482	-78250.22675824165	-23928.079305768013	-17541.474617004395	-24853.129813492298	-39209.495077729225	-22320.895853579044	-20097.36620360613	-21698.85947626829	-22155.389800846577	-70367.90900552273
-18879.15150988102	-19767.316824376583	-80210.22583329678	-2247.2046275138855	-24327.43692803383	-16544.589259445667	-57942.72874850035	-72447.37676143646	-64240.53655773401	-76085.57481819391	-67472.0776411891	-68716.51409471035	-19392.046475231647	-78264.74975550175	-23918.539533495903	-17549.470748901367	-24874.064199984074	-40198.26624113321	-22358.709384560585	-20230.510455310345	-21680.369735062122	-22151.680155217648	-70345.36922508478
-18898.53021723032	-19699.33184415102	-80208.57887488604	-2307.5082926750183	-24248.793944597244	-16586.80963295698	-57940.84900832176	-72468.98667496443	-64224.72801434994	-75972.87554973364	-67493.8948327303	-68713.23574334383	-19381.03106546402	-78242.5436526537	-23919.97523880005	-17558.135719299316	-24838.61406803131	-39134.91495037079	-22335.015013098717	-20796.52827835083	-21692.196662425995	-22137.194886147976	-70396.77962714434
-18874.47667825222	-19822.28773033619	-80092.78784036636	-2320.2387614250183	-24238.573960721493	-16539.785013496876	-57884.649940252304	-72341.11772751808	-64183.67348700762	-75869.52672052383	-67450.2956495285	-68624.16712641716	-20077.51511478424	-78104.5259193778	-23876.683281064034	-17520.613697052002	-24807.758590698242	-39112.91939240694	-22294.048721551895	-20214.521856367588	-21656.747197926044	-22124.53414964676	-70309.52550154924
-18831.498544335365	-19713.14271849394	-80011.046205163	-2219.475257396698	-24259.65530639887	-16589.1120942235	-57792.83500987291	-72287.9635450244	-64071.18573778868	-75892.8859295249	-67294.17939555645	-68532.57673197985	-19332.82801872492	-78068.9375012517	-23861.18469798565	-17502.330757141113	-24816.334353029728	-40091.553703308105	-22304.574245095253	-20172.867179095745	-21621.319023370743	-22095.294090092182	-70176.49473166466
-18870.53116029501	-19727.08543252945	-79970.24549353123	-2333.4015879631042	-24212.693488955498	-17272.51039123535	-57778.15251594782	-72228.75979036093	-64084.636206269264	-75848.9504685998	-67334.76030898094	-68496.45638614893	-19307.759033560753	-78054.4145039916	-23870.72447025776	-17494.33462524414	-24795.399966537952	-39102.78253990412	-22266.760714113712	-20039.72292739153	-21639.808764576912	-22099.00373572111	-70199.0345121026
-18826.823712706566	-19768.113624453545	-79893.60821223259	-2292.509391307831	-24170.792339086533	-16584.307848274708	-57734.75620162487	-72181.70451110601	-64014.32266706228	-75676.83783185482	-67272.39740389585	-68440.22976368666	-20018.29665827751	-77908.71366512775	-23819.32844555378	-17473.473705291748	-24750.028743743896	-39006.20685458183	-22239.913582086563	-20156.87858015299	-21597.696486234665	-22068.148084521294	-70140.65100812912
