-476.37570667266846	-23401.129788398743	-23319.490087985992	-120442.8046875	-484.10669481754303	-31006.485902786255	-83340.318359375	-486.6015784740448	-13733.133728027344	-11009.709844648838	-33109.79783296585	-140149.05078125	-24079.367446243763	-40698.1787109375	-65719.04296875	-75888.662109375	-62349.69921875	-21734.356330871582	-482.689404129982	-23587.435014009476	-818.4997057914734	-23525.145874023438	-22443.829528808594	-29862.48568046093	-82164.03125	-25906.459018170834	-59393.12890625	-304.9807636141777	-83048.53515625	-83768.61328125	-77190.634765625	-81060.24928283691	-63879.9169921875	-100578.29296875	-114433.935546875	-16942.980670928955	-12714.051617622375	-414.79386323690414
-537.2048616409302	-23322.409708559513	-23234.4944806695	-120081.73437589407	-546.794175028801	-30910.37971866131	-83060.6154140234	-549.2016303539276	-13690.634185791016	-10980.260198652744	-33015.11031186581	-139664.80078125	-24012.03269201517	-40572.94940841198	-65505.42672538757	-75657.14119553566	-62148.68473869562	-21678.03257369995	-588.6414488554001	-23508.93376016617	-877.728431224823	-23456.490642547607	-22381.821487426758	-29786.34756076336	-81894.9848101139	-25820.46028238535	-59198.43520820141	-391.16848343610764	-82800.78550386429	-83526.91605639458	-76951.01841974258	-80810.66987967491	-63704.397358477116	-100238.30092006922	-114079.66995710135	-17003.75860595703	-12671.066220283508	-483.1433238387108
-666.5884256362915	-23158.4577960968	-23062.7170650959	-119202.84383887053	-374.6427665948868	-30698.341218590736	-82423.73945367336	-687.7096402645111	-13592.001235961914	-10902.058088362217	-32789.428622841835	-138576.01954352856	-23827.580124378204	-40266.35364454985	-65022.72567307949	-75148.28159362078	-61719.251297831535	-21501.65843462944	-699.7421680688858	-23282.370817124844	-1044.8264966011047	-23266.268182873726	-22204.395575344563	-29516.912996709347	-81367.87396234274	-25613.56830072403	-58781.658787190914	-536.2495700716972	-82163.39256691933	-82864.14977890253	-76410.43381869793	-80148.84191656113	-63173.24559277296	-99482.75395512581	-113280.69351273775	-16771.392320632935	-12580.956709861755	-620.0655106902122
-727.4175806045532	-23079.737716257572	-22977.721457779408	-118841.7735272646	-437.3302468061447	-30602.23503446579	-82144.03650832176	-750.3096921443939	-13549.501693725586	-10872.608442366123	-32694.74110174179	-138091.76954352856	-23760.245370149612	-40141.124342024326	-64809.109429717064	-74916.76067978144	-61518.23681777716	-21445.33467745781	-805.6942127943039	-23203.869563281536	-1104.0552220344543	-23197.612951397896	-22142.387533962727	-29440.774877011776	-81098.82752245665	-25527.569564938545	-58586.96508914232	-622.4372898936272	-81915.64291453362	-82622.45255404711	-76170.81747281551	-79899.26251339912	-62997.725959062576	-99142.76190644503	-112926.4279229641	-16832.17025566101	-12537.971312522888	-688.4149712920189
-755.8452043533325	-23023.378468751907	-22970.252170979977	-118668.2738288641	-737.202681183815	-30554.681184530258	-82157.00425046682	-782.525940656662	-13547.498031616211	-10870.4053145051	-32555.30867230892	-138062.76172095537	-23738.685060739517	-40109.751089930534	-64757.71131747961	-74771.98549568653	-61472.91246420145	-21407.27888673544	-848.6356266736984	-23238.065355598927	-1085.5062271356583	-23170.078570961952	-22113.09909325838	-29445.96620208025	-80995.25623059273	-25544.13536208868	-58537.59661024809	-647.7584683299065	-81810.99725210667	-82547.6064800024	-76075.73077058792	-79896.48173213005	-62924.509339511395	-99095.2699918747	-112797.91260844469	-16698.909801483154	-12705.79920578003	-366.4724809527397
-786.0302591323853	-22993.109238624573	-22879.61102426052	-118438.5712198019	-783.0376552343369	-30382.458213329315	-81887.85616803169	-824.3587400913239	-13510.447849273682	-10842.102819502354	-32473.179943025112	-137925.8320478201	-23758.20970648527	-40009.074986457825	-64633.844643473625	-74637.14140760899	-61285.860811412334	-21211.298068463802	-891.3317588567734	-23966.44993698597	-1153.9465996026993	-23219.894964396954	-22166.45666986704	-29282.62640452385	-80735.97778689861	-25407.2566909194	-58396.79223114252	-750.6917518377304	-81582.02091914415	-82310.45069044828	-75854.00035566092	-79674.64882540703	-62817.69458180666	-98862.77751719952	-112511.23317056894	-16668.14440345764	-12513.799618721008	-777.7968863844872
-816.6743593215942	-22944.658388912678	-22885.256563663483	-118307.20351725817	-799.8901613950729	-30458.57500040531	-81877.30130511522	-845.1259925365448	-13504.998489379883	-10840.955668509007	-32460.621151208878	-137578.51172095537	-23671.350306510925	-39984.521787405014	-64544.095074117184	-74540.46458184719	-61271.89798414707	-21350.95512956381	-954.5876713991165	-23159.56410175562	-1144.7349525690079	-23101.423339486122	-22051.091051876545	-29369.82808238268	-80726.20979070663	-25458.136626303196	-58342.9029121995	-733.9461881518364	-81563.24759972095	-82305.90925514698	-75836.1144247055	-79646.90232896805	-62748.98970580101	-98755.27794319391	-112443.64701867104	-16759.68773651123	-12662.813808441162	-434.82194155454636
-798.6381959915161	-23016.851680397987	-22954.463547825813	-118335.81266021729	-807.0807167291641	-30481.977689504623	-81786.28559690714	-488.38903880119324	-13499.273574829102	-11087.305075645447	-32522.54814428091	-137687.84678786993	-23673.905849158764	-39978.455690801144	-64548.41636121273	-74550.36908900738	-61253.17174047232	-21386.58739387989	-914.2695423364639	-23231.59956496954	-1177.9635673165321	-23113.42668569088	-22052.128087937832	-29283.51460957527	-80721.15490525961	-25446.144998311996	-58338.27104061842	-796.1379636526108	-81589.59169709682	-82288.39625889063	-75801.38738507032	-79687.52852714062	-62818.09253358841	-98816.83245718479	-112373.04021954536	-16643.12872695923	-12510.928170204163	-803.7475827932358
-846.859414100647	-22914.389158785343	-22794.615416944027	-118077.50090819597	-845.7251354455948	-30286.35202920437	-81608.15322268009	-886.9587919712067	-13467.948307037354	-10812.65317350626	-32378.492421925068	-137441.5820478201	-23690.87495225668	-39883.845683932304	-64420.2284001112	-74405.62049376965	-61084.846331357956	-21154.97431129217	-997.2838035821915	-23887.948683142662	-1213.175325036049	-23151.239732921124	-22104.448628485203	-29206.48828482628	-80466.93134701252	-25321.257955133915	-58202.09853309393	-836.8794716596603	-81334.27126675844	-82068.75346559286	-75614.3840097785	-79425.06942224503	-62642.174948096275	-98522.78546851873	-112156.96758079529	-16728.922338485718	-12470.814221382141	-846.1463469862938
-859.4673509597778	-22938.131600558758	-22869.46794050932	-117974.74234861135	-869.7681969404221	-30385.871505379677	-81506.58265155554	-550.989090681076	-13456.774032592773	-11057.855429649353	-32427.860623180866	-137203.59678786993	-23606.571094930172	-39853.22638827562	-64334.800117850304	-74318.84817516804	-61052.15726041794	-21330.26363670826	-1020.221587061882	-23153.098311126232	-1237.1922927498817	-23044.77145421505	-21990.120046555996	-29207.3764898777	-80452.10846537352	-25360.146262526512	-58143.57734256983	-882.3256834745407	-81341.84204471111	-82046.6990340352	-75561.77103918791	-79437.94912397861	-62642.572899878025	-98476.84040850401	-112018.77462977171	-16703.906661987305	-12467.942772865295	-872.0970433950424
