-1511.6764736175537	-17733.64161682129	-110313.0078125	-104379.9765625	-6905.683742523193	-29914.6082611084	-99459.560546875	-96974.7265625	-98311.04965209961	-101092.3515625	-28849.610900878906	-85705.994140625	-29662.462615966797	-31131.411895751953	-2271.43123626709	-3743.221068382263	-849.1801443099976	-57396.13735961914	-18775.517295837402	-88937.25390625	-104415.50390625	-29651.804779052734	-94963.96484375
-1535.09499168396	-17698.830000042915	-110197.44545763731	-104278.13328182697	-6863.929769277573	-29886.240936279297	-99360.68619936705	-96878.78224998713	-98215.81320977211	-100991.60222649574	-28822.87725830078	-85618.08944839239	-29632.36895751953	-31100.75355529785	-2298.354637145996	-3707.295496940613	-877.0834341049194	-57333.913947463036	-18802.2855758667	-88849.53716790676	-104314.09041416645	-29626.367706298828	-94871.7162398696
-1556.850881576538	-17671.235534250736	-110128.61593014002	-104195.91492885351	-6852.24614572525	-29858.437271118164	-99280.47763490677	-96799.64951449633	-98139.85748809576	-100914.66948103905	-28802.17303466797	-85555.4178597331	-29706.852172851562	-31078.953605651855	-2320.5068435668945	-3688.549719810486	-905.0963506698608	-57298.31124508381	-18742.417778015137	-88775.47422236204	-104223.81695657969	-29601.305603027344	-94808.49948650599
-1580.2693996429443	-17636.423917472363	-110013.05357527733	-104094.07164818048	-6810.4921724796295	-29830.069946289062	-99181.60328739882	-96703.70520198345	-98044.62104576826	-100813.92014503479	-28775.439392089844	-85467.5131675005	-29676.758514404297	-31048.295265197754	-2347.430244445801	-3652.6241483688354	-932.9996404647827	-57236.087832927704	-18769.186058044434	-88687.7574840188	-104122.40346449614	-29575.868530273438	-94716.25088262558
-1742.2825756072998	-17526.898420214653	-109365.11566781998	-103451.08389240503	-7146.355396270752	-29615.74243569374	-98575.92102658749	-96118.78641283512	-97440.3830267787	-100204.15802234411	-28585.18541407585	-84923.16778439283	-29360.105034530163	-30856.738258361816	-2505.685234069824	-3986.6479711532593	-1106.6228857040405	-56870.376258313656	-19015.841995239258	-88123.65771305561	-103525.7383825779	-29382.11435699463	-94116.77766025066
-1765.701093673706	-17492.08680343628	-109249.55331295729	-103349.240611732	-7104.601423025131	-29587.37511086464	-98477.04667907953	-96022.84210032225	-97345.1465844512	-100103.40868633986	-28558.451771497726	-84835.26309216022	-29330.011376082897	-30826.079917907715	-2532.6086349487305	-3950.722399711609	-1134.5261754989624	-56808.15284615755	-19042.610275268555	-88035.94097471237	-103424.32489049435	-29356.677284240723	-94024.52905637026
-1787.4569835662842	-17464.4923376441	-109180.72378546	-103267.02225875854	-7092.917799472809	-29559.571445703506	-98396.83811461926	-95943.70936483145	-97269.19086277485	-100026.47594088316	-28537.747547864914	-84772.59150350094	-29404.49459141493	-30804.27996826172	-2554.760841369629	-3931.976622581482	-1162.5390920639038	-56772.550143778324	-18982.742477416992	-87961.87802916765	-103334.05143290758	-29331.61518096924	-93961.31230300665
-1821.18630027771	-17419.51545715332	-108923.3773444295	-103052.66017729044	-6640.486991226673	-29578.751335144043	-98218.7807688117	-95744.16377341747	-97106.76486593485	-99821.34860146046	-28497.519850313663	-84616.59636676311	-29288.975335478783	-30764.243713378906	-2595.216541290283	-4122.944674491882	-452.5556551218033	-56665.744020700455	-18592.899101257324	-87805.86109745502	-103102.16213679314	-29307.019927740097	-93773.42442691326
-1844.6048183441162	-17384.703840374947	-108807.8149895668	-102950.81689661741	-6598.733017981052	-29550.38401031494	-98119.90642130375	-95648.2194609046	-97011.52842360735	-99720.5992654562	-28470.78620773554	-84528.6916745305	-29258.881677031517	-30733.585372924805	-2622.1399421691895	-4087.019103050232	-480.45894491672516	-56603.52060854435	-18619.66738128662	-87718.14435911179	-103000.74864470959	-29281.58285498619	-93681.17582303286
-1866.3607082366943	-17357.109374582767	-108738.98546206951	-102868.59854364395	-6587.04939442873	-29522.58034515381	-98039.69785684347	-95569.0867254138	-96935.572701931	-99643.6665199995	-28450.081984102726	-84466.02008587122	-29333.36489236355	-30711.78542327881	-2644.292148590088	-4068.273325920105	-508.47186148166656	-56567.91790616512	-18559.79958343506	-87644.08141356707	-102910.47518712282	-29256.520751714706	-93617.95906966925
