63	6
63	4
63	2
63	5
63	2
63	3
63	3
63	3
63	4
63	2
63	2
63	2
63	2
63	2
63	2
63	2
63	2
63	5
63	3
63	2
63	2
63	3
63	5
63	2
63	3
63	1
63	4
63	3
63	4
63	2
63	4
63	2
63	2
63	3
63	2
63	2
63	2
63	4
63	2
63	2
63	2
63	3
63	4
63	6
63	2
63	2
63	2
63	4
63	2
63	2
63	2
63	2
63	3
63	4
63	2
63	3
63	2
63	2
63	2
63	3
63	3
63	2
63	2
63	3
63	2
63	2
63	4
63	2
63	2
63	3
63	2
63	2
63	2
63	2
63	2
63	2
63	5
63	3
63	4
63	2
63	3
63	2
63	1
63	4
63	5
63	3
63	2
63	2
63	5
63	2
63	2
63	5
63	5
63	2
63	2
63	3
63	5
63	3
63	2
63	3
63	3
63	2
63	4
63	1
63	3
63	3
63	2
63	3
63	2
63	3
63	6
63	2
63	3
63	2
63	2
63	2
63	1
63	3
63	5
63	2
63	2
63	4
63	3
63	3
63	3
63	3
63	2
63	2
63	3
63	4
63	3
63	2
63	2
63	2
63	2
63	2
63	3
63	4
63	2
63	5
63	3
63	2
63	2
63	2
63	2
63	3
63	2
63	4
63	4
63	2
63	4
63	2
63	5
63	3
63	2
63	2
63	2
63	5
63	2
63	3
63	2
63	2
63	2
63	2
63	2
63	2
63	4
63	3
63	3
63	2
63	3
63	2
63	3
63	2
63	3
63	4
63	5
63	2
63	2
63	2
63	6
63	2
63	3
63	3
63	3
63	6
63	4
63	2
63	2
63	4
63	1
63	2
63	4
63	3
63	4
63	2
63	1
63	2
63	2
63	3
63	3
63	2
63	2
63	5
63	6
63	5
63	6
63	2
63	4
63	2
63	2
63	2
63	4
63	2
63	2
63	2
63	3
63	2
63	3
63	2
63	2
63	3
63	3
63	2
63	6
63	3
63	2
63	2
63	2
63	2
63	2
63	3
63	2
63	2
63	3
63	2
63	2
63	3
63	2
63	3
63	3
63	3
63	2
63	2
63	3
63	3
63	1
63	2
63	4
63	4
63	2
63	2
63	2
63	6
63	2
63	2
63	2
63	3
63	5
63	2
63	2
63	3
63	2
63	3
63	2
63	2
63	3
63	5
63	2
63	2
63	3
63	4
63	2
63	2
63	2
63	3
63	2
63	1
63	3
63	3
63	4
63	4
63	2
63	2
63	2
63	3
63	3
63	1
63	2
63	3
63	2
63	2
63	5
63	2
63	5
63	2
63	1
63	2
63	2
63	3
63	1
63	2
63	2
63	4
63	2
63	2
63	2
63	5
63	3
63	2
63	3
63	3
63	3
63	3
63	2
63	2
63	3
63	2
63	4
63	2
63	2
63	2
63	2
63	5
63	3
63	2
63	3
63	3
63	3
63	5
63	2
63	2
63	5
63	2
63	4
63	4
63	2
63	6
63	2
63	2
63	2
63	2
63	2
63	2
63	2
63	2
63	2
63	2
63	2
63	3
63	3
63	2
63	2
63	2
63	2
63	3
63	2
63	2
63	3
63	6
63	2
63	2
63	2
63	5
63	2
63	2
63	3
63	2
63	4
63	2
63	3
63	4
63	5
63	4
63	2
63	2
63	2
63	6
63	2
63	2
63	4
63	2
63	5
63	2
63	2
63	2
63	4
63	2
63	4
63	2
63	2
63	4
63	3
63	2
63	2
63	4
63	3
63	4
63	3
63	5
63	5
63	2
63	2
63	5
63	3
63	2
63	2
63	3
63	2
63	2
63	2
63	3
63	2
63	2
63	5
63	2
63	3
63	3
63	4
63	2
63	2
63	2
63	4
63	3
63	1
63	3
63	4
63	2
63	3
63	4
63	2
63	2
63	3
63	2
63	2
63	2
63	2
63	2
63	6
63	2
63	3
63	4
63	3
63	4
63	2
63	2
63	1
63	2
63	2
63	2
63	4
63	2
63	2
63	4
63	3
63	4
63	3
63	2
63	3
63	2
63	2
63	3
63	5
63	3
63	1
63	3
63	2
63	2
63	5
63	2
63	2
63	2
63	2
63	6
63	2
63	2
63	2
63	2
63	6
63	4
63	3
63	4
63	1
63	5
63	3
63	2
63	2
63	2
63	3
63	3
63	2
63	2
63	2
63	2
63	2
63	2
63	3
63	3
63	2
63	2
63	3
63	5
63	2
63	2
63	5
63	3
63	3
63	2
63	6
63	3
63	6
63	6
63	3
63	2
63	2
63	3
63	3
63	2
63	4
63	3
63	2
63	4
63	4
63	3
63	2
63	3
63	2
63	3
63	2
63	2
63	2
63	3
63	2
63	4
63	3
63	2
63	2
63	2
63	3
63	5
63	5
63	3
63	5
63	2
63	3
63	2
63	4
63	2
63	3
63	3
63	2
63	2
63	3
63	4
63	2
63	2
63	2
63	2
63	2
63	3
63	3
63	2
63	2
63	2
63	3
63	2
63	4
63	4
63	2
63	5
63	2
63	3
63	3
63	2
63	6
63	2
63	3
63	4
63	2
63	2
63	2
63	2
63	3
63	2
63	2
63	2
63	4
63	2
63	4
63	2
63	2
63	3
63	4
63	3
63	2
63	3
63	4
63	3
63	6
63	4
63	2
63	2
63	2
63	1
63	2
63	4
63	2
63	3
63	2
63	5
63	2
63	2
63	2
63	2
63	4
63	2
63	2
63	2
63	2
63	2
63	5
63	4
63	3
63	2
63	3
63	2
63	3
63	2
63	3
63	4
63	3
63	5
63	2
63	2
63	2
63	2
63	2
63	2
63	4
63	3
63	3
63	2
63	2
63	2
63	3
63	4
63	5
63	3
63	3
63	2
63	2
63	1
63	4
63	2
63	3
63	6
63	2
63	5
63	3
63	2
63	4
63	2
63	2
63	5
63	3
63	2
63	2
63	2
63	2
63	1
63	3
63	4
63	4
63	2
63	3
63	2
63	2
63	2
63	3
63	6
63	5
63	3
63	2
63	2
63	3
63	3
63	3
63	4
63	3
63	2
63	2
63	2
63	2
63	2
63	2
63	3
63	6
63	4
63	2
63	3
63	3
63	3
63	5
63	2
63	2
63	2
63	3
63	3
63	2
63	4
63	3
63	2
63	3
63	2
63	6
63	4
63	3
63	1
63	3
63	3
63	3
63	3
63	3
63	4
63	2
63	3
63	4
63	4
63	2
63	2
63	3
63	2
63	2
63	3
63	4
63	1
63	4
63	3
63	6
63	4
63	5
63	2
63	3
63	2
63	2
63	2
63	2
63	2
63	3
63	2
63	2
63	5
63	2
63	3
63	3
63	3
63	2
63	3
63	2
63	3
63	5
63	2
63	2
63	5
63	2
63	2
63	1
63	3
63	1
63	3
63	2
63	4
63	2
63	3
63	5
63	2
63	3
63	2
63	3
63	2
63	3
63	2
63	5
63	3
63	2
63	2
63	4
63	3
63	2
63	5
63	2
63	5
63	2
63	2
63	4
63	3
63	2
63	4
63	3
63	6
63	3
63	3
63	5
63	3
63	3
63	4
63	2
63	2
63	3
63	2
63	2
63	4
63	2
63	2
63	3
63	3
63	2
63	3
63	2
63	3
63	1
63	4
63	2
63	6
63	4
63	4
63	3
63	3
63	3
63	3
63	2
63	4
63	2
63	2
63	3
63	2
63	2
63	2
63	2
63	2
63	3
63	3
63	2
63	1
63	3
63	2
63	4
63	3
63	5
63	4
63	2
63	4
63	2
63	2
63	2
63	3
63	2
63	2
63	2
63	2
63	3
63	3
63	3
63	2
63	3
63	3
63	3
63	2
63	3
63	3
63	3
63	5
63	4
63	2
63	2
63	2
63	2
63	3
63	3
63	3
63	3
63	2
63	1
63	2
63	4
63	3
63	2
63	2
63	3
63	2
63	2
63	2
63	2
63	2
63	5
63	4
63	2
63	2
63	2
63	2
63	3
63	2
63	2
63	2
63	5
63	3
63	2
63	4
63	2
63	3
63	2
63	1
63	1
63	2
63	3
63	3
63	4
63	3
63	2
63	2
63	2
63	2
63	3
63	6
63	3
63	2
63	6
63	3
63	2
63	1
63	2
63	4
63	3
63	2
63	2
63	3
63	3
63	3
63	2
63	4
63	3
63	6
63	5
63	2
63	2
63	2
63	2
63	5
63	4
63	2
63	2
63	2
63	2
63	2
63	2
63	2
63	2
63	4
63	3
63	3
63	2
63	3
63	2
63	2
63	3
63	2
63	2
63	2
63	3
63	2
63	2
63	2
63	4
63	5
63	6
63	2
63	2
63	4
63	1
63	2
63	2
63	2
63	4
63	1
63	6
63	3
63	5
63	4
63	2
63	2
63	2
63	2
63	6
63	2
63	6
63	3
63	3
63	3
63	2
63	6
63	2
63	4
63	3
63	5
63	2
63	2
63	2
63	2
63	4
63	4
63	2
63	2
63	2
63	3
63	3
63	2
63	2
63	4
63	3
63	5
63	3
63	3
63	3
63	3
63	2
63	3
63	2
63	3
63	2
63	3
63	2
63	3
63	3
63	4
63	6
63	4
63	3
63	3
63	4
63	2
63	2
63	2
63	3
63	2
63	2
63	3
63	2
63	4
63	2
63	2
63	5
63	2
63	2
63	2
63	2
63	1
63	2
63	2
63	4
63	3
63	2
63	3
63	2
63	4
63	3
63	2
63	4
63	3
63	3
63	4
63	2
63	3
63	3
63	3
63	3
63	3
63	2
63	2
63	3
63	1
63	2
63	3
63	2
63	2
63	6
63	2
63	2
63	3
63	2
63	3
63	4
63	2
63	2
63	6
63	3
63	2
63	2
63	4
63	4
63	3
63	3
63	2
63	3
63	4
63	2
63	2
63	3
63	3
63	5
63	2
63	4
63	4
63	3
63	2
63	3
63	3
63	5
63	2
63	2
63	3
63	2
63	2
63	4
63	2
63	2
63	4
63	2
63	3
63	3
63	6
63	2
63	6
63	2
63	4
63	2
63	5
63	2
63	2
63	2
63	2
63	3
63	2
63	2
63	3
63	2
63	6
63	2
63	3
63	2
63	3
63	2
63	3
63	4
63	4
63	2
63	2
63	3
63	2
63	3
63	2
63	2
63	2
63	2
63	2
63	2
63	2
63	3
63	2
63	2
63	4
63	2
63	2
63	5
63	5
63	1
63	2
63	4
63	2
63	2
63	2
63	2
63	2
63	2
63	5
63	2
63	2
63	2
63	2
63	2
63	2
63	3
63	3
63	2
63	4
63	2
63	4
63	2
63	3
63	6
63	3
63	2
63	2
63	3
63	2
63	3
63	3
63	1
63	2
63	3
63	3
63	3
63	2
63	5
63	3
63	2
63	2
63	2
63	2
63	2
63	2
63	2
63	3
63	3
63	4
63	2
63	3
63	2
63	2
63	1
63	4
63	2
63	4
63	5
63	4
63	2
63	3
63	4
63	2
63	2
63	4
63	6
63	2
63	2
63	4
63	3
63	3
63	2
63	2
63	2
63	2
63	4
63	2
63	4
63	2
63	2
63	2
63	3
63	3
63	3
63	2
63	3
63	2
63	2
63	3
63	3
63	2
63	5
63	3
63	2
63	5
63	2
63	2
63	1
63	6
63	2
63	2
63	2
63	5
63	2
63	6
63	2
63	2
63	3
63	4
63	2
63	3
63	4
63	6
63	2
63	3
63	5
63	4
63	3
63	4
63	3
63	4
63	2
63	3
63	1
63	2
63	6
63	3
63	5
63	2
63	2
63	3
63	3
63	2
63	2
63	3
63	2
63	2
63	2
63	2
63	2
63	6
63	3
63	3
63	2
63	4
63	2
63	2
63	1
63	2
63	2
63	4
63	4
63	6
63	2
63	3
63	4
63	2
63	2
63	2
63	2
63	2
63	1
63	1
63	2
63	5
63	2
63	3
63	3
63	3
63	3
63	2
63	2
63	2
63	2
63	2
63	5
63	2
63	3
63	4
63	4
63	2
63	2
63	4
63	4
63	4
63	3
63	2
63	3
63	3
63	2
63	4
63	5
63	4
63	2
63	2
63	3
63	2
63	2
63	2
63	2
63	3
63	2
63	2
63	1
63	4
63	2
63	1
63	2
63	2
63	2
63	2
63	3
63	3
63	2
63	3
63	2
63	5
63	2
63	4
63	3
63	2
63	2
63	3
63	6
63	3
63	4
63	2
63	6
63	2
63	2
63	2
63	3
63	4
63	3
63	2
63	2
63	4
63	2
63	3
63	4
63	3
63	2
63	2
63	2
63	3
63	3
63	2
63	5
63	3
63	2
63	2
63	2
63	2
63	2
63	5
63	2
63	2
63	4
63	2
63	2
63	3
63	2
63	3
63	2
63	2
63	3
63	3
63	2
63	2
63	2
63	3
63	3
63	2
63	3
63	2
63	2
63	3
63	2
63	2
63	5
63	2
63	3
63	4
63	2
63	2
63	4
63	2
63	2
63	4
63	2
63	1
63	2
63	2
63	4
63	2
63	4
63	2
63	4
63	3
63	2
63	2
63	2
63	2
63	2
63	4
63	3
63	2
63	2
63	2
63	2
63	2
63	2
63	2
63	2
63	2
63	3
63	2
63	3
63	2
63	4
63	2
63	3
63	4
63	2
63	2
63	2
63	3
63	2
63	3
63	3
63	2
63	2
63	2
63	3
63	2
63	3
63	2
63	3
63	4
63	2
63	2
63	3
63	3
63	2
63	2
63	2
63	4
63	1
63	2
63	2
63	2
63	2
63	2
63	3
63	2
63	2
63	2
63	3
63	5
63	2
63	4
63	3
63	3
63	2
63	2
63	2
63	2
63	2
63	2
63	2
63	2
63	3
63	2
63	3
63	3
63	2
63	1
63	2
63	2
63	3
63	2
63	2
63	4
63	2
63	1
63	2
63	3
63	3
63	2
63	2
63	2
63	2
63	5
63	4
63	3
63	2
63	2
63	4
63	2
63	2
63	2
63	3
63	3
63	2
63	2
63	3
63	3
63	2
63	3
63	2
63	2
63	3
63	3
63	4
63	2
63	4
63	2
63	2
63	2
63	3
63	3
63	4
63	3
63	2
63	2
63	2
63	2
63	5
63	2
63	2
63	3
63	6
63	5
63	2
63	2
63	2
63	4
63	3
63	2
63	4
63	2
63	2
63	2
63	3
63	3
63	3
63	3
63	2
63	4
63	4
63	3
63	2
63	2
63	2
63	3
63	1
63	2
63	2
63	2
63	3
63	2
63	2
63	2
63	2
63	2
63	3
63	3
63	6
63	2
63	2
63	3
63	2
63	3
63	2
63	2
63	2
63	2
63	2
63	2
63	2
63	3
63	4
63	2
63	2
63	4
63	1
63	5
63	2
63	2
63	2
63	3
63	4
63	2
63	2
63	2
63	3
63	3
63	2
63	3
63	3
63	3
63	4
63	2
63	5
63	2
63	4
63	6
63	3
63	2
63	3
63	6
63	5
63	2
63	4
63	2
63	3
63	3
63	2
63	6
63	6
63	2
63	5
63	1
63	2
63	2
63	2
63	1
63	6
63	2
63	2
63	2
63	3
63	2
63	2
63	4
63	2
63	1
63	6
63	2
63	3
63	4
63	2
63	2
63	3
63	2
63	2
63	5
63	3
